# CREATED BY GENE DIAGNOSTICS TOOL on Thu May 23 15:00:05 2019
# diag: gamdiag, run(s): act, time window: 0-3000(4336 steps), species: ions
# original data path: /ptmp/cmor/export/
# normalization: L_ref=1.65m
#
# xind= 0, x/a= 0.89442718, q= 0.93115067
# Fit:    1,-0.099911994,1.3283329
# Analytic (Gao, Zhou/Yu): 0.49271032,-0.10434529,1.328333
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9993E-01  0.0000E+00
  6.9200E-01  9.9483E-01 -8.0936E-03
  1.3840E+00  9.8114E-01 -1.6009E-02
  2.0760E+00  9.6195E-01 -2.3631E-02
  2.7680E+00  9.4065E-01 -3.0908E-02
  3.4600E+00  9.1989E-01 -3.7843E-02
  4.1520E+00  9.0123E-01 -4.4473E-02
  4.8440E+00  8.8514E-01 -5.0841E-02
  5.5360E+00  8.7137E-01 -5.6990E-02
  6.2280E+00  8.5933E-01 -6.2956E-02
  6.9200E+00  8.4839E-01 -6.8762E-02
  7.6120E+00  8.3801E-01 -7.4422E-02
  8.3040E+00  8.2784E-01 -7.9941E-02
  8.9960E+00  8.1776E-01 -8.5321E-02
  9.6880E+00  8.0777E-01 -9.0562E-02
  1.0380E+01  7.9799E-01 -9.5664E-02
  1.1072E+01  7.8858E-01 -1.0063E-01
  1.1764E+01  7.7967E-01 -1.0547E-01
  1.2456E+01  7.7140E-01 -1.1020E-01
  1.3148E+01  7.6380E-01 -1.1482E-01
  1.3840E+01  7.5690E-01 -1.1935E-01
  1.4532E+01  7.5066E-01 -1.2380E-01
  1.5224E+01  7.4506E-01 -1.2818E-01
  1.5916E+01  7.4006E-01 -1.3250E-01
  1.6608E+01  7.3565E-01 -1.3678E-01
  1.7300E+01  7.3177E-01 -1.4103E-01
  1.7992E+01  7.2841E-01 -1.4524E-01
  1.8684E+01  7.2554E-01 -1.4943E-01
  1.9376E+01  7.2308E-01 -1.5361E-01
  2.0068E+01  7.2098E-01 -1.5778E-01
  2.0760E+01  7.1919E-01 -1.6195E-01
  2.1452E+01  7.1767E-01 -1.6611E-01
  2.2144E+01  7.1637E-01 -1.7027E-01
  2.2836E+01  7.1523E-01 -1.7444E-01
  2.3528E+01  7.1416E-01 -1.7860E-01
  2.4220E+01  7.1312E-01 -1.8277E-01
  2.4912E+01  7.1211E-01 -1.8694E-01
  2.5604E+01  7.1109E-01 -1.9111E-01
  2.6296E+01  7.1001E-01 -1.9529E-01
  2.6988E+01  7.0881E-01 -1.9946E-01
  2.7680E+01  7.0743E-01 -2.0362E-01
  2.8372E+01  7.0586E-01 -2.0777E-01
  2.9064E+01  7.0409E-01 -2.1191E-01
  2.9756E+01  7.0214E-01 -2.1604E-01
  3.0448E+01  6.9994E-01 -2.2015E-01
  3.1140E+01  6.9745E-01 -2.2423E-01
  3.1832E+01  6.9469E-01 -2.2829E-01
  3.2524E+01  6.9174E-01 -2.3231E-01
