# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 13 22:27:23 2019
# diag: gamdiag, run(s): act, time window: 0-3000(4077 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/GAMZF_convergence/hms05_104.719/
# normalization: L_ref=1.65m
#
# xind= 0, x/a= 0.70710677, q= 1.1018624
# Fit:    0.039393582,5.4609034,-1.3793759
# Analytic (Gao, Zhou/Yu): 0.32199362,-0.00028547047,1.9048989
#  t          Re[phi]     Im[phi]   
  1.1850E+02 -6.4173E-02  1.8197E-01
  1.1923E+02 -6.7829E-02  1.7913E-01
  1.1997E+02 -7.1470E-02  1.7627E-01
  1.2070E+02 -7.5104E-02  1.7338E-01
  1.2144E+02 -7.8719E-02  1.7046E-01
  1.2218E+02 -8.2289E-02  1.6752E-01
  1.2291E+02 -8.5786E-02  1.6455E-01
  1.2365E+02 -8.9195E-02  1.6156E-01
  1.2438E+02 -9.2512E-02  1.5855E-01
  1.2512E+02 -9.5741E-02  1.5553E-01
  1.2586E+02 -9.8896E-02  1.5249E-01
  1.2659E+02 -1.0200E-01  1.4943E-01
  1.2733E+02 -1.0507E-01  1.4635E-01
  1.2806E+02 -1.0812E-01  1.4326E-01
  1.2880E+02 -1.1115E-01  1.4015E-01
  1.2954E+02 -1.1417E-01  1.3702E-01
  1.3027E+02 -1.1716E-01  1.3387E-01
  1.3101E+02 -1.2011E-01  1.3070E-01
  1.3174E+02 -1.2300E-01  1.2752E-01
  1.3248E+02 -1.2581E-01  1.2432E-01
  1.3322E+02 -1.2854E-01  1.2111E-01
  1.3395E+02 -1.3118E-01  1.1789E-01
  1.3469E+02 -1.3375E-01  1.1466E-01
  1.3542E+02 -1.3623E-01  1.1142E-01
  1.3616E+02 -1.3863E-01  1.0817E-01
  1.3690E+02 -1.4097E-01  1.0491E-01
  1.3763E+02 -1.4324E-01  1.0164E-01
  1.3837E+02 -1.4548E-01  9.8375E-02
  1.3910E+02 -1.4767E-01  9.5099E-02
  1.3984E+02 -1.4983E-01  9.1818E-02
  1.4058E+02 -1.5193E-01  8.8533E-02
  1.4131E+02 -1.5398E-01  8.5245E-02
  1.4205E+02 -1.5596E-01  8.1954E-02
  1.4278E+02 -1.5789E-01  7.8662E-02
  1.4352E+02 -1.5976E-01  7.5368E-02
  1.4426E+02 -1.6159E-01  7.2073E-02
  1.4499E+02 -1.6337E-01  6.8777E-02
  1.4573E+02 -1.6512E-01  6.5479E-02
  1.4646E+02 -1.6680E-01  6.2182E-02
  1.4720E+02 -1.6842E-01  5.8886E-02
  1.4794E+02 -1.6995E-01  5.5592E-02
  1.4867E+02 -1.7141E-01  5.2302E-02
  1.4941E+02 -1.7280E-01  4.9016E-02
  1.5014E+02 -1.7414E-01  4.5734E-02
  1.5088E+02 -1.7544E-01  4.2458E-02
  1.5162E+02 -1.7670E-01  3.9186E-02
  1.5235E+02 -1.7790E-01  3.5921E-02
  1.5309E+02 -1.7905E-01  3.2663E-02
  1.5382E+02 -1.8013E-01  2.9414E-02
  1.5456E+02 -1.8112E-01  2.6176E-02
  1.5530E+02 -1.8204E-01  2.2949E-02
  1.5603E+02 -1.8289E-01  1.9734E-02
  1.5677E+02 -1.8369E-01  1.6532E-02
  1.5750E+02 -1.8444E-01  1.3343E-02
  1.5824E+02 -1.8517E-01  1.0167E-02
  1.5898E+02 -1.8587E-01  7.0030E-03
  1.5971E+02 -1.8654E-01  3.8525E-03
  1.6045E+02 -1.8717E-01  7.1513E-04
  1.6118E+02 -1.8775E-01 -2.4086E-03
  1.6192E+02 -1.8828E-01 -5.5183E-03
  1.6266E+02 -1.8875E-01 -8.6129E-03
  1.6339E+02 -1.8915E-01 -1.1692E-02
  1.6413E+02 -1.8947E-01 -1.4754E-02
  1.6486E+02 -1.8973E-01 -1.7799E-02
  1.6560E+02 -1.8991E-01 -2.0824E-02
  1.6634E+02 -1.9003E-01 -2.3831E-02
  1.6707E+02 -1.9007E-01 -2.6816E-02
  1.6781E+02 -1.9005E-01 -2.9780E-02
  1.6854E+02 -1.8995E-01 -3.2721E-02
  1.6928E+02 -1.8977E-01 -3.5638E-02
  1.7002E+02 -1.8953E-01 -3.8530E-02
  1.7075E+02 -1.8923E-01 -4.1396E-02
  1.7149E+02 -1.8887E-01 -4.4235E-02
  1.7222E+02 -1.8847E-01 -4.7047E-02
  1.7296E+02 -1.8803E-01 -4.9832E-02
  1.7370E+02 -1.8756E-01 -5.2590E-02
  1.7443E+02 -1.8706E-01 -5.5321E-02
  1.7517E+02 -1.8654E-01 -5.8024E-02
  1.7590E+02 -1.8600E-01 -6.0701E-02
  1.7664E+02 -1.8543E-01 -6.3351E-02
  1.7738E+02 -1.8484E-01 -6.5974E-02
  1.7811E+02 -1.8423E-01 -6.8571E-02
  1.7885E+02 -1.8359E-01 -7.1141E-02
  1.7958E+02 -1.8292E-01 -7.3684E-02
  1.8032E+02 -1.8223E-01 -7.6201E-02
  1.8106E+02 -1.8150E-01 -7.8692E-02
  1.8179E+02 -1.8073E-01 -8.1155E-02
  1.8253E+02 -1.7992E-01 -8.3592E-02
  1.8326E+02 -1.7905E-01 -8.6000E-02
  1.8400E+02 -1.7813E-01 -8.8379E-02
  1.8474E+02 -1.7713E-01 -9.0728E-02
  1.8547E+02 -1.7607E-01 -9.3045E-02
  1.8621E+02 -1.7493E-01 -9.5329E-02
  1.8694E+02 -1.7374E-01 -9.7580E-02
  1.8768E+02 -1.7248E-01 -9.9797E-02
  1.8842E+02 -1.7117E-01 -1.0198E-01
  1.8915E+02 -1.6980E-01 -1.0413E-01
  1.8989E+02 -1.6837E-01 -1.0623E-01
  1.9062E+02 -1.6689E-01 -1.0831E-01
  1.9136E+02 -1.6537E-01 -1.1034E-01
  1.9210E+02 -1.6380E-01 -1.1234E-01
  1.9283E+02 -1.6219E-01 -1.1429E-01
  1.9357E+02 -1.6056E-01 -1.1621E-01
  1.9430E+02 -1.5889E-01 -1.1809E-01
  1.9504E+02 -1.5720E-01 -1.1993E-01
  1.9578E+02 -1.5550E-01 -1.2173E-01
  1.9651E+02 -1.5378E-01 -1.2349E-01
  1.9725E+02 -1.5205E-01 -1.2521E-01
  1.9798E+02 -1.5031E-01 -1.2689E-01
  1.9872E+02 -1.4857E-01 -1.2854E-01
  1.9946E+02 -1.4683E-01 -1.3015E-01
  2.0019E+02 -1.4509E-01 -1.3172E-01
  2.0093E+02 -1.4333E-01 -1.3326E-01
  2.0166E+02 -1.4155E-01 -1.3476E-01
  2.0240E+02 -1.3974E-01 -1.3622E-01
  2.0314E+02 -1.3791E-01 -1.3765E-01
  2.0387E+02 -1.3605E-01 -1.3903E-01
  2.0461E+02 -1.3415E-01 -1.4038E-01
  2.0534E+02 -1.3223E-01 -1.4169E-01
  2.0608E+02 -1.3028E-01 -1.4297E-01
  2.0682E+02 -1.2829E-01 -1.4420E-01
  2.0755E+02 -1.2627E-01 -1.4540E-01
  2.0829E+02 -1.2421E-01 -1.4655E-01
  2.0902E+02 -1.2211E-01 -1.4767E-01
  2.0976E+02 -1.1997E-01 -1.4874E-01
  2.1050E+02 -1.1779E-01 -1.4977E-01
  2.1123E+02 -1.1557E-01 -1.5076E-01
  2.1197E+02 -1.1331E-01 -1.5171E-01
  2.1270E+02 -1.1102E-01 -1.5262E-01
  2.1344E+02 -1.0871E-01 -1.5348E-01
  2.1418E+02 -1.0637E-01 -1.5430E-01
  2.1491E+02 -1.0400E-01 -1.5508E-01
  2.1565E+02 -1.0162E-01 -1.5581E-01
  2.1638E+02 -9.9214E-02 -1.5651E-01
  2.1712E+02 -9.6798E-02 -1.5715E-01
  2.1786E+02 -9.4371E-02 -1.5776E-01
  2.1859E+02 -9.1934E-02 -1.5832E-01
  2.1933E+02 -8.9492E-02 -1.5884E-01
  2.2006E+02 -8.7046E-02 -1.5932E-01
  2.2080E+02 -8.4599E-02 -1.5976E-01
  2.2154E+02 -8.2151E-02 -1.6015E-01
  2.2227E+02 -7.9705E-02 -1.6050E-01
  2.2301E+02 -7.7259E-02 -1.6081E-01
  2.2374E+02 -7.4814E-02 -1.6108E-01
  2.2448E+02 -7.2370E-02 -1.6131E-01
  2.2522E+02 -6.9928E-02 -1.6150E-01
  2.2595E+02 -6.7488E-02 -1.6165E-01
  2.2669E+02 -6.5048E-02 -1.6176E-01
  2.2742E+02 -6.2608E-02 -1.6182E-01
  2.2816E+02 -6.0169E-02 -1.6185E-01
  2.2890E+02 -5.7728E-02 -1.6184E-01
  2.2963E+02 -5.5285E-02 -1.6180E-01
  2.3037E+02 -5.2839E-02 -1.6171E-01
  2.3110E+02 -5.0389E-02 -1.6158E-01
  2.3184E+02 -4.7935E-02 -1.6142E-01
  2.3258E+02 -4.5474E-02 -1.6121E-01
  2.3331E+02 -4.3007E-02 -1.6097E-01
  2.3405E+02 -4.0534E-02 -1.6069E-01
  2.3478E+02 -3.8053E-02 -1.6037E-01
  2.3552E+02 -3.5566E-02 -1.6001E-01
  2.3626E+02 -3.3072E-02 -1.5962E-01
  2.3699E+02 -3.0570E-02 -1.5918E-01
  2.3773E+02 -2.8061E-02 -1.5871E-01
  2.3846E+02 -2.5546E-02 -1.5820E-01
  2.3920E+02 -2.3025E-02 -1.5765E-01
  2.3994E+02 -2.0500E-02 -1.5706E-01
  2.4067E+02 -1.7973E-02 -1.5644E-01
  2.4141E+02 -1.5445E-02 -1.5577E-01
  2.4214E+02 -1.2919E-02 -1.5507E-01
  2.4288E+02 -1.0394E-02 -1.5433E-01
  2.4362E+02 -7.8718E-03 -1.5355E-01
  2.4435E+02 -5.3535E-03 -1.5274E-01
  2.4509E+02 -2.8408E-03 -1.5189E-01
  2.4582E+02 -3.3541E-04 -1.5100E-01
  2.4656E+02  2.1606E-03 -1.5008E-01
  2.4730E+02  4.6455E-03 -1.4912E-01
  2.4803E+02  7.1180E-03 -1.4812E-01
  2.4877E+02  9.5773E-03 -1.4709E-01
  2.4950E+02  1.2023E-02 -1.4602E-01
  2.5024E+02  1.4454E-02 -1.4492E-01
  2.5098E+02  1.6871E-02 -1.4379E-01
  2.5171E+02  1.9273E-02 -1.4262E-01
  2.5245E+02  2.1658E-02 -1.4142E-01
  2.5318E+02  2.4027E-02 -1.4019E-01
  2.5392E+02  2.6377E-02 -1.3893E-01
  2.5466E+02  2.8709E-02 -1.3763E-01
  2.5539E+02  3.1021E-02 -1.3631E-01
  2.5613E+02  3.3314E-02 -1.3495E-01
  2.5686E+02  3.5588E-02 -1.3356E-01
  2.5760E+02  3.7842E-02 -1.3215E-01
  2.5834E+02  4.0077E-02 -1.3070E-01
  2.5907E+02  4.2292E-02 -1.2922E-01
  2.5981E+02  4.4487E-02 -1.2772E-01
  2.6054E+02  4.6661E-02 -1.2619E-01
  2.6128E+02  4.8816E-02 -1.2463E-01
  2.6202E+02  5.0951E-02 -1.2305E-01
  2.6275E+02  5.3067E-02 -1.2144E-01
  2.6349E+02  5.5163E-02 -1.1980E-01
  2.6422E+02  5.7239E-02 -1.1813E-01
  2.6496E+02  5.9296E-02 -1.1644E-01
  2.6570E+02  6.1333E-02 -1.1473E-01
  2.6643E+02  6.3350E-02 -1.1299E-01
  2.6717E+02  6.5346E-02 -1.1122E-01
  2.6790E+02  6.7322E-02 -1.0944E-01
  2.6864E+02  6.9276E-02 -1.0762E-01
  2.6938E+02  7.1208E-02 -1.0579E-01
  2.7011E+02  7.3118E-02 -1.0393E-01
  2.7085E+02  7.5006E-02 -1.0205E-01
  2.7158E+02  7.6871E-02 -1.0015E-01
  2.7232E+02  7.8713E-02 -9.8229E-02
  2.7306E+02  8.0532E-02 -9.6286E-02
  2.7379E+02  8.2327E-02 -9.4322E-02
  2.7453E+02  8.4098E-02 -9.2339E-02
  2.7526E+02  8.5845E-02 -9.0336E-02
  2.7600E+02  8.7569E-02 -8.8314E-02
  2.7674E+02  8.9268E-02 -8.6273E-02
  2.7747E+02  9.0942E-02 -8.4214E-02
  2.7821E+02  9.2592E-02 -8.2138E-02
  2.7894E+02  9.4217E-02 -8.0044E-02
  2.7968E+02  9.5817E-02 -7.7934E-02
  2.8042E+02  9.7392E-02 -7.5807E-02
  2.8115E+02  9.8940E-02 -7.3665E-02
  2.8189E+02  1.0046E-01 -7.1507E-02
  2.8262E+02  1.0195E-01 -6.9334E-02
  2.8336E+02  1.0342E-01 -6.7148E-02
  2.8410E+02  1.0486E-01 -6.4947E-02
  2.8483E+02  1.0626E-01 -6.2733E-02
  2.8557E+02  1.0764E-01 -6.0507E-02
  2.8630E+02  1.0898E-01 -5.8268E-02
  2.8704E+02  1.1029E-01 -5.6018E-02
  2.8778E+02  1.1157E-01 -5.3757E-02
  2.8851E+02  1.1282E-01 -5.1485E-02
  2.8925E+02  1.1404E-01 -4.9204E-02
  2.8998E+02  1.1522E-01 -4.6913E-02
  2.9072E+02  1.1637E-01 -4.4614E-02
  2.9146E+02  1.1749E-01 -4.2306E-02
  2.9219E+02  1.1858E-01 -3.9991E-02
  2.9293E+02  1.1964E-01 -3.7669E-02
  2.9366E+02  1.2066E-01 -3.5340E-02
  2.9440E+02  1.2165E-01 -3.3005E-02
  2.9514E+02  1.2262E-01 -3.0665E-02
  2.9587E+02  1.2355E-01 -2.8320E-02
  2.9661E+02  1.2444E-01 -2.5970E-02
  2.9734E+02  1.2531E-01 -2.3617E-02
  2.9808E+02  1.2615E-01 -2.1260E-02
  2.9882E+02  1.2696E-01 -1.8900E-02
  2.9955E+02  1.2773E-01 -1.6537E-02
  3.0029E+02  1.2847E-01 -1.4173E-02
  3.0102E+02  1.2919E-01 -1.1807E-02
  3.0176E+02  1.2987E-01 -9.4407E-03
  3.0250E+02  1.3051E-01 -7.0736E-03
  3.0323E+02  1.3113E-01 -4.7066E-03
  3.0397E+02  1.3172E-01 -2.3400E-03
  3.0470E+02  1.3228E-01  2.5563E-05
  3.0544E+02  1.3280E-01  2.3898E-03
  3.0618E+02  1.3330E-01  4.7521E-03
  3.0691E+02  1.3377E-01  7.1122E-03
  3.0765E+02  1.3421E-01  9.4696E-03
  3.0838E+02  1.3462E-01  1.1824E-02
  3.0912E+02  1.3500E-01  1.4175E-02
  3.0986E+02  1.3536E-01  1.6521E-02
  3.1059E+02  1.3568E-01  1.8864E-02
  3.1133E+02  1.3598E-01  2.1201E-02
  3.1206E+02  1.3625E-01  2.3534E-02
  3.1280E+02  1.3649E-01  2.5861E-02
  3.1354E+02  1.3671E-01  2.8181E-02
  3.1427E+02  1.3689E-01  3.0496E-02
  3.1501E+02  1.3704E-01  3.2803E-02
  3.1574E+02  1.3716E-01  3.5103E-02
  3.1648E+02  1.3725E-01  3.7395E-02
  3.1722E+02  1.3731E-01  3.9678E-02
  3.1795E+02  1.3733E-01  4.1953E-02
  3.1869E+02  1.3732E-01  4.4219E-02
  3.1942E+02  1.3728E-01  4.6474E-02
  3.2016E+02  1.3720E-01  4.8719E-02
  3.2090E+02  1.3709E-01  5.0953E-02
  3.2163E+02  1.3695E-01  5.3176E-02
  3.2237E+02  1.3678E-01  5.5387E-02
  3.2310E+02  1.3657E-01  5.7585E-02
  3.2384E+02  1.3633E-01  5.9771E-02
  3.2458E+02  1.3607E-01  6.1943E-02
  3.2531E+02  1.3577E-01  6.4101E-02
  3.2605E+02  1.3544E-01  6.6245E-02
  3.2678E+02  1.3509E-01  6.8374E-02
  3.2752E+02  1.3471E-01  7.0489E-02
  3.2826E+02  1.3430E-01  7.2588E-02
  3.2899E+02  1.3387E-01  7.4671E-02
  3.2973E+02  1.3341E-01  7.6738E-02
  3.3046E+02  1.3292E-01  7.8789E-02
  3.3120E+02  1.3241E-01  8.0823E-02
  3.3194E+02  1.3188E-01  8.2840E-02
  3.3267E+02  1.3132E-01  8.4839E-02
  3.3341E+02  1.3073E-01  8.6821E-02
  3.3414E+02  1.3012E-01  8.8785E-02
  3.3488E+02  1.2949E-01  9.0730E-02
  3.3562E+02  1.2883E-01  9.2657E-02
  3.3635E+02  1.2814E-01  9.4564E-02
  3.3709E+02  1.2743E-01  9.6453E-02
  3.3782E+02  1.2670E-01  9.8322E-02
  3.3856E+02  1.2594E-01  1.0017E-01
  3.3930E+02  1.2516E-01  1.0200E-01
  3.4003E+02  1.2435E-01  1.0381E-01
  3.4077E+02  1.2352E-01  1.0559E-01
  3.4150E+02  1.2267E-01  1.0736E-01
  3.4224E+02  1.2180E-01  1.0911E-01
  3.4298E+02  1.2091E-01  1.1083E-01
  3.4371E+02  1.2000E-01  1.1253E-01
  3.4445E+02  1.1907E-01  1.1421E-01
  3.4518E+02  1.1812E-01  1.1587E-01
  3.4592E+02  1.1715E-01  1.1750E-01
  3.4666E+02  1.1616E-01  1.1911E-01
  3.4739E+02  1.1515E-01  1.2070E-01
  3.4813E+02  1.1413E-01  1.2227E-01
  3.4886E+02  1.1308E-01  1.2381E-01
  3.4960E+02  1.1202E-01  1.2533E-01
  3.5034E+02  1.1093E-01  1.2682E-01
  3.5107E+02  1.0983E-01  1.2829E-01
  3.5181E+02  1.0870E-01  1.2974E-01
  3.5254E+02  1.0756E-01  1.3116E-01
  3.5328E+02  1.0639E-01  1.3256E-01
  3.5402E+02  1.0521E-01  1.3393E-01
  3.5475E+02  1.0400E-01  1.3528E-01
  3.5549E+02  1.0278E-01  1.3660E-01
  3.5622E+02  1.0153E-01  1.3790E-01
  3.5696E+02  1.0027E-01  1.3917E-01
  3.5770E+02  9.8988E-02  1.4041E-01
  3.5843E+02  9.7688E-02  1.4163E-01
  3.5917E+02  9.6370E-02  1.4282E-01
  3.5990E+02  9.5036E-02  1.4398E-01
  3.6064E+02  9.3686E-02  1.4512E-01
  3.6138E+02  9.2321E-02  1.4623E-01
  3.6211E+02  9.0942E-02  1.4731E-01
  3.6285E+02  8.9549E-02  1.4836E-01
  3.6358E+02  8.8145E-02  1.4939E-01
  3.6432E+02  8.6728E-02  1.5039E-01
  3.6506E+02  8.5300E-02  1.5136E-01
  3.6579E+02  8.3863E-02  1.5230E-01
  3.6653E+02  8.2415E-02  1.5322E-01
  3.6726E+02  8.0958E-02  1.5411E-01
  3.6800E+02  7.9492E-02  1.5497E-01
  3.6874E+02  7.8018E-02  1.5580E-01
  3.6947E+02  7.6535E-02  1.5660E-01
  3.7021E+02  7.5045E-02  1.5738E-01
  3.7094E+02  7.3546E-02  1.5812E-01
  3.7168E+02  7.2040E-02  1.5884E-01
  3.7242E+02  7.0526E-02  1.5954E-01
  3.7315E+02  6.9004E-02  1.6020E-01
  3.7389E+02  6.7476E-02  1.6083E-01
  3.7462E+02  6.5940E-02  1.6144E-01
  3.7536E+02  6.4397E-02  1.6202E-01
  3.7610E+02  6.2848E-02  1.6257E-01
  3.7683E+02  6.1293E-02  1.6309E-01
  3.7757E+02  5.9732E-02  1.6359E-01
  3.7830E+02  5.8166E-02  1.6405E-01
  3.7904E+02  5.6595E-02  1.6449E-01
  3.7978E+02  5.5020E-02  1.6490E-01
  3.8051E+02  5.3442E-02  1.6528E-01
  3.8125E+02  5.1860E-02  1.6564E-01
  3.8198E+02  5.0276E-02  1.6596E-01
  3.8272E+02  4.8691E-02  1.6626E-01
  3.8346E+02  4.7104E-02  1.6653E-01
  3.8419E+02  4.5517E-02  1.6677E-01
  3.8493E+02  4.3930E-02  1.6699E-01
