# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:52:27 2019
# diag: slice, run(s): act, time window: 0-30(300 steps)
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt10/
# normalization: R_0
#
# species: ions, time avg.
# 2D array phi|^2(x / rho_ref,z/L_ref) at x, k!Dy!N av.
  1.8313E+05  1.8311E+05  1.8336E+05  1.8355E+05  1.8337E+05  1.8322E+05  1.8312E+05  1.8311E+05  1.8294E+05  1.8308E+05  1.8329E+05  1.8337E+05  1.8354E+05  1.8369E+05  1.8371E+05  1.8365E+05  1.8397E+05  1.8406E+05  1.8403E+05  1.8391E+05  1.8370E+05  1.8355E+05  1.8360E+05  1.8357E+05  1.8379E+05  1.8408E+05  1.8463E+05  1.8501E+05  1.8514E+05  1.8526E+05  1.8510E+05  1.8505E+05  1.8502E+05  1.8515E+05  1.8482E+05  1.8520E+05  1.8489E+05  1.8497E+05  1.8467E+05  1.8452E+05  1.8421E+05  1.8384E+05  1.8342E+05  1.8330E+05  1.8337E+05  1.8404E+05  1.8453E+05  1.8510E+05  1.8547E+05  1.8532E+05  1.8491E+05  1.8403E+05  1.8320E+05  1.8248E+05  1.8276E+05  1.8332E+05  1.8374E+05  1.8396E+05  1.8390E+05  1.8445E+05  1.8513E+05  1.8572E+05  1.8653E+05  1.8704E+05  1.8711E+05  1.8721E+05  1.8721E+05  1.8734E+05  1.8779E+05  1.8775E+05  1.8753E+05  1.8720E+05  1.8690E+05  1.8678E+05  1.8651E+05  1.8621E+05  1.8583E+05  1.8546E+05  1.8547E+05  1.8566E+05  1.8503E+05  1.8487E+05  1.8454E+05  1.8439E+05  1.8450E+05  1.8500E+05  1.8520E+05  1.8551E+05  1.8567E+05  1.8595E+05  1.8595E+05  1.8586E+05  1.8533E+05  1.8452E+05  1.8452E+05  1.8494E+05  1.8548E+05  1.8588E+05  1.8611E+05  1.8605E+05  1.8610E+05  1.8571E+05  1.8527E+05  1.8472E+05  1.8453E+05  1.8388E+05  1.8372E+05  1.8326E+05  1.8315E+05  1.8328E+05  1.8330E+05  1.8310E+05  1.8288E+05  1.8263E+05  1.8232E+05  1.8231E+05  1.8212E+05  1.8200E+05  1.8221E+05  1.8229E+05  1.8225E+05  1.8220E+05  1.8230E+05  1.8253E+05  1.8250E+05  1.8278E+05  1.8295E+05  1.8316E+05
  1.8330E+05  1.8328E+05  1.8349E+05  1.8375E+05  1.8368E+05  1.8352E+05  1.8342E+05  1.8334E+05  1.8315E+05  1.8322E+05  1.8331E+05  1.8336E+05  1.8357E+05  1.8365E+05  1.8369E+05  1.8365E+05  1.8395E+05  1.8401E+05  1.8409E+05  1.8393E+05  1.8367E+05  1.8363E+05  1.8365E+05  1.8360E+05  1.8374E+05  1.8396E+05  1.8446E+05  1.8488E+05  1.8509E+05  1.8516E+05  1.8496E+05  1.8497E+05  1.8499E+05  1.8522E+05  1.8494E+05  1.8526E+05  1.8511E+05  1.8524E+05  1.8502E+05  1.8485E+05  1.8455E+05  1.8431E+05  1.8391E+05  1.8374E+05  1.8367E+05  1.8424E+05  1.8473E+05  1.8541E+05  1.8565E+05  1.8553E+05  1.8524E+05  1.8429E+05  1.8352E+05  1.8290E+05  1.8301E+05  1.8348E+05  1.8386E+05  1.8397E+05  1.8403E+05  1.8464E+05  1.8521E+05  1.8597E+05  1.8672E+05  1.8729E+05  1.8730E+05  1.8729E+05  1.8729E+05  1.8734E+05  1.8778E+05  1.8762E+05  1.8743E+05  1.8724E+05  1.8707E+05  1.8707E+05  1.8669E+05  1.8657E+05  1.8618E+05  1.8581E+05  1.8567E+05  1.8591E+05  1.8524E+05  1.8518E+05  1.8491E+05  1.8494E+05  1.8511E+05  1.8562E+05  1.8591E+05  1.8615E+05  1.8640E+05  1.8659E+05  1.8662E+05  1.8663E+05  1.8591E+05  1.8506E+05  1.8505E+05  1.8544E+05  1.8597E+05  1.8647E+05  1.8667E+05  1.8672E+05  1.8674E+05  1.8643E+05  1.8591E+05  1.8541E+05  1.8520E+05  1.8467E+05  1.8451E+05  1.8408E+05  1.8387E+05  1.8390E+05  1.8382E+05  1.8348E+05  1.8331E+05  1.8296E+05  1.8258E+05  1.8250E+05  1.8223E+05  1.8206E+05  1.8224E+05  1.8232E+05  1.8225E+05  1.8226E+05  1.8241E+05  1.8269E+05  1.8266E+05  1.8292E+05  1.8310E+05  1.8335E+05
  1.8315E+05  1.8321E+05  1.8333E+05  1.8368E+05  1.8374E+05  1.8360E+05  1.8349E+05  1.8341E+05  1.8318E+05  1.8313E+05  1.8311E+05  1.8311E+05  1.8328E+05  1.8331E+05  1.8339E+05  1.8334E+05  1.8364E+05  1.8361E+05  1.8383E+05  1.8364E+05  1.8342E+05  1.8347E+05  1.8343E+05  1.8336E+05  1.8335E+05  1.8362E+05  1.8404E+05  1.8445E+05  1.8465E+05  1.8468E+05  1.8450E+05  1.8457E+05  1.8469E+05  1.8498E+05  1.8474E+05  1.8503E+05  1.8502E+05  1.8517E+05  1.8507E+05  1.8482E+05  1.8459E+05  1.8450E+05  1.8418E+05  1.8394E+05  1.8376E+05  1.8427E+05  1.8473E+05  1.8547E+05  1.8558E+05  1.8544E+05  1.8524E+05  1.8442E+05  1.8371E+05  1.8315E+05  1.8314E+05  1.8347E+05  1.8383E+05  1.8380E+05  1.8393E+05  1.8457E+05  1.8508E+05  1.8593E+05  1.8653E+05  1.8715E+05  1.8707E+05  1.8699E+05  1.8705E+05  1.8700E+05  1.8746E+05  1.8725E+05  1.8705E+05  1.8693E+05  1.8692E+05  1.8702E+05  1.8665E+05  1.8660E+05  1.8619E+05  1.8591E+05  1.8568E+05  1.8583E+05  1.8524E+05  1.8519E+05  1.8492E+05  1.8524E+05  1.8544E+05  1.8594E+05  1.8634E+05  1.8653E+05  1.8679E+05  1.8699E+05  1.8699E+05  1.8708E+05  1.8634E+05  1.8558E+05  1.8541E+05  1.8568E+05  1.8627E+05  1.8671E+05  1.8690E+05  1.8704E+05  1.8716E+05  1.8677E+05  1.8631E+05  1.8595E+05  1.8559E+05  1.8520E+05  1.8506E+05  1.8461E+05  1.8441E+05  1.8428E+05  1.8411E+05  1.8368E+05  1.8351E+05  1.8308E+05  1.8271E+05  1.8255E+05  1.8216E+05  1.8190E+05  1.8199E+05  1.8209E+05  1.8207E+05  1.8212E+05  1.8235E+05  1.8256E+05  1.8250E+05  1.8275E+05  1.8288E+05  1.8312E+05
  1.8267E+05  1.8283E+05  1.8295E+05  1.8330E+05  1.8353E+05  1.8341E+05  1.8331E+05  1.8324E+05  1.8298E+05  1.8281E+05  1.8267E+05  1.8264E+05  1.8276E+05  1.8270E+05  1.8277E+05  1.8281E+05  1.8300E+05  1.8300E+05  1.8325E+05  1.8309E+05  1.8294E+05  1.8305E+05  1.8294E+05  1.8284E+05  1.8273E+05  1.8302E+05  1.8331E+05  1.8368E+05  1.8388E+05  1.8386E+05  1.8374E+05  1.8388E+05  1.8405E+05  1.8437E+05  1.8428E+05  1.8452E+05  1.8457E+05  1.8474E+05  1.8472E+05  1.8449E+05  1.8435E+05  1.8442E+05  1.8416E+05  1.8396E+05  1.8367E+05  1.8401E+05  1.8447E+05  1.8518E+05  1.8527E+05  1.8513E+05  1.8505E+05  1.8424E+05  1.8370E+05  1.8327E+05  1.8315E+05  1.8328E+05  1.8358E+05  1.8351E+05  1.8370E+05  1.8430E+05  1.8468E+05  1.8560E+05  1.8609E+05  1.8671E+05  1.8648E+05  1.8645E+05  1.8650E+05  1.8638E+05  1.8682E+05  1.8653E+05  1.8632E+05  1.8637E+05  1.8654E+05  1.8676E+05  1.8639E+05  1.8639E+05  1.8593E+05  1.8584E+05  1.8548E+05  1.8557E+05  1.8503E+05  1.8498E+05  1.8479E+05  1.8525E+05  1.8556E+05  1.8595E+05  1.8645E+05  1.8661E+05  1.8679E+05  1.8701E+05  1.8713E+05  1.8721E+05  1.8644E+05  1.8581E+05  1.8570E+05  1.8567E+05  1.8634E+05  1.8671E+05  1.8684E+05  1.8705E+05  1.8722E+05  1.8680E+05  1.8650E+05  1.8618E+05  1.8573E+05  1.8546E+05  1.8530E+05  1.8490E+05  1.8472E+05  1.8441E+05  1.8417E+05  1.8362E+05  1.8342E+05  1.8296E+05  1.8262E+05  1.8245E+05  1.8196E+05  1.8157E+05  1.8152E+05  1.8167E+05  1.8172E+05  1.8181E+05  1.8195E+05  1.8216E+05  1.8210E+05  1.8227E+05  1.8238E+05  1.8256E+05
  1.8200E+05  1.8217E+05  1.8234E+05  1.8263E+05  1.8296E+05  1.8294E+05  1.8285E+05  1.8274E+05  1.8256E+05  1.8226E+05  1.8208E+05  1.8197E+05  1.8207E+05  1.8192E+05  1.8202E+05  1.8201E+05  1.8218E+05  1.8221E+05  1.8243E+05  1.8231E+05  1.8227E+05  1.8235E+05  1.8223E+05  1.8218E+05  1.8191E+05  1.8216E+05  1.8237E+05  1.8269E+05  1.8284E+05  1.8275E+05  1.8273E+05  1.8285E+05  1.8312E+05  1.8350E+05  1.8356E+05  1.8374E+05  1.8386E+05  1.8403E+05  1.8411E+05  1.8396E+05  1.8389E+05  1.8403E+05  1.8383E+05  1.8371E+05  1.8335E+05  1.8351E+05  1.8395E+05  1.8461E+05  1.8473E+05  1.8463E+05  1.8461E+05  1.8392E+05  1.8348E+05  1.8317E+05  1.8291E+05  1.8299E+05  1.8318E+05  1.8307E+05  1.8334E+05  1.8383E+05  1.8415E+05  1.8507E+05  1.8534E+05  1.8588E+05  1.8557E+05  1.8568E+05  1.8571E+05  1.8558E+05  1.8596E+05  1.8561E+05  1.8553E+05  1.8565E+05  1.8592E+05  1.8631E+05  1.8593E+05  1.8589E+05  1.8550E+05  1.8540E+05  1.8500E+05  1.8510E+05  1.8456E+05  1.8466E+05  1.8450E+05  1.8503E+05  1.8534E+05  1.8560E+05  1.8625E+05  1.8632E+05  1.8655E+05  1.8675E+05  1.8686E+05  1.8692E+05  1.8630E+05  1.8590E+05  1.8573E+05  1.8562E+05  1.8618E+05  1.8649E+05  1.8652E+05  1.8681E+05  1.8691E+05  1.8656E+05  1.8639E+05  1.8612E+05  1.8569E+05  1.8553E+05  1.8527E+05  1.8500E+05  1.8474E+05  1.8432E+05  1.8404E+05  1.8335E+05  1.8310E+05  1.8265E+05  1.8236E+05  1.8212E+05  1.8155E+05  1.8104E+05  1.8087E+05  1.8104E+05  1.8113E+05  1.8128E+05  1.8146E+05  1.8149E+05  1.8147E+05  1.8160E+05  1.8164E+05  1.8177E+05
  1.8111E+05  1.8129E+05  1.8151E+05  1.8175E+05  1.8212E+05  1.8221E+05  1.8215E+05  1.8201E+05  1.8188E+05  1.8151E+05  1.8130E+05  1.8122E+05  1.8126E+05  1.8100E+05  1.8114E+05  1.8115E+05  1.8125E+05  1.8128E+05  1.8143E+05  1.8136E+05  1.8143E+05  1.8154E+05  1.8132E+05  1.8132E+05  1.8097E+05  1.8111E+05  1.8123E+05  1.8149E+05  1.8156E+05  1.8145E+05  1.8156E+05  1.8166E+05  1.8204E+05  1.8236E+05  1.8261E+05  1.8272E+05  1.8295E+05  1.8306E+05  1.8324E+05  1.8317E+05  1.8323E+05  1.8340E+05  1.8328E+05  1.8319E+05  1.8285E+05  1.8285E+05  1.8323E+05  1.8384E+05  1.8404E+05  1.8390E+05  1.8389E+05  1.8349E+05  1.8306E+05  1.8281E+05  1.8256E+05  1.8259E+05  1.8274E+05  1.8255E+05  1.8286E+05  1.8328E+05  1.8352E+05  1.8432E+05  1.8442E+05  1.8485E+05  1.8450E+05  1.8472E+05  1.8473E+05  1.8466E+05  1.8505E+05  1.8464E+05  1.8461E+05  1.8476E+05  1.8522E+05  1.8558E+05  1.8536E+05  1.8515E+05  1.8478E+05  1.8473E+05  1.8443E+05  1.8448E+05  1.8403E+05  1.8414E+05  1.8411E+05  1.8456E+05  1.8493E+05  1.8508E+05  1.8578E+05  1.8579E+05  1.8602E+05  1.8626E+05  1.8633E+05  1.8631E+05  1.8599E+05  1.8569E+05  1.8566E+05  1.8542E+05  1.8578E+05  1.8595E+05  1.8595E+05  1.8624E+05  1.8634E+05  1.8617E+05  1.8596E+05  1.8583E+05  1.8549E+05  1.8531E+05  1.8499E+05  1.8483E+05  1.8459E+05  1.8401E+05  1.8363E+05  1.8289E+05  1.8260E+05  1.8211E+05  1.8186E+05  1.8156E+05  1.8098E+05  1.8046E+05  1.8012E+05  1.8025E+05  1.8044E+05  1.8066E+05  1.8077E+05  1.8064E+05  1.8065E+05  1.8072E+05  1.8069E+05  1.8082E+05
  1.8013E+05  1.8025E+05  1.8044E+05  1.8069E+05  1.8106E+05  1.8123E+05  1.8122E+05  1.8108E+05  1.8102E+05  1.8065E+05  1.8038E+05  1.8034E+05  1.8035E+05  1.8005E+05  1.8020E+05  1.8019E+05  1.8022E+05  1.8027E+05  1.8032E+05  1.8027E+05  1.8049E+05  1.8058E+05  1.8029E+05  1.8031E+05  1.7998E+05  1.8003E+05  1.8001E+05  1.8013E+05  1.8018E+05  1.8008E+05  1.8029E+05  1.8043E+05  1.8076E+05  1.8110E+05  1.8151E+05  1.8153E+05  1.8184E+05  1.8194E+05  1.8219E+05  1.8226E+05  1.8239E+05  1.8263E+05  1.8252E+05  1.8254E+05  1.8221E+05  1.8208E+05  1.8233E+05  1.8288E+05  1.8321E+05  1.8307E+05  1.8311E+05  1.8290E+05  1.8255E+05  1.8231E+05  1.8205E+05  1.8207E+05  1.8216E+05  1.8198E+05  1.8237E+05  1.8265E+05  1.8275E+05  1.8341E+05  1.8336E+05  1.8370E+05  1.8338E+05  1.8371E+05  1.8367E+05  1.8363E+05  1.8398E+05  1.8362E+05  1.8363E+05  1.8382E+05  1.8435E+05  1.8468E+05  1.8466E+05  1.8436E+05  1.8400E+05  1.8395E+05  1.8365E+05  1.8376E+05  1.8334E+05  1.8356E+05  1.8352E+05  1.8391E+05  1.8429E+05  1.8438E+05  1.8498E+05  1.8505E+05  1.8531E+05  1.8550E+05  1.8564E+05  1.8556E+05  1.8536E+05  1.8527E+05  1.8529E+05  1.8504E+05  1.8522E+05  1.8520E+05  1.8518E+05  1.8549E+05  1.8559E+05  1.8556E+05  1.8541E+05  1.8527E+05  1.8502E+05  1.8491E+05  1.8460E+05  1.8442E+05  1.8404E+05  1.8347E+05  1.8304E+05  1.8233E+05  1.8185E+05  1.8140E+05  1.8118E+05  1.8088E+05  1.8036E+05  1.7984E+05  1.7936E+05  1.7945E+05  1.7970E+05  1.7989E+05  1.7996E+05  1.7976E+05  1.7975E+05  1.7976E+05  1.7969E+05  1.7981E+05
  1.7913E+05  1.7914E+05  1.7935E+05  1.7954E+05  1.7989E+05  1.8011E+05  1.8013E+05  1.8002E+05  1.8002E+05  1.7970E+05  1.7947E+05  1.7944E+05  1.7944E+05  1.7915E+05  1.7927E+05  1.7923E+05  1.7918E+05  1.7919E+05  1.7917E+05  1.7922E+05  1.7949E+05  1.7957E+05  1.7929E+05  1.7933E+05  1.7899E+05  1.7891E+05  1.7882E+05  1.7885E+05  1.7885E+05  1.7866E+05  1.7896E+05  1.7922E+05  1.7948E+05  1.7973E+05  1.8024E+05  1.8030E+05  1.8073E+05  1.8083E+05  1.8109E+05  1.8128E+05  1.8156E+05  1.8176E+05  1.8165E+05  1.8173E+05  1.8142E+05  1.8119E+05  1.8142E+05  1.8181E+05  1.8221E+05  1.8219E+05  1.8214E+05  1.8216E+05  1.8184E+05  1.8171E+05  1.8139E+05  1.8150E+05  1.8156E+05  1.8148E+05  1.8185E+05  1.8196E+05  1.8197E+05  1.8257E+05  1.8233E+05  1.8257E+05  1.8226E+05  1.8262E+05  1.8260E+05  1.8257E+05  1.8287E+05  1.8255E+05  1.8265E+05  1.8283E+05  1.8331E+05  1.8377E+05  1.8386E+05  1.8346E+05  1.8307E+05  1.8307E+05  1.8289E+05  1.8296E+05  1.8272E+05  1.8282E+05  1.8278E+05  1.8311E+05  1.8345E+05  1.8361E+05  1.8414E+05  1.8418E+05  1.8437E+05  1.8462E+05  1.8478E+05  1.8465E+05  1.8462E+05  1.8471E+05  1.8477E+05  1.8448E+05  1.8438E+05  1.8431E+05  1.8423E+05  1.8463E+05  1.8468E+05  1.8474E+05  1.8467E+05  1.8460E+05  1.8437E+05  1.8434E+05  1.8403E+05  1.8384E+05  1.8337E+05  1.8284E+05  1.8235E+05  1.8161E+05  1.8109E+05  1.8055E+05  1.8036E+05  1.8009E+05  1.7961E+05  1.7919E+05  1.7874E+05  1.7870E+05  1.7888E+05  1.7908E+05  1.7912E+05  1.7887E+05  1.7889E+05  1.7880E+05  1.7877E+05  1.7879E+05
  1.7817E+05  1.7809E+05  1.7823E+05  1.7838E+05  1.7872E+05  1.7892E+05  1.7899E+05  1.7890E+05  1.7892E+05  1.7872E+05  1.7854E+05  1.7849E+05  1.7851E+05  1.7826E+05  1.7834E+05  1.7828E+05  1.7819E+05  1.7812E+05  1.7808E+05  1.7817E+05  1.7843E+05  1.7857E+05  1.7832E+05  1.7830E+05  1.7803E+05  1.7777E+05  1.7766E+05  1.7756E+05  1.7756E+05  1.7739E+05  1.7770E+05  1.7796E+05  1.7815E+05  1.7836E+05  1.7887E+05  1.7904E+05  1.7956E+05  1.7971E+05  1.7998E+05  1.8022E+05  1.8057E+05  1.8082E+05  1.8074E+05  1.8076E+05  1.8058E+05  1.8035E+05  1.8051E+05  1.8077E+05  1.8117E+05  1.8123E+05  1.8111E+05  1.8136E+05  1.8115E+05  1.8108E+05  1.8068E+05  1.8089E+05  1.8097E+05  1.8101E+05  1.8131E+05  1.8129E+05  1.8126E+05  1.8176E+05  1.8130E+05  1.8144E+05  1.8116E+05  1.8150E+05  1.8148E+05  1.8145E+05  1.8170E+05  1.8150E+05  1.8163E+05  1.8185E+05  1.8225E+05  1.8276E+05  1.8286E+05  1.8253E+05  1.8217E+05  1.8210E+05  1.8203E+05  1.8212E+05  1.8197E+05  1.8201E+05  1.8203E+05  1.8222E+05  1.8251E+05  1.8279E+05  1.8313E+05  1.8324E+05  1.8342E+05  1.8366E+05  1.8381E+05  1.8373E+05  1.8370E+05  1.8394E+05  1.8405E+05  1.8375E+05  1.8352E+05  1.8335E+05  1.8325E+05  1.8353E+05  1.8371E+05  1.8382E+05  1.8378E+05  1.8375E+05  1.8363E+05  1.8360E+05  1.8337E+05  1.8306E+05  1.8254E+05  1.8211E+05  1.8149E+05  1.8082E+05  1.8017E+05  1.7971E+05  1.7946E+05  1.7918E+05  1.7881E+05  1.7850E+05  1.7816E+05  1.7798E+05  1.7805E+05  1.7821E+05  1.7824E+05  1.7802E+05  1.7804E+05  1.7793E+05  1.7794E+05  1.7793E+05
  1.7722E+05  1.7712E+05  1.7713E+05  1.7721E+05  1.7750E+05  1.7766E+05  1.7777E+05  1.7776E+05  1.7779E+05  1.7771E+05  1.7751E+05  1.7745E+05  1.7751E+05  1.7736E+05  1.7738E+05  1.7734E+05  1.7717E+05  1.7701E+05  1.7702E+05  1.7711E+05  1.7738E+05  1.7749E+05  1.7731E+05  1.7730E+05  1.7703E+05  1.7668E+05  1.7649E+05  1.7628E+05  1.7627E+05  1.7614E+05  1.7643E+05  1.7664E+05  1.7677E+05  1.7695E+05  1.7748E+05  1.7779E+05  1.7834E+05  1.7859E+05  1.7884E+05  1.7924E+05  1.7959E+05  1.7979E+05  1.7973E+05  1.7968E+05  1.7959E+05  1.7946E+05  1.7951E+05  1.7973E+05  1.8009E+05  1.8019E+05  1.7999E+05  1.8045E+05  1.8026E+05  1.8028E+05  1.7996E+05  1.8011E+05  1.8020E+05  1.8049E+05  1.8071E+05  1.8058E+05  1.8052E+05  1.8086E+05  1.8034E+05  1.8037E+05  1.8010E+05  1.8034E+05  1.8028E+05  1.8031E+05  1.8046E+05  1.8046E+05  1.8051E+05  1.8077E+05  1.8114E+05  1.8157E+05  1.8174E+05  1.8136E+05  1.8113E+05  1.8112E+05  1.8105E+05  1.8126E+05  1.8118E+05  1.8116E+05  1.8116E+05  1.8124E+05  1.8144E+05  1.8183E+05  1.8203E+05  1.8217E+05  1.8230E+05  1.8253E+05  1.8269E+05  1.8267E+05  1.8272E+05  1.8297E+05  1.8307E+05  1.8286E+05  1.8247E+05  1.8221E+05  1.8211E+05  1.8230E+05  1.8257E+05  1.8272E+05  1.8278E+05  1.8283E+05  1.8270E+05  1.8269E+05  1.8252E+05  1.8216E+05  1.8166E+05  1.8128E+05  1.8062E+05  1.7996E+05  1.7927E+05  1.7877E+05  1.7850E+05  1.7817E+05  1.7794E+05  1.7771E+05  1.7751E+05  1.7721E+05  1.7714E+05  1.7727E+05  1.7734E+05  1.7719E+05  1.7723E+05  1.7711E+05  1.7713E+05  1.7706E+05
