# CREATED BY GENE DIAGNOSTICS TOOL on Sun Nov 18 23:21:34 2018
# diag: nrgsummary, run(s): act, time window: 0-9(1 steps), species: ions
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  2.6912E+00 -7.5797E-16  4.8542E+02  1.5413E+01
  2.7039E+00 -1.3572E-15  4.9403E+02  1.5505E+01
  2.7166E+00  2.5181E-17  5.0277E+02  1.5609E+01
  2.7293E+00 -1.5726E-16  5.1165E+02  1.5725E+01
  2.7421E+00 -9.2450E-16  5.2066E+02  1.5849E+01
  2.7548E+00 -1.4923E-15  5.2981E+02  1.5977E+01
  2.7675E+00  6.3829E-16  5.3909E+02  1.6106E+01
  2.7796E+00 -1.1774E-15  5.4800E+02  1.6224E+01
  2.7916E+00 -2.7893E-16  5.5704E+02  1.6341E+01
  2.8037E+00 -1.6645E-15  5.6621E+02  1.6456E+01
  2.8158E+00  1.9590E-15  5.7549E+02  1.6574E+01
  2.8278E+00 -1.6030E-15  5.8490E+02  1.6699E+01
  2.8393E+00 -7.1429E-16  5.9394E+02  1.6829E+01
  2.8508E+00  1.6542E-15  6.0309E+02  1.6970E+01
  2.8622E+00  8.2186E-17  6.1234E+02  1.7128E+01
  2.8737E+00 -1.3317E-15  6.2170E+02  1.7302E+01
  2.8852E+00 -2.5805E-17  6.3118E+02  1.7490E+01
  2.8966E+00 -1.7646E-15  6.4082E+02  1.7691E+01
  2.9081E+00 -1.7307E-15  6.5059E+02  1.7914E+01
  2.9195E+00  3.6582E-16  6.6056E+02  1.8160E+01
  2.9306E+00 -1.0962E-15  6.7040E+02  1.8419E+01
  2.9415E+00  1.3239E-15  6.8019E+02  1.8690E+01
  2.9524E+00 -5.4094E-16  6.9013E+02  1.8968E+01
  2.9633E+00  2.4590E-16  7.0024E+02  1.9245E+01
  2.9742E+00  1.9538E-16  7.1050E+02  1.9514E+01
  2.9850E+00 -2.7224E-15  7.2090E+02  1.9765E+01
  2.9959E+00 -1.5487E-15  7.3146E+02  1.9997E+01
  3.0063E+00 -1.8843E-15  7.4170E+02  2.0203E+01
  3.0166E+00  1.8949E-15  7.5202E+02  2.0392E+01
  3.0270E+00 -4.6026E-16  7.6246E+02  2.0560E+01
  3.0373E+00  1.0451E-15  7.7307E+02  2.0714E+01
  3.0476E+00  1.0726E-15  7.8379E+02  2.0856E+01
  3.0580E+00  2.4301E-15  7.9466E+02  2.0982E+01
  3.0683E+00  3.6408E-15  8.0563E+02  2.1088E+01
  3.0786E+00  1.1525E-15  8.1669E+02  2.1157E+01
  3.0890E+00  1.2127E-15  8.2786E+02  2.1182E+01
  3.0993E+00 -1.7869E-15  8.3909E+02  2.1170E+01
  3.1096E+00 -7.9022E-16  8.5042E+02  2.1133E+01
  3.1200E+00  1.9181E-16  8.6181E+02  2.1077E+01
  3.1303E+00  2.1875E-15  8.7326E+02  2.1018E+01
  3.1406E+00  3.7258E-15  8.8475E+02  2.0955E+01
  3.1509E+00  6.0550E-16  8.9624E+02  2.0882E+01
  3.1613E+00 -4.3734E-16  9.0766E+02  2.0787E+01
  3.1716E+00 -2.9733E-15  9.1904E+02  2.0659E+01
  3.1814E+00 -4.0408E-16  9.2979E+02  2.0499E+01
  3.1912E+00  1.4958E-15  9.4048E+02  2.0310E+01
  3.2010E+00  1.7318E-15  9.5117E+02  2.0098E+01
  3.2108E+00  4.6981E-16  9.6190E+02  1.9858E+01
  3.2206E+00  5.8627E-16  9.7270E+02  1.9598E+01
  3.2304E+00 -3.1595E-15  9.8362E+02  1.9320E+01
  3.2403E+00 -6.5565E-15  9.9464E+02  1.9022E+01
  3.2501E+00  1.4463E-15  1.0057E+03  1.8709E+01
  3.2599E+00  1.4282E-16  1.0169E+03  1.8389E+01
  3.2697E+00  1.2831E-15  1.0281E+03  1.8059E+01
  3.2790E+00  3.5021E-15  1.0388E+03  1.7720E+01
  3.2883E+00  1.7021E-15  1.0495E+03  1.7354E+01
  3.2976E+00  3.3293E-15  1.0602E+03  1.6952E+01
  3.3069E+00  1.7589E-15  1.0710E+03  1.6504E+01
  3.3158E+00  1.5518E-16  1.0814E+03  1.6006E+01
  3.3247E+00  1.0677E-15  1.0917E+03  1.5463E+01
  3.3335E+00  1.9981E-15  1.1020E+03  1.4898E+01
  3.3423E+00 -1.1934E-15  1.1123E+03  1.4334E+01
  3.3511E+00 -3.0878E-16  1.1226E+03  1.3785E+01
  3.3600E+00 -3.6293E-15  1.1330E+03  1.3257E+01
  3.3688E+00 -1.9214E-15  1.1434E+03  1.2756E+01
  3.3776E+00  2.1670E-15  1.1538E+03  1.2260E+01
  3.3864E+00 -9.8011E-16  1.1643E+03  1.1755E+01
  3.3950E+00  1.6520E-15  1.1744E+03  1.1254E+01
  3.4034E+00 -2.4555E-15  1.1844E+03  1.0749E+01
