# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:09:10 2019
# diag: nrgsummary, run(s): act, time window: 0-1284.5728(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00  1.8649E-22  5.7744E-22  5.6071E-23
  1.4581E+00 -1.8891E-20  2.2021E-02 -1.7668E-07
  2.9161E+00  1.9522E-19  4.4406E-02 -1.2034E-06
  4.3001E+00 -2.3756E-19  6.6234E-02 -3.3708E-06
  5.6158E+00 -7.5031E-20  8.7602E-02 -7.4440E-06
  6.9035E+00  3.8704E-19  1.0909E-01 -1.5390E-05
  8.1246E+00 -6.4040E-19  1.2996E-01 -2.8827E-05
  9.3011E+00 -2.8403E-19  1.5053E-01 -4.8758E-05
  1.0447E+01  5.7087E-19  1.7112E-01 -7.5271E-05
  1.1561E+01  1.5603E-19  1.9181E-01 -1.0741E-04
  1.2652E+01 -2.8372E-19  2.1292E-01 -1.4394E-04
  1.3692E+01  1.4423E-19  2.3406E-01 -1.8218E-04
  1.4693E+01 -1.6527E-19  2.5559E-01 -2.2091E-04
  1.5684E+01 -8.9696E-19  2.7830E-01 -2.5996E-04
  1.6632E+01  1.3273E-18  3.0159E-01 -2.9702E-04
  1.7542E+01  1.9700E-19  3.2557E-01 -3.3142E-04
  1.8441E+01 -5.9818E-19  3.5109E-01 -3.6358E-04
  1.9302E+01  1.0326E-19  3.7734E-01 -3.9189E-04
  2.0140E+01  1.1213E-18  4.0482E-01 -4.1642E-04
  2.0948E+01 -3.0474E-18  4.3324E-01 -4.3652E-04
  2.1743E+01 -1.3500E-18  4.6319E-01 -4.5213E-04
  2.2509E+01 -1.7592E-18  4.9394E-01 -4.6247E-04
  2.3239E+01  1.3720E-19  5.2518E-01 -4.6726E-04
  2.3966E+01 -1.3006E-18  5.5814E-01 -4.6629E-04
  2.4669E+01  1.6644E-18  5.9191E-01 -4.5910E-04
  2.5347E+01 -4.7718E-18  6.2621E-01 -4.4552E-04
  2.6000E+01 -2.4146E-18  6.6094E-01 -4.2550E-04
  2.6647E+01  3.1646E-19  6.9697E-01 -3.9818E-04
  2.7266E+01 -2.8060E-18  7.3301E-01 -3.6424E-04
  2.7876E+01  4.8369E-19  7.6996E-01 -3.2272E-04
  2.8462E+01  1.3504E-18  8.0688E-01 -2.7444E-04
  2.9030E+01  7.0468E-18  8.4392E-01 -2.1920E-04
  2.9587E+01  7.2288E-18  8.8140E-01 -1.5644E-04
  3.0137E+01 -2.4273E-18  9.1963E-01 -8.5324E-05
  3.0665E+01  1.3488E-18  9.5732E-01 -8.2403E-06
  3.1179E+01 -3.4452E-18  9.9500E-01  7.5664E-05
  3.1679E+01  2.0559E-18  1.0326E+00  1.6601E-04
  3.2161E+01 -2.8017E-19  1.0696E+00  2.6133E-04
  3.2635E+01 -3.8944E-18  1.1068E+00  3.6299E-04
  3.3105E+01 -4.3888E-18  1.1443E+00  4.7089E-04
  3.3554E+01  7.3859E-18  1.1810E+00  5.8027E-04
  3.4000E+01  3.9630E-18  1.2179E+00  6.9283E-04
  3.4427E+01  2.7567E-18  1.2538E+00  8.0268E-04
  3.4849E+01  5.1584E-18  1.2900E+00  9.1041E-04
  3.5255E+01 -7.5052E-18  1.3251E+00  1.0094E-03
  3.5661E+01 -7.9456E-18  1.3609E+00  1.1003E-03
  3.6049E+01  5.3558E-18  1.3957E+00  1.1761E-03
  3.6434E+01 -8.5303E-18  1.4306E+00  1.2382E-03
  3.6819E+01 -4.0329E-18  1.4660E+00  1.2886E-03
  3.7186E+01  4.3888E-18  1.5003E+00  1.3306E-03
  3.7551E+01  7.8628E-18  1.5349E+00  1.3736E-03
  3.7907E+01 -3.6288E-18  1.5691E+00  1.4234E-03
  3.8254E+01  5.3960E-18  1.6028E+00  1.4868E-03
  3.8601E+01  1.5893E-17  1.6369E+00  1.5728E-03
  3.8933E+01  3.2780E-18  1.6701E+00  1.6839E-03
  3.9263E+01 -8.9640E-18  1.7032E+00  1.8273E-03
  3.9592E+01 -4.6626E-18  1.7368E+00  1.9998E-03
  3.9921E+01  6.4114E-18  1.7708E+00  2.1821E-03
  4.0239E+01  1.3192E-18  1.8040E+00  2.3512E-03
  4.0551E+01  1.0674E-17  1.8370E+00  2.5112E-03
  4.0864E+01 -1.4178E-17  1.8704E+00  2.6783E-03
  4.1174E+01 -2.0976E-18  1.9040E+00  2.8617E-03
  4.1471E+01  7.5258E-19  1.9366E+00  3.0739E-03
  4.1767E+01 -6.0176E-19  1.9696E+00  3.3399E-03
  4.2064E+01  1.6546E-17  2.0029E+00  3.6546E-03
  4.2361E+01 -7.6547E-18  2.0367E+00  4.0047E-03
  4.2646E+01 -1.2062E-18  2.0693E+00  4.3522E-03
  4.2923E+01 -1.0879E-17  2.1016E+00  4.6822E-03
  4.3189E+01  2.7117E-18  2.1328E+00  5.0048E-03
  4.3456E+01  5.6499E-18  2.1643E+00  5.3448E-03
  4.3709E+01  7.6497E-18  2.1944E+00  5.6974E-03
  4.3962E+01 -1.0668E-17  2.2248E+00  6.1099E-03
  4.4216E+01  1.5224E-17  2.2551E+00  6.5698E-03
  4.4465E+01  2.7407E-18  2.2850E+00  7.0804E-03
  4.4705E+01  8.9016E-18  2.3138E+00  7.5948E-03
  4.4939E+01  1.4481E-17  2.3419E+00  8.0947E-03
  4.5167E+01  9.3993E-19  2.3693E+00  8.5611E-03
  4.5394E+01 -7.2440E-18  2.3969E+00  8.9922E-03
  4.5622E+01  1.1962E-18  2.4244E+00  9.3597E-03
  4.5849E+01 -1.3086E-17  2.4517E+00  9.7761E-03
  4.6077E+01  6.1834E-18  2.4789E+00  1.0204E-02
  4.6305E+01 -8.1540E-18  2.5060E+00  1.0605E-02
  4.6531E+01  4.6234E-18  2.5331E+00  1.1069E-02
  4.6747E+01  6.6421E-18  2.5589E+00  1.1383E-02
  4.6963E+01 -7.2139E-18  2.5844E+00  1.1446E-02
  4.7180E+01 -7.3003E-19  2.6093E+00  1.1533E-02
  4.7396E+01 -9.2816E-18  2.6337E+00  1.1692E-02
  4.7600E+01 -1.1448E-17  2.6560E+00  1.1968E-02
  4.7803E+01  2.6907E-18  2.6776E+00  1.2326E-02
  4.8007E+01  7.0141E-18  2.6981E+00  1.2646E-02
  4.8211E+01 -1.3460E-17  2.7178E+00  1.3003E-02
  4.8415E+01  1.8261E-17  2.7369E+00  1.3758E-02
  4.8619E+01  1.0341E-17  2.7549E+00  1.4713E-02
  4.8823E+01 -1.4604E-17  2.7713E+00  1.5387E-02
  4.9027E+01 -1.1023E-17  2.7872E+00  1.6094E-02
  4.9231E+01 -6.8852E-18  2.8021E+00  1.7167E-02
  4.9434E+01  1.4056E-18  2.8151E+00  1.8373E-02
  4.9638E+01  7.8408E-18  2.8260E+00  1.9736E-02
  4.9842E+01 -4.3197E-18  2.8346E+00  2.0882E-02
  5.0038E+01 -7.7719E-18  2.8413E+00  2.1743E-02
  5.0231E+01  6.5000E-19  2.8464E+00  2.2619E-02
  5.0415E+01  1.4634E-17  2.8493E+00  2.3980E-02
  5.0589E+01 -8.0306E-18  2.8510E+00  2.5260E-02
  5.0762E+01  8.7390E-18  2.8510E+00  2.6040E-02
  5.0935E+01 -9.9406E-18  2.8498E+00  2.6718E-02
  5.1109E+01  1.3673E-17  2.8476E+00  2.7157E-02
  5.1282E+01 -2.7218E-17  2.8429E+00  2.7411E-02
  5.1455E+01  1.1614E-17  2.8356E+00  2.7584E-02
  5.1628E+01 -3.3931E-18  2.8263E+00  2.8191E-02
  5.1802E+01  5.2420E-18  2.8156E+00  2.8899E-02
  5.1972E+01 -1.9853E-17  2.8042E+00  2.9221E-02
  5.2137E+01 -6.8572E-18  2.7914E+00  2.9526E-02
  5.2301E+01 -8.9373E-19  2.7778E+00  2.9814E-02
  5.2465E+01 -2.6053E-17  2.7647E+00  2.9870E-02
  5.2621E+01  4.0857E-18  2.7519E+00  2.9444E-02
  5.2777E+01 -1.5662E-17  2.7387E+00  2.8973E-02
  5.2933E+01 -1.0984E-17  2.7241E+00  2.9593E-02
  5.3089E+01 -1.1419E-17  2.7083E+00  3.0097E-02
  5.3245E+01 -6.5310E-18  2.6917E+00  3.0278E-02
  5.3398E+01 -2.9474E-17  2.6740E+00  3.0276E-02
  5.3545E+01 -3.4656E-18  2.6559E+00  2.9410E-02
  5.3693E+01  1.5412E-17  2.6369E+00  2.7667E-02
  5.3840E+01  4.2334E-18  2.6148E+00  2.6090E-02
  5.3988E+01  3.9684E-18  2.5920E+00  2.5494E-02
  5.4135E+01 -3.1438E-18  2.5710E+00  2.4622E-02
  5.4283E+01  6.3219E-18  2.5510E+00  2.2854E-02
  5.4430E+01  1.4101E-18  2.5318E+00  2.1732E-02
  5.4578E+01  1.6500E-17  2.5119E+00  2.0981E-02
  5.4726E+01  1.0193E-17  2.4914E+00  2.0469E-02
  5.4873E+01 -3.3076E-17  2.4701E+00  1.9131E-02
  5.5019E+01 -6.7229E-19  2.4482E+00  1.6600E-02
  5.5159E+01 -2.0590E-18  2.4269E+00  1.5171E-02
  5.5299E+01 -1.0860E-17  2.4063E+00  1.4378E-02
  5.5438E+01  1.4584E-17  2.3863E+00  1.3334E-02
  5.5578E+01 -3.6749E-19  2.3658E+00  1.2327E-02
  5.5718E+01 -8.1432E-18  2.3442E+00  1.1317E-02
  5.5858E+01 -6.6966E-18  2.3223E+00  9.6303E-03
  5.5997E+01  6.8039E-18  2.3008E+00  7.8783E-03
  5.6137E+01 -7.5611E-18  2.2781E+00  6.4321E-03
  5.6277E+01 -2.5311E-18  2.2567E+00  4.7969E-03
  5.6417E+01 -1.4247E-17  2.2369E+00  3.0852E-03
  5.6556E+01 -1.5336E-17  2.2177E+00  2.2693E-03
  5.6696E+01  1.6186E-18  2.1997E+00  1.6951E-03
  5.6836E+01 -6.3761E-20  2.1820E+00  9.9008E-04
  5.6976E+01 -6.5264E-18  2.1647E+00  1.2801E-04
  5.7115E+01 -1.1300E-17  2.1473E+00 -7.1644E-05
  5.7255E+01 -1.2630E-17  2.1306E+00  1.3637E-04
  5.7395E+01  8.1217E-18  2.1138E+00 -1.2022E-04
  5.7535E+01  2.2922E-18  2.0968E+00 -6.6899E-04
  5.7674E+01  6.3471E-18  2.0794E+00 -1.1309E-03
  5.7814E+01  7.0801E-19  2.0623E+00 -1.2369E-03
  5.7954E+01  1.1027E-17  2.0444E+00 -1.4556E-03
  5.8094E+01 -1.6641E-17  2.0263E+00 -2.3178E-03
  5.8227E+01  1.0309E-18  2.0107E+00 -3.1103E-03
  5.8359E+01 -4.7183E-18  1.9962E+00 -3.7013E-03
  5.8492E+01  1.2634E-17  1.9818E+00 -3.9621E-03
  5.8624E+01  9.4430E-18  1.9672E+00 -3.7458E-03
  5.8756E+01  2.7319E-18  1.9531E+00 -3.9896E-03
  5.8888E+01  4.5703E-18  1.9391E+00 -4.1777E-03
  5.9020E+01 -8.8450E-18  1.9250E+00 -4.2887E-03
  5.9152E+01  7.1717E-18  1.9107E+00 -4.3853E-03
  5.9284E+01 -5.2244E-18  1.8964E+00 -4.6513E-03
  5.9416E+01 -1.0602E-17  1.8828E+00 -5.1956E-03
  5.9549E+01 -4.4799E-18  1.8710E+00 -4.8392E-03
