# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:16:34 2019
# diag: fluxspectra, run(s): act, time window: 0-1284.5728(323 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt3/
# normalization: L_T,ions
#
# Q*dVdx =   4.9102E+01 MW
# G*dVdx =  -1.6090E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  1.4500E+00  1.5128E-13  3.7076E-03
  1.5000E+00  5.8737E-14  3.3815E-03
  1.5500E+00 -2.2108E-14  3.0901E-03
  1.6000E+00 -1.0942E-13  2.8310E-03
  1.6500E+00  1.5620E-13  2.6522E-03
  1.7000E+00 -1.9006E-13  2.4620E-03
  1.7500E+00  1.2051E-14  2.3166E-03
  1.8000E+00  3.5793E-13  2.1662E-03
  1.8500E+00 -7.9704E-14  2.0300E-03
  1.9000E+00 -4.9068E-15  1.9301E-03
  1.9500E+00  1.5223E-13  1.8201E-03
  2.0000E+00 -6.0992E-15  1.7241E-03
  2.0500E+00 -9.7538E-14  1.6248E-03
  2.1000E+00 -6.6875E-15  1.5520E-03
  2.1500E+00 -1.0281E-13  1.4804E-03
  2.2000E+00  6.7848E-14  1.4161E-03
  2.2500E+00 -6.0856E-15  1.3483E-03
  2.3000E+00  2.0138E-14  1.2807E-03
  2.3500E+00  1.2412E-13  1.2230E-03
  2.4000E+00  2.3773E-14  1.1677E-03
  2.4500E+00 -5.2989E-14  1.1099E-03
  2.5000E+00 -8.8200E-14  1.0585E-03
  2.5500E+00 -4.7224E-14  9.9942E-04
  2.6000E+00  3.7297E-14  9.5031E-04
  2.6500E+00 -4.8240E-14  8.9358E-04
  2.7000E+00 -8.2290E-14  8.4373E-04
  2.7500E+00 -1.2387E-14  7.9578E-04
  2.8000E+00 -8.3000E-15  7.5186E-04
  2.8500E+00 -8.3085E-14  7.0505E-04
  2.9000E+00  2.7415E-14  6.6176E-04
  2.9500E+00 -3.7983E-15  6.2970E-04
  3.0000E+00 -4.5319E-14  5.9511E-04
  3.0500E+00  3.1946E-14  5.6262E-04
  3.1000E+00  1.0238E-14  5.3652E-04
  3.1500E+00 -6.1042E-14  5.4726E-04
