# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:16:36 2019
# diag: spectra, run(s): act, time window: 0-1284.5728(323 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt3/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  1.5720E-03
  1.0000E-01  1.0838E-03
  1.5000E-01  1.0517E-03
  2.0000E-01  1.1553E-03
  2.5000E-01  1.3731E-03
  3.0000E-01  1.7894E-03
  3.5000E-01  1.7992E-03
  4.0000E-01  1.7506E-03
  4.5000E-01  1.9886E-03
  5.0000E-01  1.8897E-03
  5.5000E-01  1.6930E-03
  6.0000E-01  1.6623E-03
  6.5000E-01  1.4456E-03
  7.0000E-01  1.3354E-03
  7.5000E-01  1.1069E-03
  8.0000E-01  8.6865E-04
  8.5000E-01  6.4939E-04
  9.0000E-01  4.6382E-04
  9.5000E-01  3.2599E-04
  1.0000E+00  2.4435E-04
  1.0500E+00  1.8994E-04
  1.1000E+00  1.3048E-04
  1.1500E+00  1.0824E-04
  1.2000E+00  8.6680E-05
  1.2500E+00  7.4641E-05
  1.3000E+00  6.4655E-05
  1.3500E+00  5.4162E-05
  1.4000E+00  4.8871E-05
  1.4500E+00  4.0226E-05
  1.5000E+00  3.9099E-05
  1.5500E+00  3.3144E-05
  1.6000E+00  2.8713E-05
  1.6500E+00  2.7194E-05
  1.7000E+00  2.6001E-05
  1.7500E+00  2.1899E-05
  1.8000E+00  2.1190E-05
  1.8500E+00  1.7122E-05
  1.9000E+00  1.5915E-05
  1.9500E+00  1.4831E-05
  2.0000E+00  1.2840E-05
  2.0500E+00  1.1727E-05
  2.1000E+00  1.0500E-05
  2.1500E+00  9.5449E-06
  2.2000E+00  8.7210E-06
  2.2500E+00  7.9265E-06
  2.3000E+00  7.4498E-06
  2.3500E+00  6.5765E-06
  2.4000E+00  6.0603E-06
  2.4500E+00  5.5001E-06
  2.5000E+00  5.0198E-06
  2.5500E+00  4.5494E-06
  2.6000E+00  4.3293E-06
  2.6500E+00  3.9910E-06
  2.7000E+00  3.6612E-06
  2.7500E+00  3.3685E-06
  2.8000E+00  3.1386E-06
  2.8500E+00  2.9317E-06
  2.9000E+00  2.6216E-06
  2.9500E+00  2.5727E-06
  3.0000E+00  2.3539E-06
  3.0500E+00  2.2873E-06
  3.1000E+00  2.1389E-06
  3.1500E+00  2.1270E-06


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.2558E-01
  5.0000E-02  3.9329E-03
  1.0000E-01  2.3601E-03
  1.5000E-01  2.1084E-03
  2.0000E-01  1.9710E-03
  2.5000E-01  1.8949E-03
  3.0000E-01  1.7725E-03
  3.5000E-01  1.7269E-03
  4.0000E-01  1.6621E-03
  4.5000E-01  1.7870E-03
  5.0000E-01  1.6166E-03
  5.5000E-01  1.5637E-03
  6.0000E-01  1.4006E-03
  6.5000E-01  1.2176E-03
  7.0000E-01  1.1234E-03
  7.5000E-01  9.6687E-04
  8.0000E-01  6.9704E-04
  8.5000E-01  5.4583E-04
  9.0000E-01  4.0183E-04
  9.5000E-01  2.9925E-04
  1.0000E+00  2.1451E-04
  1.0500E+00  1.6542E-04
  1.1000E+00  1.2642E-04
  1.1500E+00  1.0177E-04
  1.2000E+00  8.8004E-05
  1.2500E+00  7.2933E-05
  1.3000E+00  6.0812E-05
  1.3500E+00  5.7800E-05
  1.4000E+00  4.9538E-05
  1.4500E+00  4.2338E-05
  1.5000E+00  4.3020E-05
  1.5500E+00  3.5168E-05
  1.6000E+00  3.2618E-05
  1.6500E+00  2.6861E-05
  1.7000E+00  2.4462E-05
  1.7500E+00  2.3210E-05
  1.8000E+00  1.9727E-05
  1.8500E+00  1.7796E-05
  1.9000E+00  1.6642E-05
  1.9500E+00  1.4037E-05
  2.0000E+00  1.3764E-05
  2.0500E+00  1.1993E-05
  2.1000E+00  1.0839E-05
  2.1500E+00  9.6340E-06
  2.2000E+00  8.8080E-06
  2.2500E+00  8.2912E-06
  2.3000E+00  7.2963E-06
  2.3500E+00  6.5494E-06
  2.4000E+00  6.1347E-06
  2.4500E+00  5.3533E-06
  2.5000E+00  5.2100E-06
  2.5500E+00  4.6369E-06
  2.6000E+00  4.3158E-06
  2.6500E+00  3.9071E-06
  2.7000E+00  3.6422E-06
  2.7500E+00  3.5289E-06
  2.8000E+00  3.1663E-06
  2.8500E+00  3.0788E-06
  2.9000E+00  2.6923E-06
  2.9500E+00  2.4943E-06
  3.0000E+00  2.3614E-06
  3.0500E+00  2.2772E-06
  3.1000E+00  2.0933E-06
  3.1500E+00  2.1539E-06


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.6057E-01
  5.0000E-02  3.0133E-03
  1.0000E-01  2.1665E-03
  1.5000E-01  1.7161E-03
  2.0000E-01  1.6225E-03
  2.5000E-01  1.4990E-03
  3.0000E-01  1.5234E-03
  3.5000E-01  1.5836E-03
  4.0000E-01  1.6153E-03
  4.5000E-01  1.1294E-03
  5.0000E-01  1.4747E-03
  5.5000E-01  1.2329E-03
  6.0000E-01  1.5139E-03
  6.5000E-01  9.6678E-04
  7.0000E-01  6.8088E-04
  7.5000E-01  5.6434E-04
  8.0000E-01  4.7938E-04
  8.5000E-01  3.6194E-04
  9.0000E-01  2.8696E-04
  9.5000E-01  2.3285E-04
  1.0000E+00  1.8265E-04
  1.0500E+00  1.4667E-04
  1.1000E+00  1.2427E-04
  1.1500E+00  1.0134E-04
  1.2000E+00  9.2304E-05
  1.2500E+00  7.5969E-05
  1.3000E+00  6.8378E-05
  1.3500E+00  5.5448E-05
  1.4000E+00  4.9150E-05
  1.4500E+00  4.3354E-05
  1.5000E+00  4.0927E-05
  1.5500E+00  3.5232E-05
  1.6000E+00  3.2455E-05
  1.6500E+00  2.8543E-05
  1.7000E+00  2.5375E-05
  1.7500E+00  2.3184E-05
  1.8000E+00  2.0032E-05
  1.8500E+00  1.8013E-05
  1.9000E+00  1.6230E-05
  1.9500E+00  1.4933E-05
  2.0000E+00  1.3718E-05
  2.0500E+00  1.1986E-05
  2.1000E+00  1.1072E-05
  2.1500E+00  1.0005E-05
  2.2000E+00  9.0457E-06
  2.2500E+00  8.3953E-06
  2.3000E+00  7.5752E-06
  2.3500E+00  6.6754E-06
  2.4000E+00  6.2388E-06
  2.4500E+00  5.5510E-06
  2.5000E+00  5.0583E-06
  2.5500E+00  4.6689E-06
  2.6000E+00  4.2897E-06
  2.6500E+00  3.9004E-06
  2.7000E+00  3.6891E-06
  2.7500E+00  3.4793E-06
  2.8000E+00  3.3561E-06
  2.8500E+00  2.9908E-06
  2.9000E+00  2.6683E-06
  2.9500E+00  2.4915E-06
  3.0000E+00  2.4198E-06
  3.0500E+00  2.2904E-06
  3.1000E+00  2.1093E-06
  3.1500E+00  2.1397E-06


# kxind = 3, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.0422E-01
  5.0000E-02  2.9308E-03
  1.0000E-01  1.6345E-03
  1.5000E-01  1.2369E-03
  2.0000E-01  1.2474E-03
  2.5000E-01  1.3724E-03
  3.0000E-01  1.1610E-03
  3.5000E-01  1.3661E-03
  4.0000E-01  1.6748E-03
  4.5000E-01  1.3750E-03
  5.0000E-01  1.3368E-03
  5.5000E-01  1.0611E-03
  6.0000E-01  1.0669E-03
  6.5000E-01  8.3847E-04
  7.0000E-01  6.4032E-04
  7.5000E-01  5.6902E-04
  8.0000E-01  3.8652E-04
  8.5000E-01  3.0733E-04
  9.0000E-01  2.3359E-04
  9.5000E-01  2.0930E-04
  1.0000E+00  1.6327E-04
  1.0500E+00  1.4771E-04
  1.1000E+00  1.1609E-04
  1.1500E+00  1.0049E-04
  1.2000E+00  8.4859E-05
  1.2500E+00  7.7446E-05
  1.3000E+00  6.8205E-05
  1.3500E+00  5.5620E-05
  1.4000E+00  4.7520E-05
  1.4500E+00  4.3001E-05
  1.5000E+00  3.9912E-05
  1.5500E+00  3.5018E-05
  1.6000E+00  2.9967E-05
  1.6500E+00  2.7562E-05
  1.7000E+00  2.4980E-05
  1.7500E+00  2.2689E-05
  1.8000E+00  1.9883E-05
  1.8500E+00  1.9054E-05
  1.9000E+00  1.6892E-05
  1.9500E+00  1.5671E-05
  2.0000E+00  1.3197E-05
  2.0500E+00  1.2398E-05
  2.1000E+00  1.1181E-05
  2.1500E+00  1.0413E-05
  2.2000E+00  9.0715E-06
  2.2500E+00  8.3914E-06
  2.3000E+00  7.5382E-06
  2.3500E+00  6.9005E-06
  2.4000E+00  6.1496E-06
  2.4500E+00  5.8828E-06
  2.5000E+00  5.2341E-06
  2.5500E+00  4.7297E-06
  2.6000E+00  4.3961E-06
  2.6500E+00  4.0716E-06
  2.7000E+00  3.6793E-06
  2.7500E+00  3.5392E-06
