# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 15:46:10 2019
# diag: fluxspectra, run(s): act, time window: 0-1905.4802(382 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhiotas05/ITGa_NL/omt1_P/
# normalization: L_ref=5.512m
#
# Q*dVdx =   1.5255E+01 MW
# G*dVdx =  -1.2657E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.1038E+00  4.7760E-15  1.0412E-04
  1.1133E+00 -9.8936E-15  1.0102E-04
  1.1227E+00 -1.5672E-14  9.6697E-05
  1.1321E+00  1.5002E-14  9.5243E-05
  1.1416E+00 -1.4575E-14  9.1537E-05
  1.1510E+00  7.2396E-16  9.0263E-05
  1.1604E+00 -9.6528E-15  8.7202E-05
  1.1699E+00 -3.4058E-15  8.5656E-05
  1.1793E+00 -1.5322E-15  8.2709E-05
  1.1887E+00 -1.6623E-15  8.1848E-05
  1.1982E+00 -3.1092E-15  7.8840E-05
  1.2076E+00 -4.0439E-16  7.7207E-05
  1.2171E+00  5.0292E-15  7.5625E-05
  1.2265E+00  4.6151E-15  7.4765E-05
  1.2359E+00 -4.7381E-15  7.0519E-05
  1.2454E+00 -6.6206E-15  7.1022E-05
  1.2548E+00 -4.0755E-15  6.8401E-05
  1.2642E+00 -4.5324E-15  6.7460E-05
  1.2737E+00 -4.7689E-15  6.3620E-05
  1.2831E+00  9.7283E-15  6.3860E-05
  1.2925E+00 -4.0492E-15  6.3299E-05
  1.3020E+00  1.9269E-15  6.0310E-05
  1.3114E+00  6.1558E-15  5.8799E-05
  1.3208E+00 -1.1143E-15  5.7774E-05
  1.3303E+00 -2.1764E-15  5.7195E-05
  1.3397E+00  1.0096E-16  5.4888E-05
  1.3491E+00 -9.2360E-15  5.3982E-05
  1.3586E+00 -1.6021E-15  5.2100E-05
  1.3680E+00  5.4466E-15  5.0795E-05
  1.3774E+00  1.3636E-15  5.0567E-05
  1.3869E+00  8.8817E-15  4.8866E-05
  1.3963E+00  2.6950E-15  4.9469E-05
  1.4057E+00 -2.8167E-15  4.9528E-05
  1.4152E+00  4.6848E-15  4.6504E-05
  1.4246E+00  2.5843E-15  4.4725E-05
  1.4340E+00 -2.4523E-15  4.4747E-05
  1.4435E+00  4.8838E-15  4.2665E-05
  1.4529E+00  4.9929E-15  4.2422E-05
  1.4623E+00 -8.4054E-16  4.1171E-05
  1.4718E+00 -2.4357E-16  4.0222E-05
  1.4812E+00  3.9925E-15  3.9915E-05
  1.4907E+00  2.8422E-15  3.9820E-05
  1.5001E+00  2.6675E-15  3.8168E-05
  1.5095E+00 -4.6263E-15  3.7878E-05
  1.5190E+00  2.2863E-15  3.6912E-05
  1.5284E+00 -6.7156E-15  3.6832E-05
  1.5378E+00  5.7237E-15  3.5720E-05
  1.5473E+00 -2.1824E-15  3.4784E-05
  1.5567E+00  8.7113E-16  3.4965E-05
  1.5661E+00  4.0466E-15  3.4136E-05
  1.5756E+00  6.5476E-15  3.3313E-05
  1.5850E+00  1.5810E-16  3.2441E-05
  1.5944E+00 -3.0599E-15  3.1159E-05
  1.6039E+00  1.5770E-15  3.1500E-05
  1.6133E+00 -4.1712E-15  3.0897E-05
  1.6227E+00 -9.4758E-16  2.9292E-05
  1.6322E+00 -2.2870E-15  2.9989E-05
  1.6416E+00 -5.9843E-16  2.9588E-05
  1.6510E+00  3.4621E-15  2.7786E-05
  1.6605E+00 -1.7371E-15  2.8207E-05
  1.6699E+00  2.5213E-17  2.8186E-05
  1.6793E+00  3.6767E-15  2.7169E-05
  1.6888E+00  1.9679E-15  2.6569E-05
  1.6982E+00 -3.6892E-15  2.5718E-05
  1.7076E+00  5.2289E-16  2.6315E-05
  1.7171E+00  4.1971E-16  2.4697E-05
  1.7265E+00 -4.2596E-15  2.5061E-05
  1.7359E+00 -3.1243E-15  2.4551E-05
  1.7454E+00 -3.9679E-15  2.3786E-05
  1.7548E+00  1.6774E-15  2.3824E-05
  1.7643E+00 -1.6579E-15  2.3543E-05
  1.7737E+00 -3.0272E-15  2.3304E-05
  1.7831E+00 -1.6652E-15  2.2824E-05
  1.7926E+00 -1.5282E-15  2.2803E-05
  1.8020E+00 -3.8522E-15  2.1892E-05
  1.8114E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -3.1451E-14  1.5091E-03
  1.0000E-01 -4.2441E-14  3.6698E-03
  1.5000E-01  6.1285E-14  7.6064E-03
  2.0000E-01  1.2103E-14  1.2533E-02
  2.5000E-01  5.0668E-14  1.4777E-02
  3.0000E-01 -1.0291E-13  1.6803E-02
  3.5000E-01  4.0364E-14  1.6368E-02
  4.0000E-01  1.4046E-13  1.4969E-02
  4.5000E-01  2.0833E-13  1.4742E-02
  5.0000E-01 -2.0990E-13  1.4908E-02
  5.5000E-01  1.0965E-14  1.5837E-02
  6.0000E-01  2.6593E-13  1.7264E-02
  6.5000E-01 -2.8113E-13  1.6107E-02
  7.0000E-01  1.0435E-13  1.7913E-02
  7.5000E-01  4.1735E-13  1.4615E-02
  8.0000E-01  1.6536E-14  1.2897E-02
  8.5000E-01 -1.4009E-13  1.0908E-02
  9.0000E-01 -1.0866E-13  8.5912E-03
  9.5000E-01 -2.3869E-13  7.1382E-03
  1.0000E+00 -4.7917E-14  5.6622E-03
  1.0500E+00  1.4260E-14  4.8091E-03
  1.1000E+00  5.8882E-14  3.8000E-03
  1.1500E+00 -5.4269E-15  2.9930E-03
  1.2000E+00 -3.5508E-14  2.5966E-03
  1.2500E+00 -6.1526E-14  2.1639E-03
  1.3000E+00  4.1910E-15  1.8100E-03
  1.3500E+00 -2.0823E-14  1.5560E-03
  1.4000E+00 -8.8488E-15  1.3600E-03
  1.4500E+00 -3.6515E-14  1.1661E-03
  1.5000E+00  1.6781E-14  1.0178E-03
  1.5500E+00 -2.8254E-14  8.8797E-04
  1.6000E+00  3.6378E-15  7.8814E-04
  1.6500E+00  2.5720E-15  7.0530E-04
  1.7000E+00 -2.2977E-14  6.3997E-04
  1.7500E+00  4.7606E-15  5.7300E-04
  1.8000E+00 -8.4987E-15  5.3476E-04
  1.8500E+00  4.5554E-15  4.8536E-04
  1.9000E+00 -1.2655E-15  4.5213E-04
  1.9500E+00 -3.5462E-14  4.2461E-04
  2.0000E+00 -2.0677E-16  3.9646E-04
  2.0500E+00 -1.1908E-14  3.7458E-04
  2.1000E+00  1.4530E-14  3.5902E-04
  2.1500E+00  2.0579E-15  3.3925E-04
  2.2000E+00 -5.7639E-15  3.2608E-04
  2.2500E+00  3.7108E-15  3.1613E-04
  2.3000E+00  1.5678E-14  3.0325E-04
  2.3500E+00  3.4322E-15  2.8935E-04
  2.4000E+00 -1.4871E-14  2.7694E-04
  2.4500E+00 -1.9780E-14  2.6996E-04
  2.5000E+00 -6.7777E-15  2.5962E-04
  2.5500E+00  6.7918E-15  2.5026E-04
  2.6000E+00 -7.6762E-15  2.4072E-04
  2.6500E+00  6.7576E-15  2.3168E-04
  2.7000E+00  6.1771E-15  2.2287E-04
  2.7500E+00 -2.9023E-15  2.1155E-04
  2.8000E+00 -1.5384E-15  2.0399E-04
  2.8500E+00  2.7166E-15  1.9556E-04
  2.9000E+00 -6.1551E-15  1.8608E-04
  2.9500E+00 -3.0997E-15  1.7641E-04
  3.0000E+00  1.8013E-15  1.6718E-04
  3.0500E+00 -8.8139E-15  1.6079E-04
  3.1000E+00 -2.7243E-15  1.5237E-04
  3.1500E+00  8.7661E-15  1.4474E-04
