# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 16:42:57 2019
# diag: fluxspectra, run(s): act, time window: 0-2571.449(620 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xliotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# Q*dVdx =   2.3423E-01 MW
# G*dVdx =  -1.7105E-14 MW/keV
#  kx         G_es,p      Q_es,p    
  2.1563E+00  1.1290E-15  1.0768E-05
  2.1747E+00  4.5000E-16  1.0389E-05
  2.1931E+00 -1.1886E-15  9.9740E-06
  2.2116E+00 -6.0748E-16  9.4417E-06
  2.2300E+00 -1.9460E-15  9.1338E-06
  2.2484E+00 -2.6151E-16  8.5716E-06
  2.2669E+00  3.6784E-16  8.2325E-06
  2.2853E+00  1.2325E-15  8.0382E-06
  2.3037E+00 -5.7446E-16  7.7614E-06
  2.3222E+00  2.1332E-15  7.4926E-06
  2.3406E+00 -9.0520E-16  7.1479E-06
  2.3590E+00 -3.3765E-17  6.8825E-06
  2.3774E+00  2.6496E-16  6.6044E-06
  2.3959E+00  1.5573E-15  6.2494E-06
  2.4143E+00 -5.4085E-16  6.1234E-06
  2.4327E+00  3.0884E-16  5.7504E-06
  2.4512E+00  5.9412E-16  5.5449E-06
  2.4696E+00  2.0111E-15  5.3172E-06
  2.4880E+00 -5.0195E-16  5.1522E-06
  2.5065E+00 -4.7249E-16  4.8853E-06
  2.5249E+00  4.7832E-16  4.7986E-06
  2.5433E+00  1.4432E-15  4.6155E-06
  2.5617E+00  6.2825E-16  4.4553E-06
  2.5802E+00 -2.3256E-17  4.2605E-06
  2.5986E+00  1.0313E-15  4.1001E-06
  2.6170E+00 -3.2907E-16  3.9189E-06
  2.6355E+00  1.2595E-16  3.7503E-06
  2.6539E+00  1.7598E-15  3.4826E-06
  2.6723E+00  1.1195E-16  3.4544E-06
  2.6908E+00  6.3398E-16  3.3368E-06
  2.7092E+00 -1.7713E-16  3.1841E-06
  2.7276E+00  1.7872E-16  3.1188E-06
  2.7460E+00  1.1478E-15  3.0201E-06
  2.7645E+00  5.6781E-17  2.9036E-06
  2.7829E+00  4.7221E-17  2.7750E-06
  2.8013E+00 -2.0109E-16  2.7005E-06
  2.8198E+00 -7.2557E-17  2.5346E-06
  2.8382E+00  2.2426E-16  2.4755E-06
  2.8566E+00  8.6032E-17  2.4117E-06
  2.8751E+00  8.6821E-16  2.4087E-06
  2.8935E+00 -1.4854E-16  2.2304E-06
  2.9119E+00 -1.6394E-16  2.1630E-06
  2.9303E+00 -3.2179E-16  2.0616E-06
  2.9488E+00  1.8458E-16  1.9758E-06
  2.9672E+00 -1.2956E-16  1.9461E-06
  2.9856E+00  6.4104E-16  1.8002E-06
  3.0041E+00 -3.0933E-16  1.8162E-06
  3.0225E+00  1.4940E-17  1.7441E-06
  3.0409E+00 -3.8606E-16  1.7103E-06
  3.0593E+00  2.5282E-16  1.6146E-06
  3.0778E+00  1.0426E-16  1.5769E-06
  3.0962E+00  7.8374E-16  1.5175E-06
  3.1146E+00  2.3130E-16  1.4959E-06
  3.1331E+00  9.7536E-16  1.4156E-06
  3.1515E+00 -4.1203E-17  1.3634E-06
  3.1699E+00  1.4798E-16  1.3179E-06
  3.1884E+00 -3.6475E-16  1.3158E-06
  3.2068E+00  2.5716E-16  1.2778E-06
  3.2252E+00 -4.9858E-16  1.2177E-06
  3.2436E+00  4.9990E-17  1.1332E-06
  3.2621E+00  5.0444E-16  1.1571E-06
  3.2805E+00  7.0012E-16  1.1094E-06
  3.2989E+00  4.3917E-16  1.0879E-06
  3.3174E+00 -2.5298E-16  1.0718E-06
  3.3358E+00 -2.4707E-16  1.0472E-06
  3.3542E+00  3.4805E-17  9.8513E-07
  3.3727E+00  3.0460E-16  9.9011E-07
  3.3911E+00  1.6226E-16  9.4907E-07
  3.4095E+00 -1.7686E-16  9.0175E-07
  3.4279E+00 -1.9767E-17  8.8304E-07
  3.4464E+00 -1.5220E-17  8.7546E-07
  3.4648E+00 -8.7397E-16  8.4396E-07
  3.4832E+00  1.1578E-16  8.5436E-07
  3.5017E+00 -1.5619E-16  7.8847E-07
  3.5201E+00  4.2995E-16  8.2663E-07
  3.5385E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  1.7163E-14  5.4392E-03
  1.0000E-01 -1.6569E-13  1.7063E-02
  1.5000E-01 -3.5313E-13  4.1544E-02
  2.0000E-01  4.5189E-13  6.1071E-02
  2.5000E-01 -1.1365E-14  8.2120E-02
  3.0000E-01  4.7938E-14  5.7205E-02
  3.5000E-01  1.4967E-13  4.6385E-02
  4.0000E-01 -1.8335E-14  3.1639E-02
  4.5000E-01 -3.1469E-13  2.3904E-02
  5.0000E-01 -3.1938E-13  1.7501E-02
  5.5000E-01  2.3344E-13  1.2978E-02
  6.0000E-01 -4.5667E-15  1.0013E-02
  6.5000E-01  1.6507E-14  7.8586E-03
  7.0000E-01  3.8921E-14  6.0841E-03
  7.5000E-01  1.1053E-14  4.7318E-03
  8.0000E-01  1.1350E-13  3.7988E-03
  8.5000E-01  5.1448E-14  3.0029E-03
  9.0000E-01  1.2269E-14  2.4459E-03
  9.5000E-01  3.2931E-15  1.9921E-03
  1.0000E+00  4.5761E-14  1.6435E-03
  1.0500E+00 -2.8165E-14  1.3553E-03
  1.1000E+00  2.0991E-14  1.1572E-03
  1.1500E+00  1.6638E-14  9.8035E-04
  1.2000E+00 -4.6473E-15  8.4307E-04
  1.2500E+00 -2.0220E-14  7.4019E-04
  1.3000E+00 -2.7751E-14  6.4413E-04
  1.3500E+00  1.5183E-14  5.7233E-04
  1.4000E+00 -5.5877E-15  5.0884E-04
  1.4500E+00  4.7857E-14  4.5625E-04
  1.5000E+00 -1.2062E-14  4.0542E-04
  1.5500E+00  1.2931E-14  3.6515E-04
  1.6000E+00 -1.1786E-14  3.2960E-04
  1.6500E+00  1.4140E-14  3.0051E-04
  1.7000E+00  1.1937E-15  2.7175E-04
  1.7500E+00 -2.1178E-14  2.4749E-04
  1.8000E+00 -4.4789E-15  2.2506E-04
  1.8500E+00 -1.5599E-14  2.0557E-04
  1.9000E+00  4.1634E-15  1.8607E-04
  1.9500E+00 -4.2025E-15  1.6981E-04
  2.0000E+00 -4.7034E-15  1.5584E-04
  2.0500E+00  3.6400E-15  1.4230E-04
  2.1000E+00 -2.7644E-15  1.3001E-04
  2.1500E+00  9.7258E-15  1.1956E-04
  2.2000E+00  8.9830E-16  1.0918E-04
  2.2500E+00  1.8150E-15  1.0024E-04
  2.3000E+00  1.2562E-15  9.1917E-05
  2.3500E+00  2.7793E-15  8.4791E-05
