# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:05 2019
# diag: fluxspectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# Q*dVdx =   1.9707E+01 MW
# G*dVdx =   2.0403E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.1820E+00 -1.7519E-14  1.3349E-04
  1.1922E+00  3.4421E-15  1.2985E-04
  1.2023E+00 -2.3562E-15  1.2430E-04
  1.2124E+00  1.2460E-14  1.2304E-04
  1.2225E+00  4.5814E-15  1.1892E-04
  1.2326E+00 -4.2673E-15  1.1542E-04
  1.2427E+00  7.8427E-15  1.1330E-04
  1.2528E+00  1.1086E-14  1.0950E-04
  1.2629E+00  3.9806E-15  1.0754E-04
  1.2730E+00 -1.1296E-14  1.0422E-04
  1.2831E+00 -1.2893E-15  1.0088E-04
  1.2932E+00 -1.6258E-15  9.9018E-05
  1.3033E+00 -2.4244E-15  9.7301E-05
  1.3134E+00 -4.4749E-15  9.2506E-05
  1.3235E+00  2.2006E-15  9.1542E-05
  1.3336E+00  2.3458E-15  8.8753E-05
  1.3437E+00 -4.7912E-15  8.7597E-05
  1.3538E+00  2.8919E-15  8.6212E-05
  1.3639E+00 -9.7311E-15  8.3093E-05
  1.3740E+00 -3.3480E-15  8.1138E-05
  1.3841E+00  4.7766E-15  7.9215E-05
  1.3942E+00 -4.0223E-15  7.6278E-05
  1.4043E+00  6.3619E-16  7.5656E-05
  1.4144E+00 -1.9179E-15  7.4139E-05
  1.4245E+00 -6.0916E-15  7.1902E-05
  1.4346E+00  2.5888E-15  7.0885E-05
  1.4447E+00 -6.0352E-15  6.9065E-05
  1.4548E+00 -4.4141E-15  6.7629E-05
  1.4649E+00  6.9548E-15  6.6074E-05
  1.4750E+00  7.4986E-15  6.5013E-05
  1.4851E+00 -4.0399E-17  6.3046E-05
  1.4952E+00 -1.3618E-15  6.2017E-05
  1.5053E+00 -3.6157E-15  6.0764E-05
  1.5154E+00 -8.3712E-15  5.8689E-05
  1.5256E+00 -6.0052E-15  5.7987E-05
  1.5357E+00 -1.0146E-16  5.6192E-05
  1.5458E+00 -3.3027E-15  5.5612E-05
  1.5559E+00 -6.8959E-15  5.4101E-05
  1.5660E+00  1.9551E-15  5.2838E-05
  1.5761E+00  1.6287E-15  5.2004E-05
  1.5862E+00 -2.9284E-15  5.1418E-05
  1.5963E+00  4.6652E-15  4.9883E-05
  1.6064E+00 -5.9290E-15  4.9769E-05
  1.6165E+00  4.5412E-15  4.7681E-05
  1.6266E+00 -2.6930E-15  4.7134E-05
  1.6367E+00 -1.6712E-15  4.6568E-05
  1.6468E+00  2.5930E-15  4.5394E-05
  1.6569E+00  3.7883E-15  4.4699E-05
  1.6670E+00 -4.3291E-15  4.3510E-05
  1.6771E+00 -4.9474E-16  4.3770E-05
  1.6872E+00 -1.4243E-15  4.2569E-05
  1.6973E+00 -2.2452E-15  4.1853E-05
  1.7074E+00  2.2485E-15  4.0920E-05
  1.7175E+00  6.4709E-16  4.0007E-05
  1.7276E+00 -4.2829E-15  3.9845E-05
  1.7377E+00  6.3105E-15  3.8375E-05
  1.7478E+00  1.7781E-15  3.8398E-05
  1.7579E+00  4.5441E-15  3.7817E-05
  1.7680E+00 -8.4893E-16  3.7234E-05
  1.7781E+00 -2.1474E-15  3.6774E-05
  1.7882E+00  1.1174E-15  3.5772E-05
  1.7983E+00 -6.8684E-15  3.5373E-05
