# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:10 2019
# diag: spectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  2.1000E+00  9.1500E-07
  2.1500E+00  7.9110E-07
  2.2000E+00  7.3017E-07
  2.2500E+00  6.8070E-07
  2.3000E+00  6.1350E-07
  2.3500E+00  5.5747E-07
  2.4000E+00  4.9722E-07
  2.4500E+00  4.6954E-07
  2.5000E+00  4.1495E-07
  2.5500E+00  4.0123E-07
  2.6000E+00  3.6801E-07
  2.6500E+00  3.4786E-07
  2.7000E+00  3.1752E-07
  2.7500E+00  2.9139E-07
  2.8000E+00  2.6554E-07
  2.8500E+00  2.5187E-07
  2.9000E+00  2.3758E-07
  2.9500E+00  2.1367E-07
  3.0000E+00  2.0011E-07
  3.0500E+00  1.9465E-07
  3.1000E+00  1.7169E-07
  3.1500E+00  1.6720E-07


# kxind = 3, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.4698E+02
  5.0000E-02  4.0114E-04
  1.0000E-01  5.9644E-04
  1.5000E-01  8.2938E-04
  2.0000E-01  8.8867E-04
  2.5000E-01  6.8433E-04
  3.0000E-01  4.2670E-04
  3.5000E-01  3.7684E-04
  4.0000E-01  2.5048E-04
  4.5000E-01  2.1370E-04
  5.0000E-01  1.6761E-04
  5.5000E-01  1.3037E-04
  6.0000E-01  1.1795E-04
  6.5000E-01  9.2180E-05
  7.0000E-01  6.9646E-05
  7.5000E-01  5.3223E-05
  8.0000E-01  4.5546E-05
  8.5000E-01  3.5991E-05
  9.0000E-01  2.8973E-05
  9.5000E-01  2.3256E-05
  1.0000E+00  1.7929E-05
  1.0500E+00  1.4689E-05
  1.1000E+00  1.2457E-05
  1.1500E+00  1.0096E-05
  1.2000E+00  8.3283E-06
  1.2500E+00  7.2101E-06
