# CREATED BY GENE DIAGNOSTICS TOOL on Tue Jul 17 13:01:52 2018
# diag: spectra, run(s): act, time window: 0-3503.7021(482 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt1/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  1.1424E-03
  1.0000E-01  1.8072E-03
  1.5000E-01  1.7456E-03
  2.0000E-01  1.8977E-03
  2.5000E-01  1.8967E-03
  3.0000E-01  1.6523E-03
  3.5000E-01  1.2820E-03
  4.0000E-01  9.5360E-04
  4.5000E-01  7.4408E-04
  5.0000E-01  6.7416E-04
  5.5000E-01  5.6333E-04
  6.0000E-01  4.5596E-04
  6.5000E-01  3.2769E-04
  7.0000E-01  2.6271E-04
  7.5000E-01  2.0301E-04
  8.0000E-01  1.4966E-04
  8.5000E-01  1.1844E-04
  9.0000E-01  9.1322E-05
  9.5000E-01  6.8499E-05
  1.0000E+00  5.6610E-05
  1.0500E+00  4.4531E-05
  1.1000E+00  3.7603E-05
  1.1500E+00  2.9942E-05
  1.2000E+00  2.5394E-05
  1.2500E+00  2.1255E-05
  1.3000E+00  1.7748E-05
  1.3500E+00  1.4727E-05
  1.4000E+00  1.3043E-05
  1.4500E+00  1.0729E-05
  1.5000E+00  9.1769E-06
  1.5500E+00  8.2258E-06
  1.6000E+00  7.3346E-06
  1.6500E+00  6.0262E-06
  1.7000E+00  5.4065E-06
  1.7500E+00  4.6998E-06
  1.8000E+00  4.1447E-06
  1.8500E+00  3.5238E-06
  1.9000E+00  3.1777E-06
  1.9500E+00  2.8254E-06
  2.0000E+00  2.5192E-06
  2.0500E+00  2.3467E-06
  2.1000E+00  2.1591E-06
  2.1500E+00  1.7545E-06
  2.2000E+00  1.5711E-06
  2.2500E+00  1.3953E-06
  2.3000E+00  1.3414E-06
  2.3500E+00  1.2016E-06
  2.4000E+00  1.0398E-06
  2.4500E+00  9.6574E-07
  2.5000E+00  9.1616E-07
  2.5500E+00  7.9268E-07
  2.6000E+00  6.9791E-07
  2.6500E+00  6.6299E-07
  2.7000E+00  5.8235E-07
  2.7500E+00  5.4088E-07
  2.8000E+00  4.8948E-07
  2.8500E+00  4.7028E-07
  2.9000E+00  4.2417E-07
  2.9500E+00  3.9053E-07
  3.0000E+00  3.5150E-07
  3.0500E+00  3.2201E-07
  3.1000E+00  3.0444E-07
  3.1500E+00  2.8796E-07


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  1.2819E-01
  5.0000E-02  9.1496E-04
  1.0000E-01  1.9561E-03
  1.5000E-01  1.8903E-03
  2.0000E-01  1.9989E-03
  2.5000E-01  2.1934E-03
  3.0000E-01  1.4607E-03
  3.5000E-01  1.2421E-03
  4.0000E-01  1.0039E-03
  4.5000E-01  7.4937E-04
  5.0000E-01  6.2976E-04
  5.5000E-01  4.8772E-04
  6.0000E-01  4.3776E-04
  6.5000E-01  3.5120E-04
  7.0000E-01  2.5360E-04
  7.5000E-01  2.0235E-04
  8.0000E-01  1.6559E-04
  8.5000E-01  1.2732E-04
  9.0000E-01  9.4142E-05
  9.5000E-01  7.6661E-05
  1.0000E+00  6.0755E-05
  1.0500E+00  4.7279E-05
  1.1000E+00  3.9255E-05
  1.1500E+00  3.0801E-05
  1.2000E+00  2.3931E-05
  1.2500E+00  2.1277E-05
  1.3000E+00  1.6764E-05
  1.3500E+00  1.5117E-05
  1.4000E+00  1.3015E-05
  1.4500E+00  1.0785E-05
  1.5000E+00  9.1759E-06
  1.5500E+00  8.2770E-06
  1.6000E+00  7.2126E-06
  1.6500E+00  6.0823E-06
  1.7000E+00  5.4658E-06
  1.7500E+00  4.7540E-06
  1.8000E+00  4.3511E-06
  1.8500E+00  3.4553E-06
  1.9000E+00  3.3491E-06
  1.9500E+00  2.9134E-06
  2.0000E+00  2.5684E-06
  2.0500E+00  2.3199E-06
  2.1000E+00  2.0066E-06
  2.1500E+00  1.7774E-06
  2.2000E+00  1.6942E-06
  2.2500E+00  1.4612E-06
  2.3000E+00  1.3810E-06
  2.3500E+00  1.1442E-06
  2.4000E+00  1.0277E-06
  2.4500E+00  9.9290E-07
  2.5000E+00  8.9828E-07
  2.5500E+00  7.6292E-07
  2.6000E+00  6.9428E-07
  2.6500E+00  6.4895E-07
  2.7000E+00  5.7381E-07
  2.7500E+00  5.1765E-07
  2.8000E+00  4.9850E-07
  2.8500E+00  4.3465E-07
  2.9000E+00  4.2066E-07
  2.9500E+00  3.8850E-07
  3.0000E+00  3.4916E-07
  3.0500E+00  3.2476E-07
  3.1000E+00  3.0625E-07
  3.1500E+00  2.7734E-07


# kxind = 2, z avg.
#  ky         phi       
  0.0000E+00  3.3016E-01
  5.0000E-02  1.0926E-03
  1.0000E-01  1.8294E-03
  1.5000E-01  1.8505E-03
  2.0000E-01  1.8500E-03
  2.5000E-01  1.9073E-03
  3.0000E-01  1.6365E-03
  3.5000E-01  1.1181E-03
  4.0000E-01  7.2152E-04
  4.5000E-01  6.1622E-04
