# CREATED BY GENE DIAGNOSTICS TOOL on Fri May 25 10:18:40 2018
# diag: GAMDIAG, run(s): 0018, time window: 0-499(4031 steps), species: ions
# normalization: L_ref=3.6732m
#
# xind= 0, x/a= -NaN, q= 1.2426035
# Fit:    -NaN,Infinity,Infinity
# Analytic: -NaN,Infinity,Infinity
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9992E-01  0.0000E+00
  1.2380E-01  9.9079E-01 -9.7703E-03
  2.4760E-01  9.6481E-01 -1.9131E-02
  3.7140E-01  9.2562E-01 -2.7781E-02
  4.9520E-01  8.7817E-01 -3.5559E-02
  6.1900E-01  8.2761E-01 -4.2414E-02
  7.4280E-01  7.7855E-01 -4.8372E-02
  8.6660E-01  7.3447E-01 -5.3516E-02
  9.9040E-01  6.9750E-01 -5.7978E-02
  1.1142E+00  6.6837E-01 -6.1914E-02
  1.2380E+00  6.4658E-01 -6.5488E-02
  1.3618E+00  6.3076E-01 -6.8843E-02
  1.4856E+00  6.1908E-01 -7.2082E-02
  1.6094E+00  6.0959E-01 -7.5263E-02
  1.7332E+00  6.0054E-01 -7.8396E-02
  1.8570E+00  5.9062E-01 -8.1457E-02
  1.9808E+00  5.7899E-01 -8.4401E-02
  2.1046E+00  5.6534E-01 -8.7173E-02
  2.2284E+00  5.4978E-01 -8.9722E-02
  2.3522E+00  5.3275E-01 -9.2012E-02
  2.4760E+00  5.1488E-01 -9.4021E-02
  2.5998E+00  4.9684E-01 -9.5747E-02
  2.7236E+00  4.7929E-01 -9.7204E-02
  2.8474E+00  4.6273E-01 -9.8419E-02
  2.9712E+00  4.4750E-01 -9.9426E-02
  3.0950E+00  4.3379E-01 -1.0026E-01
  3.2188E+00  4.2160E-01 -1.0096E-01
  3.3426E+00  4.1082E-01 -1.0155E-01
  3.4664E+00  4.0124E-01 -1.0207E-01
  3.5902E+00  3.9259E-01 -1.0251E-01
  3.7140E+00  3.8459E-01 -1.0291E-01
  3.8378E+00  3.7699E-01 -1.0324E-01
  3.9616E+00  3.6955E-01 -1.0353E-01
  4.0854E+00  3.6212E-01 -1.0375E-01
  4.2092E+00  3.5457E-01 -1.0391E-01
  4.3330E+00  3.4684E-01 -1.0399E-01
  4.4568E+00  3.3894E-01 -1.0400E-01
  4.5806E+00  3.3087E-01 -1.0393E-01
  4.7044E+00  3.2267E-01 -1.0378E-01
  4.8282E+00  3.1437E-01 -1.0354E-01
  4.9520E+00  3.0604E-01 -1.0321E-01
  5.0758E+00  2.9774E-01 -1.0280E-01
  5.1996E+00  2.8951E-01 -1.0232E-01
  5.3234E+00  2.8137E-01 -1.0177E-01
  5.4472E+00  2.7330E-01 -1.0115E-01
  5.5710E+00  2.6529E-01 -1.0047E-01
  5.6948E+00  2.5734E-01 -9.9702E-02
  5.8186E+00  2.4947E-01 -9.8862E-02
  5.9424E+00  2.4168E-01 -9.7952E-02
  6.0662E+00  2.3399E-01 -9.6975E-02
  6.1900E+00  2.2639E-01 -9.5936E-02
  6.3138E+00  2.1891E-01 -9.4838E-02
  6.4376E+00  2.1156E-01 -9.3683E-02
  6.5614E+00  2.0435E-01 -9.2475E-02
  6.6852E+00  1.9732E-01 -9.1218E-02
  6.8090E+00  1.9050E-01 -8.9917E-02
  6.9328E+00  1.8389E-01 -8.8578E-02
  7.0566E+00  1.7754E-01 -8.7206E-02
  7.1804E+00  1.7144E-01 -8.5803E-02
  7.3042E+00  1.6559E-01 -8.4371E-02
  7.4280E+00  1.5999E-01 -8.2910E-02
  7.5518E+00  1.5466E-01 -8.1426E-02
  7.6756E+00  1.4962E-01 -7.9926E-02
  7.7994E+00  1.4488E-01 -7.8419E-02
  7.9232E+00  1.4048E-01 -7.6914E-02
  8.0470E+00  1.3642E-01 -7.5416E-02
  8.1708E+00  1.3270E-01 -7.3927E-02
  8.2946E+00  1.2932E-01 -7.2450E-02
  8.4184E+00  1.2625E-01 -7.0988E-02
  8.5422E+00  1.2348E-01 -6.9542E-02
  8.6660E+00  1.2100E-01 -6.8121E-02
  8.7898E+00  1.1882E-01 -6.6729E-02
  8.9136E+00  1.1692E-01 -6.5372E-02
  9.0374E+00  1.1533E-01 -6.4055E-02
  9.1612E+00  1.1403E-01 -6.2785E-02
  9.2850E+00  1.1304E-01 -6.1567E-02
  9.4088E+00  1.1233E-01 -6.0405E-02
  9.5326E+00  1.1190E-01 -5.9303E-02
  9.6564E+00  1.1173E-01 -5.8263E-02
  9.7802E+00  1.1182E-01 -5.7289E-02
  9.9040E+00  1.1216E-01 -5.6386E-02
  1.0028E+01  1.1270E-01 -5.5557E-02
  1.0152E+01  1.1343E-01 -5.4799E-02
  1.0275E+01  1.1429E-01 -5.4108E-02
  1.0399E+01  1.1526E-01 -5.3480E-02
  1.0523E+01  1.1633E-01 -5.2913E-02
  1.0647E+01  1.1747E-01 -5.2407E-02
  1.0771E+01  1.1868E-01 -5.1960E-02
  1.0894E+01  1.1992E-01 -5.1570E-02
  1.1018E+01  1.2119E-01 -5.1234E-02
  1.1142E+01  1.2247E-01 -5.0951E-02
  1.1266E+01  1.2375E-01 -5.0723E-02
  1.1390E+01  1.2503E-01 -5.0553E-02
  1.1513E+01  1.2636E-01 -5.0443E-02
  1.1637E+01  1.2777E-01 -5.0393E-02
  1.1761E+01  1.2933E-01 -5.0403E-02
  1.1885E+01  1.3111E-01 -5.0471E-02
  1.2009E+01  1.3319E-01 -5.0599E-02
  1.2132E+01  1.3557E-01 -5.0787E-02
  1.2256E+01  1.3822E-01 -5.1036E-02
  1.2380E+01  1.4102E-01 -5.1350E-02
  1.2504E+01  1.4379E-01 -5.1729E-02
  1.2628E+01  1.4634E-01 -5.2169E-02
  1.2751E+01  1.4843E-01 -5.2665E-02
  1.2875E+01  1.4993E-01 -5.3203E-02
  1.2999E+01  1.5079E-01 -5.3767E-02
  1.3123E+01  1.5112E-01 -5.4338E-02
  1.3247E+01  1.5123E-01 -5.4901E-02
  1.3370E+01  1.5156E-01 -5.5454E-02
  1.3494E+01  1.5267E-01 -5.6009E-02
  1.3618E+01  1.5506E-01 -5.6598E-02
  1.3742E+01  1.5911E-01 -5.7267E-02
  1.3866E+01  1.6496E-01 -5.8065E-02
  1.3989E+01  1.7240E-01 -5.9033E-02
  1.4113E+01  1.8089E-01 -6.0193E-02
  1.4237E+01  1.8956E-01 -6.1538E-02
  1.4361E+01  1.9735E-01 -6.3028E-02
  1.4485E+01  2.0319E-01 -6.4600E-02
  1.4608E+01  2.0619E-01 -6.6169E-02
  1.4732E+01  2.0580E-01 -6.7644E-02
  1.4856E+01  2.0192E-01 -6.8939E-02
  1.4980E+01  1.9496E-01 -6.9990E-02
  1.5104E+01  1.8581E-01 -7.0767E-02
  1.5227E+01  1.7566E-01 -7.1285E-02
  1.5351E+01  1.6590E-01 -7.1594E-02
  1.5475E+01  1.5786E-01 -7.1774E-02
  1.5599E+01  1.5262E-01 -7.1920E-02
  1.5723E+01  1.5088E-01 -7.2128E-02
  1.5846E+01  1.5285E-01 -7.2480E-02
  1.5970E+01  1.5828E-01 -7.3037E-02
  1.6094E+01  1.6648E-01 -7.3829E-02
  1.6218E+01  1.7646E-01 -7.4854E-02
  1.6342E+01  1.8705E-01 -7.6081E-02
  1.6465E+01  1.9708E-01 -7.7454E-02
  1.6589E+01  2.0553E-01 -7.8902E-02
  1.6713E+01  2.1162E-01 -8.0350E-02
  1.6837E+01  2.1494E-01 -8.1727E-02
  1.6961E+01  2.1542E-01 -8.2975E-02
  1.7084E+01  2.1332E-01 -8.4059E-02
  1.7208E+01  2.0915E-01 -8.4962E-02
  1.7332E+01  2.0357E-01 -8.5689E-02
  1.7456E+01  1.9726E-01 -8.6261E-02
  1.7580E+01  1.9087E-01 -8.6710E-02
  1.7703E+01  1.8490E-01 -8.7071E-02
  1.7827E+01  1.7973E-01 -8.7378E-02
  1.7951E+01  1.7559E-01 -8.7662E-02
  1.8075E+01  1.7252E-01 -8.7947E-02
  1.8199E+01  1.7045E-01 -8.8242E-02
  1.8322E+01  1.6915E-01 -8.8550E-02
  1.8446E+01  1.6835E-01 -8.8859E-02
  1.8570E+01  1.6770E-01 -8.9152E-02
  1.8694E+01  1.6687E-01 -8.9407E-02
  1.8818E+01  1.6560E-01 -8.9603E-02
  1.8941E+01  1.6373E-01 -8.9721E-02
  1.9065E+01  1.6122E-01 -8.9749E-02
  1.9189E+01  1.5814E-01 -8.9684E-02
  1.9313E+01  1.5463E-01 -8.9531E-02
  1.9437E+01  1.5087E-01 -8.9301E-02
  1.9560E+01  1.4700E-01 -8.9003E-02
  1.9684E+01  1.4313E-01 -8.8644E-02
  1.9808E+01  1.3933E-01 -8.8230E-02
  1.9932E+01  1.3560E-01 -8.7765E-02
  2.0056E+01  1.3197E-01 -8.7255E-02
  2.0179E+01  1.2841E-01 -8.6704E-02
  2.0303E+01  1.2495E-01 -8.6116E-02
  2.0427E+01  1.2163E-01 -8.5494E-02
  2.0551E+01  1.1848E-01 -8.4842E-02
  2.0675E+01  1.1554E-01 -8.4165E-02
  2.0798E+01  1.1276E-01 -8.3465E-02
  2.0922E+01  1.1009E-01 -8.2737E-02
  2.1046E+01  1.0737E-01 -8.1976E-02
  2.1170E+01  1.0448E-01 -8.1173E-02
  2.1294E+01  1.0129E-01 -8.0320E-02
  2.1417E+01  9.7745E-02 -7.9410E-02
  2.1541E+01  9.3858E-02 -7.8442E-02
  2.1665E+01  8.9717E-02 -7.7421E-02
  2.1789E+01  8.5462E-02 -7.6355E-02
  2.1913E+01  8.1260E-02 -7.5254E-02
  2.2036E+01  7.7273E-02 -7.4134E-02
  2.2160E+01  7.3619E-02 -7.3004E-02
  2.2284E+01  7.0349E-02 -7.1872E-02
  2.2408E+01  6.7430E-02 -7.0739E-02
  2.2532E+01  6.4748E-02 -6.9602E-02
  2.2655E+01  6.2140E-02 -6.8452E-02
  2.2779E+01  5.9434E-02 -6.7280E-02
  2.2903E+01  5.6504E-02 -6.6077E-02
  2.3027E+01  5.3298E-02 -6.4841E-02
  2.3151E+01  4.9862E-02 -6.3572E-02
  2.3274E+01  4.6319E-02 -6.2277E-02
  2.3398E+01  4.2846E-02 -6.0966E-02
  2.3522E+01  3.9623E-02 -5.9655E-02
  2.3646E+01  3.6791E-02 -5.8355E-02
  2.3770E+01  3.4422E-02 -5.7077E-02
  2.3893E+01  3.2504E-02 -5.5829E-02
  2.4017E+01  3.0947E-02 -5.4611E-02
  2.4141E+01  2.9603E-02 -5.3417E-02
  2.4265E+01  2.8299E-02 -5.2241E-02
  2.4389E+01  2.6861E-02 -5.1072E-02
  2.4512E+01  2.5146E-02 -4.9901E-02
  2.4636E+01  2.3062E-02 -4.8718E-02
  2.4760E+01  2.0581E-02 -4.7519E-02
  2.4884E+01  1.7753E-02 -4.6303E-02
  2.5008E+01  1.4702E-02 -4.5071E-02
  2.5131E+01  1.1612E-02 -4.3834E-02
  2.5255E+01  8.7020E-03 -4.2604E-02
  2.5379E+01  6.1881E-03 -4.1398E-02
  2.5503E+01  4.2398E-03 -4.0232E-02
  2.5627E+01  2.9414E-03 -3.9118E-02
  2.5750E+01  2.2700E-03 -3.8065E-02
  2.5874E+01  2.0956E-03 -3.7071E-02
  2.5998E+01  2.2047E-03 -3.6133E-02
  2.6122E+01  2.3429E-03 -3.5237E-02
  2.6246E+01  2.2668E-03 -3.4368E-02
  2.6369E+01  1.7943E-03 -3.3509E-02
  2.6493E+01  8.4445E-04 -3.2645E-02
  2.6617E+01 -5.4366E-04 -3.1771E-02
  2.6741E+01 -2.2180E-03 -3.0891E-02
  2.6865E+01 -3.9474E-03 -3.0020E-02
  2.6988E+01 -5.4764E-03 -2.9179E-02
