# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:54:54 2019
# diag: nrgsummary, run(s): act, time window: 0-1709.2536(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  5.9824E+01 -3.3978E-17  2.5260E+00 -7.5231E-03
  5.9957E+01  8.1446E-19  2.4991E+00 -8.3083E-03
  6.0090E+01 -1.5101E-17  2.4753E+00 -9.1200E-03
  6.0223E+01 -1.1704E-17  2.4513E+00 -9.5964E-03
  6.0356E+01 -1.9701E-17  2.4249E+00 -9.2477E-03
  6.0489E+01 -1.8228E-17  2.3978E+00 -1.0493E-02
  6.0622E+01  1.4203E-17  2.3730E+00 -9.3727E-03
  6.0755E+01  1.5046E-17  2.3509E+00 -8.2442E-03
  6.0888E+01 -3.0874E-18  2.3296E+00 -7.7898E-03
  6.1021E+01 -3.9982E-18  2.3083E+00 -7.6814E-03
  6.1154E+01 -9.1194E-18  2.2856E+00 -8.8292E-03
  6.1287E+01  1.8923E-17  2.2629E+00 -9.6416E-03
  6.1420E+01 -1.6279E-17  2.2418E+00 -8.4943E-03
  6.1553E+01  2.2577E-18  2.2212E+00 -8.1963E-03
  6.1686E+01  2.5607E-18  2.2014E+00 -8.3521E-03
  6.1819E+01 -1.8189E-19  2.1813E+00 -8.0139E-03
  6.1952E+01 -1.5437E-17  2.1600E+00 -6.8271E-03
  6.2085E+01  1.2611E-17  2.1391E+00 -5.9053E-03
  6.2218E+01  4.5349E-18  2.1184E+00 -5.3578E-03
  6.2351E+01 -1.4048E-17  2.0996E+00 -5.4396E-03
  6.2484E+01 -6.3999E-18  2.0813E+00 -5.8696E-03
  6.2617E+01  2.4551E-18  2.0632E+00 -5.2236E-03
  6.2750E+01 -4.4087E-18  2.0459E+00 -5.6903E-03
  6.2883E+01 -5.0663E-19  2.0282E+00 -7.2263E-03
  6.3020E+01  7.4428E-19  2.0116E+00 -7.9057E-03
  6.3160E+01  1.0481E-17  1.9957E+00 -8.6152E-03
  6.3300E+01  5.7084E-18  1.9802E+00 -8.8929E-03
  6.3439E+01  9.3577E-18  1.9653E+00 -8.1216E-03
  6.3579E+01  6.0646E-18  1.9498E+00 -7.4098E-03
  6.3719E+01 -8.5284E-18  1.9332E+00 -7.3502E-03
  6.3858E+01  3.4646E-19  1.9189E+00 -7.0880E-03
  6.3998E+01 -1.8789E-18  1.9056E+00 -7.4197E-03
  6.4138E+01  3.5191E-18  1.8918E+00 -7.5261E-03
  6.4277E+01  1.3112E-17  1.8778E+00 -7.1230E-03
  6.4417E+01  1.5873E-18  1.8632E+00 -7.0549E-03
  6.4557E+01 -1.1076E-18  1.8492E+00 -6.7242E-03
  6.4696E+01 -8.7693E-18  1.8366E+00 -6.1338E-03
  6.4836E+01  2.1304E-18  1.8246E+00 -5.9559E-03
  6.4976E+01 -8.5049E-18  1.8136E+00 -5.7750E-03
  6.5115E+01 -1.8618E-18  1.8027E+00 -5.1184E-03
  6.5255E+01 -7.3524E-18  1.7912E+00 -4.4480E-03
  6.5395E+01  5.3022E-18  1.7797E+00 -4.3230E-03
  6.5534E+01 -8.0488E-18  1.7681E+00 -4.5594E-03
  6.5674E+01 -2.6866E-18  1.7574E+00 -5.0646E-03
  6.5814E+01  8.7380E-18  1.7467E+00 -5.5353E-03
  6.5953E+01 -6.0777E-18  1.7362E+00 -6.4213E-03
  6.6093E+01 -1.1562E-17  1.7264E+00 -7.2677E-03
  6.6233E+01  5.9497E-18  1.7167E+00 -7.5293E-03
  6.6372E+01 -4.3118E-18  1.7071E+00 -7.1308E-03
  6.6512E+01  2.6079E-18  1.6981E+00 -6.9910E-03
  6.6655E+01 -9.3893E-18  1.6888E+00 -7.1383E-03
  6.6801E+01 -3.8224E-18  1.6801E+00 -6.4863E-03
  6.6948E+01  8.7641E-18  1.6720E+00 -5.5584E-03
  6.7095E+01  1.0409E-18  1.6628E+00 -5.1331E-03
  6.7241E+01  3.9432E-18  1.6529E+00 -5.4058E-03
  6.7388E+01 -3.6407E-18  1.6439E+00 -5.2703E-03
  6.7534E+01  2.9378E-18  1.6361E+00 -4.6397E-03
  6.7681E+01 -1.9371E-18  1.6283E+00 -3.4376E-03
  6.7828E+01 -7.0996E-19  1.6199E+00 -2.3809E-03
