# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 15:39:08 2018
# diag: spectra, run(s): act, time window: 0-568.01509(320 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs025/ITGa/scanomn0omt3/
# normalization: L_ref=5.508m
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  7.3379E-03
  1.0000E-01  8.8488E-03
  1.5000E-01  7.6825E-03
  2.0000E-01  8.3315E-03
  2.5000E-01  8.4505E-03
  3.0000E-01  1.0747E-02
  3.5000E-01  1.0814E-02
  4.0000E-01  1.1577E-02
  4.5000E-01  1.2958E-02
  5.0000E-01  1.2962E-02
  5.5000E-01  1.4100E-02
  6.0000E-01  1.5288E-02
  6.5000E-01  1.4887E-02
  7.0000E-01  1.4997E-02
  7.5000E-01  1.2373E-02
  8.0000E-01  9.3377E-03
  8.5000E-01  6.6049E-03
  9.0000E-01  4.6036E-03
  9.5000E-01  3.2531E-03
  1.0000E+00  2.2226E-03
  1.0500E+00  1.5451E-03
  1.1000E+00  1.0109E-03
  1.1500E+00  7.1785E-04
  1.2000E+00  5.1182E-04
  1.2500E+00  3.9565E-04
  1.3000E+00  3.1575E-04
  1.3500E+00  2.5848E-04
  1.4000E+00  2.3139E-04
  1.4500E+00  2.0645E-04
  1.5000E+00  1.8259E-04
  1.5500E+00  1.6158E-04
  1.6000E+00  1.4130E-04
  1.6500E+00  1.2647E-04
  1.7000E+00  1.1445E-04
  1.7500E+00  1.0782E-04
  1.8000E+00  9.4727E-05
  1.8500E+00  8.6083E-05
  1.9000E+00  8.0343E-05
  1.9500E+00  6.9773E-05
  2.0000E+00  6.6500E-05
  2.0500E+00  6.1279E-05
  2.1000E+00  5.6980E-05
  2.1500E+00  5.2241E-05
  2.2000E+00  4.8253E-05
  2.2500E+00  4.3849E-05
  2.3000E+00  3.9873E-05
  2.3500E+00  3.5764E-05
  2.4000E+00  3.2241E-05
  2.4500E+00  3.0112E-05
  2.5000E+00  2.9242E-05
  2.5500E+00  2.5900E-05
  2.6000E+00  2.3860E-05
  2.6500E+00  2.2851E-05
  2.7000E+00  2.1858E-05
  2.7500E+00  1.9664E-05
  2.8000E+00  1.8313E-05
  2.8500E+00  1.7458E-05
  2.9000E+00  1.6540E-05
  2.9500E+00  1.5523E-05
  3.0000E+00  1.4982E-05
  3.0500E+00  1.3707E-05
  3.1000E+00  1.3414E-05
  3.1500E+00  1.3474E-05


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  1.7225E+00
  5.0000E-02  2.1073E-02
  1.0000E-01  1.5354E-02
  1.5000E-01  1.4050E-02
  2.0000E-01  1.2938E-02
  2.5000E-01  1.1893E-02
  3.0000E-01  1.1376E-02
  3.5000E-01  1.0612E-02
  4.0000E-01  1.2209E-02
  4.5000E-01  9.6817E-03
  5.0000E-01  8.6312E-03
  5.5000E-01  1.0411E-02
  6.0000E-01  1.0786E-02
  6.5000E-01  1.0773E-02
  7.0000E-01  1.0828E-02
  7.5000E-01  9.2027E-03
  8.0000E-01  7.0244E-03
  8.5000E-01  5.0497E-03
  9.0000E-01  3.6862E-03
  9.5000E-01  2.6856E-03
  1.0000E+00  1.9075E-03
  1.0500E+00  1.3694E-03
  1.1000E+00  9.8290E-04
  1.1500E+00  7.1585E-04
  1.2000E+00  5.4243E-04
  1.2500E+00  4.3723E-04
  1.3000E+00  3.5966E-04
  1.3500E+00  3.0935E-04
  1.4000E+00  2.5963E-04
  1.4500E+00  2.3115E-04
  1.5000E+00  2.0673E-04
  1.5500E+00  1.7535E-04
  1.6000E+00  1.5818E-04
  1.6500E+00  1.3919E-04
  1.7000E+00  1.2409E-04
  1.7500E+00  1.1121E-04
  1.8000E+00  1.0191E-04
  1.8500E+00  8.9080E-05
  1.9000E+00  8.3027E-05
  1.9500E+00  7.4169E-05
  2.0000E+00  6.9290E-05
  2.0500E+00  6.5326E-05
  2.1000E+00  5.9357E-05
  2.1500E+00  5.4504E-05
  2.2000E+00  5.1197E-05
  2.2500E+00  4.7250E-05
  2.3000E+00  4.0795E-05
  2.3500E+00  3.7005E-05
  2.4000E+00  3.4440E-05
  2.4500E+00  3.0461E-05
  2.5000E+00  2.9113E-05
  2.5500E+00  2.6683E-05
  2.6000E+00  2.5151E-05
  2.6500E+00  2.2856E-05
  2.7000E+00  2.2110E-05
  2.7500E+00  2.0690E-05
  2.8000E+00  1.8697E-05
  2.8500E+00  1.7697E-05
  2.9000E+00  1.6163E-05
  2.9500E+00  1.5887E-05
  3.0000E+00  1.4825E-05
  3.0500E+00  1.4206E-05
  3.1000E+00  1.3502E-05
  3.1500E+00  1.3459E-05


# kxind = 2, z avg.
#  ky         phi       
  0.0000E+00  2.3941E+00
  5.0000E-02  1.2802E-02
  1.0000E-01  1.0982E-02
  1.5000E-01  1.1229E-02
  2.0000E-01  1.0347E-02
  2.5000E-01  1.0335E-02
  3.0000E-01  1.1966E-02
  3.5000E-01  1.0393E-02
  4.0000E-01  9.6456E-03
  4.5000E-01  8.3782E-03
  5.0000E-01  7.5826E-03
  5.5000E-01  7.1905E-03
  6.0000E-01  5.4316E-03
  6.5000E-01  5.1398E-03
  7.0000E-01  4.7372E-03
  7.5000E-01  3.9490E-03
  8.0000E-01  2.8457E-03
  8.5000E-01  2.2965E-03
  9.0000E-01  1.8579E-03
  9.5000E-01  1.5468E-03
  1.0000E+00  1.2095E-03
  1.0500E+00  9.5530E-04
  1.1000E+00  7.8173E-04
  1.1500E+00  6.5719E-04
  1.2000E+00  5.4622E-04
  1.2500E+00  4.4636E-04
  1.3000E+00  3.7179E-04
  1.3500E+00  3.2069E-04
  1.4000E+00  2.6536E-04
  1.4500E+00  2.3117E-04
  1.5000E+00  2.0869E-04
  1.5500E+00  1.8423E-04
  1.6000E+00  1.5344E-04
  1.6500E+00  1.4421E-04
  1.7000E+00  1.2084E-04
  1.7500E+00  1.1069E-04
  1.8000E+00  9.4926E-05
  1.8500E+00  8.6274E-05
  1.9000E+00  8.0885E-05
  1.9500E+00  7.5011E-05
  2.0000E+00  6.7611E-05
  2.0500E+00  6.2225E-05
  2.1000E+00  5.7518E-05
  2.1500E+00  5.3828E-05
  2.2000E+00  4.9701E-05
  2.2500E+00  4.4845E-05
  2.3000E+00  4.0419E-05
  2.3500E+00  3.8004E-05
  2.4000E+00  3.4433E-05
  2.4500E+00  3.1209E-05
  2.5000E+00  2.8709E-05
  2.5500E+00  2.7753E-05
  2.6000E+00  2.5025E-05
  2.6500E+00  2.3537E-05
  2.7000E+00  2.1869E-05
  2.7500E+00  2.0141E-05
  2.8000E+00  1.9283E-05
  2.8500E+00  1.7950E-05
  2.9000E+00  1.6450E-05
  2.9500E+00  1.6057E-05
  3.0000E+00  1.4504E-05
  3.0500E+00  1.4202E-05
  3.1000E+00  1.3803E-05
  3.1500E+00  1.3397E-05


# kxind = 3, z avg.
#  ky         phi       
  0.0000E+00  3.0240E+00
  5.0000E-02  1.4667E-02
  1.0000E-01  9.3032E-03
  1.5000E-01  8.0195E-03
  2.0000E-01  7.7099E-03
  2.5000E-01  7.6682E-03
  3.0000E-01  7.8160E-03
  3.5000E-01  8.6021E-03
  4.0000E-01  7.9288E-03
  4.5000E-01  8.9271E-03
  5.0000E-01  7.3952E-03
  5.5000E-01  6.7954E-03
  6.0000E-01  5.0628E-03
  6.5000E-01  3.9945E-03
  7.0000E-01  3.3270E-03
  7.5000E-01  2.5409E-03
  8.0000E-01  1.9352E-03
  8.5000E-01  1.4377E-03
  9.0000E-01  1.2163E-03
  9.5000E-01  9.8000E-04
  1.0000E+00  8.5897E-04
  1.0500E+00  6.7887E-04
  1.1000E+00  6.0501E-04
  1.1500E+00  5.1387E-04
  1.2000E+00  4.3749E-04
  1.2500E+00  3.9362E-04
  1.3000E+00  3.2634E-04
  1.3500E+00  2.8814E-04
  1.4000E+00  2.5699E-04
  1.4500E+00  2.2626E-04
  1.5000E+00  1.9399E-04
  1.5500E+00  1.6622E-04
  1.6000E+00  1.4723E-04
  1.6500E+00  1.3065E-04
  1.7000E+00  1.1841E-04
  1.7500E+00  1.0310E-04
  1.8000E+00  9.7878E-05
  1.8500E+00  8.9746E-05
  1.9000E+00  7.7208E-05
  1.9500E+00  7.2385E-05
  2.0000E+00  6.4829E-05
  2.0500E+00  5.7323E-05
  2.1000E+00  5.5092E-05
  2.1500E+00  5.1804E-05
  2.2000E+00  4.8255E-05
  2.2500E+00  4.4052E-05
  2.3000E+00  3.9839E-05
  2.3500E+00  3.6366E-05
  2.4000E+00  3.5041E-05
  2.4500E+00  3.1074E-05
  2.5000E+00  2.8378E-05
  2.5500E+00  2.6783E-05
  2.6000E+00  2.4997E-05
  2.6500E+00  2.3701E-05
  2.7000E+00  2.1345E-05
  2.7500E+00  2.0509E-05
  2.8000E+00  1.8562E-05
  2.8500E+00  1.7864E-05
  2.9000E+00  1.6645E-05
  2.9500E+00  1.5688E-05
  3.0000E+00  1.4539E-05
  3.0500E+00  1.4112E-05
  3.1000E+00  1.3313E-05
  3.1500E+00  1.3702E-05


# kxind = 4, z avg.
#  ky         phi       
  0.0000E+00  1.9000E+00
  5.0000E-02  9.9620E-03
  1.0000E-01  8.2131E-03
  1.5000E-01  8.5375E-03
  2.0000E-01  7.9730E-03
  2.5000E-01  7.2628E-03
  3.0000E-01  7.2607E-03
  3.5000E-01  8.2130E-03
  4.0000E-01  7.5021E-03
  4.5000E-01  7.5772E-03
  5.0000E-01  6.2910E-03
  5.5000E-01  5.8154E-03
  6.0000E-01  3.8974E-03
  6.5000E-01  3.9628E-03
  7.0000E-01  2.9369E-03
  7.5000E-01  2.5325E-03
  8.0000E-01  1.8231E-03
  8.5000E-01  1.3615E-03
  9.0000E-01  1.0402E-03
  9.5000E-01  8.7824E-04
  1.0000E+00  7.3145E-04
  1.0500E+00  5.7989E-04
  1.1000E+00  5.2843E-04
  1.1500E+00  4.3795E-04
  1.2000E+00  3.7769E-04
  1.2500E+00  3.2350E-04
  1.3000E+00  2.8549E-04
  1.3500E+00  2.4727E-04
  1.4000E+00  2.2297E-04
  1.4500E+00  2.0305E-04
  1.5000E+00  1.7160E-04
  1.5500E+00  1.5693E-04
  1.6000E+00  1.3885E-04
  1.6500E+00  1.2602E-04
  1.7000E+00  1.0918E-04
  1.7500E+00  1.0293E-04
  1.8000E+00  9.1848E-05
  1.8500E+00  8.3500E-05
  1.9000E+00  7.6785E-05
  1.9500E+00  6.9388E-05
  2.0000E+00  6.2898E-05
  2.0500E+00  5.6875E-05
  2.1000E+00  5.3419E-05
  2.1500E+00  4.9597E-05
  2.2000E+00  4.5930E-05
  2.2500E+00  4.1609E-05
  2.3000E+00  3.8685E-05
  2.3500E+00  3.5207E-05
  2.4000E+00  3.2672E-05
  2.4500E+00  3.1473E-05
  2.5000E+00  2.8789E-05
  2.5500E+00  2.6557E-05
  2.6000E+00  2.5146E-05
  2.6500E+00  2.3613E-05
  2.7000E+00  2.1157E-05
  2.7500E+00  2.0416E-05
  2.8000E+00  1.8465E-05
  2.8500E+00  1.7422E-05
  2.9000E+00  1.6329E-05
  2.9500E+00  1.5910E-05
  3.0000E+00  1.4621E-05
  3.0500E+00  1.4222E-05
  3.1000E+00  1.3353E-05
  3.1500E+00  1.3461E-05


# kxind = 5, z avg.
#  ky         phi       
  0.0000E+00  9.7512E-01
  5.0000E-02  1.3915E-02
  1.0000E-01  9.2352E-03
  1.5000E-01  7.9298E-03
  2.0000E-01  6.5902E-03
  2.5000E-01  6.1341E-03
  3.0000E-01  6.4239E-03
  3.5000E-01  7.3609E-03
  4.0000E-01  7.6006E-03
  4.5000E-01  7.5963E-03
  5.0000E-01  6.8069E-03
  5.5000E-01  6.3907E-03
  6.0000E-01  4.2574E-03
  6.5000E-01  3.2273E-03
  7.0000E-01  2.2246E-03
  7.5000E-01  2.0337E-03
  8.0000E-01  1.4522E-03
  8.5000E-01  1.1971E-03
  9.0000E-01  9.4983E-04
  9.5000E-01  7.9617E-04
  1.0000E+00  6.2536E-04
  1.0500E+00  5.3115E-04
  1.1000E+00  4.7167E-04
  1.1500E+00  3.9503E-04
  1.2000E+00  3.6450E-04
  1.2500E+00  3.1143E-04
  1.3000E+00  2.7705E-04
  1.3500E+00  2.4024E-04
  1.4000E+00  2.0700E-04
  1.4500E+00  1.8063E-04
  1.5000E+00  1.6373E-04
  1.5500E+00  1.4644E-04
  1.6000E+00  1.3135E-04
  1.6500E+00  1.2464E-04
  1.7000E+00  1.1056E-04
  1.7500E+00  9.9038E-05
  1.8000E+00  9.1013E-05
  1.8500E+00  8.3281E-05
  1.9000E+00  7.6849E-05
  1.9500E+00  6.8805E-05
  2.0000E+00  6.1106E-05
  2.0500E+00  5.6598E-05
  2.1000E+00  5.2692E-05
  2.1500E+00  4.9312E-05
  2.2000E+00  4.4593E-05
  2.2500E+00  4.1835E-05
  2.3000E+00  3.7717E-05
  2.3500E+00  3.4363E-05
  2.4000E+00  3.3452E-05
  2.4500E+00  3.0808E-05
  2.5000E+00  2.7568E-05
  2.5500E+00  2.5571E-05
  2.6000E+00  2.4596E-05
  2.6500E+00  2.2701E-05
  2.7000E+00  2.1954E-05
  2.7500E+00  1.9975E-05
  2.8000E+00  1.8148E-05
  2.8500E+00  1.7516E-05
  2.9000E+00  1.6472E-05
  2.9500E+00  1.5520E-05
  3.0000E+00  1.4802E-05
  3.0500E+00  1.4141E-05
  3.1000E+00  1.3893E-05
  3.1500E+00  1.3147E-05


# kxind = 6, z avg.
#  ky         phi       
  0.0000E+00  5.6254E-01
  5.0000E-02  1.0509E-02
  1.0000E-01  8.6131E-03
  1.5000E-01  8.6316E-03
  2.0000E-01  7.1641E-03
  2.5000E-01  6.3170E-03
  3.0000E-01  6.4126E-03
  3.5000E-01  6.3758E-03
  4.0000E-01  7.6753E-03
  4.5000E-01  7.0676E-03
  5.0000E-01  6.4410E-03
  5.5000E-01  4.9975E-03
  6.0000E-01  4.7385E-03
  6.5000E-01  3.4976E-03
  7.0000E-01  2.6324E-03
  7.5000E-01  1.9597E-03
  8.0000E-01  1.6364E-03
  8.5000E-01  1.2422E-03
  9.0000E-01  8.6699E-04
  9.5000E-01  7.1848E-04
  1.0000E+00  6.5601E-04
  1.0500E+00  5.1383E-04
  1.1000E+00  4.5256E-04
  1.1500E+00  3.7189E-04
  1.2000E+00  3.3023E-04
  1.2500E+00  2.7720E-04
  1.3000E+00  2.4935E-04
  1.3500E+00  2.2518E-04
  1.4000E+00  2.0156E-04
  1.4500E+00  1.8433E-04
  1.5000E+00  1.6439E-04
  1.5500E+00  1.4730E-04
