#Run  | kymin     1  /Eigenvalue1            
0001  | 5.000000e-02 |  0.0150  0.0340
0002  | 1.000000e-01 |  0.0380  0.0700
0003  | 1.500000e-01 |  0.0580  0.0840
0004  | 2.000000e-01 |  0.0720  0.1760
0005  | 2.500000e-01 |  0.0930  0.2360
0006  | 3.000000e-01 |  0.1110  0.2530
0007  | 3.500000e-01 |  0.1280  0.2730
0008  | 4.000000e-01 |  0.1380  0.2950
0009  | 4.500000e-01 |  0.1580  0.2940
0010  | 5.000000e-01 |  0.1870  0.3290
0011  | 5.500000e-01 |  0.2070  0.3670
0012  | 6.000000e-01 |  0.2240  0.4090
0013  | 6.500000e-01 |  0.2380  0.4520
0014  | 7.000000e-01 |  0.2490  0.4970
0015  | 7.500000e-01 |  0.2560  0.5440
0016  | 8.000000e-01 |  0.2590  0.5940
0017  | 8.500000e-01 |  0.2610  0.6470
0018  | 9.000000e-01 |  0.2620  0.7010
0019  | 9.500000e-01 |  0.2630  0.7550
0020  | 1.000000e+00 |  0.2600  0.8070
0021  | 1.050000e+00 |  0.2550  0.8600
0022  | 1.100000e+00 |  0.2480  0.9120
0023  | 1.150000e+00 |  0.2410  0.9640
0024  | 1.200000e+00 |  0.2320  1.0150
0025  | 1.250000e+00 |  0.2230  1.0640
0026  | 1.300000e+00 |  0.2140  1.1110
0027  | 1.350000e+00 |  0.2040  1.1550
0028  | 1.400000e+00 |  0.1940  1.1970
0029  | 1.450000e+00 |  0.1830  1.2350
0030  | 1.500000e+00 |  0.1730  1.2710
0031  | 1.550000e+00 |  0.1640  1.3040
0032  | 1.600000e+00 |  0.1550  1.3340
0033  | 1.650000e+00 |  0.1460  1.3610
0034  | 1.700000e+00 |  0.1390  1.3840
0035  | 1.750000e+00 |  0.1330  1.4040
0036  | 1.800000e+00 |  0.1280  1.4210
0037  | 1.850000e+00 |  0.1250  1.4350
0038  | 1.900000e+00 |  0.1220  1.4470
0039  | 1.950000e+00 |  0.1220  1.4550
0040  | 2.000000e+00 |  0.1220  1.4610
0041  | 2.050000e+00 |  0.1240  1.4650
0042  | 2.100000e+00 |  0.1270  1.4660
0043  | 2.150000e+00 |  0.1310  1.4660
0044  | 2.200000e+00 |  0.1370  1.4640
0045  | 2.250000e+00 |  0.1430  1.4610
0046  | 2.300000e+00 |  0.1510  1.4570
0047  | 2.350000e+00 |  0.1590  1.4520
0048  | 2.400000e+00 |  0.1670  1.4460
0049  | 2.450000e+00 |  0.1760  1.4410
0050  | 2.500000e+00 |  0.1840  1.4350
0051  | 2.550000e+00 |  0.1930  1.4290
0052  | 2.600000e+00 |  0.2010  1.4230
0053  | 2.650000e+00 |  0.2090  1.4170
0054  | 2.700000e+00 |  0.2170  1.4110
0055  | 2.750000e+00 |  0.2240  1.4060
0056  | 2.800000e+00 |  0.2310  1.4010
0057  | 2.850000e+00 |  0.2370  1.3960
0058  | 2.900000e+00 |  0.2420  1.3920
0059  | 2.950000e+00 |  0.2470  1.3880
0060  | 3.000000e+00 |  0.2510  1.3850
0061  | 3.050000e+00 |  0.2540  1.3820
0062  | 3.100000e+00 |  0.2570  1.3790
0063  | 3.150000e+00 |  0.2590  1.3780
