# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 14:49:24 2019
# diag: fluxspectra, run(s): act, time window: 0-236.18304(476 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/LHD/ITGa_NL/omt6/
# normalization: L_ref=1.65m
#
# Q*dVdx =   5.9578E+00 MW
# G*dVdx =   9.2993E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  3.1920E+00 -1.4519E-14  7.2249E-05
  3.2300E+00  1.0724E-14  6.6554E-05
  3.2680E+00 -5.8424E-15  6.3209E-05
  3.3060E+00 -1.7072E-15  5.7460E-05
  3.3440E+00 -6.1534E-16  5.4806E-05
  3.3820E+00  1.0870E-14  5.0445E-05
  3.4200E+00 -1.6494E-15  4.5702E-05
  3.4580E+00 -6.5476E-15  4.2085E-05
  3.4960E+00  5.1087E-15  3.7304E-05
  3.5340E+00 -3.3083E-15  3.4797E-05
  3.5720E+00  9.0522E-15  2.9997E-05
  3.6100E+00 -3.9800E-15  2.5988E-05
