# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 17:06:22 2019
# diag: spectra, run(s): act, time window: 0-57.845631(516 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  9.6446E+00
  1.0000E-01  1.3421E+01
  1.5000E-01  8.2574E+00
  2.0000E-01  7.3490E+00
  2.5000E-01  6.0609E+00
  3.0000E-01  4.4933E+00
  3.5000E-01  2.9365E+00
  4.0000E-01  2.0565E+00
  4.5000E-01  1.3809E+00
  5.0000E-01  1.0515E+00
  5.5000E-01  7.8844E-01
  6.0000E-01  5.9628E-01
  6.5000E-01  4.7852E-01
  7.0000E-01  3.7635E-01
  7.5000E-01  3.0421E-01
  8.0000E-01  2.4020E-01
  8.5000E-01  1.8540E-01
  9.0000E-01  1.4772E-01
  9.5000E-01  1.1449E-01
  1.0000E+00  8.8306E-02
  1.0500E+00  7.2021E-02
  1.1000E+00  5.4577E-02
  1.1500E+00  4.2721E-02
  1.2000E+00  3.3555E-02
  1.2500E+00  2.7306E-02
  1.3000E+00  2.1182E-02
  1.3500E+00  1.7482E-02
  1.4000E+00  1.3834E-02
  1.4500E+00  1.1601E-02
  1.5000E+00  9.5032E-03
  1.5500E+00  7.9450E-03
  1.6000E+00  6.5171E-03
  1.6500E+00  5.4605E-03
  1.7000E+00  4.6064E-03
  1.7500E+00  3.8630E-03
  1.8000E+00  3.3177E-03
  1.8500E+00  2.8430E-03
  1.9000E+00  2.4536E-03
  1.9500E+00  2.0939E-03
  2.0000E+00  1.8378E-03
  2.0500E+00  1.6543E-03
  2.1000E+00  1.5225E-03
  2.1500E+00  1.4331E-03
  2.2000E+00  1.3351E-03
  2.2500E+00  1.2536E-03
  2.3000E+00  1.1875E-03
  2.3500E+00  1.1188E-03
  2.4000E+00  1.0341E-03
  2.4500E+00  9.7070E-04
  2.5000E+00  8.9819E-04
  2.5500E+00  8.1692E-04
  2.6000E+00  7.5672E-04
  2.6500E+00  6.9526E-04
  2.7000E+00  6.6507E-04
  2.7500E+00  6.4704E-04
  2.8000E+00  6.3574E-04
  2.8500E+00  6.3792E-04
  2.9000E+00  6.6841E-04
  2.9500E+00  6.6186E-04
  3.0000E+00  6.7839E-04
  3.0500E+00  6.7222E-04
  3.1000E+00  6.9398E-04
  3.1500E+00  7.9876E-04


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.5670E+03
  5.0000E-02  1.8008E+01
  1.0000E-01  8.9653E+00
  1.5000E-01  8.1987E+00
  2.0000E-01  7.4786E+00
  2.5000E-01  4.9016E+00
  3.0000E-01  4.4442E+00
  3.5000E-01  2.9639E+00
  4.0000E-01  2.0494E+00
  4.5000E-01  1.4037E+00
  5.0000E-01  1.0342E+00
  5.5000E-01  7.8973E-01
  6.0000E-01  6.1004E-01
  6.5000E-01  4.8229E-01
  7.0000E-01  3.7912E-01
  7.5000E-01  2.9845E-01
  8.0000E-01  2.3707E-01
  8.5000E-01  1.8675E-01
  9.0000E-01  1.4805E-01
  9.5000E-01  1.1750E-01
  1.0000E+00  8.8648E-02
  1.0500E+00  7.1019E-02
  1.1000E+00  5.5018E-02
  1.1500E+00  4.2943E-02
  1.2000E+00  3.4089E-02
  1.2500E+00  2.6719E-02
  1.3000E+00  2.1253E-02
  1.3500E+00  1.6769E-02
  1.4000E+00  1.3909E-02
  1.4500E+00  1.1392E-02
  1.5000E+00  9.3073E-03
  1.5500E+00  7.8851E-03
  1.6000E+00  6.4262E-03
  1.6500E+00  5.4116E-03
  1.7000E+00  4.6021E-03
  1.7500E+00  3.8583E-03
  1.8000E+00  3.2985E-03
  1.8500E+00  2.8172E-03
  1.9000E+00  2.4041E-03
  1.9500E+00  2.0767E-03
  2.0000E+00  1.8314E-03
  2.0500E+00  1.6648E-03
  2.1000E+00  1.5236E-03
  2.1500E+00  1.4168E-03
  2.2000E+00  1.3232E-03
  2.2500E+00  1.2639E-03
  2.3000E+00  1.1845E-03
  2.3500E+00  1.1096E-03
  2.4000E+00  1.0038E-03
  2.4500E+00  9.4504E-04
  2.5000E+00  8.7550E-04
  2.5500E+00  8.1791E-04
  2.6000E+00  7.4597E-04
  2.6500E+00  6.9461E-04
  2.7000E+00  6.5411E-04
  2.7500E+00  6.4430E-04
  2.8000E+00  6.2754E-04
  2.8500E+00  6.3601E-04
  2.9000E+00  6.6118E-04
  2.9500E+00  6.5161E-04
  3.0000E+00  6.6955E-04
  3.0500E+00  6.6473E-04
  3.1000E+00  6.7835E-04
  3.1500E+00  7.8899E-04


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  4.0045E+02
  5.0000E-02  9.8120E+00
  1.0000E-01  7.0405E+00
  1.5000E-01  6.8689E+00
  2.0000E-01  6.1006E+00
  2.5000E-01  6.1266E+00
  3.0000E-01  4.2274E+00
  3.5000E-01  2.8971E+00
  4.0000E-01  1.8723E+00
  4.5000E-01  1.3412E+00
  5.0000E-01  1.0073E+00
  5.5000E-01  7.7117E-01
  6.0000E-01  6.2449E-01
  6.5000E-01  4.8479E-01
  7.0000E-01  3.7377E-01
  7.5000E-01  3.0330E-01
  8.0000E-01  2.3937E-01
  8.5000E-01  1.9439E-01
  9.0000E-01  1.4859E-01
  9.5000E-01  1.1473E-01
  1.0000E+00  8.9998E-02
  1.0500E+00  6.9452E-02
  1.1000E+00  5.4940E-02
  1.1500E+00  4.2129E-02
  1.2000E+00  3.4017E-02
  1.2500E+00  2.6543E-02
  1.3000E+00  2.1552E-02
  1.3500E+00  1.7149E-02
  1.4000E+00  1.3558E-02
  1.4500E+00  1.1395E-02
  1.5000E+00  9.3650E-03
  1.5500E+00  7.8657E-03
  1.6000E+00  6.5035E-03
  1.6500E+00  5.4664E-03
  1.7000E+00  4.5756E-03
  1.7500E+00  3.9039E-03
  1.8000E+00  3.2562E-03
  1.8500E+00  2.7987E-03
  1.9000E+00  2.3811E-03
  1.9500E+00  2.0457E-03
  2.0000E+00  1.8198E-03
  2.0500E+00  1.6489E-03
  2.1000E+00  1.4842E-03
  2.1500E+00  1.4167E-03
  2.2000E+00  1.3235E-03
  2.2500E+00  1.2376E-03
  2.3000E+00  1.1883E-03
  2.3500E+00  1.1056E-03
  2.4000E+00  9.9643E-04
  2.4500E+00  9.4246E-04
  2.5000E+00  8.6823E-04
  2.5500E+00  7.9726E-04
  2.6000E+00  7.4057E-04
