# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:58:43 2019
# diag: nrgsummary, run(s): act, time window: 0-57.882083(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  4.8000E-02  1.8326E-18  1.6002E+00 -1.6946E-03
  9.6000E-02  4.3411E-18  3.0635E+00 -1.3238E-02
  1.4400E-01  7.4994E-18  4.2666E+00 -3.5614E-02
  1.9200E-01 -3.5592E-18  5.1885E+00 -6.3094E-02
  2.4000E-01  3.1018E-15  8.8003E+00  7.8653E-01
  2.4792E-01  3.3794E-16  8.5845E+00  1.1468E+00
  2.5584E-01 -1.6077E-16  9.1754E+00  1.1493E+00
  2.6377E-01 -8.9706E-16  8.7720E+00  7.2054E-01
  2.7169E-01  5.2238E-16  1.0039E+01  1.3746E-01
  2.7961E-01 -2.6094E-16  8.3168E+00  7.4766E-01
  2.8753E-01  5.6592E-17  1.0709E+01  2.0888E-01
  2.9546E-01 -2.1627E-15  8.0626E+00  1.0066E+00
  3.0338E-01 -1.7987E-16  1.0987E+01  8.2456E-01
  3.1130E-01  5.5531E-16  9.5562E+00  1.0523E+00
  3.1922E-01  6.7754E-16  1.0050E+01  1.4135E+00
  3.2857E-01 -5.6845E-17  1.4433E+01 -7.6931E-01
  3.3808E-01 -5.6578E-16  1.1985E+01  1.7467E+00
  3.4758E-01  3.2301E-16  1.2690E+01  1.3506E+00
  3.5709E-01  6.8430E-17  1.9483E+01 -2.8584E+00
  3.6660E-01  1.8458E-16  2.0117E+01 -1.8531E+00
  3.7610E-01  9.9709E-17  1.8003E+01 -1.4008E-01
  3.8561E-01 -1.3910E-15  2.4112E+01 -1.2470E+00
  3.9512E-01  1.3865E-16  2.7373E+01 -6.4389E+00
  4.0462E-01  4.1758E-16  2.7104E+01 -7.9069E-01
  4.1413E-01 -3.8656E-16  3.2237E+01  1.5128E+00
  4.2279E-01 -3.7397E-16  3.6610E+01 -7.3306E+00
  4.3019E-01 -2.0941E-16  3.8102E+01  2.7248E+00
  4.3758E-01 -5.2682E-17  3.9709E+01 -7.0614E+00
  4.4498E-01  2.1853E-16  4.4262E+01 -5.7725E-01
  4.5238E-01 -1.4784E-16  4.4509E+01 -3.5059E+00
  4.5977E-01  2.0650E-17  5.3234E+01 -8.2368E-01
  4.6717E-01  6.0077E-17  5.3357E+01 -1.8747E+00
  4.7456E-01 -8.9363E-17  6.0162E+01 -2.2072E+00
  4.8196E-01 -3.5282E-17  5.9920E+01  5.9229E-01
  4.8935E-01 -1.1455E-16  6.2302E+01 -3.3234E+00
  4.9675E-01 -4.1757E-17  6.7891E+01  3.1189E+00
  5.0414E-01  4.7491E-17  6.4656E+01 -1.0245E+00
  5.1154E-01  8.0341E-17  7.7226E+01  6.7643E+00
  5.1894E-01  3.0912E-17  7.4221E+01 -8.5819E-01
  5.2633E-01 -1.9397E-16  8.5971E+01  8.6827E+00
  5.3357E-01 -1.3617E-17  8.3013E+01  1.9254E+00
  5.3942E-01 -1.0038E-17  9.1458E+01  4.5854E+00
  5.4528E-01 -1.9816E-16  8.6411E+01  3.3664E+00
  5.5113E-01  2.5208E-17  9.3626E+01  5.6694E+00
  5.5698E-01 -1.5900E-17  9.4176E+01  5.5448E+00
  5.6283E-01 -1.7874E-16  9.6726E+01  4.6792E+00
  5.6868E-01  1.3187E-16  1.0021E+02  1.0578E+01
  5.7454E-01 -1.0072E-16  9.9203E+01  5.1736E+00
  5.8039E-01 -9.0283E-17  1.0538E+02  1.2609E+01
  5.8624E-01 -1.4120E-16  1.0463E+02  1.3629E+01
  5.9209E-01  2.1483E-17  1.0949E+02  1.2730E+01
  5.9794E-01  3.3630E-17  1.1411E+02  1.7382E+01
  6.0332E-01  1.0562E-16  1.1759E+02  1.6138E+01
  6.0799E-01 -7.2654E-17  1.1810E+02  1.8523E+01
  6.1266E-01 -4.4181E-17  1.1817E+02  1.9147E+01
  6.1732E-01 -7.9086E-17  1.2294E+02  1.9504E+01
  6.2199E-01 -7.2549E-17  1.2607E+02  2.1571E+01
  6.2666E-01  1.2406E-16  1.2736E+02  2.2810E+01
  6.3133E-01 -1.7470E-16  1.2781E+02  1.8930E+01
  6.3599E-01  1.4018E-16  1.2871E+02  1.7842E+01
  6.4066E-01  1.0913E-17  1.3104E+02  1.7707E+01
  6.4533E-01 -3.6837E-17  1.3207E+02  1.8712E+01
  6.5000E-01 -3.7146E-17  1.3260E+02  2.0677E+01
  6.5466E-01  1.6677E-17  1.3427E+02  1.9486E+01
  6.5933E-01  1.7458E-17  1.3629E+02  1.8082E+01
  6.6400E-01 -1.5830E-16  1.3702E+02  2.1170E+01
  6.6867E-01 -1.4662E-16  1.3843E+02  2.1904E+01
  6.7333E-01  9.8141E-17  1.3613E+02  2.0411E+01
  6.7800E-01  3.2421E-17  1.3754E+02  2.4347E+01
  6.8267E-01  2.9893E-17  1.4273E+02  2.6507E+01
  6.8733E-01  6.6704E-17  1.4392E+02  2.3734E+01
  6.9200E-01  1.2356E-16  1.4273E+02  2.2422E+01
  6.9667E-01  4.1968E-19  1.4436E+02  2.1053E+01
  7.0134E-01  8.0435E-17  1.4682E+02  2.2550E+01
  7.0600E-01  1.4594E-16  1.5013E+02  2.4917E+01
  7.1067E-01 -1.1098E-16  1.5312E+02  2.5176E+01
  7.1534E-01  4.3296E-17  1.5467E+02  2.5003E+01
  7.2001E-01 -1.3436E-16  1.5615E+02  2.4338E+01
  7.2467E-01  1.0056E-16  1.5822E+02  2.5872E+01
  7.2934E-01 -1.3013E-16  1.5935E+02  2.6843E+01
  7.3401E-01 -2.2438E-19  1.6282E+02  2.8634E+01
  7.3868E-01  1.1176E-16  1.6398E+02  2.9442E+01
  7.4259E-01  7.0070E-17  1.6485E+02  3.2144E+01
  7.4631E-01 -4.9968E-17  1.6755E+02  3.4557E+01
  7.5004E-01 -6.0202E-17  1.6774E+02  3.1210E+01
  7.5376E-01  2.2522E-17  1.6522E+02  2.8181E+01
  7.5749E-01 -6.6403E-17  1.6640E+02  3.1488E+01
  7.6121E-01 -2.5237E-17  1.6906E+02  3.4173E+01
  7.6494E-01  3.0213E-17  1.6794E+02  2.8845E+01
  7.6866E-01  2.8853E-16  1.6682E+02  2.2536E+01
  7.7239E-01 -1.1956E-16  1.6715E+02  2.5757E+01
  7.7611E-01 -9.1726E-17  1.6832E+02  3.4261E+01
  7.7983E-01 -3.3786E-17  1.7040E+02  3.5486E+01
  7.8356E-01 -7.6400E-17  1.7237E+02  3.2579E+01
  7.8728E-01 -1.5435E-16  1.7432E+02  3.3024E+01
  7.9101E-01 -9.5531E-17  1.7499E+02  3.6190E+01
  7.9473E-01 -2.7330E-17  1.7566E+02  3.9226E+01
  7.9846E-01 -1.4060E-16  1.7674E+02  3.5901E+01
  8.0218E-01  6.4992E-17  1.7808E+02  3.0550E+01
  8.0591E-01  2.3322E-17  1.8059E+02  2.8915E+01
  8.0963E-01  7.7834E-17  1.8357E+02  3.0205E+01
  8.1336E-01  7.8381E-17  1.8453E+02  3.4686E+01
  8.1708E-01 -2.0771E-16  1.8642E+02  3.8789E+01
  8.2080E-01 -5.7318E-17  1.8962E+02  3.9880E+01
  8.2453E-01  2.1893E-16  1.9133E+02  3.7864E+01
