# CREATED BY GENE DIAGNOSTICS TOOL on Sun Jan 20 13:15:23 2019
# diag: spectra, run(s): act, time window: 0-8.5(61 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt6/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  7.4948E+00
  1.0000E-01  2.8906E+00
  1.5000E-01  2.6790E+00
  2.0000E-01  3.5529E+00
  2.5000E-01  3.3918E+00
  3.0000E-01  3.1768E+00
  3.5000E-01  3.2663E+00
  4.0000E-01  1.8138E+00
  4.5000E-01  1.0166E+00
  5.0000E-01  5.7514E-01
  5.5000E-01  3.7983E-01
  6.0000E-01  2.5413E-01
  6.5000E-01  1.6398E-01
  7.0000E-01  1.3145E-01
  7.5000E-01  1.0423E-01
  8.0000E-01  8.4509E-02
  8.5000E-01  6.1441E-02
  9.0000E-01  4.8568E-02
  9.5000E-01  3.8218E-02
  1.0000E+00  3.1096E-02
  1.0500E+00  2.6161E-02
  1.1000E+00  1.9548E-02
  1.1500E+00  1.3904E-02
  1.2000E+00  1.1257E-02
  1.2500E+00  8.2098E-03
  1.3000E+00  7.2748E-03
  1.3500E+00  5.5721E-03
  1.4000E+00  4.4639E-03
  1.4500E+00  3.4612E-03
  1.5000E+00  2.7957E-03
  1.5500E+00  2.2929E-03
  1.6000E+00  1.8917E-03
  1.6500E+00  1.4966E-03
  1.7000E+00  1.2034E-03
  1.7500E+00  1.0594E-03
  1.8000E+00  9.0760E-04
  1.8500E+00  7.4908E-04
  1.9000E+00  5.6544E-04
  1.9500E+00  4.7110E-04
  2.0000E+00  4.1663E-04
  2.0500E+00  3.6279E-04
  2.1000E+00  3.1284E-04
  2.1500E+00  2.7555E-04
  2.2000E+00  2.3407E-04
  2.2500E+00  2.0147E-04
  2.3000E+00  1.7821E-04
  2.3500E+00  1.5321E-04
  2.4000E+00  1.4442E-04
  2.4500E+00  1.3017E-04
  2.5000E+00  1.1509E-04
  2.5500E+00  1.1125E-04
  2.6000E+00  9.4601E-05
  2.6500E+00  8.3111E-05
  2.7000E+00  7.8124E-05
  2.7500E+00  7.3158E-05
  2.8000E+00  6.9242E-05
  2.8500E+00  6.4876E-05
  2.9000E+00  6.1504E-05
  2.9500E+00  5.7895E-05
  3.0000E+00  5.2164E-05
  3.0500E+00  5.1375E-05
  3.1000E+00  5.1474E-05
  3.1500E+00  6.6650E-05


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  5.0377E+04
  5.0000E-02  5.8514E+00
  1.0000E-01  4.0883E+00
  1.5000E-01  3.6883E+00
  2.0000E-01  3.4790E+00
  2.5000E-01  2.4786E+00
  3.0000E-01  3.0257E+00
  3.5000E-01  2.0083E+00
  4.0000E-01  1.2143E+00
  4.5000E-01  8.1830E-01
  5.0000E-01  4.9142E-01
  5.5000E-01  3.4534E-01
  6.0000E-01  2.3760E-01
  6.5000E-01  1.7972E-01
  7.0000E-01  1.2578E-01
  7.5000E-01  1.1140E-01
  8.0000E-01  7.9364E-02
  8.5000E-01  6.2113E-02
  9.0000E-01  4.5045E-02
  9.5000E-01  3.3755E-02
  1.0000E+00  2.9148E-02
  1.0500E+00  2.3868E-02
  1.1000E+00  1.9202E-02
  1.1500E+00  1.4313E-02
  1.2000E+00  1.1356E-02
  1.2500E+00  9.0693E-03
  1.3000E+00  7.0806E-03
  1.3500E+00  5.1222E-03
  1.4000E+00  4.1631E-03
  1.4500E+00  3.3986E-03
  1.5000E+00  2.7169E-03
  1.5500E+00  2.2856E-03
  1.6000E+00  1.8194E-03
  1.6500E+00  1.4822E-03
  1.7000E+00  1.2305E-03
  1.7500E+00  1.0433E-03
  1.8000E+00  8.7669E-04
  1.8500E+00  7.3789E-04
  1.9000E+00  5.9485E-04
  1.9500E+00  5.0385E-04
  2.0000E+00  4.4205E-04
  2.0500E+00  3.7255E-04
  2.1000E+00  2.9152E-04
  2.1500E+00  2.4822E-04
  2.2000E+00  2.2252E-04
  2.2500E+00  1.9894E-04
  2.3000E+00  1.7749E-04
  2.3500E+00  1.6758E-04
  2.4000E+00  1.4561E-04
  2.4500E+00  1.3232E-04
  2.5000E+00  1.1486E-04
  2.5500E+00  1.0150E-04
  2.6000E+00  9.5110E-05
  2.6500E+00  8.4980E-05
  2.7000E+00  7.8744E-05
  2.7500E+00  7.2113E-05
  2.8000E+00  6.9006E-05
  2.8500E+00  6.3564E-05
  2.9000E+00  5.9910E-05
  2.9500E+00  5.6241E-05
  3.0000E+00  5.1494E-05
  3.0500E+00  4.9237E-05
  3.1000E+00  5.0345E-05
  3.1500E+00  6.6712E-05


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.2528E+03
  5.0000E-02  7.1744E+00
  1.0000E-01  7.7139E+00
  1.5000E-01  5.6045E+00
  2.0000E-01  3.6707E+00
  2.5000E-01  2.5415E+00
  3.0000E-01  2.1080E+00
  3.5000E-01  1.9940E+00
  4.0000E-01  1.1799E+00
  4.5000E-01  6.7041E-01
  5.0000E-01  4.3612E-01
  5.5000E-01  3.1459E-01
  6.0000E-01  2.2841E-01
  6.5000E-01  1.6770E-01
  7.0000E-01  1.2772E-01
  7.5000E-01  9.0870E-02
  8.0000E-01  8.2893E-02
  8.5000E-01  5.9388E-02
  9.0000E-01  4.7075E-02
  9.5000E-01  3.6126E-02
  1.0000E+00  2.7687E-02
  1.0500E+00  2.1747E-02
  1.1000E+00  1.8312E-02
  1.1500E+00  1.3820E-02
  1.2000E+00  1.0851E-02
  1.2500E+00  8.0839E-03
  1.3000E+00  6.6465E-03
  1.3500E+00  5.2648E-03
  1.4000E+00  4.0176E-03
  1.4500E+00  3.6196E-03
  1.5000E+00  2.8924E-03
  1.5500E+00  2.3283E-03
  1.6000E+00  1.8982E-03
  1.6500E+00  1.5127E-03
  1.7000E+00  1.2189E-03
  1.7500E+00  9.9815E-04
  1.8000E+00  8.3448E-04
  1.8500E+00  6.5276E-04
  1.9000E+00  5.7735E-04
  1.9500E+00  5.1760E-04
