# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 14:09:49 2019
# diag: nrgsummary, run(s): act, time window: 0-3044.8914(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt6/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1520E+00  6.5633E-21  1.5805E-03 -1.7088E-06
  2.3040E+00  3.0403E-21  3.0267E-03 -1.4340E-05
  3.4560E+00 -6.4969E-21  4.2122E-03 -4.0172E-05
  4.6080E+00  1.1335E-20  5.1033E-03 -7.5183E-05
  5.7600E+00 -3.9550E-19  7.1794E-03  4.0111E-04
  6.0864E+00 -8.8136E-20  7.1911E-03  4.7767E-04
  6.4129E+00  3.6372E-19  7.1633E-03  1.3850E-04
  6.7393E+00 -3.0578E-19  6.9172E-03  1.1129E-04
  7.0658E+00  1.5320E-19  6.7000E-03  1.3594E-04
  7.3922E+00 -4.0661E-19  6.6839E-03  8.9833E-05
  7.7187E+00 -7.4700E-20  6.7289E-03 -6.2697E-05
  8.0451E+00  4.5050E-20  6.8211E-03 -2.4950E-04
  8.3716E+00  2.4309E-19  6.9358E-03 -3.4669E-04
  8.6980E+00  3.1683E-20  6.9547E-03 -4.6508E-04
  9.0244E+00 -1.5304E-19  6.9453E-03 -5.0881E-04
  9.4096E+00  4.9139E-21  6.4128E-03  8.5094E-05
  9.8014E+00  7.2733E-20  7.8306E-03  3.9656E-04
  1.0193E+01  1.2714E-21  9.1517E-03 -1.3254E-04
  1.0585E+01 -2.2400E-20  8.4175E-03 -6.3356E-04
  1.0977E+01 -4.1731E-20  7.3728E-03 -2.7109E-04
  1.1368E+01  3.0233E-21  8.1125E-03  2.6138E-04
  1.1760E+01  1.1291E-20  9.2033E-03 -2.7279E-05
  1.2152E+01 -4.3786E-20  8.9428E-03 -5.5406E-04
  1.2544E+01  2.2907E-21  8.2581E-03 -4.1136E-04
  1.2935E+01  8.7211E-21  8.5844E-03  5.9425E-06
  1.3397E+01  3.9067E-20  9.0072E-03 -4.3372E-04
  1.3868E+01  5.4603E-21  8.9561E-03 -1.5369E-04
  1.4338E+01  2.1319E-20  9.0803E-03 -3.7628E-04
  1.4808E+01 -8.6089E-21  9.2158E-03 -2.4088E-04
  1.5278E+01 -7.8547E-21  9.2828E-03 -3.5564E-04
  1.5748E+01  3.0367E-20  9.4858E-03 -2.4162E-04
  1.6218E+01  2.1130E-20  9.5564E-03 -3.3908E-04
  1.6688E+01 -2.6981E-20  9.7875E-03 -2.9319E-04
  1.7158E+01  6.7361E-21  9.8847E-03 -3.3050E-04
  1.7628E+01  2.1848E-20  1.0088E-02 -3.0586E-04
  1.8183E+01 -2.3504E-20  1.0238E-02 -3.1775E-04
  1.8747E+01  1.6331E-20  1.0432E-02 -3.3436E-04
  1.9311E+01 -1.1437E-20  1.0643E-02 -3.3500E-04
  1.9875E+01 -9.2647E-21  1.0817E-02 -3.4328E-04
  2.0439E+01 -3.1367E-20  1.0999E-02 -3.5008E-04
  2.1003E+01 -3.3353E-20  1.1189E-02 -3.5103E-04
  2.1567E+01 -7.4508E-21  1.1391E-02 -3.5178E-04
  2.2132E+01 -3.9067E-20  1.1599E-02 -3.5286E-04
  2.2696E+01 -2.1603E-20  1.1811E-02 -3.5228E-04
  2.3260E+01  3.8947E-20  1.2045E-02 -3.4481E-04
  2.3925E+01  1.6652E-20  1.2328E-02 -3.3683E-04
  2.4602E+01 -2.0000E-22  1.2638E-02 -3.2492E-04
  2.5279E+01  3.5536E-20  1.2972E-02 -3.0764E-04
  2.5956E+01 -3.3114E-20  1.3303E-02 -2.9208E-04
  2.6633E+01  3.3656E-20  1.3635E-02 -2.8144E-04
  2.7310E+01  2.2636E-20  1.3972E-02 -2.6947E-04
  2.7987E+01 -2.0241E-20  1.4314E-02 -2.5703E-04
  2.8664E+01 -4.0392E-20  1.4651E-02 -2.4578E-04
  2.9341E+01 -2.3403E-20  1.4980E-02 -2.3954E-04
  3.0018E+01  1.5495E-21  1.5316E-02 -2.3027E-04
  3.0816E+01  3.5189E-20  1.5713E-02 -2.2113E-04
  3.1629E+01  1.7834E-21  1.6122E-02 -2.0522E-04
  3.2441E+01  2.3001E-20  1.6523E-02 -1.9005E-04
