# CREATED BY GENE DIAGNOSTICS TOOL on Tue Jul 17 13:12:36 2018
# diag: fluxspectra, run(s): act, time window: 0-1205.3236(168 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05_hydra/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.5477E-02 MW
# G*dVdx =  -2.4215E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  2.8206E+00  6.5719E-17  6.3378E-08
  2.8447E+00  1.4834E-17  6.4541E-08
  2.8688E+00  1.1306E-17  5.5357E-08
  2.8929E+00 -5.9849E-18  5.4768E-08
  2.9170E+00 -9.2329E-17  4.5635E-08
  2.9411E+00  7.0013E-17  4.5941E-08
  2.9652E+00 -4.0971E-17  4.1288E-08
  2.9893E+00 -6.1492E-17  3.1958E-08
  3.0134E+00  3.9902E-17  4.0382E-08
  3.0375E+00  4.2633E-17  3.1789E-08
  3.0616E+00  6.0058E-17  2.7911E-08
  3.0857E+00  2.5064E-17  3.1559E-08
  3.1099E+00  4.0894E-17  2.8618E-08
  3.1340E+00  5.6548E-18  1.8096E-08
  3.1581E+00 -4.9459E-18  2.3623E-08
  3.1822E+00 -4.1297E-17  2.0618E-08
  3.2063E+00  6.7977E-17  2.5655E-08
  3.2304E+00  3.5354E-17  1.6297E-08
  3.2545E+00  2.3059E-17  1.6193E-08
  3.2786E+00  3.2374E-17  1.9790E-08
  3.3027E+00  5.8389E-17  1.2366E-08
  3.3268E+00 -2.9504E-18  1.8412E-08
  3.3509E+00  1.2544E-17  1.0486E-08
  3.3750E+00 -5.5333E-18  1.1726E-08
  3.3991E+00 -3.1882E-20  9.5651E-09
  3.4233E+00 -1.3065E-17  7.7105E-09
  3.4474E+00 -2.4842E-17  1.2297E-08
  3.4715E+00 -9.6991E-18  3.1613E-09
  3.4956E+00 -2.0417E-17  4.4669E-09
  3.5197E+00  2.0648E-17  6.7070E-09
  3.5438E+00 -4.3812E-17  2.1805E-10
  3.5679E+00 -1.7375E-17 -1.2822E-09
  3.5920E+00 -1.8958E-17 -1.3023E-09
  3.6161E+00 -4.8636E-18  3.8408E-10
  3.6402E+00  5.9761E-17 -3.2455E-09
  3.6643E+00  6.0112E-17 -3.1800E-09
  3.6884E+00 -1.7689E-18 -5.6319E-09
  3.7125E+00  4.3646E-18 -9.0327E-09
  3.7366E+00 -4.3864E-18 -7.3366E-09
  3.7608E+00  1.6409E-17 -4.5232E-09
  3.7849E+00  5.1153E-17 -3.6437E-09
  3.8090E+00  1.2770E-17 -3.7821E-09
  3.8331E+00 -1.3529E-17 -4.8513E-09
  3.8572E+00 -7.2528E-18 -9.7351E-09
  3.8813E+00  1.8105E-17 -1.0821E-08
  3.9054E+00  8.3952E-18 -1.1869E-08
  3.9295E+00  7.6131E-18 -7.9677E-09
  3.9536E+00  8.2188E-18 -9.1805E-09
  3.9777E+00  1.4924E-17 -7.6936E-09
  4.0018E+00 -5.9485E-18 -8.0951E-09
  4.0259E+00 -2.5846E-17 -1.1253E-08
  4.0500E+00  5.2166E-18 -1.4092E-08
  4.0742E+00 -1.5873E-17 -1.1904E-08
  4.0983E+00 -2.5884E-18 -1.4480E-08
  4.1224E+00 -6.8650E-18 -1.5446E-08
  4.1465E+00 -8.8951E-18 -1.2372E-08
  4.1706E+00 -4.6715E-17 -1.3081E-08
  4.1947E+00 -1.6158E-17 -1.2856E-08
  4.2188E+00  1.6757E-17 -1.1033E-08
  4.2429E+00  5.3578E-18 -1.4130E-08
  4.2670E+00  4.8924E-18 -1.4299E-08
  4.2911E+00  6.9367E-18 -1.5722E-08
  4.3152E+00 -7.6805E-18 -1.5149E-08
  4.3393E+00 -1.4706E-17 -1.4837E-08
  4.3634E+00  2.4149E-17 -1.5371E-08
  4.3875E+00  2.0589E-17 -1.5966E-08
  4.4117E+00  1.3114E-17 -1.3103E-08
  4.4358E+00  5.1303E-18 -1.5399E-08
  4.4599E+00  8.0237E-18 -1.5065E-08
  4.4840E+00  7.7264E-19 -1.4454E-08
  4.5081E+00  3.7743E-18 -1.4358E-08
  4.5322E+00 -6.2754E-18 -1.6072E-08
  4.5563E+00  1.5365E-17 -1.6664E-08
  4.5804E+00 -3.7466E-17 -1.3013E-08
  4.6045E+00 -1.5369E-18 -1.3719E-08
  4.6286E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
