# CREATED BY GENE DIAGNOSTICS TOOL on Tue Jul 17 13:12:36 2018
# diag: spectra, run(s): act, time window: 0-1205.3236(168 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05_hydra/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  7.0105E-04
  1.0000E-01  5.3887E-04
  1.5000E-01  5.9978E-04
  2.0000E-01  4.1308E-04
  2.5000E-01  4.5555E-04
  3.0000E-01  3.6636E-04
  3.5000E-01  2.9465E-04
  4.0000E-01  2.4222E-04
  4.5000E-01  1.9917E-04
  5.0000E-01  1.5095E-04
  5.5000E-01  1.1424E-04
  6.0000E-01  8.7164E-05
  6.5000E-01  6.6296E-05
  7.0000E-01  4.9206E-05
  7.5000E-01  3.7394E-05
  8.0000E-01  2.8358E-05
  8.5000E-01  2.1630E-05
  9.0000E-01  1.6213E-05
  9.5000E-01  1.2111E-05
  1.0000E+00  9.0313E-06
  1.0500E+00  6.9060E-06
  1.1000E+00  5.1929E-06
  1.1500E+00  3.8689E-06
  1.2000E+00  2.9499E-06
  1.2500E+00  2.1593E-06
  1.3000E+00  1.6104E-06
  1.3500E+00  1.2150E-06
  1.4000E+00  9.1168E-07
  1.4500E+00  6.8117E-07
  1.5000E+00  5.0291E-07
  1.5500E+00  3.7254E-07
  1.6000E+00  2.8793E-07
  1.6500E+00  2.2468E-07
  1.7000E+00  1.6902E-07
  1.7500E+00  1.3224E-07
  1.8000E+00  1.0564E-07
  1.8500E+00  8.6659E-08
  1.9000E+00  6.5449E-08
  1.9500E+00  5.4556E-08
  2.0000E+00  4.5351E-08
  2.0500E+00  4.0075E-08
  2.1000E+00  3.7153E-08
  2.1500E+00  3.0771E-08
  2.2000E+00  2.8129E-08
  2.2500E+00  2.5419E-08
  2.3000E+00  2.2960E-08
  2.3500E+00  2.1187E-08
  2.4000E+00  1.7743E-08
  2.4500E+00  1.7370E-08
  2.5000E+00  1.5582E-08
  2.5500E+00  1.3629E-08
  2.6000E+00  1.1849E-08
  2.6500E+00  1.1083E-08
  2.7000E+00  1.0366E-08
  2.7500E+00  9.0171E-09
  2.8000E+00  8.5990E-09
  2.8500E+00  7.7685E-09
  2.9000E+00  7.9838E-09
  2.9500E+00  7.3428E-09
  3.0000E+00  7.3100E-09
  3.0500E+00  6.7995E-09
  3.1000E+00  6.5004E-09
  3.1500E+00  6.6494E-09


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  4.5185E-02
  5.0000E-02  5.6647E-04
  1.0000E-01  3.8713E-04
  1.5000E-01  4.0973E-04
  2.0000E-01  3.5733E-04
  2.5000E-01  3.6831E-04
  3.0000E-01  3.0484E-04
  3.5000E-01  2.7805E-04
  4.0000E-01  2.1557E-04
  4.5000E-01  1.8816E-04
  5.0000E-01  1.3621E-04
  5.5000E-01  1.0615E-04
  6.0000E-01  8.2676E-05
  6.5000E-01  6.2447E-05
  7.0000E-01  4.6274E-05
  7.5000E-01  3.5058E-05
  8.0000E-01  2.6487E-05
  8.5000E-01  1.9521E-05
  9.0000E-01  1.4710E-05
  9.5000E-01  1.0723E-05
  1.0000E+00  8.1146E-06
  1.0500E+00  6.0631E-06
  1.1000E+00  4.4848E-06
  1.1500E+00  3.3426E-06
  1.2000E+00  2.5687E-06
  1.2500E+00  1.9186E-06
  1.3000E+00  1.4322E-06
  1.3500E+00  1.0567E-06
  1.4000E+00  7.9369E-07
  1.4500E+00  6.0686E-07
  1.5000E+00  4.5808E-07
  1.5500E+00  3.4957E-07
  1.6000E+00  2.6901E-07
  1.6500E+00  2.1298E-07
  1.7000E+00  1.6204E-07
  1.7500E+00  1.2730E-07
  1.8000E+00  9.9120E-08
  1.8500E+00  8.8908E-08
  1.9000E+00  6.8135E-08
  1.9500E+00  6.1289E-08
  2.0000E+00  4.6617E-08
  2.0500E+00  4.2946E-08
  2.1000E+00  3.5718E-08
  2.1500E+00  3.1390E-08
  2.2000E+00  2.9991E-08
  2.2500E+00  2.5129E-08
  2.3000E+00  2.1779E-08
  2.3500E+00  2.1124E-08
  2.4000E+00  1.7571E-08
  2.4500E+00  1.7372E-08
  2.5000E+00  1.4267E-08
  2.5500E+00  1.3374E-08
  2.6000E+00  1.1913E-08
  2.6500E+00  1.1678E-08
  2.7000E+00  9.6705E-09
  2.7500E+00  9.1808E-09
  2.8000E+00  9.0785E-09
  2.8500E+00  8.1750E-09
  2.9000E+00  7.8407E-09
  2.9500E+00  7.2503E-09
  3.0000E+00  6.9101E-09
  3.0500E+00  6.6015E-09
  3.1000E+00  6.5325E-09
  3.1500E+00  6.6662E-09


# kxind = 2, z avg.
#  ky         phi       
  0.0000E+00  1.1430E-02
  5.0000E-02  2.9887E-04
  1.0000E-01  2.3964E-04
  1.5000E-01  2.0549E-04
  2.0000E-01  2.6140E-04
  2.5000E-01  2.1957E-04
  3.0000E-01  1.3059E-04
  3.5000E-01  1.1515E-04
  4.0000E-01  1.0462E-04
  4.5000E-01  8.6946E-05
  5.0000E-01  6.3714E-05
  5.5000E-01  4.9108E-05
  6.0000E-01  3.7828E-05
  6.5000E-01  2.8408E-05
  7.0000E-01  2.1492E-05
  7.5000E-01  1.6420E-05
  8.0000E-01  1.2530E-05
  8.5000E-01  9.7915E-06
  9.0000E-01  7.0238E-06
  9.5000E-01  5.3342E-06
  1.0000E+00  4.0088E-06
  1.0500E+00  3.1227E-06
  1.1000E+00  2.3851E-06
  1.1500E+00  1.8018E-06
  1.2000E+00  1.4250E-06
  1.2500E+00  1.0901E-06
  1.3000E+00  8.2601E-07
  1.3500E+00  6.3257E-07
  1.4000E+00  4.9714E-07
  1.4500E+00  3.7592E-07
  1.5000E+00  3.0916E-07
  1.5500E+00  2.4602E-07
  1.6000E+00  1.9571E-07
  1.6500E+00  1.5499E-07
  1.7000E+00  1.2870E-07
  1.7500E+00  1.1404E-07
  1.8000E+00  8.8037E-08
  1.8500E+00  7.7221E-08
  1.9000E+00  6.3406E-08
  1.9500E+00  5.9471E-08
  2.0000E+00  4.8457E-08
  2.0500E+00  4.2707E-08
  2.1000E+00  3.3811E-08
  2.1500E+00  3.1231E-08
  2.2000E+00  2.9096E-08
  2.2500E+00  2.4913E-08
  2.3000E+00  2.3091E-08
  2.3500E+00  2.1275E-08
  2.4000E+00  1.8002E-08
  2.4500E+00  1.6875E-08
  2.5000E+00  1.5374E-08
  2.5500E+00  1.4643E-08
  2.6000E+00  1.1914E-08
  2.6500E+00  1.1148E-08
  2.7000E+00  9.6793E-09
  2.7500E+00  9.7672E-09
  2.8000E+00  8.7630E-09
  2.8500E+00  8.0354E-09
  2.9000E+00  7.4589E-09
  2.9500E+00  7.0829E-09
  3.0000E+00  6.7656E-09
  3.0500E+00  6.1987E-09
  3.1000E+00  6.3134E-09
  3.1500E+00  6.5177E-09


# kxind = 3, z avg.
#  ky         phi       
  0.0000E+00  1.1335E-02
  5.0000E-02  2.4986E-04
  1.0000E-01  2.1411E-04
  1.5000E-01  1.4497E-04
  2.0000E-01  1.2449E-04
  2.5000E-01  1.1298E-04
  3.0000E-01  7.5721E-05
  3.5000E-01  7.8678E-05
  4.0000E-01  5.2438E-05
  4.5000E-01  5.7075E-05
  5.0000E-01  3.1905E-05
  5.5000E-01  2.4526E-05
  6.0000E-01  1.9710E-05
  6.5000E-01  1.4046E-05
  7.0000E-01  1.1341E-05
  7.5000E-01  8.2035E-06
  8.0000E-01  6.3951E-06
  8.5000E-01  5.3608E-06
  9.0000E-01  3.8888E-06
  9.5000E-01  2.9178E-06
  1.0000E+00  2.3578E-06
  1.0500E+00  1.8080E-06
  1.1000E+00  1.4467E-06
  1.1500E+00  1.1812E-06
  1.2000E+00  9.1007E-07
  1.2500E+00  7.1083E-07
  1.3000E+00  5.3520E-07
  1.3500E+00  4.4474E-07
  1.4000E+00  3.7619E-07
  1.4500E+00  2.8140E-07
  1.5000E+00  2.4064E-07
  1.5500E+00  2.0216E-07
  1.6000E+00  1.6066E-07
  1.6500E+00  1.3173E-07
  1.7000E+00  1.1788E-07
  1.7500E+00  1.0195E-07
  1.8000E+00  8.3943E-08
  1.8500E+00  6.8701E-08
  1.9000E+00  5.9718E-08
  1.9500E+00  5.3296E-08
  2.0000E+00  4.6861E-08
  2.0500E+00  3.9218E-08
  2.1000E+00  3.4769E-08
  2.1500E+00  2.9896E-08
  2.2000E+00  2.9292E-08
  2.2500E+00  2.2790E-08
  2.3000E+00  2.2370E-08
  2.3500E+00  1.9621E-08
  2.4000E+00  1.8143E-08
  2.4500E+00  1.6943E-08
  2.5000E+00  1.5478E-08
  2.5500E+00  1.4523E-08
  2.6000E+00  1.2522E-08
  2.6500E+00  1.1234E-08
  2.7000E+00  1.0126E-08
  2.7500E+00  9.6589E-09
  2.8000E+00  8.6588E-09
  2.8500E+00  8.2619E-09
  2.9000E+00  7.8027E-09
  2.9500E+00  7.2850E-09
  3.0000E+00  6.8260E-09
  3.0500E+00  6.5170E-09
  3.1000E+00  6.2240E-09
  3.1500E+00  6.5607E-09


# kxind = 4, z avg.
#  ky         phi       
  0.0000E+00  7.2989E-03
  5.0000E-02  2.4852E-04
  1.0000E-01  1.6749E-04
  1.5000E-01  1.1796E-04
  2.0000E-01  1.1918E-04
  2.5000E-01  1.7179E-04
  3.0000E-01  7.2987E-05
  3.5000E-01  8.2257E-05
  4.0000E-01  4.6173E-05
  4.5000E-01  3.3135E-05
  5.0000E-01  2.5118E-05
  5.5000E-01  2.3266E-05
  6.0000E-01  1.4144E-05
  6.5000E-01  1.0576E-05
  7.0000E-01  7.9421E-06
  7.5000E-01  5.2476E-06
  8.0000E-01  4.4914E-06
  8.5000E-01  3.6747E-06
  9.0000E-01  2.8179E-06
  9.5000E-01  2.2184E-06
  1.0000E+00  1.6178E-06
  1.0500E+00  1.3664E-06
  1.1000E+00  1.1162E-06
  1.1500E+00  8.9305E-07
  1.2000E+00  7.1642E-07
  1.2500E+00  5.5907E-07
  1.3000E+00  4.5793E-07
  1.3500E+00  3.6882E-07
  1.4000E+00  3.1152E-07
  1.4500E+00  2.4024E-07
  1.5000E+00  2.0530E-07
  1.5500E+00  1.6370E-07
  1.6000E+00  1.4317E-07
  1.6500E+00  1.2163E-07
  1.7000E+00  1.0532E-07
  1.7500E+00  8.5655E-08
  1.8000E+00  7.2962E-08
  1.8500E+00  6.8193E-08
  1.9000E+00  5.7945E-08
  1.9500E+00  4.8331E-08
  2.0000E+00  4.5492E-08
  2.0500E+00  4.0206E-08
  2.1000E+00  3.2557E-08
  2.1500E+00  3.0691E-08
  2.2000E+00  2.6982E-08
  2.2500E+00  2.2355E-08
  2.3000E+00  2.1875E-08
  2.3500E+00  2.0213E-08
  2.4000E+00  1.7519E-08
  2.4500E+00  1.7578E-08
  2.5000E+00  1.5101E-08
  2.5500E+00  1.4290E-08
  2.6000E+00  1.3918E-08
