#Run  | kymin     1  /Eigenvalue1            
0001  | 5.000000e-02 |  0.0670  0.0690
0002  | 1.000000e-01 |  0.1680  0.1360
0003  | 1.500000e-01 |  0.2620  0.2120
0004  | 2.000000e-01 |  0.3420  0.2980
0005  | 2.500000e-01 |  0.4070  0.3950
0006  | 3.000000e-01 |  0.4550  0.5000
0007  | 3.500000e-01 |  0.4880  0.6120
0008  | 4.000000e-01 |  0.5070  0.7310
0009  | 4.500000e-01 |  0.5120  0.8540
0010  | 5.000000e-01 |  0.5060  0.9790
0011  | 5.500000e-01 |  0.4930  1.1030
0012  | 6.000000e-01 |  0.4760  1.2220
0013  | 6.500000e-01 |  0.4590  1.3320
0014  | 7.000000e-01 |  0.4450  1.4290
0015  | 7.500000e-01 |  0.4350  1.5110
0016  | 8.000000e-01 |  0.4290  1.5780
0017  | 8.500000e-01 |  0.4280  1.6310
0018  | 9.000000e-01 |  0.4330  1.6710
0019  | 9.500000e-01 |  0.4420  1.7010
0020  | 1.000000e+00 |  0.4550  1.7200
0021  | 1.050000e+00 |  0.4700  1.7320
0022  | 1.100000e+00 |  0.4860  1.7370
0023  | 1.150000e+00 |  0.5020  1.7380
0024  | 1.200000e+00 |  0.5160  1.7350
0025  | 1.250000e+00 |  0.5280  1.7300
0026  | 1.300000e+00 |  0.5370  1.7250
0027  | 1.350000e+00 |  0.5420  1.7200
0028  | 1.400000e+00 |  0.5440  1.7160
0029  | 1.450000e+00 |  0.5430  1.7140
0030  | 1.500000e+00 |  0.5380  1.7150
0031  | 1.550000e+00 |  0.5310  1.7180
0032  | 1.600000e+00 |  0.5220  1.7240
0033  | 1.650000e+00 |  0.5120  1.7340
0034  | 1.700000e+00 |  0.5010  1.7460
0035  | 1.750000e+00 |  0.4890  1.7610
0036  | 1.800000e+00 |  0.4780  1.7800
0037  | 1.850000e+00 |  0.4690  1.8000
0038  | 1.900000e+00 |  0.4610  1.8220
0039  | 1.950000e+00 |  0.4550  1.8450
0040  | 2.000000e+00 |  0.4510  1.8670
0041  | 2.050000e+00 |  0.4480  1.8890
0042  | 2.100000e+00 |  0.4470  1.9100
0043  | 2.150000e+00 |  0.4470  1.9290
0044  | 2.200000e+00 |  0.4460  1.9470
0045  | 2.250000e+00 |  0.4460  1.9630
0046  | 2.300000e+00 |  0.4450  1.9780
0047  | 2.350000e+00 |  0.4440  1.9920
0048  | 2.400000e+00 |  0.4410  2.0040
0049  | 2.450000e+00 |  0.4370  2.0160
0050  | 2.500000e+00 |  0.4320  2.0270
0051  | 2.550000e+00 |  0.4250  2.0380
0052  | 2.600000e+00 |  0.4170  2.0480
0053  | 2.650000e+00 |  0.4080  2.0570
0054  | 2.700000e+00 |  0.3980  2.0670
0055  | 2.750000e+00 |  0.3870  2.0770
0056  | 2.800000e+00 |  0.3740  2.0870
0057  | 2.850000e+00 |  0.3610  2.0970
0058  | 2.900000e+00 |  0.3460  2.1090
0059  | 2.950000e+00 |  0.3310  2.1220
0060  | 3.000000e+00 |  0.3140  2.1360
0061  | 3.050000e+00 |  0.2970  2.1510
0062  | 3.100000e+00 |  0.2780  2.1680
0063  | 3.150000e+00 |  0.2580  2.1870
