#Run  | kymin     1  /Eigenvalue1            
0001  | 5.000000e-02 |  0.0410  0.0570
0002  | 1.000000e-01 |  0.1110  0.1220
0003  | 1.500000e-01 |  0.1780  0.1890
0004  | 2.000000e-01 |  0.2350  0.2620
0005  | 2.500000e-01 |  0.2810  0.3390
0006  | 3.000000e-01 |  0.3140  0.4200
0007  | 3.500000e-01 |  0.3360  0.5040
0008  | 4.000000e-01 |  0.3480  0.5890
0009  | 4.500000e-01 |  0.3510  0.6750
0010  | 5.000000e-01 |  0.3460  0.7610
0011  | 5.500000e-01 |  0.3360  0.8460
0012  | 6.000000e-01 |  0.3230  0.9260
0013  | 6.500000e-01 |  0.3100  1.0010
0014  | 7.000000e-01 |  0.2980  1.0690
0015  | 7.500000e-01 |  0.2890  1.1290
0016  | 8.000000e-01 |  0.2830  1.1790
0017  | 8.500000e-01 |  0.2810  1.2200
0018  | 9.000000e-01 |  0.2820  1.2530
0019  | 9.500000e-01 |  0.2850  1.2770
0020  | 1.000000e+00 |  0.2890  1.2960
0021  | 1.050000e+00 |  0.2950  1.3080
0022  | 1.100000e+00 |  0.3000  1.3150
0023  | 1.150000e+00 |  0.3050  1.3190
0024  | 1.200000e+00 |  0.3090  1.3200
0025  | 1.250000e+00 |  0.3100  1.3200
0026  | 1.300000e+00 |  0.3090  1.3180
0027  | 1.350000e+00 |  0.3060  1.3150
0028  | 1.400000e+00 |  0.3010  1.3130
0029  | 1.450000e+00 |  0.2930  1.3110
0030  | 1.500000e+00 |  0.2820  1.3100
0031  | 1.550000e+00 |  0.2700  1.3110
0032  | 1.600000e+00 |  0.2550  1.3130
0033  | 1.650000e+00 |  0.2380  1.3160
0034  | 1.700000e+00 |  0.2200  1.3210
0035  | 1.750000e+00 |  0.2000  1.3280
0036  | 1.800000e+00 |  0.1790  1.3370
0037  | 1.850000e+00 |  0.1580  1.3480
0038  | 1.900000e+00 |  0.1360  1.3630
0039  | 1.950000e+00 |  0.1130  1.3800
0040  | 2.000000e+00 |  0.0900  1.4010
0041  | 2.050000e+00 |  0.0680  1.4240
0042  | 2.100000e+00 |  0.0490  1.4510
0043  | 2.150000e+00 |  0.0340  1.4790
0044  | 2.200000e+00 |  0.0260  1.5090
0045  | 2.250000e+00 |  0.0240  1.5390
0046  | 2.300000e+00 |  0.0270  1.5670
0047  | 2.350000e+00 |  0.0310  1.5920
0048  | 2.400000e+00 |  0.0340  1.6160
0049  | 2.450000e+00 |  0.0350  1.6380
0050  | 2.500000e+00 |  0.0320  1.6580
0051  | 2.550000e+00 |  0.0260  1.6770
0052  | 2.600000e+00 |  0.0130  1.6940
0053  | 2.650000e+00 | -0.0050  1.7090
0054  | 2.700000e+00 |     NaN     NaN
0055  | 2.750000e+00 |     NaN     NaN
0056  | 2.800000e+00 |     NaN     NaN
0057  | 2.850000e+00 |  0.0070  1.6180
0058  | 2.900000e+00 |  0.0150  1.6340
0059  | 2.950000e+00 |  0.0190  1.6500
0060  | 3.000000e+00 |  0.0180  1.6670
0061  | 3.050000e+00 |  0.0150  1.6850
0062  | 3.100000e+00 |  0.0100  1.7060
0063  | 3.150000e+00 |  0.0020  1.7280
