# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 16:47:12 2018
# diag: spectra, run(s): act, time window: 0-7279.348(1727 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs036/ITGa/scanomn0omt1/
# normalization: L_ref=5.508m
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  4.4061E-03
  1.0000E-01  5.6702E-03
  1.5000E-01  6.8295E-03
  2.0000E-01  8.0984E-03
  2.5000E-01  8.2281E-03
  3.0000E-01  8.1712E-03
  3.5000E-01  8.7599E-03
  4.0000E-01  7.6145E-03
  4.5000E-01  6.9046E-03
  5.0000E-01  6.6988E-03
  5.5000E-01  5.7620E-03
  6.0000E-01  4.8698E-03
  6.5000E-01  4.1412E-03
  7.0000E-01  3.4065E-03
  7.5000E-01  2.6918E-03
  8.0000E-01  2.1203E-03
  8.5000E-01  1.6653E-03
  9.0000E-01  1.3134E-03
  9.5000E-01  1.0713E-03
  1.0000E+00  8.8493E-04
  1.0500E+00  7.5553E-04
  1.1000E+00  6.3197E-04
  1.1500E+00  5.6069E-04
  1.2000E+00  4.7411E-04
  1.2500E+00  4.2017E-04
  1.3000E+00  3.7837E-04
  1.3500E+00  3.3890E-04
  1.4000E+00  3.0697E-04
  1.4500E+00  2.7292E-04
  1.5000E+00  2.5210E-04
  1.5500E+00  2.2553E-04
  1.6000E+00  2.0758E-04
  1.6500E+00  1.9184E-04
  1.7000E+00  1.7697E-04
  1.7500E+00  1.6462E-04
  1.8000E+00  1.5061E-04
  1.8500E+00  1.3954E-04
  1.9000E+00  1.2958E-04
  1.9500E+00  1.2257E-04
  2.0000E+00  1.1306E-04
  2.0500E+00  1.0595E-04
  2.1000E+00  1.0130E-04
  2.1500E+00  9.3631E-05
  2.2000E+00  8.8228E-05
  2.2500E+00  8.2813E-05
  2.3000E+00  7.7058E-05
  2.3500E+00  7.4024E-05
  2.4000E+00  6.8839E-05
  2.4500E+00  6.5227E-05
  2.5000E+00  6.1253E-05
  2.5500E+00  5.7754E-05
  2.6000E+00  5.4632E-05
  2.6500E+00  5.2001E-05
  2.7000E+00  4.8495E-05
  2.7500E+00  4.6898E-05
  2.8000E+00  4.4040E-05
  2.8500E+00  4.2613E-05
  2.9000E+00  4.0470E-05
  2.9500E+00  3.7630E-05
  3.0000E+00  3.6422E-05
  3.0500E+00  3.4852E-05
  3.1000E+00  3.2997E-05
  3.1500E+00  3.1301E-05


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  4.6017E-01
  5.0000E-02  5.8800E-03
