# CREATED BY GENE DIAGNOSTICS TOOL on Sat Jun 23 12:13:14 2018
# diag: GAMDIAG, run(s): 0016, time window: 0-500(1332 steps), species: ions
# original data path: /ptmp/cmor/PoP/scanfiles0001/
# normalization: L_ref=5.4832m
#
# xind= 0, x/a= 0.70710677, q= 1.1018624
# Fit:    0.19644569,2.9358533,-0.0096188046
# Analytic (Gao, Zhou/Yu): 0.32199362,-5.8034764e-05,1.902382
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9991E-01  0.0000E+00
  3.7580E-01  9.9734E-01  8.2963E-03
  7.5160E-01  9.9006E-01  1.6521E-02
  1.1274E+00  9.7884E-01  2.4596E-02
  1.5032E+00  9.6451E-01  3.2461E-02
  1.8790E+00  9.4795E-01  4.0072E-02
  2.2548E+00  9.3003E-01  4.7403E-02
  2.6306E+00  9.1153E-01  5.4438E-02
  3.0064E+00  8.9312E-01  6.1176E-02
  3.3822E+00  8.7533E-01  6.7624E-02
  3.7580E+00  8.5852E-01  7.3799E-02
  4.1338E+00  8.4288E-01  7.9719E-02
  4.5096E+00  8.2842E-01  8.5406E-02
  4.8854E+00  8.1506E-01  9.0883E-02
  5.2612E+00  8.0261E-01  9.6169E-02
  5.6370E+00  7.9084E-01  1.0128E-01
  6.0128E+00  7.7950E-01  1.0623E-01
  6.3886E+00  7.6835E-01  1.1103E-01
  6.7644E+00  7.5719E-01  1.1567E-01
  7.1402E+00  7.4588E-01  1.2016E-01
  7.5160E+00  7.3433E-01  1.2450E-01
  7.8918E+00  7.2250E-01  1.2869E-01
  8.2676E+00  7.1039E-01  1.3271E-01
  8.6434E+00  6.9806E-01  1.3657E-01
  9.0192E+00  6.8558E-01  1.4025E-01
  9.3950E+00  6.7304E-01  1.4377E-01
  9.7708E+00  6.6055E-01  1.4712E-01
  1.0147E+01  6.4821E-01  1.5031E-01
  1.0522E+01  6.3612E-01  1.5333E-01
  1.0898E+01  6.2436E-01  1.5620E-01
  1.1274E+01  6.1301E-01  1.5891E-01
  1.1650E+01  6.0214E-01  1.6149E-01
  1.2026E+01  5.9178E-01  1.6394E-01
