# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:46:48 2019
# diag: spectra, run(s): act, time window: 0-231.38253(516 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  6.0279E-01
  1.0000E-01  8.3882E-01
  1.5000E-01  5.1609E-01
  2.0000E-01  4.5931E-01
  2.5000E-01  3.7881E-01
  3.0000E-01  2.8083E-01
  3.5000E-01  1.8353E-01
  4.0000E-01  1.2853E-01
  4.5000E-01  8.6305E-02
  5.0000E-01  6.5716E-02
  5.5000E-01  4.9277E-02
  6.0000E-01  3.7267E-02
  6.5000E-01  2.9907E-02
  7.0000E-01  2.3522E-02
  7.5000E-01  1.9013E-02
  8.0000E-01  1.5012E-02
  8.5000E-01  1.1588E-02
  9.0000E-01  9.2324E-03
  9.5000E-01  7.1555E-03
  1.0000E+00  5.5191E-03
  1.0500E+00  4.5013E-03
  1.1000E+00  3.4111E-03
  1.1500E+00  2.6701E-03
  1.2000E+00  2.0972E-03
  1.2500E+00  1.7066E-03
  1.3000E+00  1.3239E-03
  1.3500E+00  1.0926E-03
  1.4000E+00  8.6464E-04
  1.4500E+00  7.2505E-04
  1.5000E+00  5.9395E-04
  1.5500E+00  4.9656E-04
  1.6000E+00  4.0732E-04
  1.6500E+00  3.4128E-04
  1.7000E+00  2.8790E-04
  1.7500E+00  2.4144E-04
  1.8000E+00  2.0736E-04
  1.8500E+00  1.7769E-04
  1.9000E+00  1.5335E-04
  1.9500E+00  1.3087E-04
  2.0000E+00  1.1486E-04
  2.0500E+00  1.0339E-04
  2.1000E+00  9.5155E-05
  2.1500E+00  8.9572E-05
  2.2000E+00  8.3442E-05
  2.2500E+00  7.8349E-05
  2.3000E+00  7.4221E-05
  2.3500E+00  6.9925E-05
  2.4000E+00  6.4633E-05
  2.4500E+00  6.0669E-05
  2.5000E+00  5.6137E-05
  2.5500E+00  5.1057E-05
  2.6000E+00  4.7295E-05
  2.6500E+00  4.3454E-05
  2.7000E+00  4.1567E-05
  2.7500E+00  4.0440E-05
  2.8000E+00  3.9734E-05
  2.8500E+00  3.9870E-05
  2.9000E+00  4.1776E-05
  2.9500E+00  4.1366E-05
  3.0000E+00  4.2399E-05
  3.0500E+00  4.2014E-05
  3.1000E+00  4.3374E-05
  3.1500E+00  4.9923E-05


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.2294E+02
  5.0000E-02  1.1255E+00
  1.0000E-01  5.6033E-01
  1.5000E-01  5.1242E-01
  2.0000E-01  4.6741E-01
  2.5000E-01  3.0635E-01
  3.0000E-01  2.7777E-01
  3.5000E-01  1.8525E-01
  4.0000E-01  1.2809E-01
  4.5000E-01  8.7732E-02
  5.0000E-01  6.4636E-02
  5.5000E-01  4.9358E-02
  6.0000E-01  3.8128E-02
  6.5000E-01  3.0143E-02
  7.0000E-01  2.3695E-02
  7.5000E-01  1.8653E-02
  8.0000E-01  1.4817E-02
  8.5000E-01  1.1672E-02
  9.0000E-01  9.2528E-03
  9.5000E-01  7.3435E-03
  1.0000E+00  5.5405E-03
  1.0500E+00  4.4387E-03
  1.1000E+00  3.4386E-03
  1.1500E+00  2.6839E-03
  1.2000E+00  2.1305E-03
  1.2500E+00  1.6699E-03
  1.3000E+00  1.3283E-03
  1.3500E+00  1.0481E-03
  1.4000E+00  8.6932E-04
  1.4500E+00  7.1201E-04
  1.5000E+00  5.8170E-04
  1.5500E+00  4.9282E-04
  1.6000E+00  4.0164E-04
  1.6500E+00  3.3822E-04
  1.7000E+00  2.8763E-04
  1.7500E+00  2.4115E-04
  1.8000E+00  2.0616E-04
  1.8500E+00  1.7608E-04
  1.9000E+00  1.5025E-04
  1.9500E+00  1.2979E-04
  2.0000E+00  1.1447E-04
  2.0500E+00  1.0405E-04
  2.1000E+00  9.5223E-05
  2.1500E+00  8.8552E-05
  2.2000E+00  8.2703E-05
  2.2500E+00  7.8994E-05
  2.3000E+00  7.4032E-05
  2.3500E+00  6.9349E-05
  2.4000E+00  6.2737E-05
  2.4500E+00  5.9065E-05
  2.5000E+00  5.4719E-05
  2.5500E+00  5.1119E-05
  2.6000E+00  4.6623E-05
  2.6500E+00  4.3413E-05
  2.7000E+00  4.0882E-05
  2.7500E+00  4.0269E-05
  2.8000E+00  3.9221E-05
  2.8500E+00  3.9750E-05
  2.9000E+00  4.1324E-05
  2.9500E+00  4.0726E-05
  3.0000E+00  4.1847E-05
  3.0500E+00  4.1545E-05
  3.1000E+00  4.2397E-05
  3.1500E+00  4.9312E-05


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.5028E+01
  5.0000E-02  6.1325E-01
  1.0000E-01  4.4003E-01
  1.5000E-01  4.2931E-01
  2.0000E-01  3.8129E-01
  2.5000E-01  3.8291E-01
  3.0000E-01  2.6421E-01
  3.5000E-01  1.8107E-01
  4.0000E-01  1.1702E-01
  4.5000E-01  8.3824E-02
  5.0000E-01  6.2959E-02
  5.5000E-01  4.8198E-02
  6.0000E-01  3.9031E-02
  6.5000E-01  3.0299E-02
  7.0000E-01  2.3360E-02
  7.5000E-01  1.8956E-02
  8.0000E-01  1.4961E-02
  8.5000E-01  1.2150E-02
  9.0000E-01  9.2869E-03
  9.5000E-01  7.1705E-03
  1.0000E+00  5.6249E-03
  1.0500E+00  4.3407E-03
  1.1000E+00  3.4337E-03
  1.1500E+00  2.6331E-03
  1.2000E+00  2.1261E-03
  1.2500E+00  1.6589E-03
  1.3000E+00  1.3470E-03
  1.3500E+00  1.0718E-03
  1.4000E+00  8.4738E-04
  1.4500E+00  7.1216E-04
  1.5000E+00  5.8531E-04
  1.5500E+00  4.9160E-04
  1.6000E+00  4.0647E-04
  1.6500E+00  3.4165E-04
  1.7000E+00  2.8597E-04
  1.7500E+00  2.4399E-04
  1.8000E+00  2.0351E-04
  1.8500E+00  1.7492E-04
  1.9000E+00  1.4882E-04
  1.9500E+00  1.2785E-04
  2.0000E+00  1.1373E-04
  2.0500E+00  1.0306E-04
  2.1000E+00  9.2760E-05
  2.1500E+00  8.8543E-05
  2.2000E+00  8.2721E-05
  2.2500E+00  7.7349E-05
  2.3000E+00  7.4267E-05
  2.3500E+00  6.9101E-05
  2.4000E+00  6.2277E-05
  2.4500E+00  5.8904E-05
  2.5000E+00  5.4264E-05
  2.5500E+00  4.9829E-05
  2.6000E+00  4.6286E-05
  2.6500E+00  4.3033E-05
  2.7000E+00  4.0568E-05
  2.7500E+00  3.9824E-05
  2.8000E+00  3.9136E-05
  2.8500E+00  3.9177E-05
  2.9000E+00  4.0527E-05
  2.9500E+00  4.0427E-05
  3.0000E+00  4.0860E-05
  3.0500E+00  4.1084E-05
  3.1000E+00  4.1569E-05
  3.1500E+00  4.8365E-05


# kxind = 3, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.3213E+01
  5.0000E-02  5.7740E-01
  1.0000E-01  5.6280E-01
  1.5000E-01  5.6820E-01
  2.0000E-01  4.0032E-01
  2.5000E-01  3.3672E-01
  3.0000E-01  2.2038E-01
  3.5000E-01  1.7942E-01
  4.0000E-01  1.1595E-01
  4.5000E-01  8.2401E-02
  5.0000E-01  6.2318E-02
  5.5000E-01  4.7848E-02
  6.0000E-01  3.8354E-02
  6.5000E-01  3.0322E-02
  7.0000E-01  2.3067E-02
  7.5000E-01  1.8699E-02
  8.0000E-01  1.4992E-02
  8.5000E-01  1.1636E-02
  9.0000E-01  9.1795E-03
  9.5000E-01  7.0172E-03
  1.0000E+00  5.5745E-03
  1.0500E+00  4.3373E-03
  1.1000E+00  3.2949E-03
  1.1500E+00  2.6647E-03
  1.2000E+00  2.1258E-03
  1.2500E+00  1.6996E-03
  1.3000E+00  1.3093E-03
  1.3500E+00  1.0706E-03
  1.4000E+00  8.6767E-04
  1.4500E+00  7.0447E-04
  1.5000E+00  5.8079E-04
  1.5500E+00  4.8099E-04
  1.6000E+00  4.0335E-04
  1.6500E+00  3.3722E-04
  1.7000E+00  2.8317E-04
  1.7500E+00  2.4411E-04
  1.8000E+00  2.0541E-04
  1.8500E+00  1.7375E-04
  1.9000E+00  1.4753E-04
  1.9500E+00  1.2900E-04
  2.0000E+00  1.1359E-04
  2.0500E+00  1.0293E-04
  2.1000E+00  9.4424E-05
  2.1500E+00  8.7639E-05
  2.2000E+00  8.2554E-05
  2.2500E+00  7.7024E-05
  2.3000E+00  7.2962E-05
  2.3500E+00  6.8211E-05
  2.4000E+00  6.2606E-05
  2.4500E+00  5.7536E-05
  2.5000E+00  5.3610E-05
  2.5500E+00  4.9635E-05
  2.6000E+00  4.6622E-05
  2.6500E+00  4.2937E-05
  2.7000E+00  3.9688E-05
  2.7500E+00  3.9060E-05
  2.8000E+00  3.9084E-05
  2.8500E+00  3.8765E-05
  2.9000E+00  4.0105E-05
  2.9500E+00  3.9883E-05
  3.0000E+00  3.9643E-05
  3.0500E+00  4.0106E-05
  3.1000E+00  3.9855E-05
  3.1500E+00  4.6424E-05


# kxind = 4, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  7.4980E+00
  5.0000E-02  5.4120E-01
  1.0000E-01  5.8576E-01
  1.5000E-01  4.6720E-01
  2.0000E-01  3.7965E-01
  2.5000E-01  3.1057E-01
  3.0000E-01  2.4227E-01
  3.5000E-01  1.5348E-01
  4.0000E-01  1.1315E-01
  4.5000E-01  8.3995E-02
  5.0000E-01  6.5194E-02
  5.5000E-01  4.7529E-02
  6.0000E-01  3.8732E-02
  6.5000E-01  3.0360E-02
  7.0000E-01  2.3901E-02
  7.5000E-01  1.8601E-02
  8.0000E-01  1.4663E-02
  8.5000E-01  1.2053E-02
  9.0000E-01  9.0370E-03
  9.5000E-01  6.9143E-03
  1.0000E+00  5.5249E-03
  1.0500E+00  4.2833E-03
  1.1000E+00  3.4282E-03
  1.1500E+00  2.6448E-03
  1.2000E+00  2.1134E-03
  1.2500E+00  1.6645E-03
  1.3000E+00  1.3539E-03
  1.3500E+00  1.0790E-03
  1.4000E+00  8.7728E-04
  1.4500E+00  7.1237E-04
  1.5000E+00  5.8433E-04
  1.5500E+00  4.8709E-04
  1.6000E+00  4.0463E-04
  1.6500E+00  3.4229E-04
  1.7000E+00  2.8762E-04
  1.7500E+00  2.4269E-04
  1.8000E+00  2.0515E-04
  1.8500E+00  1.7353E-04
  1.9000E+00  1.4737E-04
  1.9500E+00  1.2891E-04
  2.0000E+00  1.1438E-04
  2.0500E+00  1.0220E-04
  2.1000E+00  9.2442E-05
  2.1500E+00  8.7642E-05
