# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:35:08 2019
# diag: nrgsummary, run(s): act, time window: 0-231.52833(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.0746E+00  1.8033E-17  1.0426E+01  1.4085E+00
  3.0895E+00 -7.4725E-18  1.0447E+01  1.6098E+00
  3.1044E+00 -5.7329E-18  1.0520E+01  2.1413E+00
  3.1193E+00 -2.1116E-18  1.0650E+01  2.2179E+00
  3.1342E+00 -4.7750E-18  1.0773E+01  2.0362E+00
  3.1491E+00 -9.6466E-18  1.0895E+01  2.0640E+00
  3.1640E+00 -5.9707E-18  1.0937E+01  2.2619E+00
  3.1789E+00 -1.7081E-18  1.0979E+01  2.4516E+00
  3.1938E+00 -8.7878E-18  1.1046E+01  2.2438E+00
  3.2087E+00  4.0620E-18  1.1130E+01  1.9094E+00
  3.2236E+00  1.4576E-18  1.1287E+01  1.8072E+00
  3.2385E+00  4.8646E-18  1.1473E+01  1.8878E+00
  3.2534E+00  4.8988E-18  1.1533E+01  2.1679E+00
  3.2683E+00 -1.2982E-17  1.1651E+01  2.4243E+00
  3.2832E+00 -3.5824E-18  1.1851E+01  2.4925E+00
  3.2981E+00  1.3683E-17  1.1958E+01  2.3665E+00
  3.3130E+00 -1.4425E-18  1.1980E+01  2.1054E+00
  3.3279E+00 -7.5379E-18  1.1835E+01  1.8719E+00
  3.3428E+00 -9.5457E-19  1.1686E+01  2.0023E+00
  3.3577E+00 -2.2915E-18  1.1730E+01  2.3403E+00
  3.3726E+00 -8.4091E-18  1.1988E+01  2.2772E+00
  3.3875E+00  5.5552E-18  1.2024E+01  1.9846E+00
  3.4024E+00 -4.3308E-19  1.1927E+01  2.0743E+00
  3.4173E+00  3.0200E-18  1.1915E+01  2.3193E+00
  3.4322E+00  4.7697E-18  1.2078E+01  2.2818E+00
  3.4471E+00 -6.8333E-18  1.2176E+01  2.0567E+00
  3.4620E+00 -3.3031E-18  1.2204E+01  1.9906E+00
  3.4769E+00  1.5185E-18  1.2377E+01  2.2237E+00
  3.4918E+00 -9.4216E-19  1.2465E+01  2.3129E+00
  3.5067E+00 -2.8171E-18  1.2566E+01  2.3570E+00
  3.5216E+00  4.5491E-18  1.2708E+01  2.5997E+00
  3.5365E+00 -4.3960E-18  1.2884E+01  2.6792E+00
  3.5514E+00 -5.9656E-18  1.2898E+01  2.3394E+00
  3.5663E+00  2.0800E-18  1.3069E+01  2.2025E+00
  3.5812E+00  1.1703E-17  1.3198E+01  2.3708E+00
  3.5961E+00  1.2008E-17  1.3344E+01  2.5057E+00
  3.6110E+00  3.7432E-18  1.3460E+01  2.3878E+00
  3.6259E+00 -4.1577E-18  1.3451E+01  2.1622E+00
  3.6408E+00 -3.3676E-19  1.3498E+01  2.1268E+00
  3.6557E+00 -4.8906E-18  1.3746E+01  2.3486E+00
  3.6706E+00  1.0204E-17  1.4115E+01  2.6462E+00
  3.6855E+00 -1.7906E-17  1.4357E+01  2.7407E+00
  3.7004E+00  6.8936E-18  1.4366E+01  2.8141E+00
  3.7153E+00 -3.2380E-18  1.4356E+01  3.0210E+00
  3.7302E+00  2.0319E-18  1.4256E+01  2.9752E+00
  3.7451E+00 -1.7674E-18  1.4341E+01  2.6184E+00
  3.7600E+00 -1.0823E-17  1.4409E+01  2.4193E+00
  3.7749E+00 -7.2497E-18  1.4587E+01  2.5627E+00
  3.7898E+00  7.3876E-18  1.4562E+01  2.6393E+00
  3.8047E+00  6.0983E-18  1.4419E+01  2.5220E+00
  3.8196E+00 -1.0608E-17  1.4514E+01  2.5946E+00
  3.8344E+00  1.9981E-18  1.4787E+01  3.0322E+00
  3.8493E+00 -6.2145E-20  1.4965E+01  3.3618E+00
  3.8642E+00  1.5123E-17  1.4884E+01  3.1974E+00
  3.8791E+00  3.5304E-18  1.4825E+01  2.9515E+00
  3.8940E+00  2.3119E-17  1.4757E+01  2.9177E+00
  3.9089E+00  4.7500E-18  1.4690E+01  2.9270E+00
  3.9238E+00  2.3374E-17  1.4930E+01  3.0301E+00
  3.9387E+00  2.2302E-18  1.5329E+01  3.1494E+00
  3.9536E+00  1.2565E-17  1.5509E+01  3.0727E+00
  3.9685E+00 -1.0268E-17  1.5526E+01  2.7685E+00
  3.9834E+00 -1.8911E-17  1.5500E+01  2.5255E+00
  3.9983E+00 -4.7822E-18  1.5560E+01  2.5125E+00
  4.0132E+00 -1.8395E-17  1.5743E+01  2.5717E+00
  4.0281E+00 -1.0860E-17  1.5986E+01  2.7735E+00
  4.0430E+00 -9.5179E-18  1.6134E+01  3.1634E+00
  4.0579E+00  7.9656E-18  1.6100E+01  3.2530E+00
  4.0728E+00 -4.3115E-18  1.6050E+01  2.9159E+00
  4.0877E+00 -1.5641E-18  1.5970E+01  2.6175E+00
  4.1026E+00  1.7308E-18  1.6140E+01  2.7588E+00
  4.1175E+00 -8.8288E-18  1.6280E+01  2.9675E+00
  4.1324E+00  3.3987E-18  1.6325E+01  2.8458E+00
  4.1473E+00  6.5696E-19  1.6239E+01  2.5213E+00
  4.1622E+00  1.6340E-18  1.6276E+01  2.4747E+00
  4.1771E+00  2.2134E-19  1.6621E+01  2.7044E+00
  4.1920E+00  1.0936E-17  1.7005E+01  2.8434E+00
  4.2069E+00 -5.5889E-18  1.7278E+01  3.0572E+00
  4.2218E+00 -7.1047E-18  1.7343E+01  3.3510E+00
  4.2367E+00 -2.9022E-18  1.7382E+01  3.5021E+00
  4.2516E+00 -1.0003E-17  1.7426E+01  3.4317E+00
  4.2665E+00 -1.0601E-17  1.7398E+01  3.2075E+00
  4.2814E+00 -4.6219E-19  1.7282E+01  3.0259E+00
  4.2963E+00  2.2900E-17  1.7304E+01  3.1238E+00
  4.3112E+00 -1.6882E-17  1.7264E+01  3.2776E+00
  4.3261E+00 -1.0211E-19  1.7204E+01  3.2521E+00
  4.3410E+00  7.6873E-18  1.7305E+01  3.1297E+00
  4.3559E+00  2.8477E-18  1.7572E+01  3.0939E+00
  4.3708E+00  6.1287E-18  1.7716E+01  3.0778E+00
  4.3857E+00  5.7395E-19  1.7745E+01  2.9423E+00
  4.4006E+00 -1.9281E-17  1.7680E+01  2.8954E+00
  4.4155E+00 -6.1645E-18  1.7665E+01  3.1009E+00
  4.4304E+00 -5.7082E-18  1.7751E+01  3.4552E+00
