# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:10:00 2019
# diag: fluxspectra, run(s): act, time window: 0-1602.4176(5 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
# Q*dVdx =   3.4599E-01 MW
# G*dVdx =  -1.8508E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  8.0824E-01 -3.1448E-14  6.5520E-05
  8.2844E-01 -5.1718E-14  5.1713E-05
  8.4865E-01  3.9572E-14  4.3410E-05
  8.6886E-01 -3.3054E-14  3.5263E-05
  8.8906E-01 -3.4382E-14  3.0429E-05
  9.0927E-01 -2.7444E-14  2.6578E-05
  9.2947E-01 -3.5328E-14  2.3984E-05
  9.4968E-01  2.4120E-14  2.2231E-05
  9.6989E-01 -1.6652E-14  2.0488E-05
  9.9009E-01 -1.7032E-14  1.9318E-05
  1.0103E+00 -3.2317E-14  1.7836E-05
  1.0305E+00  6.1661E-15  1.6855E-05
  1.0507E+00  9.4499E-15  1.5236E-05
  1.0709E+00 -2.1961E-14  1.3733E-05
  1.0911E+00  1.0288E-14  1.1655E-05
  1.1113E+00  4.5028E-15  9.8010E-06
  1.1315E+00  1.1924E-14  7.6971E-06
  1.1517E+00 -2.0927E-14  6.0657E-06
  1.1719E+00 -2.9046E-14  4.6127E-06
  1.1922E+00 -1.6342E-14  3.7219E-06
  1.2124E+00 -5.0520E-15  3.0799E-06
  1.2326E+00 -2.6232E-15  2.8655E-06
  1.2528E+00 -2.0073E-14  2.6378E-06
  1.2730E+00  8.9068E-15  2.3854E-06
  1.2932E+00  2.5159E-14  1.9618E-06
  1.3134E+00 -1.3708E-14  1.5554E-06
  1.3336E+00 -2.0325E-14  1.1409E-06
  1.3538E+00 -6.9626E-15  8.9187E-07
  1.3740E+00 -9.5745E-15  8.0869E-07
  1.3942E+00  5.6245E-15  8.8366E-07
  1.4144E+00  1.3269E-15  9.7687E-07
  1.4346E+00 -9.6411E-15  1.0362E-06
  1.4548E+00 -3.9416E-15  9.7185E-07
  1.4750E+00  4.5659E-15  7.8631E-07
  1.4952E+00  1.9949E-15  5.3923E-07
  1.5154E+00  3.5917E-15  3.3820E-07
  1.5357E+00  7.8430E-15  2.3481E-07
  1.5559E+00 -9.2956E-15  2.5804E-07
  1.5761E+00  1.5372E-15  3.8057E-07
  1.5963E+00 -1.9615E-15  5.0182E-07
  1.6165E+00 -1.3068E-16  5.0922E-07
  1.6367E+00 -2.9544E-15  3.7656E-07
  1.6569E+00 -1.0848E-15  1.4348E-07
  1.6771E+00  1.0882E-17 -1.1111E-07
  1.6973E+00  7.1483E-16 -3.1137E-07
  1.7175E+00 -1.2844E-15 -4.0966E-07
  1.7377E+00  8.9117E-16 -4.2054E-07
  1.7579E+00 -1.4559E-15 -3.8638E-07
  1.7781E+00 -2.4352E-15 -3.2505E-07
  1.7983E+00 -1.8171E-16 -2.3214E-07
  1.8185E+00 -3.8514E-15 -9.7340E-08
  1.8387E+00  4.2432E-16  7.6029E-08
  1.8589E+00 -1.4413E-15  2.6989E-07
  1.8792E+00  1.5460E-15  4.4247E-07
  1.8994E+00 -7.5293E-15  5.4665E-07
  1.9196E+00  1.8215E-15  5.4645E-07
  1.9398E+00  3.1294E-15  4.4086E-07
  1.9600E+00  1.3445E-15  2.5981E-07
  1.9802E+00  1.9946E-16  6.7065E-08
  2.0004E+00  3.3068E-15 -5.5277E-08
  2.0206E+00  6.1689E-15 -3.4702E-08
  2.0408E+00 -1.5047E-15  1.5122E-07
  2.0610E+00  4.7862E-16  4.6495E-07
  2.0812E+00  6.5934E-15  8.0865E-07
  2.1014E+00  5.4527E-15  1.0772E-06
  2.1216E+00  3.2258E-15  1.1816E-06
  2.1418E+00 -8.6918E-16  1.0992E-06
  2.1620E+00 -2.7290E-15  8.6682E-07
  2.1822E+00 -1.1887E-15  5.7153E-07
  2.2024E+00 -1.8417E-15  3.0669E-07
  2.2227E+00 -1.2511E-15  1.4428E-07
  2.2429E+00 -7.8425E-16  1.0881E-07
  2.2631E+00 -1.2464E-15  1.8574E-07
  2.2833E+00 -1.1423E-15  3.3188E-07
  2.3035E+00 -1.1169E-15  5.0353E-07
  2.3237E+00 -1.0790E-15  6.6675E-07
  2.3439E+00 -1.5321E-15  7.9955E-07
  2.3641E+00 -9.5081E-16  8.9205E-07
  2.3843E+00 -2.2394E-15  9.3764E-07
  2.4045E+00 -6.4483E-16  9.3627E-07
  2.4247E+00  1.7221E-15  8.8794E-07
  2.4449E+00  3.2279E-15  7.9877E-07
  2.4651E+00  5.7196E-16  6.8239E-07
  2.4853E+00  8.8156E-16  5.6254E-07
  2.5055E+00  7.8521E-16  4.6227E-07
  2.5257E+00 -1.5050E-15  4.0441E-07
  2.5460E+00  5.7567E-16  3.9473E-07
  2.5662E+00  2.4863E-16  4.2779E-07
  2.5864E+00 -2.9247E-17  4.8339E-07
  2.6066E+00 -1.0725E-15  5.3615E-07
  2.6268E+00 -7.9409E-16  5.6560E-07
  2.6470E+00  1.7264E-15  5.5411E-07
  2.6672E+00 -4.9051E-16  5.0197E-07
  2.6874E+00  4.7467E-16  4.1935E-07
  2.7076E+00 -1.5430E-16  3.2226E-07
  2.7278E+00 -1.7154E-16  2.2538E-07
  2.7480E+00 -7.7600E-16  1.3928E-07
  2.7682E+00 -2.8935E-17  7.3422E-08
  2.7884E+00 -6.7911E-16  3.2810E-08
  2.8086E+00 -3.0558E-17  1.5510E-08
  2.8288E+00  8.2666E-16  2.0606E-08
  2.8490E+00 -9.7437E-16  4.2542E-08
  2.8692E+00  3.2623E-16  7.4325E-08
  2.8895E+00  9.1011E-16  1.0517E-07
  2.9097E+00  2.5254E-17  1.3278E-07
  2.9299E+00 -7.7434E-16  1.5351E-07
  2.9501E+00 -3.5028E-16  1.6485E-07
  2.9703E+00  5.1527E-16  1.6489E-07
  2.9905E+00 -2.5386E-16  1.5676E-07
  3.0107E+00 -6.8974E-16  1.4033E-07
  3.0309E+00  1.6456E-16  1.2124E-07
  3.0511E+00 -5.8630E-16  1.0957E-07
  3.0713E+00 -1.2735E-17  1.1058E-07
  3.0915E+00  3.1274E-16  1.1933E-07
  3.1117E+00 -2.5095E-16  1.3175E-07
  3.1319E+00 -6.8605E-16  1.4542E-07
  3.1521E+00  5.7167E-16  1.5958E-07
  3.1723E+00  2.4417E-16  1.6562E-07
  3.1925E+00  5.2382E-16  1.6343E-07
  3.2127E+00  2.1415E-17  1.5619E-07
  3.2330E+00  2.6455E-17  1.4126E-07
  3.2532E+00  2.7759E-16  1.1344E-07
  3.2734E+00 -4.1087E-16  8.7436E-08
  3.2936E+00 -7.2468E-17  7.5292E-08
  3.3138E+00 -1.5219E-16  7.3781E-08
  3.3340E+00  2.8490E-16  8.4919E-08
  3.3542E+00 -1.2694E-16  1.1440E-07
  3.3744E+00  1.6715E-16  1.3514E-07
  3.3946E+00 -2.3497E-17  1.2201E-07
  3.4148E+00  9.0628E-17  1.0627E-07
  3.4350E+00  5.7747E-16  1.1946E-07
  3.4552E+00 -4.4363E-16  1.3366E-07
  3.4754E+00  5.3165E-16  1.2329E-07
  3.4956E+00 -1.9913E-16  1.1549E-07
  3.5158E+00  4.7763E-17  1.2501E-07
  3.5360E+00  1.7565E-16  1.4315E-07
  3.5562E+00 -3.3317E-16  1.6791E-07
  3.5765E+00  1.7707E-16  1.7838E-07
  3.5967E+00 -3.6008E-16  1.3934E-07
  3.6169E+00 -7.6645E-17  1.0748E-07
  3.6371E+00  3.8705E-16  1.4472E-07
  3.6573E+00 -1.2077E-16  1.5812E-07
  3.6775E+00  3.3514E-16  1.1816E-07
  3.6977E+00  3.8163E-17  8.1698E-08
  3.7179E+00  1.9023E-16  1.0679E-07
  3.7381E+00  2.6679E-16  1.3332E-07
  3.7583E+00 -5.4223E-17  8.2665E-08
  3.7785E+00  5.9599E-17  3.2729E-08
  3.7987E+00  7.3987E-17  1.5011E-08
  3.8189E+00 -2.1422E-17  6.8632E-08
  3.8391E+00  3.9969E-16  8.1579E-08
  3.8593E+00  2.3270E-16  2.4958E-07
  3.8795E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -8.1414E-15  2.2214E-03
  1.0000E-01 -8.6804E-14  7.2692E-03
  1.5000E-01  2.2147E-12  1.4519E-02
  2.0000E-01 -6.6872E-13  2.2828E-02
  2.5000E-01  7.3679E-12  3.0793E-02
  3.0000E-01 -8.4704E-13  3.7025E-02
  3.5000E-01  8.5922E-12  4.0516E-02
  4.0000E-01  1.9425E-12  4.0978E-02
  4.5000E-01  2.4542E-12  3.8968E-02
  5.0000E-01 -1.2641E-11  3.5437E-02
  5.5000E-01  8.5181E-12  3.1150E-02
  6.0000E-01 -6.7463E-12  2.6437E-02
  6.5000E-01  1.2604E-13  2.1456E-02
  7.0000E-01 -1.8384E-12  1.6551E-02
  7.5000E-01 -9.6441E-12  1.2186E-02
  8.0000E-01 -4.7725E-12  8.6751E-03
  8.5000E-01  1.8893E-12  6.0627E-03
  9.0000E-01 -2.1601E-12  4.1977E-03
  9.5000E-01 -2.0397E-12  2.8853E-03
  1.0000E+00 -8.4058E-13  1.9687E-03
  1.0500E+00  1.4625E-12  1.3341E-03
  1.1000E+00  6.1488E-13  8.9998E-04
  1.1500E+00 -1.6647E-13  6.0697E-04
  1.2000E+00 -1.4586E-13  4.1079E-04
  1.2500E+00 -2.0336E-13  2.7919E-04
  1.3000E+00  2.8637E-14  1.9080E-04
  1.3500E+00  8.3546E-14  1.3133E-04
  1.4000E+00  1.5488E-14  9.0712E-05
  1.4500E+00 -4.5100E-14  6.2372E-05
  1.5000E+00 -5.2951E-15  4.2619E-05
  1.5500E+00  7.2424E-15  2.9102E-05
  1.6000E+00 -5.6157E-14  1.9737E-05
  1.6500E+00 -9.1786E-15  1.2858E-05
  1.7000E+00  1.4541E-16  7.5314E-06
  1.7500E+00  8.2499E-15  3.5636E-06
  1.8000E+00 -1.5729E-15  1.0860E-06
  1.8500E+00 -1.4168E-14 -9.3464E-09
  1.9000E+00 -9.7513E-15 -2.7035E-07
  1.9500E+00  6.2414E-15 -4.2458E-07
  2.0000E+00  1.2374E-18 -8.3913E-07
  2.0500E+00  1.5052E-14 -1.3391E-06
  2.1000E+00 -2.3656E-15 -1.5605E-06
  2.1500E+00  7.9130E-15 -1.3916E-06
  2.2000E+00 -1.0228E-14 -1.0425E-06
  2.2500E+00  1.1737E-14 -7.9020E-07
  2.3000E+00 -2.3142E-15 -7.5595E-07
  2.3500E+00 -6.0362E-15 -8.7375E-07
  2.4000E+00  4.1988E-16 -1.0033E-06
  2.4500E+00 -2.6680E-16 -1.0408E-06
  2.5000E+00  1.7071E-15 -9.5457E-07
  2.5500E+00 -7.6532E-16 -7.7084E-07
  2.6000E+00 -5.6824E-16 -5.4516E-07
  2.6500E+00 -1.3034E-15 -3.3679E-07
  2.7000E+00  3.5264E-16 -1.7934E-07
  2.7500E+00  2.6318E-16 -6.5035E-08
  2.8000E+00  1.2096E-15  1.8178E-08
  2.8500E+00 -6.3829E-16  4.7225E-08
  2.9000E+00  6.9518E-16  8.1468E-09
  2.9500E+00  1.6948E-16 -6.0388E-08
  3.0000E+00  1.5272E-16 -8.4403E-08
  3.0500E+00 -1.9051E-15  1.9121E-08
  3.1000E+00 -1.4143E-15  3.2181E-07
  3.1500E+00  9.5365E-16  8.4777E-07
