# CREATED BY GENE DIAGNOSTICS TOOL on Thu Aug 30 18:27:04 2018
# diag: fluxspectra, run(s): act, time window: 0-87.063935(628 steps), species: ions
# original data path: /ptmp/cmor/s-alpha/
# normalization: R_0
#
# Q*dVdx =   4.2916E+01 MW
# G*dVdx =  -1.0666E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  7.4494E+00 -1.4507E-14  1.0912E-03
  7.4984E+00 -2.0823E-13  1.0682E-03
  7.5474E+00  1.8494E-13  1.0233E-03
  7.5964E+00 -1.3616E-15  9.8360E-04
  7.6454E+00  1.2079E-13  9.3686E-04
  7.6944E+00  1.9947E-13  9.0923E-04
  7.7434E+00  2.1658E-13  8.6814E-04
  7.7924E+00 -5.5535E-14  8.3742E-04
  7.8414E+00 -4.9056E-15  8.0849E-04
  7.8904E+00 -5.3510E-14  7.8773E-04
  7.9394E+00 -1.7778E-14  7.4914E-04
  7.9884E+00 -8.1628E-14  7.3070E-04
  8.0375E+00  3.0084E-14  7.0115E-04
  8.0865E+00  1.8934E-13  6.7911E-04
  8.1355E+00  1.3931E-14  6.5463E-04
  8.1845E+00 -4.0279E-14  6.2539E-04
  8.2335E+00  2.1097E-14  5.9803E-04
  8.2825E+00  1.5763E-13  5.8162E-04
  8.3315E+00 -1.6020E-13  5.6007E-04
  8.3805E+00 -8.1560E-15  5.3623E-04
  8.4295E+00  2.4941E-13  5.1875E-04
  8.4785E+00  3.5060E-14  5.0465E-04
  8.5275E+00 -2.3560E-13  4.8297E-04
  8.5766E+00 -1.1711E-13  4.7381E-04
  8.6256E+00 -9.8415E-14  4.5152E-04
  8.6746E+00  7.7141E-15  4.3029E-04
  8.7236E+00 -1.6833E-13  4.2071E-04
  8.7726E+00 -9.3631E-14  4.1011E-04
  8.8216E+00 -6.8987E-14  3.8423E-04
  8.8706E+00 -1.7717E-15  3.7901E-04
  8.9196E+00 -1.3682E-13  3.5594E-04
  8.9686E+00 -1.4359E-13  3.4211E-04
  9.0176E+00 -4.5633E-14  3.1526E-04
  9.0666E+00  2.7123E-14  3.2341E-04
  9.1157E+00  5.7043E-14  3.0422E-04
  9.1647E+00 -1.6953E-13  2.9421E-04
  9.2137E+00 -1.8737E-14  2.8664E-04
  9.2627E+00 -4.7223E-14  2.7926E-04
  9.3117E+00 -1.6987E-14  2.7307E-04
  9.3607E+00 -7.9814E-14  2.6396E-04
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.6216E-11  2.4035E+01
  1.0000E-01 -5.8613E-10  6.7703E+01
  1.5000E-01 -7.8985E-11  3.7577E+01
  2.0000E-01  5.6597E-11  4.4552E+01
  2.5000E-01 -1.8383E-10  4.0616E+01
  3.0000E-01  3.7678E-10  3.3664E+01
  3.5000E-01 -4.0117E-11  2.7388E+01
  4.0000E-01  4.0309E-10  2.1280E+01
  4.5000E-01 -7.9926E-11  1.5120E+01
  5.0000E-01  6.6685E-11  1.0863E+01
  5.5000E-01 -2.0924E-10  8.0310E+00
  6.0000E-01  2.7288E-11  6.0187E+00
  6.5000E-01 -4.0478E-11  4.6618E+00
  7.0000E-01 -3.8012E-11  3.6336E+00
  7.5000E-01 -2.5135E-11  2.9213E+00
  8.0000E-01  1.0922E-10  2.4182E+00
  8.5000E-01  4.7175E-11  2.0260E+00
  9.0000E-01  7.5684E-11  1.7574E+00
  9.5000E-01 -1.4256E-10  1.5260E+00
  1.0000E+00 -6.9941E-11  1.3386E+00
  1.0500E+00  2.0816E-11  1.1769E+00
  1.1000E+00  3.6132E-11  1.0261E+00
  1.1500E+00  3.1371E-11  8.9609E-01
  1.2000E+00 -5.0581E-11  7.7452E-01
  1.2500E+00 -1.1708E-11  6.6978E-01
  1.3000E+00  1.2690E-11  5.7103E-01
  1.3500E+00 -7.5911E-12  4.8892E-01
  1.4000E+00 -1.4068E-11  4.1723E-01
  1.4500E+00 -3.6123E-12  3.5822E-01
  1.5000E+00  3.1278E-12  3.0619E-01
  1.5500E+00 -8.2461E-12  2.6194E-01
  1.6000E+00  1.8361E-11  2.2365E-01
  1.6500E+00  8.3804E-12  1.9249E-01
  1.7000E+00  7.9339E-14  1.6549E-01
  1.7500E+00  6.6551E-13  1.4272E-01
  1.8000E+00 -2.0803E-12  1.2303E-01
  1.8500E+00  2.5054E-12  1.0700E-01
  1.9000E+00  3.5710E-12  9.3209E-02
  1.9500E+00  1.4676E-12  8.1584E-02
  2.0000E+00 -1.8025E-12  7.1704E-02
  2.0500E+00  1.1980E-13  6.3111E-02
  2.1000E+00 -2.0008E-12  5.5797E-02
  2.1500E+00 -1.3076E-12  5.0032E-02
  2.2000E+00  3.6849E-13  4.4749E-02
  2.2500E+00  3.3770E-12  4.0458E-02
  2.3000E+00  1.5073E-13  3.6526E-02
  2.3500E+00  7.2121E-13  3.3346E-02
  2.4000E+00  1.3515E-12  3.0559E-02
  2.4500E+00  4.5052E-13  2.8382E-02
  2.5000E+00 -1.5703E-12  2.6178E-02
  2.5500E+00  1.0992E-12  2.4452E-02
  2.6000E+00 -4.8565E-13  2.2854E-02
  2.6500E+00  9.3411E-13  2.1610E-02
  2.7000E+00 -1.2818E-13  2.0177E-02
  2.7500E+00 -1.1755E-12  1.9109E-02
  2.8000E+00 -8.3682E-13  1.8043E-02
  2.8500E+00  1.3589E-13  1.7150E-02
  2.9000E+00 -4.6257E-13  1.6077E-02
  2.9500E+00 -4.2520E-13  1.5165E-02
  3.0000E+00 -1.6506E-13  1.4193E-02
  3.0500E+00  1.2134E-13  1.3522E-02
  3.1000E+00  9.6121E-14  1.2251E-02
  3.1500E+00 -1.0937E-13  1.1937E-02
