# CREATED BY GENE DIAGNOSTICS TOOL on Thu Aug 30 18:27:04 2018
# diag: spectra, run(s): act, time window: 0-87.063935(628 steps), species: ions
# original data path: /ptmp/cmor/s-alpha/
# normalization: R_0
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  1.5036E+01
  1.0000E-01  1.0914E+01
  1.5000E-01  4.9092E+00
  2.0000E-01  3.7660E+00
  2.5000E-01  2.7407E+00
  3.0000E-01  1.9435E+00
  3.5000E-01  1.2901E+00
  4.0000E-01  9.5435E-01
  4.5000E-01  6.9449E-01
  5.0000E-01  4.7515E-01
  5.5000E-01  3.4737E-01
  6.0000E-01  2.6735E-01
  6.5000E-01  2.0412E-01
  7.0000E-01  1.5943E-01
  7.5000E-01  1.2490E-01
  8.0000E-01  9.3332E-02
  8.5000E-01  7.5382E-02
  9.0000E-01  5.7814E-02
  9.5000E-01  4.4636E-02
  1.0000E+00  3.5263E-02
  1.0500E+00  2.7829E-02
  1.1000E+00  2.1038E-02
  1.1500E+00  1.6287E-02
  1.2000E+00  1.3011E-02
  1.2500E+00  1.0254E-02
  1.3000E+00  8.0764E-03
  1.3500E+00  6.5335E-03
  1.4000E+00  5.2590E-03
  1.4500E+00  4.1817E-03
  1.5000E+00  3.3484E-03
  1.5500E+00  2.7590E-03
  1.6000E+00  2.2478E-03
  1.6500E+00  1.8213E-03
  1.7000E+00  1.5293E-03
  1.7500E+00  1.2411E-03
  1.8000E+00  1.0243E-03
  1.8500E+00  8.6683E-04
  1.9000E+00  7.3316E-04
  1.9500E+00  6.2411E-04
  2.0000E+00  5.3042E-04
  2.0500E+00  4.5348E-04
  2.1000E+00  3.9538E-04
  2.1500E+00  3.4282E-04
  2.2000E+00  3.0072E-04
  2.2500E+00  2.6480E-04
  2.3000E+00  2.3416E-04
  2.3500E+00  2.1020E-04
  2.4000E+00  1.8523E-04
  2.4500E+00  1.6787E-04
  2.5000E+00  1.5470E-04
  2.5500E+00  1.4078E-04
  2.6000E+00  1.2889E-04
  2.6500E+00  1.1956E-04
  2.7000E+00  1.1120E-04
  2.7500E+00  1.0299E-04
  2.8000E+00  9.6433E-05
  2.8500E+00  9.0015E-05
  2.9000E+00  8.4842E-05
  2.9500E+00  8.0005E-05
  3.0000E+00  7.5170E-05
  3.0500E+00  7.2595E-05
  3.1000E+00  6.9089E-05
  3.1500E+00  6.7847E-05


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  3.6457E+03
  5.0000E-02  3.7879E+00
  1.0000E-01  1.9330E+01
  1.5000E-01  4.9150E+00
  2.0000E-01  4.1705E+00
  2.5000E-01  2.7363E+00
  3.0000E-01  1.7693E+00
  3.5000E-01  1.2080E+00
  4.0000E-01  9.3188E-01
  4.5000E-01  6.6205E-01
  5.0000E-01  4.5861E-01
  5.5000E-01  3.3337E-01
  6.0000E-01  2.5963E-01
  6.5000E-01  2.0787E-01
  7.0000E-01  1.5153E-01
  7.5000E-01  1.2402E-01
  8.0000E-01  9.6509E-02
  8.5000E-01  7.4213E-02
  9.0000E-01  5.8088E-02
  9.5000E-01  4.4688E-02
  1.0000E+00  3.4494E-02
  1.0500E+00  2.6811E-02
  1.1000E+00  2.0764E-02
  1.1500E+00  1.6676E-02
  1.2000E+00  1.2943E-02
  1.2500E+00  1.0260E-02
  1.3000E+00  8.1392E-03
  1.3500E+00  6.4473E-03
  1.4000E+00  5.1848E-03
  1.4500E+00  4.1189E-03
  1.5000E+00  3.3845E-03
  1.5500E+00  2.7119E-03
  1.6000E+00  2.2544E-03
  1.6500E+00  1.8280E-03
  1.7000E+00  1.5161E-03
  1.7500E+00  1.2608E-03
  1.8000E+00  1.0304E-03
  1.8500E+00  8.6289E-04
  1.9000E+00  7.2943E-04
  1.9500E+00  6.1861E-04
  2.0000E+00  5.3371E-04
  2.0500E+00  4.5277E-04
  2.1000E+00  3.9533E-04
  2.1500E+00  3.4113E-04
  2.2000E+00  2.9940E-04
  2.2500E+00  2.6277E-04
  2.3000E+00  2.3466E-04
  2.3500E+00  2.1012E-04
  2.4000E+00  1.8514E-04
  2.4500E+00  1.6962E-04
  2.5000E+00  1.5368E-04
  2.5500E+00  1.4053E-04
  2.6000E+00  1.2837E-04
  2.6500E+00  1.1912E-04
  2.7000E+00  1.1094E-04
  2.7500E+00  1.0266E-04
  2.8000E+00  9.6760E-05
  2.8500E+00  9.0110E-05
  2.9000E+00  8.4768E-05
  2.9500E+00  7.9764E-05
  3.0000E+00  7.5683E-05
  3.0500E+00  7.1467E-05
  3.1000E+00  6.8677E-05
  3.1500E+00  6.7836E-05


# kxind = 2, z avg.
#  ky         phi       
  0.0000E+00  2.2067E+02
  5.0000E-02  5.8720E+00
  1.0000E-01  8.5028E+00
  1.5000E-01  4.7965E+00
  2.0000E-01  3.8853E+00
  2.5000E-01  2.3130E+00
  3.0000E-01  1.8268E+00
  3.5000E-01  1.3884E+00
  4.0000E-01  8.6892E-01
  4.5000E-01  6.4467E-01
  5.0000E-01  4.6117E-01
  5.5000E-01  3.4533E-01
  6.0000E-01  2.6943E-01
  6.5000E-01  1.9528E-01
  7.0000E-01  1.5362E-01
  7.5000E-01  1.2476E-01
  8.0000E-01  9.7401E-02
  8.5000E-01  7.3855E-02
  9.0000E-01  5.7405E-02
  9.5000E-01  4.3654E-02
  1.0000E+00  3.5865E-02
  1.0500E+00  2.7291E-02
  1.1000E+00  2.1205E-02
  1.1500E+00  1.6747E-02
  1.2000E+00  1.3123E-02
  1.2500E+00  1.0206E-02
  1.3000E+00  8.0385E-03
  1.3500E+00  6.4206E-03
  1.4000E+00  5.1672E-03
  1.4500E+00  4.1625E-03
  1.5000E+00  3.3798E-03
  1.5500E+00  2.7380E-03
  1.6000E+00  2.2511E-03
  1.6500E+00  1.8410E-03
  1.7000E+00  1.5136E-03
  1.7500E+00  1.2497E-03
  1.8000E+00  1.0391E-03
  1.8500E+00  8.7874E-04
  1.9000E+00  7.2995E-04
  1.9500E+00  6.2494E-04
  2.0000E+00  5.2919E-04
  2.0500E+00  4.6023E-04
  2.1000E+00  3.9706E-04
  2.1500E+00  3.4174E-04
  2.2000E+00  3.0068E-04
  2.2500E+00  2.6508E-04
  2.3000E+00  2.3613E-04
  2.3500E+00  2.0987E-04
  2.4000E+00  1.8988E-04
  2.4500E+00  1.7116E-04
  2.5000E+00  1.5417E-04
  2.5500E+00  1.4104E-04
  2.6000E+00  1.2749E-04
  2.6500E+00  1.1816E-04
  2.7000E+00  1.1041E-04
  2.7500E+00  1.0142E-04
  2.8000E+00  9.6096E-05
  2.8500E+00  8.9695E-05
  2.9000E+00  8.4490E-05
  2.9500E+00  8.0559E-05
  3.0000E+00  7.5559E-05
  3.0500E+00  7.2710E-05
  3.1000E+00  6.9282E-05
  3.1500E+00  6.6816E-05


# kxind = 3, z avg.
#  ky         phi       
  0.0000E+00  9.0419E+01
  5.0000E-02  7.7431E+00
  1.0000E-01  8.0764E+00
  1.5000E-01  3.6670E+00
  2.0000E-01  2.9402E+00
  2.5000E-01  2.4196E+00
  3.0000E-01  1.7718E+00
  3.5000E-01  1.2419E+00
  4.0000E-01  9.0989E-01
  4.5000E-01  6.1650E-01
  5.0000E-01  4.4219E-01
  5.5000E-01  3.4301E-01
  6.0000E-01  2.5375E-01
  6.5000E-01  2.0268E-01
  7.0000E-01  1.5540E-01
  7.5000E-01  1.2181E-01
  8.0000E-01  9.6660E-02
  8.5000E-01  7.4670E-02
  9.0000E-01  5.6935E-02
  9.5000E-01  4.4668E-02
  1.0000E+00  3.4247E-02
  1.0500E+00  2.6886E-02
  1.1000E+00  2.1103E-02
  1.1500E+00  1.7069E-02
  1.2000E+00  1.3063E-02
  1.2500E+00  1.0269E-02
  1.3000E+00  7.9733E-03
  1.3500E+00  6.4904E-03
  1.4000E+00  5.2305E-03
  1.4500E+00  4.2142E-03
  1.5000E+00  3.3361E-03
  1.5500E+00  2.7343E-03
  1.6000E+00  2.2589E-03
  1.6500E+00  1.8372E-03
  1.7000E+00  1.5232E-03
  1.7500E+00  1.2557E-03
  1.8000E+00  1.0594E-03
  1.8500E+00  8.7003E-04
  1.9000E+00  7.2235E-04
  1.9500E+00  6.1670E-04
  2.0000E+00  5.3173E-04
  2.0500E+00  4.5446E-04
  2.1000E+00  3.9245E-04
  2.1500E+00  3.4326E-04
  2.2000E+00  2.9767E-04
  2.2500E+00  2.6258E-04
  2.3000E+00  2.3279E-04
  2.3500E+00  2.0875E-04
  2.4000E+00  1.8914E-04
  2.4500E+00  1.6794E-04
  2.5000E+00  1.5375E-04
  2.5500E+00  1.4022E-04
  2.6000E+00  1.2885E-04
  2.6500E+00  1.1919E-04
  2.7000E+00  1.0984E-04
  2.7500E+00  1.0264E-04
  2.8000E+00  9.5260E-05
  2.8500E+00  8.9011E-05
  2.9000E+00  8.4069E-05
  2.9500E+00  7.9439E-05
  3.0000E+00  7.5289E-05
  3.0500E+00  7.1783E-05
  3.1000E+00  6.8474E-05
  3.1500E+00  6.7023E-05


# kxind = 4, z avg.
#  ky         phi       
  0.0000E+00  6.5176E+01
  5.0000E-02  9.6003E+00
  1.0000E-01  7.6205E+00
  1.5000E-01  3.0763E+00
  2.0000E-01  2.8629E+00
  2.5000E-01  2.4608E+00
  3.0000E-01  1.5171E+00
  3.5000E-01  1.1637E+00
  4.0000E-01  8.9033E-01
  4.5000E-01  6.0005E-01
  5.0000E-01  4.3930E-01
  5.5000E-01  3.3944E-01
  6.0000E-01  2.5817E-01
  6.5000E-01  1.9927E-01
  7.0000E-01  1.5250E-01
  7.5000E-01  1.2034E-01
  8.0000E-01  9.5460E-02
  8.5000E-01  7.2785E-02
  9.0000E-01  5.8067E-02
  9.5000E-01  4.4282E-02
  1.0000E+00  3.3913E-02
