# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 16:14:51 2019
# diag: spectra, run(s): act, time window: 0-30(309 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt10/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  3.0562E+01
  1.0000E-01  1.0416E+01
  1.5000E-01  1.0119E+01
  2.0000E-01  6.4081E+00
  2.5000E-01  5.5162E+00
  3.0000E-01  4.0931E+00
  3.5000E-01  3.4534E+00
  4.0000E-01  2.3284E+00
  4.5000E-01  1.3931E+00
  5.0000E-01  1.0115E+00
  5.5000E-01  7.7326E-01
  6.0000E-01  5.7339E-01
  6.5000E-01  4.5896E-01
  7.0000E-01  3.6774E-01
  7.5000E-01  2.8231E-01
  8.0000E-01  2.2671E-01
  8.5000E-01  1.7109E-01
  9.0000E-01  1.4106E-01
  9.5000E-01  1.0928E-01
  1.0000E+00  8.4871E-02
  1.0500E+00  6.5741E-02
  1.1000E+00  5.1757E-02
  1.1500E+00  4.0172E-02
  1.2000E+00  3.2921E-02
  1.2500E+00  2.6144E-02
  1.3000E+00  2.1087E-02
  1.3500E+00  1.6145E-02
  1.4000E+00  1.3003E-02
  1.4500E+00  1.0837E-02
  1.5000E+00  8.7723E-03
  1.5500E+00  7.1719E-03
  1.6000E+00  5.7784E-03
  1.6500E+00  4.8609E-03
  1.7000E+00  3.9841E-03
  1.7500E+00  3.3465E-03
  1.8000E+00  2.7851E-03
  1.8500E+00  2.3643E-03
  1.9000E+00  2.0123E-03
  1.9500E+00  1.7009E-03
  2.0000E+00  1.4561E-03
  2.0500E+00  1.2751E-03
  2.1000E+00  1.0866E-03
  2.1500E+00  9.7352E-04
  2.2000E+00  8.5623E-04
  2.2500E+00  7.4487E-04
  2.3000E+00  6.9137E-04
  2.3500E+00  6.0883E-04
  2.4000E+00  5.6799E-04
  2.4500E+00  5.1172E-04
  2.5000E+00  4.6617E-04
  2.5500E+00  4.3595E-04
  2.6000E+00  4.0321E-04
  2.6500E+00  3.7449E-04
  2.7000E+00  3.5084E-04
  2.7500E+00  3.2754E-04
  2.8000E+00  3.0793E-04
  2.8500E+00  2.9306E-04
  2.9000E+00  2.7580E-04
  2.9500E+00  2.6926E-04
  3.0000E+00  2.5366E-04
  3.0500E+00  2.4162E-04
  3.1000E+00  2.3605E-04
  3.1500E+00  2.3428E-04


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.0339E+04
  5.0000E-02  2.6536E+01
  1.0000E-01  1.0877E+01
  1.5000E-01  6.7744E+00
  2.0000E-01  4.8533E+00
  2.5000E-01  5.0033E+00
  3.0000E-01  3.9952E+00
  3.5000E-01  3.0670E+00
  4.0000E-01  2.0916E+00
  4.5000E-01  1.3296E+00
  5.0000E-01  1.0454E+00
  5.5000E-01  7.5937E-01
  6.0000E-01  5.8008E-01
  6.5000E-01  4.4981E-01
  7.0000E-01  3.6570E-01
  7.5000E-01  2.9276E-01
  8.0000E-01  2.2258E-01
  8.5000E-01  1.7700E-01
  9.0000E-01  1.3613E-01
  9.5000E-01  1.0825E-01
  1.0000E+00  8.3261E-02
  1.0500E+00  6.6414E-02
  1.1000E+00  5.2618E-02
  1.1500E+00  4.0784E-02
  1.2000E+00  3.2557E-02
  1.2500E+00  2.6192E-02
  1.3000E+00  2.0549E-02
  1.3500E+00  1.6200E-02
  1.4000E+00  1.3389E-02
  1.4500E+00  1.0738E-02
  1.5000E+00  8.6688E-03
  1.5500E+00  7.0896E-03
  1.6000E+00  5.8849E-03
  1.6500E+00  4.8229E-03
  1.7000E+00  4.0265E-03
  1.7500E+00  3.3342E-03
  1.8000E+00  2.8027E-03
  1.8500E+00  2.3731E-03
  1.9000E+00  2.0061E-03
  1.9500E+00  1.7027E-03
  2.0000E+00  1.4699E-03
  2.0500E+00  1.2798E-03
  2.1000E+00  1.0967E-03
  2.1500E+00  9.6242E-04
  2.2000E+00  8.6556E-04
  2.2500E+00  7.6126E-04
  2.3000E+00  6.7343E-04
  2.3500E+00  6.1853E-04
  2.4000E+00  5.6109E-04
  2.4500E+00  5.1219E-04
  2.5000E+00  4.6234E-04
  2.5500E+00  4.3090E-04
  2.6000E+00  3.9599E-04
  2.6500E+00  3.7408E-04
  2.7000E+00  3.4638E-04
  2.7500E+00  3.2577E-04
  2.8000E+00  3.0719E-04
  2.8500E+00  2.9171E-04
  2.9000E+00  2.7455E-04
  2.9500E+00  2.6482E-04
  3.0000E+00  2.5002E-04
  3.0500E+00  2.4188E-04
  3.1000E+00  2.3510E-04
  3.1500E+00  2.3523E-04


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  9.0649E+02
  5.0000E-02  2.5081E+01
  1.0000E-01  1.2938E+01
  1.5000E-01  8.5258E+00
  2.0000E-01  6.1333E+00
  2.5000E-01  4.8322E+00
  3.0000E-01  3.6346E+00
  3.5000E-01  2.6722E+00
  4.0000E-01  1.9247E+00
  4.5000E-01  1.3054E+00
  5.0000E-01  9.8180E-01
  5.5000E-01  7.5456E-01
  6.0000E-01  5.6707E-01
  6.5000E-01  4.5715E-01
  7.0000E-01  3.6170E-01
  7.5000E-01  2.8319E-01
  8.0000E-01  2.2151E-01
  8.5000E-01  1.7344E-01
  9.0000E-01  1.3342E-01
  9.5000E-01  1.0388E-01
  1.0000E+00  8.1820E-02
  1.0500E+00  6.5678E-02
  1.1000E+00  5.2488E-02
  1.1500E+00  4.0672E-02
  1.2000E+00  3.2833E-02
  1.2500E+00  2.6035E-02
  1.3000E+00  2.0374E-02
  1.3500E+00  1.6644E-02
  1.4000E+00  1.3231E-02
  1.4500E+00  1.0758E-02
  1.5000E+00  8.6789E-03
  1.5500E+00  7.0844E-03
  1.6000E+00  5.7447E-03
  1.6500E+00  4.8076E-03
  1.7000E+00  3.9244E-03
  1.7500E+00  3.3419E-03
  1.8000E+00  2.7641E-03
  1.8500E+00  2.3201E-03
  1.9000E+00  1.9721E-03
  1.9500E+00  1.6744E-03
  2.0000E+00  1.4582E-03
  2.0500E+00  1.2690E-03
  2.1000E+00  1.1230E-03
  2.1500E+00  9.7355E-04
  2.2000E+00  8.5163E-04
  2.2500E+00  7.5940E-04
  2.3000E+00  6.7883E-04
  2.3500E+00  6.1216E-04
  2.4000E+00  5.5156E-04
  2.4500E+00  5.1226E-04
  2.5000E+00  4.6411E-04
  2.5500E+00  4.2919E-04
  2.6000E+00  3.9947E-04
  2.6500E+00  3.6901E-04
  2.7000E+00  3.5414E-04
  2.7500E+00  3.2872E-04
  2.8000E+00  3.0744E-04
  2.8500E+00  2.9201E-04
  2.9000E+00  2.7821E-04
  2.9500E+00  2.6213E-04
  3.0000E+00  2.5265E-04
  3.0500E+00  2.4365E-04
  3.1000E+00  2.3505E-04
  3.1500E+00  2.3367E-04


# kxind = 3, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.4281E+02
  5.0000E-02  1.4719E+01
  1.0000E-01  1.1745E+01
  1.5000E-01  7.3992E+00
  2.0000E-01  5.2570E+00
  2.5000E-01  4.5816E+00
  3.0000E-01  3.2756E+00
  3.5000E-01  2.5367E+00
  4.0000E-01  1.9191E+00
  4.5000E-01  1.4022E+00
  5.0000E-01  9.3534E-01
  5.5000E-01  7.2120E-01
  6.0000E-01  5.7032E-01
  6.5000E-01  4.5357E-01
  7.0000E-01  3.5742E-01
  7.5000E-01  2.8850E-01
  8.0000E-01  2.1907E-01
  8.5000E-01  1.7512E-01
  9.0000E-01  1.3905E-01
  9.5000E-01  1.0551E-01
  1.0000E+00  8.4032E-02
  1.0500E+00  6.3116E-02
  1.1000E+00  5.0784E-02
  1.1500E+00  4.0236E-02
  1.2000E+00  3.1538E-02
  1.2500E+00  2.5913E-02
  1.3000E+00  2.0588E-02
  1.3500E+00  1.6257E-02
  1.4000E+00  1.3025E-02
  1.4500E+00  1.0673E-02
  1.5000E+00  8.7064E-03
  1.5500E+00  7.0392E-03
  1.6000E+00  5.8159E-03
  1.6500E+00  4.7270E-03
  1.7000E+00  3.9578E-03
  1.7500E+00  3.2409E-03
  1.8000E+00  2.7093E-03
  1.8500E+00  2.3167E-03
  1.9000E+00  1.9437E-03
  1.9500E+00  1.6691E-03
  2.0000E+00  1.4442E-03
  2.0500E+00  1.2602E-03
  2.1000E+00  1.1039E-03
  2.1500E+00  9.6583E-04
  2.2000E+00  8.5284E-04
  2.2500E+00  7.4963E-04
  2.3000E+00  6.8281E-04
  2.3500E+00  6.0430E-04
  2.4000E+00  5.4672E-04
  2.4500E+00  5.1204E-04
  2.5000E+00  4.6961E-04
  2.5500E+00  4.2983E-04
  2.6000E+00  4.0091E-04
  2.6500E+00  3.6675E-04
  2.7000E+00  3.4807E-04
  2.7500E+00  3.2345E-04
  2.8000E+00  3.0735E-04
  2.8500E+00  2.9298E-04
  2.9000E+00  2.7289E-04
  2.9500E+00  2.6488E-04
  3.0000E+00  2.5196E-04
  3.0500E+00  2.4350E-04
  3.1000E+00  2.3543E-04
  3.1500E+00  2.3369E-04


# kxind = 4, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.6604E+02
  5.0000E-02  2.3277E+01
  1.0000E-01  9.3093E+00
  1.5000E-01  6.9495E+00
  2.0000E-01  5.4212E+00
  2.5000E-01  3.7498E+00
  3.0000E-01  3.3536E+00
  3.5000E-01  2.3601E+00
  4.0000E-01  1.8728E+00
  4.5000E-01  1.2535E+00
  5.0000E-01  9.5340E-01
  5.5000E-01  7.0397E-01
  6.0000E-01  5.2061E-01
  6.5000E-01  4.3801E-01
  7.0000E-01  3.4839E-01
  7.5000E-01  2.7318E-01
  8.0000E-01  2.1606E-01
  8.5000E-01  1.6881E-01
  9.0000E-01  1.3073E-01
  9.5000E-01  1.0365E-01
  1.0000E+00  8.1602E-02
  1.0500E+00  6.3794E-02
  1.1000E+00  5.1925E-02
  1.1500E+00  3.9413E-02
  1.2000E+00  3.2330E-02
  1.2500E+00  2.5600E-02
  1.3000E+00  2.0568E-02
  1.3500E+00  1.6050E-02
  1.4000E+00  1.3128E-02
  1.4500E+00  1.0520E-02
  1.5000E+00  8.6439E-03
  1.5500E+00  7.1212E-03
  1.6000E+00  5.8321E-03
  1.6500E+00  4.6814E-03
  1.7000E+00  3.9866E-03
  1.7500E+00  3.2605E-03
  1.8000E+00  2.7293E-03
  1.8500E+00  2.2845E-03
  1.9000E+00  1.9741E-03
  1.9500E+00  1.7045E-03
  2.0000E+00  1.4461E-03
  2.0500E+00  1.2530E-03
  2.1000E+00  1.0864E-03
  2.1500E+00  9.5109E-04
  2.2000E+00  8.4188E-04
  2.2500E+00  7.6445E-04
