# CREATED BY GENE DIAGNOSTICS TOOL on Thu Aug  9 17:21:26 2018
# diag: gamdiag, run(s): 0125, time window: 0-1905.456(6069 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xhiotas05/GAM/
# normalization: L_ref=1.65m
#
# xind= 0, x/a= 0, q= 0.93115067
# Fit:    -NaN,-NaN,-NaN
# Analytic (Gao, Zhou/Yu): -NaN,-NaN,-NaN
#  t          Re[phi]     Im[phi]   
  0.0000E+00  6.9902E-02  0.0000E+00
  3.1400E-01  6.9560E-02 -2.3163E-05
  6.2800E-01  6.8580E-02 -4.3279E-05
  9.4200E-01  6.7064E-02 -5.9439E-05
  1.2560E+00  6.5142E-02 -7.1953E-05
  1.5700E+00  6.2948E-02 -8.1288E-05
  1.8840E+00  6.0607E-02 -8.7991E-05
  2.1980E+00  5.8228E-02 -9.2713E-05
  2.5120E+00  5.5896E-02 -9.6119E-05
  2.8260E+00  5.3676E-02 -9.8814E-05
  3.1400E+00  5.1615E-02 -1.0130E-04
  3.4540E+00  4.9742E-02 -1.0397E-04
  3.7680E+00  4.8070E-02 -1.0705E-04
  4.0820E+00  4.6601E-02 -1.1068E-04
  4.3960E+00  4.5329E-02 -1.1492E-04
  4.7100E+00  4.4240E-02 -1.1977E-04
  5.0240E+00  4.3317E-02 -1.2521E-04
  5.3380E+00  4.2540E-02 -1.3120E-04
  5.6520E+00  4.1889E-02 -1.3771E-04
  5.9660E+00  4.1345E-02 -1.4469E-04
  6.2800E+00  4.0891E-02 -1.5212E-04
  6.5940E+00  4.0511E-02 -1.5994E-04
  6.9080E+00  4.0192E-02 -1.6817E-04
  7.2220E+00  3.9921E-02 -1.7677E-04
  7.5360E+00  3.9689E-02 -1.8565E-04
  7.8500E+00  3.9486E-02 -1.9478E-04
  8.1640E+00  3.9307E-02 -2.0412E-04
  8.4780E+00  3.9146E-02 -2.1363E-04
  8.7920E+00  3.8999E-02 -2.2318E-04
  9.1060E+00  3.8863E-02 -2.3268E-04
  9.4200E+00  3.8735E-02 -2.4214E-04
  9.7340E+00  3.8613E-02 -2.5154E-04
  1.0048E+01  3.8498E-02 -2.6077E-04
  1.0362E+01  3.8387E-02 -2.6969E-04
  1.0676E+01  3.8283E-02 -2.7836E-04
  1.0990E+01  3.8185E-02 -2.8682E-04
  1.1304E+01  3.8091E-02 -2.9500E-04
  1.1618E+01  3.8003E-02 -3.0274E-04
  1.1932E+01  3.7920E-02 -3.0997E-04
  1.2246E+01  3.7845E-02 -3.1673E-04
  1.2560E+01  3.7777E-02 -3.2311E-04
  1.2874E+01  3.7715E-02 -3.2921E-04
  1.3188E+01  3.7659E-02 -3.3510E-04
  1.3502E+01  3.7609E-02 -3.4083E-04
  1.3816E+01  3.7565E-02 -3.4641E-04
  1.4130E+01  3.7527E-02 -3.5190E-04
  1.4444E+01  3.7497E-02 -3.5737E-04
  1.4758E+01  3.7473E-02 -3.6283E-04
  1.5072E+01  3.7455E-02 -3.6822E-04
  1.5386E+01  3.7442E-02 -3.7356E-04
  1.5700E+01  3.7434E-02 -3.7898E-04
  1.6014E+01  3.7431E-02 -3.8460E-04
  1.6328E+01  3.7432E-02 -3.9045E-04
  1.6642E+01  3.7435E-02 -3.9646E-04
  1.6956E+01  3.7439E-02 -4.0247E-04
  1.7270E+01  3.7444E-02 -4.0835E-04
  1.7584E+01  3.7449E-02 -4.1408E-04
  1.7898E+01  3.7457E-02 -4.1976E-04
  1.8212E+01  3.7468E-02 -4.2559E-04
  1.8526E+01  3.7484E-02 -4.3169E-04
  1.8840E+01  3.7503E-02 -4.3808E-04
  1.9154E+01  3.7525E-02 -4.4469E-04
  1.9468E+01  3.7547E-02 -4.5145E-04
  1.9782E+01  3.7570E-02 -4.5831E-04
  2.0096E+01  3.7595E-02 -4.6531E-04
  2.0410E+01  3.7624E-02 -4.7248E-04
  2.0724E+01  3.7657E-02 -4.7989E-04
  2.1038E+01  3.7694E-02 -4.8750E-04
  2.1352E+01  3.7733E-02 -4.9528E-04
  2.1666E+01  3.7772E-02 -5.0325E-04
  2.1980E+01  3.7812E-02 -5.1144E-04
  2.2294E+01  3.7853E-02 -5.1992E-04
  2.2608E+01  3.7896E-02 -5.2869E-04
  2.2922E+01  3.7939E-02 -5.3766E-04
  2.3236E+01  3.7982E-02 -5.4669E-04
  2.3550E+01  3.8021E-02 -5.5561E-04
  2.3864E+01  3.8057E-02 -5.6436E-04
  2.4178E+01  3.8088E-02 -5.7294E-04
  2.4492E+01  3.8118E-02 -5.8149E-04
  2.4806E+01  3.8152E-02 -5.9026E-04
  2.5120E+01  3.8192E-02 -5.9946E-04
  2.5434E+01  3.8240E-02 -6.0916E-04
  2.5748E+01  3.8293E-02 -6.1920E-04
  2.6062E+01  3.8347E-02 -6.2930E-04
  2.6376E+01  3.8398E-02 -6.3908E-04
  2.6690E+01  3.8440E-02 -6.4821E-04
  2.7004E+01  3.8472E-02 -6.5644E-04
  2.7318E+01  3.8494E-02 -6.6374E-04
  2.7632E+01  3.8510E-02 -6.7033E-04
  2.7946E+01  3.8526E-02 -6.7663E-04
  2.8260E+01  3.8551E-02 -6.8316E-04
  2.8574E+01  3.8588E-02 -6.9039E-04
  2.8888E+01  3.8641E-02 -6.9867E-04
  2.9202E+01  3.8708E-02 -7.0808E-04
  2.9516E+01  3.8782E-02 -7.1842E-04
  2.9830E+01  3.8857E-02 -7.2920E-04
  3.0144E+01  3.8925E-02 -7.3978E-04
  3.0458E+01  3.8979E-02 -7.4957E-04
  3.0772E+01  3.9015E-02 -7.5810E-04
  3.1086E+01  3.9031E-02 -7.6512E-04
  3.1400E+01  3.9032E-02 -7.7060E-04
  3.1714E+01  3.9021E-02 -7.7479E-04
  3.2028E+01  3.9006E-02 -7.7815E-04
  3.2342E+01  3.8996E-02 -7.8124E-04
  3.2656E+01  3.8996E-02 -7.8456E-04
  3.2970E+01  3.9007E-02 -7.8848E-04
  3.3284E+01  3.9031E-02 -7.9311E-04
  3.3598E+01  3.9065E-02 -7.9838E-04
  3.3912E+01  3.9105E-02 -8.0412E-04
  3.4226E+01  3.9147E-02 -8.1009E-04
  3.4540E+01  3.9186E-02 -8.1610E-04
  3.4854E+01  3.9218E-02 -8.2199E-04
  3.5168E+01  3.9239E-02 -8.2766E-04
  3.5482E+01  3.9247E-02 -8.3311E-04
  3.5796E+01  3.9240E-02 -8.3839E-04
  3.6110E+01  3.9219E-02 -8.4356E-04
  3.6424E+01  3.9183E-02 -8.4862E-04
  3.6738E+01  3.9134E-02 -8.5351E-04
  3.7052E+01  3.9074E-02 -8.5818E-04
  3.7366E+01  3.9006E-02 -8.6260E-04
  3.7680E+01  3.8935E-02 -8.6679E-04
  3.7994E+01  3.8866E-02 -8.7081E-04
  3.8308E+01  3.8803E-02 -8.7472E-04
  3.8622E+01  3.8750E-02 -8.7860E-04
  3.8936E+01  3.8709E-02 -8.8260E-04
  3.9250E+01  3.8683E-02 -8.8689E-04
  3.9564E+01  3.8674E-02 -8.9175E-04
  3.9878E+01  3.8682E-02 -8.9746E-04
  4.0192E+01  3.8709E-02 -9.0430E-04
  4.0506E+01  3.8751E-02 -9.1242E-04
  4.0820E+01  3.8806E-02 -9.2183E-04
  4.1134E+01  3.8868E-02 -9.3229E-04
  4.1448E+01  3.8929E-02 -9.4335E-04
  4.1762E+01  3.8981E-02 -9.5442E-04
  4.2076E+01  3.9015E-02 -9.6483E-04
  4.2390E+01  3.9024E-02 -9.7397E-04
  4.2704E+01  3.9004E-02 -9.8133E-04
  4.3018E+01  3.8952E-02 -9.8663E-04
  4.3332E+01  3.8871E-02 -9.8989E-04
  4.3646E+01  3.8767E-02 -9.9144E-04
  4.3960E+01  3.8646E-02 -9.9177E-04
  4.4274E+01  3.8518E-02 -9.9146E-04
  4.4588E+01  3.8390E-02 -9.9106E-04
  4.4902E+01  3.8271E-02 -9.9108E-04
  4.5216E+01  3.8166E-02 -9.9199E-04
  4.5530E+01  3.8081E-02 -9.9419E-04
  4.5844E+01  3.8017E-02 -9.9784E-04
  4.6158E+01  3.7976E-02 -1.0029E-03
  4.6472E+01  3.7955E-02 -1.0091E-03
  4.6786E+01  3.7952E-02 -1.0160E-03
  4.7100E+01  3.7962E-02 -1.0232E-03
  4.7414E+01  3.7983E-02 -1.0305E-03
  4.7728E+01  3.8009E-02 -1.0375E-03
  4.8042E+01  3.8038E-02 -1.0442E-03
  4.8356E+01  3.8069E-02 -1.0505E-03
  4.8670E+01  3.8102E-02 -1.0567E-03
  4.8984E+01  3.8138E-02 -1.0630E-03
  4.9298E+01  3.8175E-02 -1.0696E-03
  4.9612E+01  3.8215E-02 -1.0769E-03
  4.9926E+01  3.8256E-02 -1.0849E-03
  5.0240E+01  3.8297E-02 -1.0935E-03
  5.0554E+01  3.8338E-02 -1.1029E-03
  5.0868E+01  3.8378E-02 -1.1130E-03
  5.1182E+01  3.8417E-02 -1.1238E-03
  5.1496E+01  3.8453E-02 -1.1352E-03
  5.1810E+01  3.8486E-02 -1.1469E-03
  5.2124E+01  3.8511E-02 -1.1587E-03
  5.2438E+01  3.8527E-02 -1.1701E-03
  5.2752E+01  3.8529E-02 -1.1806E-03
  5.3066E+01  3.8514E-02 -1.1898E-03
  5.3380E+01  3.8479E-02 -1.1973E-03
  5.3694E+01  3.8424E-02 -1.2030E-03
  5.4008E+01  3.8347E-02 -1.2067E-03
  5.4322E+01  3.8249E-02 -1.2084E-03
  5.4636E+01  3.8135E-02 -1.2085E-03
  5.4950E+01  3.8009E-02 -1.2073E-03
  5.5264E+01  3.7876E-02 -1.2055E-03
  5.5578E+01  3.7742E-02 -1.2037E-03
  5.5892E+01  3.7613E-02 -1.2024E-03
  5.6206E+01  3.7493E-02 -1.2020E-03
  5.6520E+01  3.7383E-02 -1.2026E-03
  5.6834E+01  3.7287E-02 -1.2044E-03
  5.7148E+01  3.7207E-02 -1.2074E-03
  5.7462E+01  3.7143E-02 -1.2115E-03
  5.7776E+01  3.7097E-02 -1.2169E-03
  5.8090E+01  3.7070E-02 -1.2234E-03
  5.8404E+01  3.7063E-02 -1.2312E-03
  5.8718E+01  3.7075E-02 -1.2403E-03
  5.9032E+01  3.7104E-02 -1.2505E-03
  5.9346E+01  3.7148E-02 -1.2618E-03
  5.9660E+01  3.7205E-02 -1.2739E-03
  5.9974E+01  3.7272E-02 -1.2868E-03
  6.0288E+01  3.7344E-02 -1.2999E-03
  6.0602E+01  3.7418E-02 -1.3131E-03
  6.0916E+01  3.7489E-02 -1.3259E-03
  6.1230E+01  3.7553E-02 -1.3379E-03
  6.1544E+01  3.7608E-02 -1.3488E-03
  6.1858E+01  3.7650E-02 -1.3583E-03
  6.2172E+01  3.7679E-02 -1.3665E-03
  6.2486E+01  3.7697E-02 -1.3733E-03
  6.2800E+01  3.7704E-02 -1.3790E-03
  6.3114E+01  3.7704E-02 -1.3839E-03
  6.3428E+01  3.7699E-02 -1.3882E-03
  6.3742E+01  3.7690E-02 -1.3922E-03
  6.4056E+01  3.7679E-02 -1.3961E-03
  6.4370E+01  3.7667E-02 -1.4002E-03
  6.4684E+01  3.7654E-02 -1.4044E-03
  6.4998E+01  3.7638E-02 -1.4089E-03
  6.5312E+01  3.7621E-02 -1.4135E-03
  6.5626E+01  3.7603E-02 -1.4185E-03
  6.5940E+01  3.7583E-02 -1.4237E-03
  6.6254E+01  3.7562E-02 -1.4292E-03
  6.6568E+01  3.7540E-02 -1.4350E-03
  6.6882E+01  3.7519E-02 -1.4413E-03
  6.7196E+01  3.7498E-02 -1.4480E-03
  6.7510E+01  3.7479E-02 -1.4552E-03
  6.7824E+01  3.7462E-02 -1.4630E-03
  6.8138E+01  3.7447E-02 -1.4713E-03
  6.8452E+01  3.7433E-02 -1.4799E-03
  6.8766E+01  3.7421E-02 -1.4889E-03
  6.9080E+01  3.7410E-02 -1.4982E-03
  6.9394E+01  3.7399E-02 -1.5077E-03
  6.9708E+01  3.7390E-02 -1.5173E-03
  7.0022E+01  3.7381E-02 -1.5271E-03
  7.0336E+01  3.7371E-02 -1.5369E-03
  7.0650E+01  3.7360E-02 -1.5464E-03
  7.0964E+01  3.7346E-02 -1.5554E-03
  7.1278E+01  3.7328E-02 -1.5639E-03
  7.1592E+01  3.7305E-02 -1.5715E-03
  7.1906E+01  3.7276E-02 -1.5782E-03
  7.2220E+01  3.7242E-02 -1.5840E-03
  7.2534E+01  3.7202E-02 -1.5888E-03
