# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 14:33:02 2019
# diag: spectra, run(s): 1, time window: 0-1249.9488(358 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt3_P/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  2.1614E-03
  1.0000E-01  1.5584E-03
  1.5000E-01  1.3784E-03
  2.0000E-01  1.7664E-03
  2.5000E-01  1.5507E-03
  3.0000E-01  1.4232E-03
  3.5000E-01  1.9646E-03
  4.0000E-01  1.5391E-03
  4.5000E-01  1.8252E-03
  5.0000E-01  2.2667E-03
  5.5000E-01  1.8296E-03
  6.0000E-01  1.5565E-03
  6.5000E-01  1.3743E-03
  7.0000E-01  1.0889E-03
  7.5000E-01  8.4408E-04
  8.0000E-01  6.6034E-04
  8.5000E-01  5.2490E-04
  9.0000E-01  3.8752E-04
  9.5000E-01  2.8639E-04
  1.0000E+00  2.2496E-04
  1.0500E+00  1.9113E-04
  1.1000E+00  1.4147E-04
  1.1500E+00  1.2645E-04
  1.2000E+00  1.0370E-04
  1.2500E+00  8.4808E-05
  1.3000E+00  7.4075E-05
  1.3500E+00  6.3088E-05
  1.4000E+00  5.7861E-05
  1.4500E+00  4.6605E-05
  1.5000E+00  4.3978E-05
  1.5500E+00  3.8937E-05
  1.6000E+00  3.5010E-05
  1.6500E+00  3.1690E-05
  1.7000E+00  2.8959E-05
  1.7500E+00  2.5647E-05
  1.8000E+00  2.2741E-05
  1.8500E+00  2.1515E-05
  1.9000E+00  1.9094E-05
  1.9500E+00  1.7475E-05
  2.0000E+00  1.6148E-05
  2.0500E+00  1.4059E-05
  2.1000E+00  1.2840E-05
  2.1500E+00  1.1224E-05
  2.2000E+00  1.0300E-05
  2.2500E+00  9.0195E-06
  2.3000E+00  8.2824E-06
  2.3500E+00  7.2353E-06
  2.4000E+00  7.0764E-06
  2.4500E+00  6.3601E-06
  2.5000E+00  5.6914E-06
  2.5500E+00  5.3953E-06
  2.6000E+00  4.8436E-06
  2.6500E+00  4.6263E-06
  2.7000E+00  4.0733E-06
  2.7500E+00  3.8175E-06
  2.8000E+00  3.4714E-06
  2.8500E+00  3.3632E-06
  2.9000E+00  3.1794E-06
  2.9500E+00  2.8704E-06
  3.0000E+00  2.6337E-06
  3.0500E+00  2.4464E-06
  3.1000E+00  2.3565E-06
  3.1500E+00  2.2352E-06


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.1676E-01
  5.0000E-02  3.8103E-03
  1.0000E-01  2.6094E-03
  1.5000E-01  2.2151E-03
  2.0000E-01  2.1117E-03
  2.5000E-01  1.8259E-03
  3.0000E-01  1.9643E-03
  3.5000E-01  1.6419E-03
  4.0000E-01  1.4279E-03
  4.5000E-01  1.6217E-03
  5.0000E-01  1.7435E-03
  5.5000E-01  1.6132E-03
  6.0000E-01  1.6632E-03
  6.5000E-01  1.1244E-03
  7.0000E-01  1.1258E-03
  7.5000E-01  6.9566E-04
  8.0000E-01  5.2936E-04
  8.5000E-01  4.1394E-04
  9.0000E-01  3.2715E-04
  9.5000E-01  2.5905E-04
  1.0000E+00  2.0177E-04
  1.0500E+00  1.5311E-04
  1.1000E+00  1.3551E-04
  1.1500E+00  1.0938E-04
  1.2000E+00  8.9659E-05
  1.2500E+00  8.5336E-05
  1.3000E+00  7.4845E-05
  1.3500E+00  6.6507E-05
  1.4000E+00  5.4642E-05
  1.4500E+00  5.2109E-05
  1.5000E+00  4.4509E-05
  1.5500E+00  4.1514E-05
  1.6000E+00  3.6813E-05
  1.6500E+00  3.2236E-05
  1.7000E+00  2.8273E-05
  1.7500E+00  2.5757E-05
  1.8000E+00  2.4003E-05
  1.8500E+00  2.1572E-05
  1.9000E+00  1.8978E-05
  1.9500E+00  1.6757E-05
  2.0000E+00  1.5686E-05
  2.0500E+00  1.4165E-05
  2.1000E+00  1.2432E-05
  2.1500E+00  1.1547E-05
  2.2000E+00  1.0231E-05
  2.2500E+00  9.3914E-06
  2.3000E+00  8.4358E-06
  2.3500E+00  8.0182E-06
  2.4000E+00  7.0951E-06
  2.4500E+00  6.2740E-06
  2.5000E+00  5.9551E-06
  2.5500E+00  5.3725E-06
  2.6000E+00  5.0564E-06
  2.6500E+00  4.5993E-06
  2.7000E+00  4.3694E-06
  2.7500E+00  3.8535E-06
  2.8000E+00  3.5470E-06
  2.8500E+00  3.3482E-06
  2.9000E+00  3.0935E-06
  2.9500E+00  2.8592E-06
  3.0000E+00  2.6110E-06
  3.0500E+00  2.4521E-06
  3.1000E+00  2.4918E-06
  3.1500E+00  2.4427E-06


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  5.8450E-02
  5.0000E-02  3.0470E-03
  1.0000E-01  2.4378E-03
  1.5000E-01  1.8168E-03
  2.0000E-01  1.7416E-03
  2.5000E-01  1.5275E-03
  3.0000E-01  1.6325E-03
  3.5000E-01  2.1116E-03
  4.0000E-01  2.1401E-03
  4.5000E-01  1.4393E-03
  5.0000E-01  2.2465E-03
  5.5000E-01  1.2923E-03
  6.0000E-01  1.0274E-03
