# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jun 14 14:12:56 2018
# diag: GAMDIAG, run(s): 0019, time window: 0-500(2085 steps), species: ions
# normalization: L_ref=1.2115m
#
# xind= 0, x/a= Infinity, q= 0.9505375
# Fit:    1,0.25995323,3.134726
# Analytic: 1,0.25995323,3.134726
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9999E-01  0.0000E+00
  2.4000E-01  9.9209E-01  5.1294E-04
  4.8000E-01  9.6968E-01  1.0126E-03
  7.2000E-01  9.3595E-01  1.4789E-03
  9.6000E-01  8.9473E-01  1.8894E-03
  1.2000E+00  8.4954E-01  2.2301E-03
  1.4400E+00  8.0305E-01  2.4978E-03
  1.6800E+00  7.5712E-01  2.6982E-03
  1.9200E+00  7.1295E-01  2.8404E-03
  2.1600E+00  6.7121E-01  2.9344E-03
  2.4000E+00  6.3225E-01  2.9890E-03
  2.6400E+00  5.9615E-01  3.0112E-03
  2.8800E+00  5.6288E-01  3.0067E-03
  3.1200E+00  5.3229E-01  2.9803E-03
  3.3600E+00  5.0421E-01  2.9363E-03
  3.6000E+00  4.7844E-01  2.8803E-03
  3.8400E+00  4.5478E-01  2.8194E-03
  4.0800E+00  4.3306E-01  2.7627E-03
  4.3200E+00  4.1309E-01  2.7205E-03
  4.5600E+00  3.9475E-01  2.7031E-03
  4.8000E+00  3.7787E-01  2.7184E-03
  5.0400E+00  3.6234E-01  2.7719E-03
  5.2800E+00  3.4802E-01  2.8656E-03
  5.5200E+00  3.3482E-01  2.9982E-03
  5.7600E+00  3.2265E-01  3.1662E-03
  6.0000E+00  3.1144E-01  3.3640E-03
  6.2400E+00  3.0116E-01  3.5848E-03
  6.4800E+00  2.9178E-01  3.8212E-03
  6.7200E+00  2.8330E-01  4.0661E-03
  6.9600E+00  2.7570E-01  4.3124E-03
  7.2000E+00  2.6898E-01  4.5536E-03
  7.4400E+00  2.6315E-01  4.7853E-03
  7.6800E+00  2.5820E-01  5.0035E-03
  7.9200E+00  2.5410E-01  5.2042E-03
  8.1600E+00  2.5084E-01  5.3855E-03
  8.4000E+00  2.4837E-01  5.5473E-03
  8.6400E+00  2.4665E-01  5.6888E-03
  8.8800E+00  2.4562E-01  5.8090E-03
  9.1200E+00  2.4523E-01  5.9086E-03
  9.3600E+00  2.4540E-01  5.9884E-03
  9.6000E+00  2.4609E-01  6.0476E-03
  9.8400E+00  2.4720E-01  6.0843E-03
  1.0080E+01  2.4867E-01  6.0997E-03
  1.0320E+01  2.5043E-01  6.0974E-03
  1.0560E+01  2.5242E-01  6.0792E-03
  1.0800E+01  2.5458E-01  6.0422E-03
  1.1040E+01  2.5682E-01  5.9821E-03
  1.1280E+01  2.5909E-01  5.8993E-03
  1.1520E+01  2.6137E-01  5.8004E-03
  1.1760E+01  2.6361E-01  5.6940E-03
  1.2000E+01  2.6578E-01  5.5848E-03
  1.2240E+01  2.6783E-01  5.4708E-03
  1.2480E+01  2.6972E-01  5.3467E-03
  1.2720E+01  2.7144E-01  5.2083E-03
  1.2960E+01  2.7300E-01  5.0579E-03
  1.3200E+01  2.7441E-01  4.9037E-03
  1.3440E+01  2.7567E-01  4.7547E-03
  1.3680E+01  2.7677E-01  4.6151E-03
  1.3920E+01  2.7768E-01  4.4824E-03
  1.4160E+01  2.7838E-01  4.3524E-03
  1.4400E+01  2.7888E-01  4.2261E-03
  1.4640E+01  2.7923E-01  4.1103E-03
  1.4880E+01  2.7945E-01  4.0114E-03
  1.5120E+01  2.7957E-01  3.9287E-03
  1.5360E+01  2.7959E-01  3.8524E-03
  1.5600E+01  2.7948E-01  3.7710E-03
  1.5840E+01  2.7924E-01  3.6803E-03
  1.6080E+01  2.7886E-01  3.5897E-03
  1.6320E+01  2.7840E-01  3.5175E-03
  1.6560E+01  2.7791E-01  3.4816E-03
  1.6800E+01  2.7746E-01  3.4891E-03
  1.7040E+01  2.7704E-01  3.5322E-03
  1.7280E+01  2.7661E-01  3.5911E-03
  1.7520E+01  2.7613E-01  3.6427E-03
  1.7760E+01  2.7555E-01  3.6704E-03
  1.8000E+01  2.7485E-01  3.6715E-03
  1.8240E+01  2.7411E-01  3.6582E-03
  1.8480E+01  2.7340E-01  3.6524E-03
  1.8720E+01  2.7281E-01  3.6760E-03
  1.8960E+01  2.7237E-01  3.7404E-03
  1.9200E+01  2.7205E-01  3.8410E-03
  1.9440E+01  2.7175E-01  3.9590E-03
  1.9680E+01  2.7137E-01  4.0711E-03
  1.9920E+01  2.7085E-01  4.1616E-03
  2.0160E+01  2.7020E-01  4.2291E-03
  2.0400E+01  2.6950E-01  4.2852E-03
  2.0640E+01  2.6886E-01  4.3471E-03
  2.0880E+01  2.6835E-01  4.4273E-03
  2.1120E+01  2.6801E-01  4.5269E-03
  2.1360E+01  2.6777E-01  4.6339E-03
  2.1600E+01  2.6755E-01  4.7290E-03
  2.1840E+01  2.6726E-01  4.7952E-03
  2.2080E+01  2.6686E-01  4.8275E-03
  2.2320E+01  2.6637E-01  4.8369E-03
  2.2560E+01  2.6588E-01  4.8469E-03
  2.2800E+01  2.6547E-01  4.8835E-03
  2.3040E+01  2.6521E-01  4.9636E-03
  2.3280E+01  2.6513E-01  5.0862E-03
  2.3520E+01  2.6515E-01  5.2312E-03
  2.3760E+01  2.6516E-01  5.3653E-03
  2.4000E+01  2.6502E-01  5.4530E-03
  2.4240E+01  2.6465E-01  5.4676E-03
  2.4480E+01  2.6402E-01  5.3990E-03
  2.4720E+01  2.6317E-01  5.2571E-03
  2.4960E+01  2.6223E-01  5.0724E-03
  2.5200E+01  2.6139E-01  4.8909E-03
  2.5440E+01  2.6084E-01  4.7654E-03
  2.5680E+01  2.6071E-01  4.7415E-03
  2.5920E+01  2.6107E-01  4.8425E-03
  2.6160E+01  2.6185E-01  5.0623E-03
  2.6400E+01  2.6289E-01  5.3669E-03
  2.6640E+01  2.6396E-01  5.7057E-03
  2.6880E+01  2.6484E-01  6.0248E-03
  2.7120E+01  2.6535E-01  6.2783E-03
  2.7360E+01  2.6536E-01  6.4332E-03
  2.7600E+01  2.6486E-01  6.4729E-03
  2.7840E+01  2.6388E-01  6.3996E-03
  2.8080E+01  2.6258E-01  6.2366E-03
  2.8320E+01  2.6115E-01  6.0269E-03
  2.8560E+01  2.5985E-01  5.8264E-03
  2.8800E+01  2.5890E-01  5.6908E-03
  2.9040E+01  2.5847E-01  5.6611E-03
  2.9280E+01  2.5862E-01  5.7549E-03
  2.9520E+01  2.5932E-01  5.9652E-03
  2.9760E+01  2.6043E-01  6.2659E-03
  3.0000E+01  2.6177E-01  6.6213E-03
  3.0240E+01  2.6315E-01  6.9937E-03
  3.0480E+01  2.6438E-01  7.3486E-03
  3.0720E+01  2.6530E-01  7.6559E-03
  3.0960E+01  2.6577E-01  7.8903E-03
  3.1200E+01  2.6569E-01  8.0318E-03
  3.1440E+01  2.6498E-01  8.0676E-03
  3.1680E+01  2.6364E-01  7.9957E-03
  3.1920E+01  2.6174E-01  7.8274E-03
  3.2160E+01  2.5945E-01  7.5879E-03
  3.2400E+01  2.5697E-01  7.3128E-03
  3.2640E+01  2.5455E-01  7.0433E-03
  3.2880E+01  2.5242E-01  6.8189E-03
  3.3120E+01  2.5075E-01  6.6709E-03
  3.3360E+01  2.4965E-01  6.6167E-03
  3.3600E+01  2.4916E-01  6.6592E-03
  3.3840E+01  2.4926E-01  6.7889E-03
  3.4080E+01  2.4990E-01  6.9890E-03
  3.4320E+01  2.5101E-01  7.2409E-03
  3.4560E+01  2.5249E-01  7.5273E-03
  3.4800E+01  2.5424E-01  7.8326E-03
  3.5040E+01  2.5616E-01  8.1415E-03
  3.5280E+01  2.5814E-01  8.4381E-03
  3.5520E+01  2.6005E-01  8.7047E-03
  3.5760E+01  2.6177E-01  8.9239E-03
  3.6000E+01  2.6320E-01  9.0819E-03
  3.6240E+01  2.6424E-01  9.1712E-03
  3.6480E+01  2.6483E-01  9.1916E-03
  3.6720E+01  2.6493E-01  9.1475E-03
  3.6960E+01  2.6452E-01  9.0448E-03
  3.7200E+01  2.6362E-01  8.8892E-03
  3.7440E+01  2.6228E-01  8.6877E-03
  3.7680E+01  2.6059E-01  8.4521E-03
  3.7920E+01  2.5870E-01  8.2014E-03
  3.8160E+01  2.5678E-01  7.9604E-03
  3.8400E+01  2.5500E-01  7.7540E-03
