# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jul 16 16:38:02 2018
# diag: fluxspectra, run(s): act, time window: 0-2221.6578(265 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.2026E-02 MW
# G*dVdx =   1.9965E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  4.5081E+00 -2.5220E-17 -1.3012E-08
  4.5322E+00 -5.5500E-18 -1.4745E-08
  4.5563E+00  1.8588E-18 -1.3555E-08
  4.5804E+00 -9.4560E-18 -1.3566E-08
  4.6045E+00 -9.8593E-18 -1.0480E-08
  4.6286E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  1.2956E-15  6.7519E-04
  1.0000E-01 -2.5214E-14  1.2623E-03
  1.5000E-01  4.1450E-14  2.9524E-03
  2.0000E-01 -1.8928E-14  3.0470E-03
  2.5000E-01  7.3958E-14  3.6868E-03
  3.0000E-01  4.0306E-14  2.0690E-03
  3.5000E-01 -2.5998E-14  2.3079E-03
  4.0000E-01  6.6487E-14  1.6403E-03
  4.5000E-01  5.8674E-14  1.3480E-03
  5.0000E-01  5.1939E-14  9.0595E-04
  5.5000E-01  1.5894E-14  7.1454E-04
  6.0000E-01 -6.1481E-14  4.6362E-04
  6.5000E-01 -2.2968E-14  3.2738E-04
  7.0000E-01 -4.4974E-14  2.3770E-04
  7.5000E-01 -6.8157E-15  1.7785E-04
  8.0000E-01 -2.8823E-14  1.2957E-04
  8.5000E-01  1.9623E-14  9.8648E-05
  9.0000E-01 -2.2047E-14  7.6216E-05
  9.5000E-01 -4.3492E-14  5.9019E-05
  1.0000E+00  2.3092E-14  4.4261E-05
  1.0500E+00  2.1964E-15  3.6054E-05
  1.1000E+00  1.5247E-14  2.7846E-05
  1.1500E+00  4.5181E-15  2.1775E-05
  1.2000E+00  1.0075E-14  1.7511E-05
  1.2500E+00 -1.4907E-15  1.4098E-05
  1.3000E+00  6.5360E-15  1.1606E-05
  1.3500E+00  1.7353E-15  9.6483E-06
  1.4000E+00 -1.1723E-15  8.0986E-06
  1.4500E+00  9.9524E-16  6.6916E-06
  1.5000E+00 -6.1529E-16  5.6281E-06
  1.5500E+00  1.3433E-15  4.8556E-06
  1.6000E+00 -5.7440E-16  4.1084E-06
  1.6500E+00  1.9414E-16  3.6336E-06
  1.7000E+00  5.9937E-16  3.0463E-06
  1.7500E+00  9.8047E-16  2.6104E-06
  1.8000E+00 -1.0157E-15  2.3041E-06
