# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jul 16 16:38:02 2018
# diag: spectra, run(s): act, time window: 0-2221.6578(265 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xsds05/ITGa/scanomn0omt05/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  5.0870E-04
  1.0000E-01  3.2374E-04
  1.5000E-01  4.2433E-04
  2.0000E-01  2.8131E-04
  2.5000E-01  2.7451E-04
  3.0000E-01  2.0584E-04
  3.5000E-01  1.7816E-04
  4.0000E-01  1.3773E-04
  4.5000E-01  1.0981E-04
  5.0000E-01  8.2779E-05
  5.5000E-01  6.4243E-05
  6.0000E-01  4.8911E-05
  6.5000E-01  3.6756E-05
  7.0000E-01  2.7251E-05
  7.5000E-01  2.0370E-05
  8.0000E-01  1.5540E-05
  8.5000E-01  1.1689E-05
  9.0000E-01  8.6786E-06
  9.5000E-01  6.6819E-06
  1.0000E+00  4.9513E-06
  1.0500E+00  3.7643E-06
  1.1000E+00  2.8428E-06
  1.1500E+00  2.1281E-06
  1.2000E+00  1.6135E-06
  1.2500E+00  1.2064E-06
  1.3000E+00  9.1740E-07
  1.3500E+00  6.7848E-07
  1.4000E+00  5.1110E-07
  1.4500E+00  3.7888E-07
  1.5000E+00  3.0351E-07
  1.5500E+00  2.2878E-07
  1.6000E+00  1.7427E-07
  1.6500E+00  1.3722E-07
  1.7000E+00  1.0619E-07
  1.7500E+00  8.3627E-08
  1.8000E+00  6.7808E-08
  1.8500E+00  5.8792E-08
  1.9000E+00  5.0160E-08
  1.9500E+00  3.8604E-08
  2.0000E+00  3.3779E-08
  2.0500E+00  2.8478E-08
  2.1000E+00  2.4756E-08
  2.1500E+00  2.1856E-08
  2.2000E+00  1.8964E-08
  2.2500E+00  1.7011E-08
  2.3000E+00  1.6225E-08
  2.3500E+00  1.3858E-08
  2.4000E+00  1.3652E-08
  2.4500E+00  1.3168E-08
  2.5000E+00  1.1263E-08
  2.5500E+00  9.4549E-09
  2.6000E+00  8.9641E-09
  2.6500E+00  7.3797E-09
  2.7000E+00  7.9639E-09
  2.7500E+00  6.5553E-09
  2.8000E+00  6.7496E-09
  2.8500E+00  6.4202E-09
  2.9000E+00  6.0804E-09
  2.9500E+00  5.7868E-09
  3.0000E+00  5.1000E-09
  3.0500E+00  4.6508E-09
  3.1000E+00  4.7550E-09
  3.1500E+00  4.5233E-09


# kxind = 1, z avg.
#  ky         phi       
  0.0000E+00  5.4370E-02
  5.0000E-02  3.9504E-04
  1.0000E-01  2.9452E-04
  1.5000E-01  3.1237E-04
  2.0000E-01  2.5029E-04
  2.5000E-01  2.3028E-04
  3.0000E-01  1.7276E-04
  3.5000E-01  1.5710E-04
  4.0000E-01  1.2417E-04
  4.5000E-01  1.0198E-04
  5.0000E-01  7.5203E-05
  5.5000E-01  6.0821E-05
  6.0000E-01  4.4819E-05
  6.5000E-01  3.5125E-05
  7.0000E-01  2.5893E-05
  7.5000E-01  1.9394E-05
  8.0000E-01  1.4494E-05
  8.5000E-01  1.0634E-05
  9.0000E-01  8.0717E-06
  9.5000E-01  6.0066E-06
  1.0000E+00  4.5399E-06
  1.0500E+00  3.3991E-06
  1.1000E+00  2.5496E-06
  1.1500E+00  1.8971E-06
  1.2000E+00  1.4410E-06
  1.2500E+00  1.0828E-06
  1.3000E+00  8.2374E-07
  1.3500E+00  6.3034E-07
  1.4000E+00  4.8084E-07
  1.4500E+00  3.5958E-07
  1.5000E+00  2.7523E-07
  1.5500E+00  2.1184E-07
  1.6000E+00  1.6652E-07
  1.6500E+00  1.3390E-07
  1.7000E+00  1.0227E-07
  1.7500E+00  8.6902E-08
  1.8000E+00  6.9463E-08
  1.8500E+00  5.6123E-08
  1.9000E+00  4.6506E-08
  1.9500E+00  3.8904E-08
  2.0000E+00  3.5187E-08
  2.0500E+00  2.8965E-08
  2.1000E+00  2.6409E-08
  2.1500E+00  2.2044E-08
  2.2000E+00  2.0145E-08
  2.2500E+00  1.7745E-08
  2.3000E+00  1.6480E-08
  2.3500E+00  1.4345E-08
  2.4000E+00  1.3580E-08
  2.4500E+00  1.3315E-08
  2.5000E+00  1.0826E-08
  2.5500E+00  9.5606E-09
  2.6000E+00  8.7284E-09
  2.6500E+00  7.9835E-09
  2.7000E+00  7.8891E-09
  2.7500E+00  7.0056E-09
  2.8000E+00  6.2651E-09
  2.8500E+00  6.6979E-09
  2.9000E+00  5.8758E-09
  2.9500E+00  5.3651E-09
  3.0000E+00  5.2307E-09
  3.0500E+00  4.8302E-09
  3.1000E+00  4.9329E-09
  3.1500E+00  4.7191E-09


# kxind = 2, z avg.
#  ky         phi       
  0.0000E+00  9.3039E-03
  5.0000E-02  2.4758E-04
  1.0000E-01  1.1514E-04
  1.5000E-01  2.4596E-04
  2.0000E-01  1.5705E-04
  2.5000E-01  1.7168E-04
  3.0000E-01  8.3098E-05
  3.5000E-01  8.1488E-05
  4.0000E-01  6.0358E-05
  4.5000E-01  5.1374E-05
  5.0000E-01  3.4650E-05
  5.5000E-01  2.9825E-05
  6.0000E-01  2.3083E-05
  6.5000E-01  1.6266E-05
  7.0000E-01  1.2894E-05
  7.5000E-01  9.4579E-06
  8.0000E-01  7.2014E-06
  8.5000E-01  5.7100E-06
  9.0000E-01  4.1065E-06
  9.5000E-01  3.1899E-06
  1.0000E+00  2.3979E-06
  1.0500E+00  1.9029E-06
  1.1000E+00  1.3840E-06
  1.1500E+00  1.0635E-06
  1.2000E+00  8.4258E-07
  1.2500E+00  6.4161E-07
  1.3000E+00  4.9041E-07
  1.3500E+00  3.9784E-07
  1.4000E+00  3.2467E-07
  1.4500E+00  2.4594E-07
  1.5000E+00  1.9895E-07
  1.5500E+00  1.4974E-07
  1.6000E+00  1.3221E-07
  1.6500E+00  1.0615E-07
  1.7000E+00  8.9917E-08
  1.7500E+00  7.1297E-08
  1.8000E+00  6.3756E-08
  1.8500E+00  5.1446E-08
  1.9000E+00  4.3988E-08
  1.9500E+00  3.6980E-08
  2.0000E+00  3.3903E-08
  2.0500E+00  2.8377E-08
  2.1000E+00  2.5120E-08
  2.1500E+00  2.0867E-08
  2.2000E+00  2.0819E-08
  2.2500E+00  1.8227E-08
  2.3000E+00  1.6956E-08
  2.3500E+00  1.5474E-08
  2.4000E+00  1.3329E-08
  2.4500E+00  1.2482E-08
  2.5000E+00  1.1627E-08
  2.5500E+00  9.4365E-09
  2.6000E+00  8.7979E-09
  2.6500E+00  7.9124E-09
  2.7000E+00  7.9134E-09
  2.7500E+00  7.1243E-09
  2.8000E+00  6.5231E-09
  2.8500E+00  6.4989E-09
  2.9000E+00  5.6280E-09
  2.9500E+00  5.3501E-09
  3.0000E+00  5.0079E-09
  3.0500E+00  4.6967E-09
  3.1000E+00  4.9475E-09
  3.1500E+00  4.8461E-09


# kxind = 3, z avg.
#  ky         phi       
  0.0000E+00  2.0406E-02
  5.0000E-02  2.0968E-04
  1.0000E-01  9.9953E-05
  1.5000E-01  1.3650E-04
  2.0000E-01  1.1510E-04
  2.5000E-01  1.1913E-04
  3.0000E-01  5.8891E-05
  3.5000E-01  6.4041E-05
  4.0000E-01  3.4986E-05
  4.5000E-01  3.1236E-05
  5.0000E-01  2.0295E-05
  5.5000E-01  1.8222E-05
  6.0000E-01  1.3041E-05
  6.5000E-01  8.9660E-06
  7.0000E-01  6.8771E-06
  7.5000E-01  5.5368E-06
  8.0000E-01  4.0744E-06
  8.5000E-01  3.1655E-06
  9.0000E-01  2.4371E-06
  9.5000E-01  1.8693E-06
  1.0000E+00  1.4832E-06
  1.0500E+00  1.2025E-06
  1.1000E+00  8.9912E-07
  1.1500E+00  7.0206E-07
  1.2000E+00  5.6087E-07
  1.2500E+00  4.5815E-07
  1.3000E+00  3.5304E-07
  1.3500E+00  2.8606E-07
  1.4000E+00  2.4078E-07
  1.4500E+00  1.9490E-07
  1.5000E+00  1.6152E-07
  1.5500E+00  1.3131E-07
  1.6000E+00  1.1725E-07
  1.6500E+00  9.8455E-08
  1.7000E+00  7.7980E-08
  1.7500E+00  6.7056E-08
  1.8000E+00  6.0343E-08
  1.8500E+00  5.1298E-08
  1.9000E+00  4.1727E-08
  1.9500E+00  3.6721E-08
  2.0000E+00  3.4405E-08
  2.0500E+00  2.8737E-08
  2.1000E+00  2.4684E-08
  2.1500E+00  2.2377E-08
  2.2000E+00  2.0428E-08
  2.2500E+00  1.7329E-08
  2.3000E+00  1.6548E-08
  2.3500E+00  1.4898E-08
  2.4000E+00  1.2568E-08
  2.4500E+00  1.2131E-08
  2.5000E+00  1.2302E-08
  2.5500E+00  9.4937E-09
  2.6000E+00  9.2906E-09
  2.6500E+00  8.2609E-09
  2.7000E+00  8.1938E-09
  2.7500E+00  6.7409E-09
