# CREATED BY GENE DIAGNOSTICS TOOL on Sun Jan 20 13:22:03 2019
# diag: spectra, run(s): act, time window: 0-8.5(121 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt10/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  1.1946E+01
  1.0000E-01  1.2906E+01
  1.5000E-01  1.0873E+01
  2.0000E-01  7.1429E+00
  2.5000E-01  5.2930E+00
  3.0000E-01  8.7922E+00
  3.5000E-01  4.7644E+00
  4.0000E-01  1.8993E+00
  4.5000E-01  1.3354E+00
  5.0000E-01  9.3932E-01
  5.5000E-01  7.3249E-01
  6.0000E-01  5.1470E-01
  6.5000E-01  4.0504E-01
  7.0000E-01  3.3195E-01
  7.5000E-01  2.5475E-01
  8.0000E-01  2.0801E-01
  8.5000E-01  1.6039E-01
  9.0000E-01  1.2798E-01
  9.5000E-01  1.0194E-01
  1.0000E+00  8.0849E-02
  1.0500E+00  6.2423E-02
  1.1000E+00  5.0283E-02
  1.1500E+00  3.8794E-02
  1.2000E+00  3.2255E-02
  1.2500E+00  2.5874E-02
  1.3000E+00  2.1633E-02
  1.3500E+00  1.8343E-02
  1.4000E+00  1.5255E-02
  1.4500E+00  1.3902E-02
  1.5000E+00  1.2005E-02
  1.5500E+00  1.0515E-02
  1.6000E+00  9.1216E-03
  1.6500E+00  7.9903E-03
  1.7000E+00  7.2443E-03
  1.7500E+00  6.2060E-03
  1.8000E+00  5.3828E-03
  1.8500E+00  4.8227E-03
  1.9000E+00  4.1723E-03
  1.9500E+00  3.7766E-03
  2.0000E+00  3.5848E-03
  2.0500E+00  3.4925E-03
  2.1000E+00  3.4221E-03
  2.1500E+00  3.2964E-03
  2.2000E+00  3.2827E-03
  2.2500E+00  3.2136E-03
  2.3000E+00  3.0787E-03
  2.3500E+00  2.9815E-03
  2.4000E+00  2.8033E-03
  2.4500E+00  2.6710E-03
  2.5000E+00  2.4322E-03
  2.5500E+00  2.3033E-03
  2.6000E+00  2.1566E-03
  2.6500E+00  2.0749E-03
  2.7000E+00  1.9918E-03
  2.7500E+00  1.9107E-03
  2.8000E+00  1.9280E-03
  2.8500E+00  1.9443E-03
  2.9000E+00  1.9561E-03
