# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan  3 15:03:16 2019
# diag: spectra, run(s): act, time window: 0-2000(113 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt2/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  9.7798E-04
  1.0000E-01  1.4127E-03
  1.5000E-01  1.6594E-03
  2.0000E-01  1.9882E-03
  2.5000E-01  2.1199E-03
  3.0000E-01  2.2449E-03
  3.5000E-01  2.2762E-03
  4.0000E-01  2.2436E-03
  4.5000E-01  2.1992E-03
  5.0000E-01  2.0923E-03
  5.5000E-01  2.2370E-03
  6.0000E-01  2.0567E-03
  6.5000E-01  1.7649E-03
  7.0000E-01  1.5385E-03
  7.5000E-01  1.3017E-03
  8.0000E-01  1.0876E-03
  8.5000E-01  7.9985E-04
  9.0000E-01  5.5697E-04
  9.5000E-01  4.0767E-04
  1.0000E+00  2.8757E-04
  1.0500E+00  2.2251E-04
  1.1000E+00  1.7101E-04
  1.1500E+00  1.4237E-04
  1.2000E+00  1.2074E-04
  1.2500E+00  1.0997E-04
  1.3000E+00  8.8402E-05
  1.3500E+00  8.0949E-05
  1.4000E+00  7.3853E-05
  1.4500E+00  6.7974E-05
  1.5000E+00  5.9967E-05
  1.5500E+00  5.3013E-05
  1.6000E+00  5.1898E-05
  1.6500E+00  4.6903E-05
  1.7000E+00  4.2966E-05
  1.7500E+00  3.8000E-05
  1.8000E+00  3.6848E-05
  1.8500E+00  3.5014E-05
  1.9000E+00  3.1633E-05
  1.9500E+00  2.9324E-05
  2.0000E+00  2.9035E-05
  2.0500E+00  2.6565E-05
  2.1000E+00  2.4821E-05
  2.1500E+00  2.1880E-05
  2.2000E+00  2.1788E-05
  2.2500E+00  2.0777E-05
  2.3000E+00  2.0021E-05
  2.3500E+00  1.7809E-05
  2.4000E+00  1.8240E-05
  2.4500E+00  1.5676E-05
  2.5000E+00  1.6482E-05
  2.5500E+00  1.4484E-05
  2.6000E+00  1.3994E-05
  2.6500E+00  1.3767E-05
  2.7000E+00  1.2803E-05
  2.7500E+00  1.2042E-05
  2.8000E+00  1.1437E-05
  2.8500E+00  1.0146E-05
  2.9000E+00  1.0341E-05
  2.9500E+00  9.7021E-06
  3.0000E+00  9.9302E-06
  3.0500E+00  9.0489E-06
  3.1000E+00  8.5272E-06
  3.1500E+00  8.1461E-06


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  5.0373E-01
  5.0000E-02  1.6473E-03
  1.0000E-01  1.6206E-03
  1.5000E-01  1.9283E-03
  2.0000E-01  2.3330E-03
  2.5000E-01  2.4694E-03
  3.0000E-01  2.5043E-03
  3.5000E-01  2.2362E-03
  4.0000E-01  2.1185E-03
  4.5000E-01  1.8471E-03
  5.0000E-01  1.9117E-03
  5.5000E-01  1.7740E-03
  6.0000E-01  1.6460E-03
  6.5000E-01  1.5358E-03
  7.0000E-01  1.3757E-03
  7.5000E-01  1.1140E-03
  8.0000E-01  9.4942E-04
  8.5000E-01  7.1647E-04
  9.0000E-01  5.3453E-04
  9.5000E-01  3.9949E-04
  1.0000E+00  3.1219E-04
  1.0500E+00  2.4428E-04
  1.1000E+00  1.9143E-04
  1.1500E+00  1.6210E-04
  1.2000E+00  1.2840E-04
  1.2500E+00  1.1047E-04
  1.3000E+00  9.8130E-05
  1.3500E+00  8.1430E-05
  1.4000E+00  8.2311E-05
  1.4500E+00  6.4885E-05
  1.5000E+00  6.0876E-05
  1.5500E+00  5.5895E-05
  1.6000E+00  4.8191E-05
  1.6500E+00  4.7150E-05
  1.7000E+00  4.2254E-05
  1.7500E+00  4.0812E-05
  1.8000E+00  3.7520E-05
  1.8500E+00  3.3729E-05
  1.9000E+00  3.2139E-05
  1.9500E+00  2.8015E-05
  2.0000E+00  2.7548E-05
  2.0500E+00  2.6785E-05
  2.1000E+00  2.5022E-05
  2.1500E+00  2.2945E-05
  2.2000E+00  2.1007E-05
  2.2500E+00  2.0746E-05
  2.3000E+00  1.9649E-05
  2.3500E+00  1.8519E-05
  2.4000E+00  1.7181E-05
  2.4500E+00  1.6168E-05
  2.5000E+00  1.5494E-05
  2.5500E+00  1.3857E-05
  2.6000E+00  1.4493E-05
  2.6500E+00  1.3139E-05
  2.7000E+00  1.1741E-05
  2.7500E+00  1.1805E-05
  2.8000E+00  1.1406E-05
  2.8500E+00  1.0499E-05
  2.9000E+00  1.0674E-05
  2.9500E+00  9.6928E-06
  3.0000E+00  9.4142E-06
  3.0500E+00  8.7258E-06
  3.1000E+00  8.9731E-06
  3.1500E+00  8.3158E-06


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.7805E-01
  5.0000E-02  1.0806E-03
  1.0000E-01  1.7675E-03
  1.5000E-01  1.7439E-03
  2.0000E-01  2.0114E-03
  2.5000E-01  2.1040E-03
  3.0000E-01  2.5436E-03
  3.5000E-01  2.1366E-03
  4.0000E-01  1.8688E-03
  4.5000E-01  1.6568E-03
  5.0000E-01  1.3643E-03
  5.5000E-01  1.2269E-03
  6.0000E-01  9.9628E-04
  6.5000E-01  8.8615E-04
  7.0000E-01  7.7324E-04
  7.5000E-01  6.9989E-04
  8.0000E-01  5.8869E-04
  8.5000E-01  5.0395E-04
  9.0000E-01  4.3196E-04
  9.5000E-01  3.4432E-04
  1.0000E+00  2.8234E-04
  1.0500E+00  2.3835E-04
  1.1000E+00  1.8803E-04
  1.1500E+00  1.5647E-04
  1.2000E+00  1.3569E-04
  1.2500E+00  1.0653E-04
  1.3000E+00  9.5961E-05
  1.3500E+00  9.2426E-05
  1.4000E+00  7.5789E-05
  1.4500E+00  6.7029E-05
  1.5000E+00  6.0674E-05
  1.5500E+00  5.3838E-05
  1.6000E+00  5.1056E-05
  1.6500E+00  4.6849E-05
  1.7000E+00  4.3968E-05
  1.7500E+00  3.9446E-05
  1.8000E+00  3.7246E-05
  1.8500E+00  3.4853E-05
  1.9000E+00  3.1351E-05
  1.9500E+00  2.9579E-05
  2.0000E+00  2.9043E-05
  2.0500E+00  2.6129E-05
  2.1000E+00  2.3316E-05
  2.1500E+00  2.3008E-05
  2.2000E+00  2.0735E-05
  2.2500E+00  2.0791E-05
  2.3000E+00  1.9919E-05
  2.3500E+00  1.8675E-05
  2.4000E+00  1.7737E-05
  2.4500E+00  1.7247E-05
  2.5000E+00  1.5617E-05
  2.5500E+00  1.5011E-05
  2.6000E+00  1.3424E-05
  2.6500E+00  1.3122E-05
  2.7000E+00  1.3053E-05
  2.7500E+00  1.2365E-05
  2.8000E+00  1.0688E-05
  2.8500E+00  1.0327E-05
  2.9000E+00  1.0875E-05
  2.9500E+00  9.9298E-06
  3.0000E+00  9.3041E-06
  3.0500E+00  9.1357E-06
  3.1000E+00  8.8651E-06
  3.1500E+00  8.3151E-06


# kxind = 3, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.6545E-01
  5.0000E-02  1.4064E-03
  1.0000E-01  1.5124E-03
  1.5000E-01  1.6652E-03
  2.0000E-01  1.8956E-03
  2.5000E-01  2.0486E-03
  3.0000E-01  2.1569E-03
  3.5000E-01  1.9882E-03
  4.0000E-01  1.7327E-03
  4.5000E-01  1.5225E-03
  5.0000E-01  1.2523E-03
  5.5000E-01  1.0488E-03
  6.0000E-01  9.1976E-04
  6.5000E-01  8.0295E-04
  7.0000E-01  6.2774E-04
  7.5000E-01  5.4689E-04
  8.0000E-01  4.8872E-04
  8.5000E-01  3.9136E-04
  9.0000E-01  3.3867E-04
  9.5000E-01  2.8239E-04
  1.0000E+00  2.3136E-04
  1.0500E+00  2.0193E-04
  1.1000E+00  1.7074E-04
  1.1500E+00  1.4462E-04
  1.2000E+00  1.3181E-04
  1.2500E+00  1.0751E-04
  1.3000E+00  9.7359E-05
  1.3500E+00  8.5163E-05
  1.4000E+00  7.8777E-05
  1.4500E+00  7.2225E-05
  1.5000E+00  5.8134E-05
  1.5500E+00  5.6622E-05
  1.6000E+00  4.9396E-05
  1.6500E+00  4.8351E-05
  1.7000E+00  4.5511E-05
  1.7500E+00  4.1826E-05
  1.8000E+00  3.6627E-05
  1.8500E+00  3.5542E-05
  1.9000E+00  2.9734E-05
  1.9500E+00  3.0421E-05
  2.0000E+00  2.6841E-05
  2.0500E+00  2.5569E-05
  2.1000E+00  2.3835E-05
  2.1500E+00  2.4270E-05
  2.2000E+00  2.2278E-05
  2.2500E+00  2.0382E-05
  2.3000E+00  1.8676E-05
  2.3500E+00  1.8459E-05
  2.4000E+00  1.8868E-05
  2.4500E+00  1.7173E-05
  2.5000E+00  1.5820E-05
  2.5500E+00  1.4782E-05
  2.6000E+00  1.5240E-05
  2.6500E+00  1.3634E-05
  2.7000E+00  1.2744E-05
  2.7500E+00  1.1234E-05
  2.8000E+00  1.1423E-05
  2.8500E+00  1.0796E-05
  2.9000E+00  1.0285E-05
  2.9500E+00  9.3660E-06
  3.0000E+00  9.3080E-06
  3.0500E+00  9.3464E-06
  3.1000E+00  8.0282E-06
  3.1500E+00  8.3916E-06


# kxind = 4, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  6.8081E-02
  5.0000E-02  1.1451E-03
  1.0000E-01  1.6084E-03
  1.5000E-01  1.6477E-03
  2.0000E-01  1.9220E-03
