# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan  3 15:03:36 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt2/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  1.2530E+02  8.5748E-19  1.2975E+00 -4.9220E-03
  1.2597E+02  3.8458E-19  1.3003E+00 -5.2623E-03
  1.2664E+02  1.0511E-19  1.3043E+00 -5.8900E-03
  1.2732E+02  1.0407E-18  1.3087E+00 -6.0385E-03
  1.2799E+02  7.5060E-20  1.3132E+00 -5.5765E-03
  1.2866E+02  1.9274E-20  1.3176E+00 -4.7072E-03
  1.2934E+02 -2.9770E-20  1.3214E+00 -3.5783E-03
  1.3001E+02 -3.3297E-19  1.3243E+00 -2.3371E-03
  1.3069E+02 -5.0703E-20  1.3270E+00 -1.0314E-03
  1.3136E+02 -5.1013E-19  1.3296E+00  2.8102E-04
  1.3203E+02 -1.5630E-19  1.3314E+00  9.4942E-04
  1.3271E+02 -1.6131E-20  1.3329E+00  1.0912E-03
  1.3338E+02  1.6486E-19  1.3345E+00  1.1863E-03
  1.3405E+02  6.4112E-19  1.3368E+00  1.4826E-03
  1.3474E+02 -3.1283E-20  1.3401E+00  1.9988E-03
  1.3545E+02  9.1657E-20  1.3442E+00  2.7540E-03
  1.3616E+02  4.3625E-19  1.3486E+00  3.4038E-03
  1.3687E+02  7.3123E-19  1.3530E+00  3.6270E-03
  1.3757E+02 -7.6857E-20  1.3574E+00  3.6065E-03
  1.3828E+02 -4.0518E-19  1.3622E+00  3.5675E-03
  1.3899E+02  3.0860E-19  1.3673E+00  3.5380E-03
  1.3969E+02  4.5897E-20  1.3729E+00  3.3185E-03
  1.4040E+02 -8.5270E-19  1.3790E+00  3.0088E-03
  1.4111E+02 -1.4766E-18  1.3849E+00  2.3061E-03
  1.4182E+02  3.7285E-19  1.3900E+00  8.6153E-04
  1.4252E+02 -2.9015E-19  1.3950E+00 -9.2430E-04
