# CREATED BY GENE DIAGNOSTICS TOOL on Sun Jan 20 13:09:13 2019
# diag: fluxspectra, run(s): act, time window: 0-7.74(48 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   2.5805E+01 MW
# G*dVdx =   2.4391E-09 MW/keV
#  kx         G_es,p      Q_es,p    
  5.7340E+00 -2.4774E-13  1.0192E-03
  5.7830E+00  6.5689E-13  1.0035E-03
  5.8321E+00  7.8994E-13  9.4134E-04
  5.8811E+00  1.7039E-13  8.4277E-04
  5.9301E+00 -4.5676E-13  8.1265E-04
  5.9791E+00  9.3208E-14  8.1232E-04
  6.0281E+00 -8.6893E-13  8.4351E-04
  6.0771E+00 -4.6804E-13  7.3407E-04
  6.1261E+00  1.1028E-13  7.5051E-04
  6.1751E+00 -8.4768E-14  6.4228E-04
  6.2241E+00  2.5105E-13  6.2496E-04
  6.2731E+00 -4.2203E-13  6.0398E-04
  6.3221E+00 -2.6065E-13  6.3912E-04
  6.3712E+00  1.5770E-13  5.8681E-04
  6.4202E+00 -2.4482E-13  5.6485E-04
  6.4692E+00  2.6514E-13  4.7389E-04
  6.5182E+00 -3.5510E-14  5.1704E-04
  6.5672E+00 -1.3887E-13  4.9341E-04
  6.6162E+00  1.3536E-13  4.8960E-04
  6.6652E+00  1.9025E-13  4.2161E-04
  6.7142E+00  1.8301E-13  3.9433E-04
  6.7632E+00  8.3388E-13  4.0454E-04
  6.8122E+00 -1.0744E-13  3.8162E-04
  6.8612E+00 -1.3018E-13  3.6503E-04
  6.9103E+00 -1.0761E-13  3.6680E-04
  6.9593E+00 -4.3657E-14  3.6097E-04
  7.0083E+00  6.4562E-14  3.3788E-04
  7.0573E+00 -3.5769E-13  3.3030E-04
  7.1063E+00 -2.4206E-13  3.1879E-04
  7.1553E+00 -2.7576E-13  3.1208E-04
  7.2043E+00 -1.7208E-13  3.0132E-04
  7.2533E+00  2.3589E-13  2.7742E-04
  7.3023E+00  2.4396E-14  2.7922E-04
  7.3513E+00 -2.0471E-13  2.5464E-04
  7.4003E+00 -8.6899E-14  2.3851E-04
  7.4494E+00  6.9458E-14  2.1780E-04
  7.4984E+00  2.4433E-13  2.3134E-04
  7.5474E+00  2.1653E-13  2.0179E-04
  7.5964E+00 -3.4538E-14  2.1886E-04
  7.6454E+00  2.5263E-13  2.0889E-04
  7.6944E+00  9.1417E-14  1.7617E-04
  7.7434E+00 -3.2590E-14  1.8990E-04
  7.7924E+00 -1.2591E-13  1.6982E-04
  7.8414E+00  1.4151E-13  1.7175E-04
  7.8904E+00  3.6633E-14  1.5819E-04
  7.9394E+00  4.3955E-14  1.7927E-04
  7.9884E+00 -5.0647E-14  1.5280E-04
  8.0375E+00  7.6458E-14  1.3571E-04
  8.0865E+00 -1.3213E-13  1.1879E-04
  8.1355E+00 -1.1098E-13  1.3693E-04
  8.1845E+00  7.6961E-14  1.3436E-04
  8.2335E+00 -1.6454E-13  1.2132E-04
  8.2825E+00 -7.4779E-14  1.1145E-04
  8.3315E+00 -4.6252E-14  1.1823E-04
  8.3805E+00  5.5428E-14  1.1484E-04
  8.4295E+00  5.5439E-14  1.0725E-04
  8.4785E+00  3.5336E-14  1.1105E-04
  8.5275E+00  1.3759E-13  9.5960E-05
  8.5766E+00 -1.2042E-13  8.2432E-05
  8.6256E+00 -1.4608E-14  7.4423E-05
  8.6746E+00 -3.4452E-14  8.7379E-05
  8.7236E+00  2.8010E-14  8.0284E-05
  8.7726E+00 -2.7593E-14  8.1033E-05
  8.8216E+00  1.0587E-13  8.9593E-05
  8.8706E+00 -1.1142E-13  7.9417E-05
  8.9196E+00 -4.7445E-14  7.5254E-05
  8.9686E+00  2.1824E-14  7.0047E-05
  9.0176E+00  1.8060E-14  7.2821E-05
  9.0666E+00  6.8962E-14  6.5406E-05
  9.1157E+00  1.7314E-13  4.9616E-05
  9.1647E+00  6.0181E-14  6.3360E-05
  9.2137E+00 -5.3239E-14  5.4375E-05
  9.2627E+00  1.6109E-13  6.6539E-05
  9.3117E+00  6.9396E-15  4.9303E-05
  9.3607E+00 -1.2702E-13  7.2660E-05
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.5041E-10  1.0988E+01
  1.0000E-01  9.5153E-10  1.3496E+01
  1.5000E-01  9.6180E-10  1.1824E+01
  2.0000E-01 -3.9204E-10  1.6188E+01
  2.5000E-01  7.0684E-10  2.9288E+01
  3.0000E-01  1.3074E-09  3.6464E+01
  3.5000E-01  1.6515E-09  3.4178E+01
  4.0000E-01  3.1746E-09  2.4583E+01
  4.5000E-01 -4.5364E-10  1.4449E+01
  5.0000E-01 -7.6419E-10  7.9905E+00
  5.5000E-01  4.1450E-10  4.8869E+00
  6.0000E-01 -1.1825E-10  3.3848E+00
  6.5000E-01  7.5025E-12  2.4691E+00
  7.0000E-01 -5.5952E-11  1.6592E+00
  7.5000E-01 -3.0561E-10  1.2711E+00
  8.0000E-01  7.2340E-12  1.0794E+00
  8.5000E-01  1.3296E-10  9.1715E-01
  9.0000E-01  1.6232E-10  7.5114E-01
  9.5000E-01  2.9945E-11  6.6282E-01
  1.0000E+00 -1.6883E-11  5.7784E-01
  1.0500E+00  8.2753E-11  4.7426E-01
  1.1000E+00  4.9808E-11  4.2746E-01
  1.1500E+00 -1.5487E-11  3.7157E-01
  1.2000E+00  4.5293E-11  3.2168E-01
  1.2500E+00 -1.4108E-11  2.3991E-01
  1.3000E+00  5.2891E-12  1.8666E-01
  1.3500E+00  1.3431E-11  1.4064E-01
  1.4000E+00 -2.5187E-11  1.1508E-01
  1.4500E+00 -6.0393E-12  9.2664E-02
  1.5000E+00 -1.3982E-11  7.4922E-02
  1.5500E+00 -1.6684E-11  5.8469E-02
  1.6000E+00  4.6735E-11  4.9835E-02
  1.6500E+00  2.0570E-12  4.0719E-02
  1.7000E+00 -1.8305E-11  3.3523E-02
  1.7500E+00 -1.2360E-13  2.9098E-02
  1.8000E+00  2.5522E-12  2.3567E-02
  1.8500E+00  1.6687E-12  2.0336E-02
  1.9000E+00  4.5647E-12  1.8301E-02
  1.9500E+00 -8.6945E-12  1.7249E-02
  2.0000E+00  5.7318E-12  1.5480E-02
  2.0500E+00 -1.4016E-12  1.4298E-02
  2.1000E+00 -6.6238E-12  1.2297E-02
  2.1500E+00 -7.1251E-12  1.1605E-02
  2.2000E+00  2.9615E-12  1.1111E-02
  2.2500E+00  3.1511E-12  1.0015E-02
  2.3000E+00  3.4254E-12  9.1642E-03
  2.3500E+00 -1.6642E-12  8.4361E-03
  2.4000E+00  6.6838E-13  7.6932E-03
  2.4500E+00 -2.2129E-12  7.5140E-03
  2.5000E+00  5.8392E-13  7.0026E-03
  2.5500E+00  8.0793E-13  6.5585E-03
  2.6000E+00  3.7182E-13  6.0302E-03
  2.6500E+00 -2.8081E-12  5.6075E-03
  2.7000E+00  2.0032E-12  5.4079E-03
  2.7500E+00 -1.5283E-12  5.0405E-03
  2.8000E+00 -2.1401E-12  4.8249E-03
  2.8500E+00 -7.7309E-13  4.3815E-03
  2.9000E+00 -1.1258E-12  4.0957E-03
  2.9500E+00 -1.4141E-12  3.7700E-03
  3.0000E+00  1.2407E-12  3.5791E-03
  3.0500E+00 -9.9647E-13  3.4774E-03
  3.1000E+00  9.7993E-13  3.4238E-03
  3.1500E+00 -5.1109E-14  5.0464E-03
