# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:58:15 2019
# diag: fluxspectra, run(s): act, time window: 0-30(216 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   3.9124E+01 MW
# G*dVdx =   4.1721E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  5.7830E+00  1.4748E-12  3.5712E-03
  5.8321E+00  9.4717E-13  3.4782E-03
  5.8811E+00 -3.2050E-14  3.3425E-03
  5.9301E+00 -2.9299E-13  3.1886E-03
  5.9791E+00 -4.2278E-13  3.0633E-03
  6.0281E+00  2.0325E-13  2.9505E-03
  6.0771E+00 -6.7137E-13  2.7770E-03
  6.1261E+00  8.1527E-13  2.6954E-03
  6.1751E+00  6.3285E-14  2.5736E-03
  6.2241E+00 -3.8857E-14  2.4109E-03
  6.2731E+00 -2.2078E-13  2.3725E-03
  6.3221E+00  1.1194E-12  2.3121E-03
  6.3712E+00 -3.7172E-13  2.2053E-03
  6.4202E+00 -7.5982E-14  2.0825E-03
  6.4692E+00 -7.9893E-14  2.0086E-03
  6.5182E+00 -2.1774E-13  1.9630E-03
  6.5672E+00 -1.0199E-13  1.8628E-03
  6.6162E+00 -4.6926E-13  1.7599E-03
  6.6652E+00 -2.1272E-13  1.6585E-03
  6.7142E+00 -2.6926E-14  1.6632E-03
  6.7632E+00  2.2471E-13  1.5986E-03
  6.8122E+00 -3.4321E-13  1.5047E-03
  6.8612E+00  3.0251E-13  1.4650E-03
  6.9103E+00  3.5279E-14  1.4512E-03
  6.9593E+00  1.3338E-13  1.3497E-03
  7.0083E+00  1.3342E-13  1.3031E-03
  7.0573E+00 -6.2618E-13  1.2564E-03
  7.1063E+00 -1.0293E-13  1.2022E-03
  7.1553E+00 -9.8920E-16  1.1565E-03
  7.2043E+00  1.9780E-13  1.1169E-03
  7.2533E+00 -2.8526E-14  1.0717E-03
  7.3023E+00  5.5568E-13  1.0389E-03
  7.3513E+00 -1.6235E-13  9.9748E-04
  7.4003E+00 -2.7869E-13  9.6806E-04
  7.4494E+00  2.6965E-13  8.9627E-04
  7.4984E+00 -2.5235E-13  8.9057E-04
  7.5474E+00  1.9167E-13  8.4789E-04
  7.5964E+00  8.0932E-14  8.3009E-04
  7.6454E+00  1.1042E-13  7.8809E-04
  7.6944E+00  2.6973E-13  7.7067E-04
  7.7434E+00  3.1401E-13  7.3076E-04
  7.7924E+00  2.5308E-14  7.1063E-04
  7.8414E+00  4.4557E-13  6.7231E-04
  7.8904E+00 -6.4806E-14  6.6016E-04
  7.9394E+00 -1.9663E-13  6.2668E-04
  7.9884E+00 -1.9476E-13  6.2423E-04
  8.0375E+00 -2.0957E-15  5.8716E-04
  8.0865E+00  1.5495E-13  5.7070E-04
  8.1355E+00 -8.1402E-14  5.5821E-04
  8.1845E+00 -1.1048E-13  5.2706E-04
  8.2335E+00  3.3232E-15  4.9737E-04
  8.2825E+00  1.6590E-13  4.7902E-04
  8.3315E+00 -2.3397E-13  4.7095E-04
  8.3805E+00 -1.0372E-14  4.5765E-04
  8.4295E+00  2.4293E-13  4.3741E-04
  8.4785E+00  3.4431E-13  4.1900E-04
  8.5275E+00 -1.8846E-13  4.0563E-04
  8.5766E+00 -1.9250E-13  3.9887E-04
  8.6256E+00  2.0413E-14  3.7537E-04
  8.6746E+00 -6.5169E-14  3.6105E-04
  8.7236E+00 -2.8337E-13  3.4790E-04
  8.7726E+00 -1.2630E-13  3.5168E-04
  8.8216E+00 -7.8527E-14  3.1234E-04
  8.8706E+00  4.6952E-14  3.2135E-04
