# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:58:18 2019
# diag: spectra, run(s): act, time window: 0-30(216 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.2/ITGa_NL/omt6/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  7.1396E+00
  1.0000E-01  9.5666E+00
  1.5000E-01  5.4188E+00
  2.0000E-01  3.6556E+00
  2.5000E-01  2.5517E+00
  3.0000E-01  2.2028E+00
  3.5000E-01  1.2069E+00
  4.0000E-01  9.8941E-01
  4.5000E-01  7.0593E-01
  5.0000E-01  4.5197E-01
  5.5000E-01  3.3100E-01
  6.0000E-01  2.5040E-01
  6.5000E-01  1.8080E-01
  7.0000E-01  1.4472E-01
  7.5000E-01  1.1661E-01
  8.0000E-01  8.6821E-02
  8.5000E-01  7.2161E-02
  9.0000E-01  5.3109E-02
  9.5000E-01  4.1515E-02
  1.0000E+00  3.3925E-02
  1.0500E+00  2.5316E-02
  1.1000E+00  1.9328E-02
  1.1500E+00  1.4556E-02
  1.2000E+00  1.1952E-02
  1.2500E+00  9.6548E-03
  1.3000E+00  7.4530E-03
  1.3500E+00  6.0436E-03
  1.4000E+00  4.8354E-03
  1.4500E+00  3.7806E-03
  1.5000E+00  3.0914E-03
  1.5500E+00  2.5675E-03
  1.6000E+00  2.0205E-03
  1.6500E+00  1.6641E-03
  1.7000E+00  1.3904E-03
  1.7500E+00  1.1225E-03
  1.8000E+00  9.2972E-04
  1.8500E+00  7.7381E-04
  1.9000E+00  6.5949E-04
  1.9500E+00  5.5460E-04
  2.0000E+00  4.6792E-04
  2.0500E+00  4.0617E-04
  2.1000E+00  3.4513E-04
  2.1500E+00  3.0897E-04
  2.2000E+00  2.6901E-04
  2.2500E+00  2.2882E-04
  2.3000E+00  2.0592E-04
  2.3500E+00  1.8069E-04
  2.4000E+00  1.6119E-04
  2.4500E+00  1.4993E-04
  2.5000E+00  1.3748E-04
  2.5500E+00  1.2308E-04
  2.6000E+00  1.1229E-04
  2.6500E+00  1.0532E-04
  2.7000E+00  9.7182E-05
  2.7500E+00  8.9910E-05
  2.8000E+00  8.4203E-05
  2.8500E+00  7.7976E-05
  2.9000E+00  7.4144E-05
  2.9500E+00  7.0037E-05
  3.0000E+00  6.5017E-05
  3.0500E+00  6.3282E-05
  3.1000E+00  5.9970E-05
  3.1500E+00  6.0876E-05


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  1.0073E+04
  5.0000E-02  4.1586E+00
  1.0000E-01  1.8476E+01
  1.5000E-01  5.5834E+00
  2.0000E-01  3.1433E+00
  2.5000E-01  2.2047E+00
  3.0000E-01  1.8594E+00
  3.5000E-01  1.2625E+00
  4.0000E-01  9.1936E-01
  4.5000E-01  6.3209E-01
  5.0000E-01  4.2437E-01
  5.5000E-01  3.1618E-01
  6.0000E-01  2.4872E-01
  6.5000E-01  1.9078E-01
  7.0000E-01  1.3962E-01
  7.5000E-01  1.1246E-01
  8.0000E-01  8.9164E-02
  8.5000E-01  6.7957E-02
  9.0000E-01  5.2956E-02
  9.5000E-01  4.0202E-02
  1.0000E+00  3.2060E-02
  1.0500E+00  2.4363E-02
  1.1000E+00  1.9013E-02
  1.1500E+00  1.5271E-02
  1.2000E+00  1.2004E-02
  1.2500E+00  9.2913E-03
  1.3000E+00  7.4375E-03
  1.3500E+00  5.9479E-03
  1.4000E+00  4.7505E-03
  1.4500E+00  3.7765E-03
  1.5000E+00  3.1141E-03
  1.5500E+00  2.4698E-03
  1.6000E+00  2.0498E-03
  1.6500E+00  1.6714E-03
  1.7000E+00  1.3772E-03
  1.7500E+00  1.1461E-03
  1.8000E+00  9.1533E-04
  1.8500E+00  7.8063E-04
  1.9000E+00  6.5630E-04
  1.9500E+00  5.4541E-04
  2.0000E+00  4.8488E-04
  2.0500E+00  4.0538E-04
  2.1000E+00  3.5514E-04
  2.1500E+00  3.0745E-04
  2.2000E+00  2.6226E-04
  2.2500E+00  2.3465E-04
  2.3000E+00  2.0919E-04
  2.3500E+00  1.8248E-04
  2.4000E+00  1.6141E-04
  2.4500E+00  1.4512E-04
  2.5000E+00  1.3586E-04
