# CREATED BY GENE DIAGNOSTICS TOOL on Thu May 23 14:18:44 2019
# diag: gamdiag, run(s): act, time window: 0-3000(4361 steps), species: ions
# original data path: /draco/ptmp/cmor/IFERC/W7Xhm/s08/GAM/104.719/
# normalization: L_ref=1.65m
#
# xind= 0, x/a= 0.70710677, q= 1.0545185
# Fit:    0.067581874,5.3914398,-1.4229045
# Analytic (Gao, Zhou/Yu): 0.34856203,-0.00028547047,1.9442876
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9991E-01  0.0000E+00
  6.8800E-01  9.9156E-01  6.5378E-03
  1.3760E+00  9.6973E-01  1.2873E-02
  2.0640E+00  9.3967E-01  1.8862E-02
  2.7520E+00  9.0644E-01  2.4432E-02
  3.4400E+00  8.7396E-01  2.9574E-02
  4.1280E+00  8.4459E-01  3.4318E-02
  4.8160E+00  8.1909E-01  3.8718E-02
  5.5040E+00  7.9707E-01  4.2834E-02
  6.1920E+00  7.7745E-01  4.6716E-02
  6.8800E+00  7.5901E-01  5.0395E-02
  7.5680E+00  7.4072E-01  5.3879E-02
  8.2560E+00  7.2199E-01  5.7167E-02
  8.9440E+00  7.0278E-01  6.0249E-02
  9.6320E+00  6.8340E-01  6.3122E-02
  1.0320E+01  6.6448E-01  6.5785E-02
  1.1008E+01  6.4663E-01  6.8252E-02
  1.1696E+01  6.3039E-01  7.0544E-02
  1.2384E+01  6.1611E-01  7.2687E-02
  1.3072E+01  6.0397E-01  7.4711E-02
  1.3760E+01  5.9394E-01  7.6645E-02
  1.4448E+01  5.8591E-01  7.8518E-02
  1.5136E+01  5.7971E-01  8.0353E-02
  1.5824E+01  5.7509E-01  8.2173E-02
  1.6512E+01  5.7188E-01  8.3993E-02
  1.7200E+01  5.6993E-01  8.5829E-02
  1.7888E+01  5.6906E-01  8.7697E-02
  1.8576E+01  5.6917E-01  8.9606E-02
  1.9264E+01  5.7015E-01  9.1562E-02
  1.9952E+01  5.7190E-01  9.3574E-02
  2.0640E+01  5.7433E-01  9.5650E-02
  2.1328E+01  5.7735E-01  9.7793E-02
  2.2016E+01  5.8076E-01  1.0000E-01
  2.2704E+01  5.8436E-01  1.0228E-01
  2.3392E+01  5.8804E-01  1.0462E-01
  2.4080E+01  5.9169E-01  1.0702E-01
  2.4768E+01  5.9520E-01  1.0948E-01
  2.5456E+01  5.9842E-01  1.1198E-01
  2.6144E+01  6.0122E-01  1.1452E-01
  2.6832E+01  6.0358E-01  1.1709E-01
  2.7520E+01  6.0547E-01  1.1969E-01
  2.8208E+01  6.0676E-01  1.2230E-01
  2.8896E+01  6.0732E-01  1.2491E-01
  2.9584E+01  6.0709E-01  1.2752E-01
  3.0272E+01  6.0620E-01  1.3010E-01
  3.0960E+01  6.0485E-01  1.3266E-01
  3.1648E+01  6.0303E-01  1.3519E-01
  3.2336E+01  6.0059E-01  1.3768E-01
  3.3024E+01  5.9735E-01  1.4012E-01
  3.3712E+01  5.9331E-01  1.4251E-01
  3.4400E+01  5.8874E-01  1.4484E-01
  3.5088E+01  5.8396E-01  1.4711E-01
  3.5776E+01  5.7912E-01  1.4932E-01
  3.6464E+01  5.7419E-01  1.5147E-01
  3.7152E+01  5.6905E-01  1.5355E-01
  3.7840E+01  5.6363E-01  1.5558E-01
  3.8528E+01  5.5789E-01  1.5755E-01
  3.9216E+01  5.5198E-01  1.5945E-01
  3.9904E+01  5.4610E-01  1.6129E-01
  4.0592E+01  5.4037E-01  1.6309E-01
  4.1280E+01  5.3483E-01  1.6483E-01
  4.1968E+01  5.2949E-01  1.6652E-01
  4.2656E+01  5.2442E-01  1.6818E-01
  4.3344E+01  5.1964E-01  1.6980E-01
  4.4032E+01  5.1509E-01  1.7138E-01
  4.4720E+01  5.1070E-01  1.7294E-01
  4.5408E+01  5.0640E-01  1.7448E-01
  4.6096E+01  5.0214E-01  1.7598E-01
  4.6784E+01  4.9795E-01  1.7747E-01
  4.7472E+01  4.9394E-01  1.7893E-01
  4.8160E+01  4.9018E-01  1.8038E-01
  4.8848E+01  4.8673E-01  1.8182E-01
  4.9536E+01  4.8354E-01  1.8324E-01
  5.0224E+01  4.8055E-01  1.8466E-01
  5.0912E+01  4.7765E-01  1.8607E-01
  5.1600E+01  4.7477E-01  1.8746E-01
  5.2288E+01  4.7197E-01  1.8884E-01
  5.2976E+01  4.6936E-01  1.9020E-01
  5.3664E+01  4.6704E-01  1.9157E-01
  5.4352E+01  4.6504E-01  1.9293E-01
  5.5040E+01  4.6323E-01  1.9430E-01
  5.5728E+01  4.6137E-01  1.9567E-01
  5.6416E+01  4.5913E-01  1.9703E-01
  5.7104E+01  4.5624E-01  1.9837E-01
  5.7792E+01  4.5256E-01  1.9969E-01
  5.8480E+01  4.4813E-01  2.0096E-01
  5.9168E+01  4.4327E-01  2.0218E-01
  5.9856E+01  4.3837E-01  2.0335E-01
  6.0544E+01  4.3381E-01  2.0447E-01
  6.1232E+01  4.2981E-01  2.0556E-01
  6.1920E+01  4.2644E-01  2.0663E-01
  6.2608E+01  4.2360E-01  2.0768E-01
  6.3296E+01  4.2109E-01  2.0872E-01
  6.3984E+01  4.1861E-01  2.0974E-01
  6.4672E+01  4.1590E-01  2.1075E-01
  6.5360E+01  4.1271E-01  2.1173E-01
  6.6048E+01  4.0892E-01  2.1269E-01
  6.6736E+01  4.0457E-01  2.1360E-01
  6.7424E+01  3.9985E-01  2.1447E-01
  6.8112E+01  3.9498E-01  2.1530E-01
  6.8800E+01  3.9013E-01  2.1608E-01
  6.9488E+01  3.8538E-01  2.1683E-01
  7.0176E+01  3.8077E-01  2.1754E-01
  7.0864E+01  3.7630E-01  2.1821E-01
  7.1552E+01  3.7195E-01  2.1885E-01
  7.2240E+01  3.6769E-01  2.1947E-01
  7.2928E+01  3.6351E-01  2.2005E-01
  7.3616E+01  3.5935E-01  2.2061E-01
  7.4304E+01  3.5517E-01  2.2114E-01
  7.4992E+01  3.5094E-01  2.2164E-01
  7.5680E+01  3.4665E-01  2.2212E-01
  7.6368E+01  3.4230E-01  2.2256E-01
  7.7056E+01  3.3791E-01  2.2297E-01
  7.7744E+01  3.3354E-01  2.2336E-01
  7.8432E+01  3.2924E-01  2.2371E-01
  7.9120E+01  3.2504E-01  2.2405E-01
  7.9808E+01  3.2092E-01  2.2435E-01
  8.0496E+01  3.1688E-01  2.2463E-01
  8.1184E+01  3.1292E-01  2.2489E-01
  8.1872E+01  3.0901E-01  2.2512E-01
  8.2560E+01  3.0513E-01  2.2533E-01
  8.3248E+01  3.0127E-01  2.2552E-01
  8.3936E+01  2.9744E-01  2.2569E-01
  8.4624E+01  2.9364E-01  2.2584E-01
  8.5312E+01  2.8986E-01  2.2596E-01
  8.6000E+01  2.8608E-01  2.2606E-01
  8.6688E+01  2.8229E-01  2.2614E-01
  8.7376E+01  2.7846E-01  2.2620E-01
  8.8064E+01  2.7461E-01  2.2623E-01
  8.8752E+01  2.7075E-01  2.2624E-01
  8.9440E+01  2.6689E-01  2.2622E-01
  9.0128E+01  2.6300E-01  2.2618E-01
  9.0816E+01  2.5909E-01  2.2611E-01
  9.1504E+01  2.5513E-01  2.2601E-01
  9.2192E+01  2.5113E-01  2.2589E-01
  9.2880E+01  2.4709E-01  2.2574E-01
  9.3568E+01  2.4304E-01  2.2556E-01
  9.4256E+01  2.3898E-01  2.2536E-01
  9.4944E+01  2.3492E-01  2.2513E-01
  9.5632E+01  2.3086E-01  2.2487E-01
  9.6320E+01  2.2681E-01  2.2458E-01
  9.7008E+01  2.2276E-01  2.2427E-01
  9.7696E+01  2.1871E-01  2.2393E-01
  9.8384E+01  2.1462E-01  2.2356E-01
  9.9072E+01  2.1049E-01  2.2316E-01
  9.9760E+01  2.0633E-01  2.2274E-01
  1.0045E+02  2.0219E-01  2.2229E-01
  1.0114E+02  1.9808E-01  2.2181E-01
  1.0182E+02  1.9400E-01  2.2131E-01
  1.0251E+02  1.8994E-01  2.2078E-01
  1.0320E+02  1.8587E-01  2.2023E-01
  1.0389E+02  1.8182E-01  2.1965E-01
  1.0458E+02  1.7781E-01  2.1904E-01
  1.0526E+02  1.7384E-01  2.1841E-01
  1.0595E+02  1.6994E-01  2.1776E-01
  1.0664E+02  1.6609E-01  2.1709E-01
  1.0733E+02  1.6225E-01  2.1640E-01
  1.0802E+02  1.5841E-01  2.1568E-01
  1.0870E+02  1.5457E-01  2.1494E-01
  1.0939E+02  1.5072E-01  2.1418E-01
  1.1008E+02  1.4690E-01  2.1340E-01
  1.1077E+02  1.4313E-01  2.1259E-01
  1.1146E+02  1.3943E-01  2.1177E-01
  1.1214E+02  1.3579E-01  2.1093E-01
  1.1283E+02  1.3219E-01  2.1007E-01
  1.1352E+02  1.2859E-01  2.0919E-01
  1.1421E+02  1.2496E-01  2.0829E-01
  1.1490E+02  1.2127E-01  2.0737E-01
  1.1558E+02  1.1753E-01  2.0642E-01
  1.1627E+02  1.1378E-01  2.0546E-01
  1.1696E+02  1.1004E-01  2.0447E-01
  1.1765E+02  1.0639E-01  2.0346E-01
  1.1834E+02  1.0283E-01  2.0244E-01
  1.1902E+02  9.9377E-02  2.0139E-01
  1.1971E+02  9.6018E-02  2.0033E-01
  1.2040E+02  9.2718E-02  1.9926E-01
  1.2109E+02  8.9434E-02  1.9817E-01
  1.2178E+02  8.6125E-02  1.9706E-01
  1.2246E+02  8.2766E-02  1.9594E-01
  1.2315E+02  7.9343E-02  1.9479E-01
  1.2384E+02  7.5864E-02  1.9363E-01
  1.2453E+02  7.2352E-02  1.9244E-01
  1.2522E+02  6.8846E-02  1.9124E-01
  1.2590E+02  6.5380E-02  1.9002E-01
  1.2659E+02  6.1979E-02  1.8877E-01
  1.2728E+02  5.8651E-02  1.8751E-01
  1.2797E+02  5.5395E-02  1.8624E-01
  1.2866E+02  5.2199E-02  1.8494E-01
  1.2934E+02  4.9051E-02  1.8364E-01
  1.3003E+02  4.5935E-02  1.8231E-01
  1.3072E+02  4.2829E-02  1.8097E-01
  1.3141E+02  3.9720E-02  1.7962E-01
  1.3210E+02  3.6598E-02  1.7825E-01
  1.3278E+02  3.3468E-02  1.7687E-01
  1.3347E+02  3.0342E-02  1.7547E-01
  1.3416E+02  2.7235E-02  1.7405E-01
  1.3485E+02  2.4154E-02  1.7262E-01
  1.3554E+02  2.1106E-02  1.7118E-01
  1.3622E+02  1.8093E-02  1.6972E-01
  1.3691E+02  1.5115E-02  1.6825E-01
  1.3760E+02  1.2174E-02  1.6677E-01
  1.3829E+02  9.2671E-03  1.6528E-01
  1.3898E+02  6.3944E-03  1.6377E-01
  1.3966E+02  3.5528E-03  1.6225E-01
  1.4035E+02  7.3921E-04  1.6072E-01
  1.4104E+02 -2.0468E-03  1.5918E-01
  1.4173E+02 -4.8031E-03  1.5763E-01
  1.4242E+02 -7.5277E-03  1.5606E-01
  1.4310E+02 -1.0221E-02  1.5449E-01
  1.4379E+02 -1.2885E-02  1.5290E-01
  1.4448E+02 -1.5522E-02  1.5131E-01
  1.4517E+02 -1.8134E-02  1.4970E-01
  1.4586E+02 -2.0721E-02  1.4809E-01
  1.4654E+02 -2.3280E-02  1.4646E-01
  1.4723E+02 -2.5810E-02  1.4483E-01
  1.4792E+02 -2.8311E-02  1.4318E-01
  1.4861E+02 -3.0782E-02  1.4153E-01
  1.4930E+02 -3.3226E-02  1.3987E-01
  1.4998E+02 -3.5646E-02  1.3821E-01
  1.5067E+02 -3.8042E-02  1.3653E-01
  1.5136E+02 -4.0416E-02  1.3485E-01
  1.5205E+02 -4.2767E-02  1.3316E-01
  1.5274E+02 -4.5096E-02  1.3146E-01
  1.5342E+02 -4.7401E-02  1.2975E-01
  1.5411E+02 -4.9678E-02  1.2804E-01
  1.5480E+02 -5.1924E-02  1.2632E-01
  1.5549E+02 -5.4135E-02  1.2460E-01
  1.5618E+02 -5.6311E-02  1.2286E-01
  1.5686E+02 -5.8451E-02  1.2113E-01
  1.5755E+02 -6.0555E-02  1.1938E-01
  1.5824E+02 -6.2626E-02  1.1763E-01
  1.5893E+02 -6.4664E-02  1.1588E-01
  1.5962E+02 -6.6673E-02  1.1412E-01
  1.6030E+02 -6.8653E-02  1.1236E-01
  1.6099E+02 -7.0604E-02  1.1059E-01
  1.6168E+02 -7.2524E-02  1.0882E-01
  1.6237E+02 -7.4410E-02  1.0704E-01
  1.6306E+02 -7.6262E-02  1.0526E-01
  1.6374E+02 -7.8084E-02  1.0348E-01
  1.6443E+02 -7.9881E-02  1.0170E-01
  1.6512E+02 -8.1657E-02  9.9913E-02
  1.6581E+02 -8.3413E-02  9.8125E-02
  1.6650E+02 -8.5148E-02  9.6335E-02
  1.6718E+02 -8.6857E-02  9.4543E-02
  1.6787E+02 -8.8537E-02  9.2749E-02
  1.6856E+02 -9.0186E-02  9.0954E-02
  1.6925E+02 -9.1802E-02  8.9157E-02
  1.6994E+02 -9.3385E-02  8.7360E-02
  1.7062E+02 -9.4937E-02  8.5562E-02
  1.7131E+02 -9.6459E-02  8.3764E-02
  1.7200E+02 -9.7956E-02  8.1965E-02
  1.7269E+02 -9.9431E-02  8.0166E-02
  1.7338E+02 -1.0088E-01  7.8366E-02
  1.7406E+02 -1.0231E-01  7.6566E-02
  1.7475E+02 -1.0370E-01  7.4767E-02
  1.7544E+02 -1.0506E-01  7.2969E-02
  1.7613E+02 -1.0638E-01  7.1172E-02
  1.7682E+02 -1.0766E-01  6.9376E-02
  1.7750E+02 -1.0890E-01  6.7583E-02
  1.7819E+02 -1.1012E-01  6.5792E-02
  1.7888E+02 -1.1131E-01  6.4002E-02
