# CREATED BY GENE DIAGNOSTICS TOOL on Tue May 14 17:13:42 2019
# diag: timetrace, run(s): act, time window: 0-3000(3660 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/export/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9992E-01  0.0000E+00
  8.2000E-01  9.8505E-01 -1.5054E-02
  1.6400E+00  9.4841E-01 -2.9225E-02
  2.4600E+00  9.0209E-01 -4.2129E-02
  3.2800E+00  8.5526E-01 -5.3665E-02
  4.1000E+00  8.1353E-01 -6.3949E-02
  4.9200E+00  7.7836E-01 -7.3205E-02
  5.7400E+00  7.4766E-01 -8.1628E-02
  6.5600E+00  7.1791E-01 -8.9305E-02
  7.3800E+00  6.8630E-01 -9.6220E-02
  8.2000E+00  6.5186E-01 -1.0230E-01
  9.0200E+00  6.1541E-01 -1.0748E-01
  9.8400E+00  5.7871E-01 -1.1175E-01
  1.0660E+01  5.4356E-01 -1.1516E-01
  1.1480E+01  5.1130E-01 -1.1778E-01
  1.2300E+01  4.8258E-01 -1.1974E-01
  1.3120E+01  4.5755E-01 -1.2116E-01
  1.3940E+01  4.3611E-01 -1.2215E-01
  1.4760E+01  4.1803E-01 -1.2282E-01
  1.5580E+01  4.0313E-01 -1.2328E-01
  1.6400E+01  3.9128E-01 -1.2362E-01
  1.7220E+01  3.8254E-01 -1.2392E-01
  1.8040E+01  3.7651E-01 -1.2428E-01
  1.8860E+01  3.7319E-01 -1.2475E-01
  1.9680E+01  3.7270E-01 -1.2543E-01
  2.0500E+01  3.7425E-01 -1.2636E-01
  2.1320E+01  3.7734E-01 -1.2758E-01
  2.2140E+01  3.8189E-01 -1.2911E-01
  2.2960E+01  3.8764E-01 -1.3096E-01
  2.3780E+01  3.9397E-01 -1.3315E-01
  2.4600E+01  4.0057E-01 -1.3566E-01
  2.5420E+01  4.0733E-01 -1.3847E-01
  2.6240E+01  4.1373E-01 -1.4155E-01
  2.7060E+01  4.1920E-01 -1.4486E-01
  2.7880E+01  4.2382E-01 -1.4835E-01
  2.8700E+01  4.2786E-01 -1.5197E-01
  2.9520E+01  4.3111E-01 -1.5569E-01
  3.0340E+01  4.3302E-01 -1.5946E-01
  3.1160E+01  4.3337E-01 -1.6323E-01
  3.1980E+01  4.3228E-01 -1.6695E-01
  3.2800E+01  4.2986E-01 -1.7055E-01
  3.3620E+01  4.2608E-01 -1.7400E-01
  3.4440E+01  4.2101E-01 -1.7726E-01
  3.5260E+01  4.1474E-01 -1.8031E-01
  3.6080E+01  4.0735E-01 -1.8311E-01
  3.6900E+01  3.9914E-01 -1.8566E-01
  3.7720E+01  3.9008E-01 -1.8793E-01
  3.8540E+01  3.8012E-01 -1.8992E-01
  3.9360E+01  3.6967E-01 -1.9161E-01
  4.0180E+01  3.5905E-01 -1.9303E-01
