# CREATED BY GENE DIAGNOSTICS TOOL on Thu May 16 14:21:43 2019
# diag: timetrace, run(s): act, time window: 0-3000(3828 steps), species: ions
# original data path: /marconi_scratch/userexternal/cmoreno0/export/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9992E-01  0.0000E+00
  7.8400E-01  9.8819E-01  1.2639E-02
  1.5680E+00  9.5807E-01  2.4770E-02
  2.3520E+00  9.1888E-01  3.6021E-02
  3.1360E+00  8.7930E-01  4.6289E-02
  3.9200E+00  8.4452E-01  5.5654E-02
  4.7040E+00  8.1548E-01  6.4266E-02
  5.4880E+00  7.9008E-01  7.2255E-02
  6.2720E+00  7.6525E-01  7.9689E-02
  7.0560E+00  7.3879E-01  8.6567E-02
  7.8400E+00  7.1000E-01  9.2850E-02
  8.6240E+00  6.7955E-01  9.8495E-02
  9.4080E+00  6.4875E-01  1.0349E-01
  1.0192E+01  6.1895E-01  1.0783E-01
  1.0976E+01  5.9111E-01  1.1159E-01
  1.1760E+01  5.6576E-01  1.1481E-01
  1.2544E+01  5.4311E-01  1.1758E-01
  1.3328E+01  5.2314E-01  1.1998E-01
  1.4112E+01  5.0581E-01  1.2207E-01
  1.4896E+01  4.9110E-01  1.2393E-01
  1.5680E+01  4.7902E-01  1.2562E-01
  1.6464E+01  4.6959E-01  1.2723E-01
  1.7248E+01  4.6268E-01  1.2880E-01
  1.8032E+01  4.5812E-01  1.3040E-01
  1.8816E+01  4.5591E-01  1.3208E-01
  1.9600E+01  4.5574E-01  1.3389E-01
  2.0384E+01  4.5717E-01  1.3587E-01
  2.1168E+01  4.5993E-01  1.3804E-01
  2.1952E+01  4.6375E-01  1.4042E-01
  2.2736E+01  4.6836E-01  1.4301E-01
  2.3520E+01  4.7341E-01  1.4582E-01
  2.4304E+01  4.7852E-01  1.4884E-01
  2.5088E+01  4.8349E-01  1.5206E-01
  2.5872E+01  4.8818E-01  1.5545E-01
  2.6656E+01  4.9226E-01  1.5899E-01
  2.7440E+01  4.9541E-01  1.6264E-01
  2.8224E+01  4.9758E-01  1.6637E-01
  2.9008E+01  4.9883E-01  1.7016E-01
  2.9792E+01  4.9910E-01  1.7396E-01
  3.0576E+01  4.9821E-01  1.7774E-01
  3.1360E+01  4.9608E-01  1.8147E-01
  3.2144E+01  4.9284E-01  1.8512E-01
  3.2928E+01  4.8859E-01  1.8865E-01
  3.3712E+01  4.8339E-01  1.9206E-01
  3.4496E+01  4.7722E-01  1.9531E-01
  3.5280E+01  4.7019E-01  1.9840E-01
  3.6064E+01  4.6261E-01  2.0130E-01
  3.6848E+01  4.5463E-01  2.0401E-01
  3.7632E+01  4.4637E-01  2.0653E-01
  3.8416E+01  4.3798E-01  2.0888E-01
  3.9200E+01  4.2949E-01  2.1105E-01
  3.9984E+01  4.2095E-01  2.1305E-01
  4.0768E+01  4.1241E-01  2.1489E-01
  4.1552E+01  4.0396E-01  2.1657E-01
  4.2336E+01  3.9573E-01  2.1811E-01
  4.3120E+01  3.8799E-01  2.1953E-01
  4.3904E+01  3.8119E-01  2.2086E-01
  4.4688E+01  3.7566E-01  2.2215E-01
  4.5472E+01  3.7125E-01  2.2341E-01
  4.6256E+01  3.6729E-01  2.2467E-01
  4.7040E+01  3.6284E-01  2.2591E-01
  4.7824E+01  3.5722E-01  2.2711E-01
  4.8608E+01  3.5052E-01  2.2823E-01
  4.9392E+01  3.4369E-01  2.2929E-01
  5.0176E+01  3.3791E-01  2.3030E-01
  5.0960E+01  3.3405E-01  2.3132E-01
  5.1744E+01  3.3224E-01  2.3239E-01
  5.2528E+01  3.3190E-01  2.3354E-01
  5.3312E+01  3.3204E-01  2.3478E-01
  5.4096E+01  3.3173E-01  2.3608E-01
  5.4880E+01  3.3048E-01  2.3742E-01
  5.5664E+01  3.2833E-01  2.3878E-01
  5.6448E+01  3.2558E-01  2.4014E-01
  5.7232E+01  3.2260E-01  2.4150E-01
  5.8016E+01  3.1970E-01  2.4284E-01
  5.8800E+01  3.1697E-01  2.4417E-01
  5.9584E+01  3.1429E-01  2.4549E-01
