# CREATED BY GENE DIAGNOSTICS TOOL on Fri Mar  1 16:16:57 2019
# diag: nrgtstep, run(s): act, time window: 0-753.41303(1 steps)
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_ref=1.65m
#
# dt_max = 0.102
#  t          dt        
  0.0000E+00  3.9966E-02
  3.9966E-01  3.9965E-02
  7.9931E-01  3.9966E-02
  1.1990E+00  3.9765E-02
  1.5966E+00  3.7965E-02
  1.9763E+00  3.7965E-02
  2.3559E+00  3.7965E-02
  2.7356E+00  3.6412E-02
  3.0997E+00  3.6024E-02
  3.4599E+00  3.6024E-02
  3.8202E+00  3.6024E-02
  4.1804E+00  3.6024E-02
  4.5407E+00  3.6024E-02
  4.9009E+00  3.5647E-02
  5.2574E+00  3.4142E-02
  5.5988E+00  3.4142E-02
  5.9402E+00  3.4142E-02
  6.2816E+00  3.4142E-02
  6.6230E+00  3.2920E-02
  6.9522E+00  3.2397E-02
  7.2762E+00  3.2397E-02
  7.6002E+00  3.2397E-02
  7.9241E+00  3.2234E-02
  8.2465E+00  3.0775E-02
  8.5542E+00  3.0775E-02
  8.8620E+00  3.0775E-02
  9.1697E+00  3.0775E-02
  9.4775E+00  2.9536E-02
  9.7728E+00  2.9226E-02
  1.0065E+01  2.9226E-02
  1.0357E+01  2.9226E-02
  1.0650E+01  2.8203E-02
  1.0932E+01  2.7764E-02
  1.1209E+01  2.7764E-02
  1.1487E+01  2.7764E-02
  1.1765E+01  2.6926E-02
  1.2034E+01  2.6368E-02
  1.2297E+01  2.6368E-02
  1.2561E+01  2.6368E-02
  1.2825E+01  2.5830E-02
  1.3083E+01  2.5023E-02
  1.3333E+01  2.5023E-02
  1.3584E+01  2.5023E-02
  1.3834E+01  2.4390E-02
  1.4078E+01  2.3757E-02
  1.4315E+01  2.3757E-02
  1.4553E+01  2.3757E-02
  1.4790E+01  2.2556E-02
  1.5016E+01  2.2555E-02
  1.5242E+01  2.2555E-02
  1.5467E+01  2.2555E-02
  1.5693E+01  2.1517E-02
  1.5908E+01  2.1401E-02
  1.6122E+01  2.1401E-02
  1.6336E+01  2.1401E-02
