# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 17:08:36 2019
# diag: nrgsummary, run(s): act, time window: 0-1506.8261(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  5.3209E+01 -3.7885E-19  2.0234E+00  4.2737E-03
  5.3367E+01  2.4685E-18  2.0209E+00  4.7393E-03
  5.3525E+01 -2.5110E-18  2.0180E+00  5.2273E-03
  5.3683E+01 -9.5630E-19  2.0145E+00  5.6062E-03
  5.3842E+01 -1.0135E-18  2.0106E+00  5.7867E-03
  5.4000E+01 -8.5960E-19  2.0063E+00  5.8878E-03
  5.4158E+01 -3.1490E-18  2.0015E+00  6.1075E-03
  5.4316E+01 -2.4863E-18  1.9963E+00  6.5080E-03
  5.4474E+01 -1.4484E-18  1.9909E+00  7.0328E-03
  5.4632E+01 -3.7118E-18  1.9854E+00  7.7132E-03
  5.4790E+01  3.8733E-18  1.9798E+00  8.5022E-03
  5.4948E+01 -1.2308E-18  1.9740E+00  9.2568E-03
  5.5106E+01  2.1634E-18  1.9677E+00  1.0037E-02
  5.5265E+01 -4.5420E-18  1.9611E+00  1.0848E-02
  5.5423E+01  1.5999E-19  1.9541E+00  1.1446E-02
  5.5581E+01  1.1206E-18  1.9468E+00  1.1773E-02
  5.5739E+01 -8.6215E-19  1.9394E+00  1.1962E-02
  5.5897E+01 -1.3221E-18  1.9321E+00  1.2090E-02
  5.6055E+01 -2.2102E-18  1.9248E+00  1.2193E-02
  5.6210E+01  2.9053E-19  1.9177E+00  1.2345E-02
  5.6359E+01  3.8538E-18  1.9108E+00  1.2534E-02
  5.6509E+01  2.5725E-19  1.9038E+00  1.2747E-02
  5.6659E+01  2.2111E-18  1.8970E+00  1.2885E-02
  5.6808E+01 -1.5273E-18  1.8904E+00  1.2896E-02
  5.6958E+01  5.7472E-19  1.8841E+00  1.2889E-02
  5.7108E+01 -5.5307E-19  1.8779E+00  1.3007E-02
  5.7257E+01 -1.2193E-18  1.8716E+00  1.3269E-02
  5.7407E+01 -1.9621E-19  1.8650E+00  1.3636E-02
  5.7557E+01  4.8132E-18  1.8582E+00  1.3760E-02
  5.7706E+01 -1.4654E-18  1.8513E+00  1.3668E-02
  5.7848E+01 -2.5702E-18  1.8444E+00  1.3628E-02
  5.7990E+01  2.7045E-18  1.8371E+00  1.3701E-02
  5.8132E+01  1.6121E-18  1.8297E+00  1.3790E-02
  5.8274E+01 -2.7015E-18  1.8225E+00  1.3720E-02
  5.8416E+01  1.2209E-18  1.8156E+00  1.3453E-02
  5.8558E+01  4.5587E-18  1.8087E+00  1.3206E-02
  5.8699E+01 -2.8165E-18  1.8016E+00  1.3034E-02
  5.8841E+01 -2.1191E-18  1.7944E+00  1.3043E-02
  5.8983E+01 -1.1746E-18  1.7869E+00  1.3145E-02
