# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:46:35 2019
# diag: fluxspectra, run(s): act, time window: 0-23.556445(6 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1c/
# normalization: L_ref=1.65m
#
# Q*A =   1.3078E-01 MW
# G*A =   7.6092E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  3.1700E+00 -8.1416E-16 -2.8965E-07
  3.2266E+00  2.9573E-16 -2.9434E-07
  3.2832E+00  1.3087E-15 -2.5792E-07
  3.3398E+00  8.9262E-16 -2.8662E-07
  3.3964E+00  2.3236E-15 -3.1203E-07
  3.4530E+00  6.3976E-16 -3.4447E-07
  3.5096E+00  9.4978E-16 -2.8092E-07
  3.5662E+00  1.0943E-15 -2.9607E-07
  3.6228E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.6456E-14  1.4123E-03
  1.0000E-01 -3.5477E-13  4.7821E-03
  1.5000E-01  1.2201E-12  8.6411E-03
  2.0000E-01  5.6548E-13  1.2002E-02
  2.5000E-01  1.0123E-12  1.4323E-02
  3.0000E-01 -2.5156E-12  1.5480E-02
  3.5000E-01  2.5350E-12  1.5628E-02
  4.0000E-01 -3.6059E-12  1.5033E-02
  4.5000E-01  6.7199E-13  1.3966E-02
  5.0000E-01  1.5448E-12  1.2628E-02
  5.5000E-01 -2.9746E-13  1.1141E-02
  6.0000E-01  1.9303E-13  9.5789E-03
  6.5000E-01  1.7893E-13  8.0095E-03
  7.0000E-01 -1.9661E-12  6.5038E-03
  7.5000E-01  4.1177E-12  5.1273E-03
  8.0000E-01  9.3746E-13  3.9315E-03
  8.5000E-01  4.5208E-13  2.9459E-03
  9.0000E-01 -7.7395E-13  2.1738E-03
  9.5000E-01 -2.4394E-12  1.5959E-03
  1.0000E+00  6.5000E-13  1.1785E-03
  1.0500E+00  6.7540E-13  8.8380E-04
  1.1000E+00  6.6623E-13  6.7649E-04
  1.1500E+00  2.0846E-13  5.2817E-04
  1.2000E+00 -1.7049E-13  4.1830E-04
  1.2500E+00  2.0291E-13  3.3368E-04
  1.3000E+00  1.0680E-13  2.6661E-04
  1.3500E+00 -2.2698E-14  2.1281E-04
  1.4000E+00 -1.9299E-13  1.6975E-04
  1.4500E+00 -1.1188E-13  1.3562E-04
  1.5000E+00  1.2915E-14  1.0883E-04
  1.5500E+00 -8.1928E-14  8.7902E-05
  1.6000E+00  4.7995E-14  7.1478E-05
  1.6500E+00 -1.3984E-14  5.8409E-05
  1.7000E+00  1.6301E-13  4.7799E-05
  1.7500E+00  2.9828E-14  3.9006E-05
  1.8000E+00 -7.7024E-14  3.1585E-05
  1.8500E+00 -5.7559E-14  2.5241E-05
  1.9000E+00  1.4226E-14  1.9790E-05
  1.9500E+00 -3.2306E-14  1.5111E-05
  2.0000E+00 -7.4929E-15  1.1119E-05
  2.0500E+00 -1.3888E-14  7.7423E-06
  2.1000E+00  3.8420E-15  4.9137E-06
  2.1500E+00  3.9754E-15  2.5679E-06
  2.2000E+00 -3.3897E-14  6.4185E-07
  2.2500E+00  1.0069E-14 -9.2164E-07
  2.3000E+00 -5.0067E-15 -2.1711E-06
  2.3500E+00  1.2861E-14 -3.1481E-06
  2.4000E+00  1.6998E-14 -3.8914E-06
  2.4500E+00  1.1147E-14 -4.4393E-06
  2.5000E+00  1.2944E-14 -4.8286E-06
  2.5500E+00  1.5307E-14 -5.0928E-06
  2.6000E+00 -7.6246E-15 -5.2610E-06
  2.6500E+00 -2.9413E-14 -5.3576E-06
  2.7000E+00 -2.8593E-14 -5.3984E-06
  2.7500E+00  1.0129E-14 -5.3876E-06
  2.8000E+00  6.5845E-15 -5.3212E-06
  2.8500E+00 -1.6573E-14 -5.1933E-06
  2.9000E+00  1.4497E-14 -5.0007E-06
  2.9500E+00  5.4876E-16 -4.7462E-06
  3.0000E+00 -4.0861E-15 -4.4427E-06
  3.0500E+00  1.4881E-14 -4.1146E-06
  3.1000E+00  7.2517E-16 -3.7922E-06
  3.1500E+00  1.0916E-14 -3.4967E-06
