# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 15:48:13 2019
# diag: fluxspectra, run(s): act, time window: 0-73.557933(25 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1b/
# normalization: L_ref=1.65m
#
# Q*A =   1.6757E-01 MW
# G*A =   3.9086E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  0.0000E+00  9.2114E-13  3.4610E-02
  5.6607E-02 -8.5738E-13  8.8302E-02
  1.1321E-01  2.8203E-12  3.0456E-02
  1.6982E-01 -8.5180E-13  1.5424E-02
  2.2643E-01  9.5399E-14  8.4834E-03
  2.8303E-01  9.9428E-14  7.1959E-03
  3.3964E-01  6.5272E-13  6.1599E-03
  3.9625E-01 -5.0051E-13  5.0352E-03
  4.5285E-01 -3.7390E-13  4.3017E-03
  5.0946E-01  1.0718E-13  3.4368E-03
  5.6607E-01 -1.9560E-13  2.7754E-03
  6.2267E-01  3.5359E-14  2.4999E-03
  6.7928E-01  1.2086E-13  1.7293E-03
  7.3589E-01 -2.4544E-13  1.5193E-03
  7.9250E-01  2.5001E-13  1.0988E-03
  8.4910E-01  2.6391E-13  1.0704E-03
  9.0571E-01 -1.9192E-13  7.4508E-04
  9.6232E-01 -1.4422E-13  5.7416E-04
  1.0189E+00 -4.4724E-14  3.9843E-04
  1.0755E+00  2.2038E-13  3.5779E-04
  1.1321E+00  1.2518E-14  2.6288E-04
  1.1887E+00 -1.9406E-13  2.3705E-04
  1.2453E+00  3.8440E-14  1.8717E-04
  1.3020E+00 -1.5271E-13  1.5669E-04
  1.3586E+00  1.5560E-14  1.4423E-04
  1.4152E+00 -1.4099E-13  1.8819E-04
  1.4718E+00  8.6008E-14  1.1260E-04
  1.5284E+00 -2.8943E-14  1.0067E-04
  1.5850E+00  3.0991E-14  7.9036E-05
  1.6416E+00  9.6083E-15  6.4868E-05
  1.6982E+00 -4.5210E-14  4.9742E-05
  1.7548E+00 -4.4139E-14  4.5069E-05
  1.8114E+00 -4.1465E-15  4.1805E-05
  1.8680E+00 -1.1628E-14  3.4024E-05
  1.9246E+00  4.3352E-15  2.8408E-05
  1.9812E+00 -2.3843E-14  2.2282E-05
  2.0378E+00 -5.9786E-15  1.6927E-05
  2.0945E+00 -1.3740E-16  1.8369E-05
  2.1511E+00  5.4930E-15  8.1424E-06
  2.2077E+00  7.6494E-15  8.0756E-06
  2.2643E+00  5.6319E-15  6.7115E-06
