#Run  | kymin     1  /Eigenvalue1            
0001  | 5.000000e-02 |  0.0070  0.0110
0002  | 1.000000e-01 |  0.0180  0.0360
0003  | 1.500000e-01 |  0.0310  0.0660
0004  | 2.000000e-01 |  0.0420  0.0760
0005  | 2.500000e-01 |  0.0510  0.0870
0006  | 3.000000e-01 |  0.0570  0.1010
0007  | 3.500000e-01 |  0.0600  0.1180
0008  | 4.000000e-01 |  0.0650  0.1690
0009  | 4.500000e-01 |  0.0750  0.1820
0010  | 5.000000e-01 |  0.0820  0.2020
0011  | 5.500000e-01 |  0.0850  0.2660
0012  | 6.000000e-01 |  0.0990  0.2810
0013  | 6.500000e-01 |  0.1090  0.3040
0014  | 7.000000e-01 |  0.1150  0.3300
0015  | 7.500000e-01 |  0.1190  0.3580
0016  | 8.000000e-01 |  0.1220  0.3850
0017  | 8.500000e-01 |  0.1210  0.4120
0018  | 9.000000e-01 |  0.1160  0.4400
0019  | 9.500000e-01 |  0.1090  0.4700
0020  | 1.000000e+00 |  0.1030  0.5020
0021  | 1.050000e+00 |  0.0970  0.5340
0022  | 1.100000e+00 |  0.0910  0.5650
0023  | 1.150000e+00 |  0.0860  0.5950
0024  | 1.200000e+00 |  0.0790  0.6230
0025  | 1.250000e+00 |  0.0720  0.6490
0026  | 1.300000e+00 |  0.0640  0.6740
0027  | 1.350000e+00 |  0.0570  0.6990
0028  | 1.400000e+00 |  0.0490  0.7220
0029  | 1.450000e+00 |  0.0420  0.7440
0030  | 1.500000e+00 |  0.0360  0.7650
0031  | 1.550000e+00 |  0.0320  0.7840
0032  | 1.600000e+00 |  0.0270  0.8020
0033  | 1.650000e+00 |  0.0240  0.8180
0034  | 1.700000e+00 |  0.0210  0.8320
0035  | 1.750000e+00 |  0.0180  0.8440
0036  | 1.800000e+00 |  0.0150  0.8540
0037  | 1.850000e+00 |  0.0130  0.8610
0038  | 1.900000e+00 |  0.0130  0.8660
0039  | 1.950000e+00 |  0.0160  0.8700
0040  | 2.000000e+00 |  0.0190  0.8750
0041  | 2.050000e+00 |  0.0230  0.8810
0042  | 2.100000e+00 |  0.0260  0.8860
0043  | 2.150000e+00 |  0.0280  0.8900
0044  | 2.200000e+00 |  0.0300  0.8930
0045  | 2.250000e+00 |  0.0310  0.8940
0046  | 2.300000e+00 |  0.0330  0.8930
0047  | 2.350000e+00 |  0.0360  0.8910
0048  | 2.400000e+00 |  0.0410  0.8890
0049  | 2.450000e+00 |  0.0450  0.8880
0050  | 2.500000e+00 |  0.0490  0.8880
0051  | 2.550000e+00 |  0.0520  0.8870
0052  | 2.600000e+00 |  0.0550  0.8870
0053  | 2.650000e+00 |  0.0560  0.8850
0054  | 2.700000e+00 |  0.0570  0.8840
0055  | 2.750000e+00 |  0.0580  0.8810
0056  | 2.800000e+00 |  0.0590  0.8790
0057  | 2.850000e+00 |  0.0600  0.8770
0058  | 2.900000e+00 |  0.0600  0.8750
0059  | 2.950000e+00 |  0.0600  0.8730
0060  | 3.000000e+00 |  0.0600  0.8720
0061  | 3.050000e+00 |  0.0580  0.8710
0062  | 3.100000e+00 |  0.0570  0.8700
0063  | 3.150000e+00 |  0.0540  0.8700
