# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 25 11:31:08 2019
# diag: nrgsummary, run(s): act, time window: 0-794.09368(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds06/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  1.9732E+01 -5.6209E-19  3.1411E-01 -3.9442E-04
  2.0187E+01  6.6032E-20  3.2253E-01 -3.5117E-04
  2.0640E+01 -4.5623E-19  3.3107E-01 -3.0322E-04
  2.1093E+01  1.2054E-18  3.3976E-01 -2.5057E-04
  2.1532E+01  6.4540E-19  3.4833E-01 -1.9519E-04
  2.1962E+01  6.2248E-19  3.5690E-01 -1.3702E-04
  2.2392E+01  9.4686E-19  3.6561E-01 -7.5164E-05
  2.2813E+01 -1.6554E-19  3.7431E-01 -1.1149E-05
  2.3221E+01  1.7459E-18  3.8290E-01  5.3921E-05
  2.3629E+01 -2.9576E-19  3.9163E-01  1.2180E-04
  2.4038E+01  6.4744E-19  4.0054E-01  1.9228E-04
  2.4435E+01  1.3816E-18  4.0938E-01  2.6322E-04
  2.4823E+01  3.8154E-19  4.1816E-01  3.3414E-04
  2.5211E+01  1.2714E-19  4.2709E-01  4.0649E-04
  2.5598E+01 -1.1783E-18  4.3619E-01  4.7974E-04
  2.5978E+01 -2.7234E-18  4.4529E-01  5.5187E-04
  2.6346E+01  1.7403E-18  4.5427E-01  6.2156E-04
  2.6715E+01  1.2668E-18  4.6341E-01  6.9058E-04
  2.7083E+01  4.0894E-18  4.7273E-01  7.5877E-04
  2.7442E+01  5.7824E-19  4.8199E-01  8.2456E-04
  2.7791E+01 -7.1680E-19  4.9117E-01  8.8857E-04
  2.8141E+01 -1.5027E-18  5.0052E-01  9.5326E-04
  2.8490E+01 -6.9902E-19  5.1002E-01  1.0194E-03
  2.8834E+01 -3.0519E-19  5.1956E-01  1.0865E-03
  2.9166E+01  1.1446E-18  5.2890E-01  1.1534E-03
  2.9498E+01 -1.4614E-18  5.3839E-01  1.2231E-03
  2.9830E+01 -8.6149E-19  5.4802E-01  1.2969E-03
  3.0162E+01  1.8993E-18  5.5780E-01  1.3769E-03
  3.0479E+01  7.1912E-19  5.6727E-01  1.4609E-03
  3.0794E+01  1.4152E-18  5.7681E-01  1.5534E-03
  3.1109E+01 -3.8708E-18  5.8648E-01  1.6552E-03
  3.1424E+01 -1.5007E-18  5.9626E-01  1.7656E-03
  3.1733E+01 -1.7478E-19  6.0597E-01  1.8802E-03
  3.2033E+01 -3.4738E-18  6.1547E-01  1.9957E-03
  3.2332E+01 -2.8602E-19  6.2508E-01  2.1141E-03
  3.2631E+01 -1.2969E-18  6.3479E-01  2.2351E-03
  3.2928E+01 -5.5917E-19  6.4450E-01  2.3583E-03
  3.3212E+01 -3.8917E-20  6.5389E-01  2.4808E-03
  3.3496E+01 -1.4028E-18  6.6336E-01  2.6080E-03
  3.3780E+01 -4.7437E-19  6.7289E-01  2.7409E-03
  3.4064E+01 -5.7088E-19  6.8250E-01  2.8804E-03
  3.4348E+01  3.3483E-19  6.9218E-01  3.0278E-03
  3.4630E+01 -2.6849E-18  7.0181E-01  3.1826E-03
  3.4899E+01 -1.2093E-18  7.1110E-01  3.3400E-03
  3.5169E+01 -4.5176E-19  7.2044E-01  3.5067E-03
  3.5438E+01 -1.8657E-18  7.2978E-01  3.6810E-03
  3.5694E+01 -1.7943E-18  7.3872E-01  3.8546E-03
  3.5950E+01 -2.3342E-18  7.4769E-01  4.0333E-03
  3.6206E+01  1.5580E-18  7.5669E-01  4.2153E-03
  3.6462E+01  4.8136E-19  7.6570E-01  4.4002E-03
  3.6719E+01  2.8032E-18  7.7472E-01  4.5893E-03
  3.6975E+01 -4.8262E-19  7.8377E-01  4.7859E-03
  3.7231E+01 -1.1114E-18  7.9281E-01  4.9946E-03
  3.7479E+01 -5.4403E-18  8.0157E-01  5.2124E-03
  3.7722E+01 -6.0609E-18  8.1012E-01  5.4427E-03
  3.7961E+01 -3.6014E-18  8.1854E-01  5.6881E-03
  3.8191E+01  9.3791E-19  8.2664E-01  5.9460E-03
  3.8421E+01  3.8163E-18  8.3472E-01  6.2309E-03
  3.8651E+01 -2.9643E-18  8.4279E-01  6.5481E-03
  3.8882E+01  1.3686E-18  8.5081E-01  6.8976E-03
  3.9101E+01  2.0123E-18  8.5844E-01  7.2507E-03
  3.9320E+01 -3.0807E-19  8.6600E-01  7.6103E-03
  3.9538E+01 -2.6587E-18  8.7354E-01  7.9714E-03
  3.9757E+01  4.6631E-18  8.8108E-01  8.3113E-03
  3.9975E+01  5.2844E-18  8.8862E-01  8.6116E-03
  4.0194E+01  2.5721E-19  8.9618E-01  8.8706E-03
  4.0410E+01 -2.8186E-18  9.0369E-01  9.0859E-03
  4.0617E+01  2.1038E-18  9.1091E-01  9.2490E-03
  4.0824E+01 -5.4120E-18  9.1813E-01  9.3830E-03
  4.1032E+01 -9.6528E-19  9.2534E-01  9.5024E-03
  4.1239E+01 -1.2876E-18  9.3256E-01  9.6164E-03
  4.1446E+01 -3.1658E-18  9.3977E-01  9.7430E-03
  4.1653E+01  1.8067E-18  9.4700E-01  9.8910E-03
  4.1861E+01 -9.0971E-18  9.5424E-01  1.0042E-02
  4.2068E+01  1.4038E-18  9.6148E-01  1.0194E-02
  4.2275E+01 -5.7694E-18  9.6866E-01  1.0363E-02
  4.2482E+01 -1.4590E-18  9.7573E-01  1.0520E-02
  4.2690E+01 -2.5336E-19  9.8270E-01  1.0636E-02
  4.2897E+01  4.6914E-18  9.8953E-01  1.0716E-02
  4.3104E+01  3.7137E-18  9.9623E-01  1.0766E-02
  4.3311E+01  3.8738E-18  1.0028E+00  1.0782E-02
  4.3519E+01  4.0364E-18  1.0091E+00  1.0769E-02
  4.3726E+01 -2.9371E-18  1.0151E+00  1.0751E-02
  4.3933E+01  4.4019E-18  1.0209E+00  1.0775E-02
  4.4140E+01 -8.9910E-19  1.0265E+00  1.0874E-02
  4.4348E+01 -3.3751E-18  1.0320E+00  1.1006E-02
  4.4555E+01  7.6827E-19  1.0373E+00  1.1113E-02
  4.4762E+01 -1.4398E-19  1.0426E+00  1.1199E-02
  4.4969E+01  1.6010E-18  1.0477E+00  1.1254E-02
  4.5173E+01  1.6901E-18  1.0526E+00  1.1260E-02
  4.5369E+01  1.3892E-18  1.0573E+00  1.1240E-02
  4.5563E+01 -4.8352E-18  1.0617E+00  1.1229E-02
  4.5749E+01 -1.7734E-18  1.0660E+00  1.1257E-02
  4.5935E+01  6.6089E-18  1.0702E+00  1.1326E-02
  4.6121E+01 -9.9678E-20  1.0744E+00  1.1426E-02
  4.6308E+01 -5.3861E-19  1.0785E+00  1.1523E-02
  4.6494E+01  5.6720E-18  1.0825E+00  1.1599E-02
  4.6680E+01 -2.4450E-18  1.0864E+00  1.1693E-02
  4.6867E+01  6.5578E-19  1.0902E+00  1.1807E-02
  4.7053E+01  1.1863E-17  1.0939E+00  1.1858E-02
  4.7235E+01  2.1113E-18  1.0974E+00  1.1800E-02
  4.7412E+01  7.0637E-18  1.1007E+00  1.1646E-02
  4.7589E+01 -1.3270E-18  1.1038E+00  1.1450E-02
  4.7766E+01 -1.7561E-18  1.1068E+00  1.1277E-02
  4.7942E+01 -4.0701E-18  1.1098E+00  1.1162E-02
  4.8119E+01  1.4628E-18  1.1126E+00  1.1120E-02
  4.8296E+01 -1.8962E-18  1.1151E+00  1.1133E-02
  4.8473E+01  2.2469E-18  1.1176E+00  1.1143E-02
  4.8649E+01 -2.0079E-18  1.1199E+00  1.1081E-02
  4.8826E+01 -5.6511E-18  1.1221E+00  1.0973E-02
  4.9003E+01 -1.4216E-18  1.1242E+00  1.0901E-02
  4.9180E+01  4.6259E-18  1.1260E+00  1.0907E-02
  4.9356E+01  7.0311E-18  1.1277E+00  1.1013E-02
  4.9533E+01 -2.3410E-18  1.1292E+00  1.1162E-02
  4.9710E+01 -1.1600E-18  1.1308E+00  1.1289E-02
  4.9887E+01 -1.3480E-18  1.1323E+00  1.1357E-02
  5.0063E+01 -2.3194E-18  1.1338E+00  1.1253E-02
  5.0240E+01 -4.9943E-18  1.1350E+00  1.0933E-02
  5.0417E+01 -8.6570E-19  1.1362E+00  1.0477E-02
  5.0593E+01  2.6931E-18  1.1372E+00  9.9638E-03
  5.0770E+01  7.7218E-19  1.1381E+00  9.4484E-03
  5.0947E+01  5.4041E-18  1.1390E+00  8.9678E-03
  5.1124E+01  7.4048E-18  1.1398E+00  8.5709E-03
  5.1300E+01  6.0643E-18  1.1407E+00  8.2804E-03
  5.1477E+01  6.4427E-18  1.1417E+00  8.0599E-03
  5.1654E+01 -1.1898E-18  1.1427E+00  7.8909E-03
  5.1831E+01 -1.7396E-18  1.1439E+00  7.7367E-03
  5.2007E+01 -7.3874E-18  1.1450E+00  7.6097E-03
  5.2183E+01 -4.4552E-18  1.1459E+00  7.4737E-03
  5.2351E+01  1.1083E-17  1.1467E+00  7.3672E-03
  5.2518E+01  4.2392E-18  1.1472E+00  7.2924E-03
  5.2686E+01 -3.9309E-18  1.1476E+00  7.1923E-03
  5.2853E+01 -3.6359E-18  1.1477E+00  7.0493E-03
  5.3021E+01  9.9087E-19  1.1476E+00  6.9090E-03
  5.3188E+01 -9.5668E-18  1.1474E+00  6.7498E-03
  5.3356E+01 -1.9080E-19  1.1471E+00  6.5543E-03
  5.3523E+01 -1.2520E-17  1.1467E+00  6.4119E-03
  5.3685E+01 -6.3060E-21  1.1460E+00  6.3978E-03
  5.3843E+01  2.2562E-18  1.1451E+00  6.5033E-03
  5.4002E+01 -3.1283E-18  1.1441E+00  6.6550E-03
  5.4161E+01  3.9339E-18  1.1432E+00  6.7926E-03
  5.4319E+01 -2.4263E-18  1.1423E+00  6.9101E-03
  5.4478E+01 -3.8327E-18  1.1416E+00  7.0362E-03
  5.4637E+01 -6.2571E-18  1.1408E+00  7.1497E-03
  5.4795E+01 -2.6681E-19  1.1397E+00  7.2076E-03
  5.4954E+01  4.0471E-18  1.1383E+00  7.2539E-03
  5.5113E+01 -4.4168E-18  1.1368E+00  7.3409E-03
  5.5271E+01 -1.9524E-18  1.1350E+00  7.4538E-03
  5.5430E+01 -4.3241E-18  1.1330E+00  7.5573E-03
  5.5589E+01  3.1878E-18  1.1307E+00  7.6327E-03
  5.5747E+01 -1.6851E-18  1.1282E+00  7.5980E-03
  5.5906E+01  3.1460E-18  1.1256E+00  7.4047E-03
  5.6065E+01  1.5566E-18  1.1229E+00  7.2040E-03
  5.6223E+01 -3.8703E-18  1.1202E+00  7.1067E-03
  5.6382E+01  2.0791E-18  1.1178E+00  7.0634E-03
  5.6541E+01  3.1376E-18  1.1154E+00  6.9894E-03
  5.6699E+01 -1.3814E-18  1.1133E+00  6.8583E-03
  5.6858E+01  2.1980E-18  1.1112E+00  6.6421E-03
  5.7017E+01  4.0349E-18  1.1092E+00  6.3328E-03
  5.7175E+01 -9.9303E-19  1.1073E+00  5.9803E-03
  5.7334E+01 -1.6302E-18  1.1053E+00  5.7237E-03
  5.7493E+01 -1.3898E-18  1.1035E+00  5.6232E-03
  5.7651E+01 -1.0855E-18  1.1017E+00  5.6071E-03
  5.7810E+01 -2.3058E-18  1.0999E+00  5.6376E-03
  5.7969E+01 -4.4416E-19  1.0982E+00  5.7714E-03
  5.8127E+01 -5.5674E-18  1.0968E+00  5.9109E-03
  5.8286E+01 -4.8623E-18  1.0957E+00  5.8534E-03
  5.8445E+01  4.4377E-18  1.0947E+00  5.5966E-03
  5.8603E+01  3.8701E-18  1.0937E+00  5.3528E-03
  5.8762E+01 -2.8562E-19  1.0928E+00  5.2240E-03
  5.8921E+01  2.6822E-19  1.0917E+00  5.1186E-03
  5.9079E+01  1.8029E-19  1.0905E+00  4.9414E-03
  5.9238E+01 -3.6072E-18  1.0892E+00  4.6687E-03
  5.9397E+01 -3.8248E-19  1.0879E+00  4.4321E-03
  5.9555E+01 -1.9813E-18  1.0866E+00  4.2940E-03
  5.9714E+01 -2.8247E-18  1.0852E+00  4.2734E-03
  5.9873E+01  2.0064E-18  1.0838E+00  4.3423E-03
  6.0031E+01  4.7150E-18  1.0823E+00  4.4081E-03
  6.0190E+01  3.3037E-18  1.0807E+00  4.4307E-03
  6.0349E+01  2.6716E-18  1.0792E+00  4.5221E-03
  6.0507E+01  8.4292E-18  1.0776E+00  4.7656E-03
  6.0666E+01  1.4956E-18  1.0758E+00  5.1156E-03
  6.0825E+01 -8.6647E-19  1.0739E+00  5.4841E-03
  6.0983E+01 -1.4019E-18  1.0721E+00  5.8929E-03
  6.1142E+01  9.7278E-19  1.0704E+00  6.3071E-03
  6.1301E+01 -2.6893E-18  1.0687E+00  6.6890E-03
  6.1459E+01  7.6401E-19  1.0672E+00  6.9768E-03
  6.1618E+01  3.6111E-18  1.0657E+00  7.1107E-03
  6.1777E+01  4.7287E-18  1.0642E+00  7.1016E-03
  6.1936E+01 -1.4086E-18  1.0628E+00  6.9951E-03
  6.2094E+01 -4.6784E-18  1.0615E+00  6.8846E-03
  6.2253E+01 -1.7206E-18  1.0603E+00  6.8256E-03
  6.2412E+01  4.2802E-18  1.0589E+00  6.8214E-03
  6.2570E+01  8.2080E-19  1.0575E+00  6.8926E-03
  6.2729E+01  1.0227E-17  1.0560E+00  7.1176E-03
  6.2888E+01  1.7643E-18  1.0545E+00  7.4676E-03
  6.3046E+01 -4.9717E-18  1.0531E+00  7.8873E-03
  6.3205E+01 -2.7707E-18  1.0518E+00  8.3057E-03
  6.3364E+01 -1.3502E-18  1.0506E+00  8.6942E-03
  6.3522E+01  1.1552E-17  1.0493E+00  8.9804E-03
  6.3681E+01  7.5507E-18  1.0480E+00  9.1576E-03
  6.3840E+01  1.8852E-18  1.0467E+00  9.2916E-03
  6.3998E+01 -4.0481E-19  1.0455E+00  9.4719E-03
  6.4157E+01 -2.7829E-18  1.0444E+00  9.7364E-03
  6.4316E+01 -9.0151E-19  1.0435E+00  9.9951E-03
  6.4474E+01 -4.0669E-18  1.0426E+00  1.0079E-02
  6.4633E+01 -3.3664E-18  1.0417E+00  9.9730E-03
  6.4792E+01 -4.9523E-18  1.0407E+00  9.7231E-03
  6.4950E+01  5.7871E-18  1.0397E+00  9.4449E-03
  6.5109E+01  4.5090E-18  1.0386E+00  9.2367E-03
  6.5268E+01  1.2377E-18  1.0377E+00  9.1992E-03
  6.5426E+01  1.9581E-18  1.0368E+00  9.4023E-03
  6.5583E+01 -2.1988E-18  1.0359E+00  9.7602E-03
  6.5734E+01 -1.3054E-18  1.0350E+00  1.0150E-02
  6.5884E+01  7.7220E-19  1.0341E+00  1.0533E-02
  6.6035E+01 -3.0757E-18  1.0333E+00  1.0891E-02
  6.6185E+01  3.5678E-18  1.0326E+00  1.1156E-02
  6.6335E+01  1.8281E-18  1.0320E+00  1.1328E-02
  6.6486E+01  1.8136E-18  1.0313E+00  1.1450E-02
  6.6636E+01 -3.3848E-18  1.0305E+00  1.1577E-02
  6.6787E+01  3.1783E-18  1.0296E+00  1.1704E-02
  6.6937E+01 -3.2189E-18  1.0286E+00  1.1869E-02
  6.7088E+01  1.3657E-18  1.0275E+00  1.2118E-02
  6.7238E+01  2.9610E-18  1.0266E+00  1.2421E-02
  6.7389E+01  3.6167E-18  1.0258E+00  1.2639E-02
  6.7539E+01 -2.0861E-19  1.0250E+00  1.2723E-02
  6.7689E+01  2.5107E-18  1.0244E+00  1.2703E-02
  6.7840E+01 -5.1920E-18  1.0239E+00  1.2586E-02
  6.7990E+01  4.7243E-18  1.0234E+00  1.2427E-02
  6.8141E+01 -1.0156E-18  1.0229E+00  1.2259E-02
  6.8291E+01  4.2923E-18  1.0223E+00  1.2107E-02
  6.8445E+01  3.3278E-18  1.0217E+00  1.2056E-02
  6.8603E+01  4.3428E-18  1.0211E+00  1.2089E-02
  6.8761E+01 -1.1018E-18  1.0204E+00  1.2159E-02
  6.8919E+01  1.9536E-18  1.0199E+00  1.2208E-02
  6.9077E+01  7.5298E-18  1.0194E+00  1.2146E-02
  6.9235E+01 -1.9193E-18  1.0190E+00  1.1998E-02
  6.9393E+01 -2.2779E-18  1.0185E+00  1.1789E-02
  6.9551E+01 -3.0546E-18  1.0182E+00  1.1560E-02
  6.9709E+01  9.7266E-19  1.0177E+00  1.1277E-02
  6.9867E+01 -1.2043E-18  1.0172E+00  1.0918E-02
  7.0029E+01 -1.7609E-18  1.0165E+00  1.0534E-02
  7.0195E+01  3.1267E-19  1.0155E+00  1.0229E-02
  7.0361E+01 -3.2444E-18  1.0144E+00  9.9919E-03
  7.0526E+01 -2.2519E-18  1.0132E+00  9.7192E-03
  7.0692E+01 -9.0373E-19  1.0120E+00  9.4524E-03
  7.0858E+01  1.1576E-18  1.0107E+00  9.3127E-03
  7.1024E+01 -2.9902E-18  1.0093E+00  9.2176E-03
  7.1190E+01  1.4440E-18  1.0079E+00  9.1101E-03
  7.1356E+01 -1.5998E-18  1.0065E+00  9.0314E-03
  7.1522E+01  1.7533E-18  1.0051E+00  8.9693E-03
  7.1687E+01  2.4581E-18  1.0037E+00  8.8974E-03
  7.1853E+01 -1.4629E-18  1.0024E+00  8.8451E-03
  7.2019E+01 -1.4433E-18  1.0011E+00  8.8260E-03
  7.2185E+01  7.9842E-18  9.9970E-01  8.8737E-03
  7.2351E+01 -2.6581E-18  9.9829E-01  9.0090E-03
  7.2517E+01  2.1689E-18  9.9679E-01  9.1726E-03
  7.2683E+01 -3.0148E-18  9.9514E-01  9.2788E-03
  7.2848E+01  3.4078E-18  9.9331E-01  9.3627E-03
  7.3014E+01 -4.2880E-18  9.9131E-01  9.4127E-03
  7.3180E+01 -9.4699E-19  9.8917E-01  9.4306E-03
  7.3346E+01 -1.5650E-18  9.8696E-01  9.3993E-03
  7.3512E+01 -2.4956E-18  9.8469E-01  9.3912E-03
  7.3678E+01  2.6191E-18  9.8242E-01  9.4791E-03
  7.3844E+01  2.2576E-18  9.8018E-01  9.6376E-03
  7.4009E+01  5.2086E-19  9.7791E-01  9.8550E-03
  7.4175E+01 -1.4616E-18  9.7566E-01  1.0101E-02
  7.4341E+01  4.6789E-18  9.7342E-01  1.0305E-02
  7.4507E+01 -5.1817E-18  9.7122E-01  1.0493E-02
  7.4673E+01 -4.8251E-18  9.6908E-01  1.0675E-02
  7.4847E+01  1.0920E-18  9.6688E-01  1.0800E-02
  7.5021E+01  1.9668E-18  9.6477E-01  1.0792E-02
  7.5195E+01 -5.1331E-18  9.6270E-01  1.0664E-02
  7.5369E+01 -6.5228E-19  9.6071E-01  1.0500E-02
  7.5544E+01 -6.4261E-18  9.5882E-01  1.0359E-02
  7.5718E+01 -1.0747E-18  9.5701E-01  1.0211E-02
  7.5892E+01 -1.5000E-18  9.5529E-01  9.9960E-03
  7.6066E+01  1.5126E-20  9.5363E-01  9.7270E-03
  7.6240E+01  3.9990E-18  9.5204E-01  9.4618E-03
  7.6414E+01  4.4753E-18  9.5056E-01  9.2538E-03
  7.6597E+01  9.5276E-20  9.4916E-01  9.1197E-03
  7.6780E+01  1.2491E-18  9.4788E-01  9.0948E-03
  7.6963E+01 -2.3986E-18  9.4669E-01  9.1468E-03
  7.7146E+01  3.1380E-18  9.4556E-01  9.2193E-03
  7.7329E+01  1.9948E-18  9.4446E-01  9.3020E-03
  7.7511E+01 -4.5870E-18  9.4342E-01  9.3881E-03
  7.7694E+01  8.0336E-19  9.4238E-01  9.5189E-03
  7.7877E+01  3.5462E-18  9.4128E-01  9.6876E-03
  7.8060E+01 -3.0118E-18  9.4012E-01  9.8490E-03
  7.8243E+01  1.0546E-18  9.3892E-01  9.9938E-03
  7.8426E+01  1.0112E-18  9.3763E-01  1.0104E-02
  7.8609E+01  2.5580E-18  9.3626E-01  1.0208E-02
  7.8791E+01 -7.2102E-19  9.3480E-01  1.0328E-02
  7.8974E+01 -1.1451E-18  9.3332E-01  1.0436E-02
  7.9157E+01 -5.9719E-19  9.3187E-01  1.0540E-02
  7.9340E+01  1.4848E-18  9.3044E-01  1.0603E-02
  7.9523E+01 -6.0197E-19  9.2910E-01  1.0626E-02
  7.9711E+01  2.8659E-18  9.2776E-01  1.0619E-02
  7.9903E+01 -5.2623E-18  9.2643E-01  1.0589E-02
  8.0095E+01 -1.1113E-18  9.2513E-01  1.0480E-02
  8.0287E+01  4.5452E-18  9.2383E-01  1.0280E-02
  8.0479E+01  3.9397E-18  9.2249E-01  9.9922E-03
  8.0671E+01 -3.4739E-18  9.2111E-01  9.6132E-03
  8.0863E+01 -1.7884E-18  9.1970E-01  9.1712E-03
  8.1055E+01 -1.7514E-18  9.1826E-01  8.6628E-03
  8.1247E+01  6.1523E-18  9.1679E-01  8.1563E-03
  8.1432E+01 -1.5719E-18  9.1538E-01  7.7234E-03
  8.1615E+01 -3.3504E-18  9.1404E-01  7.3880E-03
  8.1797E+01  3.0569E-18  9.1279E-01  7.1661E-03
  8.1980E+01  3.3006E-19  9.1158E-01  7.0791E-03
  8.2160E+01  3.0131E-18  9.1042E-01  7.1036E-03
  8.2333E+01 -3.9096E-18  9.0941E-01  7.1734E-03
  8.2506E+01  2.0440E-18  9.0854E-01  7.2519E-03
  8.2679E+01  1.8258E-18  9.0782E-01  7.3314E-03
  8.2851E+01 -3.6550E-19  9.0722E-01  7.4282E-03
  8.3024E+01 -3.0523E-18  9.0670E-01  7.5778E-03
  8.3197E+01  2.5544E-18  9.0620E-01  7.7277E-03
  8.3370E+01 -1.4051E-18  9.0572E-01  7.8083E-03
  8.3543E+01  6.7449E-18  9.0523E-01  7.8302E-03
  8.3715E+01  1.7506E-19  9.0477E-01  7.8063E-03
  8.3888E+01  9.3118E-19  9.0431E-01  7.7432E-03
  8.4061E+01  9.0658E-19  9.0384E-01  7.6422E-03
  8.4243E+01 -1.7749E-18  9.0328E-01  7.5910E-03
  8.4424E+01 -4.2886E-19  9.0267E-01  7.6390E-03
  8.4605E+01  3.6198E-18  9.0203E-01  7.7249E-03
  8.4787E+01  6.7133E-19  9.0134E-01  7.7951E-03
  8.4968E+01  1.8277E-18  9.0058E-01  7.8463E-03
  8.5150E+01 -2.3589E-19  8.9972E-01  7.8634E-03
  8.5331E+01 -6.0351E-18  8.9883E-01  7.8209E-03
  8.5513E+01 -1.0048E-18  8.9794E-01  7.7243E-03
  8.5694E+01 -4.4627E-18  8.9711E-01  7.5852E-03
  8.5876E+01  2.1162E-19  8.9630E-01  7.4064E-03
  8.6066E+01 -2.4957E-18  8.9544E-01  7.2281E-03
  8.6257E+01 -2.5018E-18  8.9457E-01  7.0699E-03
  8.6447E+01  3.5444E-18  8.9368E-01  6.9810E-03
  8.6638E+01 -3.8339E-18  8.9282E-01  6.9811E-03
  8.6828E+01  2.2029E-18  8.9203E-01  6.9996E-03
  8.7019E+01  8.7207E-19  8.9132E-01  7.0040E-03
  8.7209E+01 -2.0624E-19  8.9066E-01  6.9994E-03
  8.7397E+01  3.4473E-19  8.8999E-01  6.9958E-03
  8.7578E+01  8.4534E-19  8.8938E-01  6.9953E-03
  8.7759E+01 -1.2587E-18  8.8884E-01  7.0233E-03
  8.7940E+01  3.3627E-18  8.8840E-01  7.0290E-03
  8.8121E+01 -2.9870E-18  8.8807E-01  6.9728E-03
  8.8302E+01  1.9659E-18  8.8777E-01  6.8883E-03
  8.8483E+01 -6.1351E-18  8.8751E-01  6.8203E-03
  8.8663E+01 -5.2120E-18  8.8733E-01  6.7679E-03
  8.8844E+01  1.9989E-18  8.8726E-01  6.7131E-03
  8.9025E+01 -3.6547E-18  8.8733E-01  6.6307E-03
  8.9206E+01  9.5422E-20  8.8752E-01  6.4908E-03
  8.9387E+01  2.4119E-18  8.8784E-01  6.2976E-03
  8.9568E+01 -2.0002E-18  8.8822E-01  6.1006E-03
  8.9749E+01  2.9157E-18  8.8863E-01  5.9253E-03
  8.9930E+01 -4.1203E-18  8.8907E-01  5.7741E-03
  9.0111E+01  5.4823E-19  8.8952E-01  5.6520E-03
  9.0295E+01  3.0626E-18  8.9006E-01  5.5432E-03
  9.0485E+01  3.0430E-18  8.9069E-01  5.4474E-03
  9.0675E+01 -2.3088E-18  8.9134E-01  5.3649E-03
  9.0865E+01  1.6150E-18  8.9200E-01  5.2800E-03
  9.1055E+01 -5.7143E-19  8.9261E-01  5.2064E-03
  9.1245E+01 -2.2127E-18  8.9319E-01  5.1860E-03
  9.1435E+01 -3.5850E-18  8.9377E-01  5.2266E-03
  9.1625E+01 -3.8194E-19  8.9438E-01  5.2881E-03
  9.1815E+01  2.2660E-19  8.9500E-01  5.3538E-03
  9.2005E+01 -1.3304E-18  8.9562E-01  5.4559E-03
  9.2195E+01  3.4106E-18  8.9622E-01  5.5856E-03
  9.2385E+01  3.4081E-18  8.9682E-01  5.7147E-03
  9.2575E+01  1.7732E-18  8.9744E-01  5.8863E-03
  9.2765E+01  1.8621E-18  8.9808E-01  6.0883E-03
  9.2955E+01  4.4883E-19  8.9872E-01  6.2549E-03
  9.3145E+01 -4.0904E-18  8.9936E-01  6.3593E-03
  9.3335E+01  3.4757E-18  9.0000E-01  6.4096E-03
  9.3525E+01  2.6882E-18  9.0063E-01  6.4363E-03
  9.3715E+01  1.4848E-18  9.0123E-01  6.4978E-03
  9.3905E+01 -5.2299E-18  9.0183E-01  6.6280E-03
  9.4095E+01  1.0679E-18  9.0244E-01  6.8022E-03
  9.4285E+01  3.9857E-18  9.0306E-01  7.0088E-03
