# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 25 11:56:59 2019
# diag: spectra, run(s): act, time window: 0-791.51063(322 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds06/ITGa_NL/omt3/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  3.3180E-03
  1.0000E-01  2.8310E-03
  1.5000E-01  2.1914E-03
  2.0000E-01  3.0501E-03
  2.5000E-01  3.0490E-03
  3.0000E-01  3.1535E-03
  3.5000E-01  3.4268E-03
  4.0000E-01  4.4051E-03
  4.5000E-01  3.9263E-03
  5.0000E-01  3.7668E-03
  5.5000E-01  2.7985E-03
  6.0000E-01  2.7743E-03
  6.5000E-01  3.0078E-03
  7.0000E-01  1.9642E-03
  7.5000E-01  2.0167E-03
  8.0000E-01  1.2122E-03
  8.5000E-01  9.1660E-04
  9.0000E-01  6.3763E-04
  9.5000E-01  5.7236E-04
  1.0000E+00  4.3304E-04
  1.0500E+00  3.7718E-04
  1.1000E+00  2.6586E-04
  1.1500E+00  2.5486E-04
  1.2000E+00  2.2513E-04
  1.2500E+00  2.0001E-04
  1.3000E+00  1.6779E-04
  1.3500E+00  1.4902E-04
  1.4000E+00  1.3413E-04
  1.4500E+00  1.2540E-04
  1.5000E+00  1.1397E-04
  1.5500E+00  9.9408E-05
  1.6000E+00  8.8087E-05
  1.6500E+00  8.0645E-05
  1.7000E+00  7.2274E-05
  1.7500E+00  6.1881E-05
  1.8000E+00  6.1395E-05
  1.8500E+00  5.3316E-05
  1.9000E+00  4.9589E-05
  1.9500E+00  4.3182E-05
  2.0000E+00  3.8732E-05
  2.0500E+00  3.4338E-05
  2.1000E+00  3.2344E-05
  2.1500E+00  3.0044E-05
  2.2000E+00  2.6279E-05
  2.2500E+00  2.3904E-05
  2.3000E+00  2.1885E-05
  2.3500E+00  1.8692E-05
  2.4000E+00  1.7365E-05
  2.4500E+00  1.5691E-05
  2.5000E+00  1.4854E-05
  2.5500E+00  1.3431E-05
  2.6000E+00  1.2291E-05
  2.6500E+00  1.1590E-05
  2.7000E+00  1.0256E-05
  2.7500E+00  9.5508E-06
  2.8000E+00  8.6229E-06
  2.8500E+00  8.2279E-06
  2.9000E+00  7.5099E-06
  2.9500E+00  7.0153E-06
  3.0000E+00  6.6262E-06
  3.0500E+00  6.3812E-06
  3.1000E+00  5.8487E-06
  3.1500E+00  5.8231E-06


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.5029E-01
  5.0000E-02  7.6066E-03
  1.0000E-01  5.3047E-03
  1.5000E-01  4.5146E-03
  2.0000E-01  3.7637E-03
