# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jun 14 14:36:20 2018
# diag: GAMDIAG, run(s): 0017, time window: 0-500(1526 steps), species: ions
# normalization: L_ref=5.4832m
#
# xind= 0, x/a= Infinity, q= 1.131781
# Fit:    1,0.17711428,2.92434
# Analytic: 1,0.17711428,2.92434
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9998E-01  0.0000E+00
  3.2800E-01  9.9353E-01  7.0714E-04
  6.5600E-01  9.7578E-01  1.3397E-03
  9.8400E-01  9.5011E-01  1.8896E-03
  1.3120E+00  9.1989E-01  2.3858E-03
  1.6400E+00  8.8780E-01  2.8549E-03
  1.9680E+00  8.5571E-01  3.3193E-03
  2.2960E+00  8.2484E-01  3.7989E-03
  2.6240E+00  7.9588E-01  4.3043E-03
  2.9520E+00  7.6916E-01  4.8315E-03
  3.2800E+00  7.4471E-01  5.3641E-03
  3.6080E+00  7.2242E-01  5.8790E-03
  3.9360E+00  7.0206E-01  6.3534E-03
  4.2640E+00  6.8339E-01  6.7690E-03
  4.5920E+00  6.6620E-01  7.1137E-03
  4.9200E+00  6.5030E-01  7.3823E-03
  5.2480E+00  6.3556E-01  7.5756E-03
  5.5760E+00  6.2186E-01  7.6995E-03
  5.9040E+00  6.0913E-01  7.7639E-03
  6.2320E+00  5.9727E-01  7.7816E-03
  6.5600E+00  5.8621E-01  7.7662E-03
  6.8880E+00  5.7588E-01  7.7318E-03
  7.2160E+00  5.6622E-01  7.6939E-03
  7.5440E+00  5.5714E-01  7.6610E-03
  7.8720E+00  5.4859E-01  7.6422E-03
  8.2000E+00  5.4049E-01  7.6496E-03
  8.5280E+00  5.3280E-01  7.6807E-03
  8.8560E+00  5.2545E-01  7.7318E-03
  9.1840E+00  5.1840E-01  7.8150E-03
  9.5120E+00  5.1163E-01  7.9323E-03
  9.8400E+00  5.0509E-01  8.0659E-03
  1.0168E+01  4.9875E-01  8.2092E-03
  1.0496E+01  4.9259E-01  8.3688E-03
  1.0824E+01  4.8662E-01  8.5401E-03
  1.1152E+01  4.8084E-01  8.7111E-03
  1.1480E+01  4.7523E-01  8.8786E-03
  1.1808E+01  4.6978E-01  9.0413E-03
  1.2136E+01  4.6448E-01  9.1901E-03
  1.2464E+01  4.5935E-01  9.3172E-03
  1.2792E+01  4.5438E-01  9.4243E-03
  1.3120E+01  4.4960E-01  9.5137E-03
  1.3448E+01  4.4497E-01  9.5801E-03
  1.3776E+01  4.4048E-01  9.6150E-03
  1.4104E+01  4.3611E-01  9.6181E-03
  1.4432E+01  4.3188E-01  9.5989E-03
  1.4760E+01  4.2779E-01  9.5680E-03
  1.5088E+01  4.2383E-01  9.5256E-03
  1.5416E+01  4.1999E-01  9.4625E-03
  1.5744E+01  4.1623E-01  9.3698E-03
  1.6072E+01  4.1254E-01  9.2469E-03
  1.6400E+01  4.0897E-01  9.1056E-03
  1.6728E+01  4.0554E-01  8.9621E-03
  1.7056E+01  4.0225E-01  8.8241E-03
  1.7384E+01  3.9908E-01  8.6908E-03
  1.7712E+01  3.9598E-01  8.5636E-03
  1.8040E+01  3.9297E-01  8.4474E-03
  1.8368E+01  3.9006E-01  8.3436E-03
  1.8696E+01  3.8725E-01  8.2459E-03
  1.9024E+01  3.8451E-01  8.1389E-03
  1.9352E+01  3.8178E-01  8.0050E-03
  1.9680E+01  3.7908E-01  7.8405E-03
