# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 12:12:58 2019
# diag: fluxspectra, run(s): act, time window: 0-1521.8506(322 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds036/ITGa_NL/omt1/
# normalization: L_T,ions=5.508m
#
# Q*dVdx =   1.9562E+01 MW
# G*dVdx =   8.5187E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.6827E+00  3.7764E-15  4.5278E-05
  1.6971E+00  7.1023E-15  4.4706E-05
  1.7115E+00 -6.4619E-15  4.2916E-05
  1.7259E+00 -5.8874E-15  4.1815E-05
  1.7403E+00 -3.5378E-15  4.0849E-05
  1.7546E+00  2.5985E-15  3.9609E-05
  1.7690E+00  1.8952E-15  3.8448E-05
  1.7834E+00 -3.6280E-15  3.7956E-05
  1.7978E+00 -1.9113E-15  3.7137E-05
  1.8122E+00  5.2860E-15  3.4880E-05
  1.8265E+00 -3.3152E-15  3.4733E-05
  1.8409E+00 -1.5442E-15  3.4421E-05
  1.8553E+00 -5.0624E-15  3.3902E-05
  1.8697E+00  9.1559E-16  3.2561E-05
  1.8841E+00  2.9980E-15  3.2578E-05
  1.8985E+00  3.3703E-15  3.1196E-05
  1.9128E+00  2.8632E-15  3.0277E-05
  1.9272E+00  3.8066E-15  2.9891E-05
  1.9416E+00  2.4214E-15  2.9057E-05
  1.9560E+00  3.0975E-15  2.8638E-05
  1.9704E+00 -4.1267E-15  2.7787E-05
  1.9848E+00  2.3270E-15  2.7020E-05
  1.9991E+00 -2.4468E-15  2.6521E-05
  2.0135E+00  3.1509E-15  2.5468E-05
  2.0279E+00 -3.3710E-15  2.5346E-05
  2.0423E+00 -3.3603E-15  2.4568E-05
  2.0567E+00  3.6512E-15  2.4128E-05
  2.0710E+00  9.6923E-16  2.3507E-05
  2.0854E+00  7.8509E-15  2.3130E-05
  2.0998E+00 -1.8250E-15  2.2793E-05
  2.1142E+00  7.8552E-16  2.2019E-05
  2.1286E+00  4.1497E-15  2.2047E-05
  2.1430E+00  2.3512E-15  2.1203E-05
  2.1573E+00  4.2691E-17  2.0974E-05
  2.1717E+00  4.0661E-16  2.0475E-05
  2.1861E+00 -1.2885E-15  2.0096E-05
  2.2005E+00 -4.3479E-15  1.9441E-05
  2.2149E+00  3.3517E-15  1.9339E-05
  2.2293E+00 -2.3496E-15  1.8917E-05
  2.2436E+00 -1.0156E-15  1.8715E-05
  2.2580E+00 -1.4084E-15  1.8128E-05
  2.2724E+00  1.9816E-15  1.7922E-05
  2.2868E+00  4.0192E-16  1.7601E-05
  2.3012E+00 -4.5502E-15  1.7051E-05
  2.3155E+00 -3.1483E-15  1.7069E-05
  2.3299E+00  2.7265E-15  1.6629E-05
  2.3443E+00 -1.4331E-15  1.6315E-05
  2.3587E+00 -2.1559E-15  1.6019E-05
  2.3731E+00 -5.1066E-15  1.5571E-05
  2.3875E+00 -8.2787E-16  1.5227E-05
  2.4018E+00  8.4604E-16  1.4902E-05
  2.4162E+00  9.4604E-16  1.5012E-05
  2.4306E+00  2.9236E-15  1.4501E-05
  2.4450E+00  8.4180E-17  1.4143E-05
  2.4594E+00  1.1777E-15  1.3953E-05
  2.4738E+00  4.8608E-16  1.3468E-05
  2.4881E+00 -4.3612E-16  1.3386E-05
  2.5025E+00 -1.9544E-15  1.2855E-05
  2.5169E+00 -1.7648E-15  1.3137E-05
  2.5313E+00 -1.5005E-15  1.2871E-05
  2.5457E+00  3.2566E-15  1.2580E-05
  2.5600E+00 -3.6761E-15  1.2266E-05
  2.5744E+00 -1.8596E-15  1.2064E-05
  2.5888E+00 -1.2686E-15  1.2015E-05
  2.6032E+00 -1.7911E-16  1.1790E-05
  2.6176E+00  6.0784E-16  1.1418E-05
  2.6320E+00  8.7113E-16  1.1378E-05
  2.6463E+00 -1.6675E-16  1.1095E-05
  2.6607E+00 -2.0184E-15  1.1061E-05
  2.6751E+00 -1.3710E-15  1.1019E-05
  2.6895E+00  1.9208E-15  1.0506E-05
  2.7039E+00 -2.8084E-15  1.0371E-05
  2.7183E+00  7.8760E-16  1.0523E-05
  2.7326E+00  1.5439E-15  1.0233E-05
  2.7470E+00  2.3648E-15  1.0428E-05
  2.7614E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  7.3773E-14  5.4672E-03
  1.0000E-01 -9.0308E-14  1.8567E-02
  1.5000E-01  1.5267E-13  4.1549E-02
  2.0000E-01  3.4906E-14  5.5998E-02
  2.5000E-01 -3.7235E-13  5.8919E-02
  3.0000E-01  5.1919E-13  4.8471E-02
  3.5000E-01 -1.1962E-13  4.1582E-02
  4.0000E-01 -6.4843E-13  3.3275E-02
  4.5000E-01 -2.7219E-13  2.7267E-02
  5.0000E-01  8.3830E-13  2.3976E-02
  5.5000E-01  2.2276E-13  1.9887E-02
  6.0000E-01 -1.0850E-13  1.5864E-02
  6.5000E-01  5.0557E-14  1.2203E-02
  7.0000E-01  3.7003E-14  9.3567E-03
  7.5000E-01 -5.0015E-14  7.0325E-03
  8.0000E-01  1.1848E-13  5.5961E-03
  8.5000E-01 -1.3157E-14  4.4290E-03
  9.0000E-01  1.1996E-13  3.5323E-03
  9.5000E-01 -7.7891E-15  2.7813E-03
  1.0000E+00 -6.6957E-14  2.3460E-03
  1.0500E+00  1.0210E-13  1.9442E-03
  1.1000E+00  2.1285E-14  1.6054E-03
  1.1500E+00 -3.6597E-14  1.3652E-03
  1.2000E+00  4.1244E-14  1.1905E-03
  1.2500E+00  3.1603E-14  1.0203E-03
