# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:35:04 2019
# diag: fluxspectra, run(s): act, time window: 0-30(222 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt6/
# normalization: R_0
#
# Q*dVdx =   4.2453E+01 MW
# G*dVdx =  -4.2399E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  5.7340E+00 -5.2937E-13  3.7064E-03
  5.7830E+00 -1.4231E-13  3.6072E-03
  5.8321E+00 -3.4097E-13  3.3981E-03
  5.8811E+00 -1.4397E-13  3.2526E-03
  5.9301E+00  4.7426E-13  3.1526E-03
  5.9791E+00  2.7506E-13  3.0249E-03
  6.0281E+00  2.4196E-14  2.8934E-03
  6.0771E+00  9.7196E-13  2.7265E-03
  6.1261E+00  3.4089E-15  2.6471E-03
  6.1751E+00  1.4294E-13  2.5448E-03
  6.2241E+00  7.7141E-13  2.4352E-03
  6.2731E+00 -6.3441E-13  2.3786E-03
  6.3221E+00 -2.9607E-14  2.2610E-03
  6.3712E+00 -1.4038E-13  2.1776E-03
  6.4202E+00 -6.5326E-13  2.0882E-03
  6.4692E+00  4.3154E-14  2.0046E-03
  6.5182E+00 -3.3432E-13  1.9390E-03
  6.5672E+00  1.7058E-13  1.8439E-03
  6.6162E+00  6.7903E-13  1.8012E-03
  6.6652E+00 -6.0587E-13  1.7256E-03
  6.7142E+00 -2.3677E-14  1.6756E-03
  6.7632E+00  3.9145E-14  1.6054E-03
  6.8122E+00 -1.2738E-13  1.5078E-03
  6.8612E+00 -1.4626E-13  1.4846E-03
  6.9103E+00 -1.0591E-13  1.4356E-03
  6.9593E+00 -1.3325E-13  1.3693E-03
  7.0083E+00  9.5393E-14  1.3182E-03
  7.0573E+00 -2.7544E-13  1.2839E-03
  7.1063E+00 -1.5256E-13  1.2310E-03
  7.1553E+00 -5.2085E-13  1.1904E-03
  7.2043E+00  1.2947E-13  1.1295E-03
  7.2533E+00 -1.8939E-13  1.0973E-03
  7.3023E+00  5.3225E-14  1.0486E-03
  7.3513E+00  4.3522E-14  1.0160E-03
  7.4003E+00 -6.8501E-14  9.9798E-04
  7.4494E+00 -1.3986E-13  9.6289E-04
  7.4984E+00 -9.3117E-14  9.1807E-04
  7.5474E+00 -8.9826E-14  8.8000E-04
  7.5964E+00  2.2114E-13  8.3258E-04
  7.6454E+00 -1.9786E-13  8.0302E-04
  7.6944E+00  3.7136E-13  7.8186E-04
  7.7434E+00  2.1209E-13  7.6759E-04
  7.7924E+00  1.5821E-13  7.2856E-04
  7.8414E+00  2.2362E-14  7.0012E-04
  7.8904E+00 -3.2284E-13  6.6740E-04
  7.9394E+00 -1.3680E-13  6.4489E-04
  7.9884E+00  1.8059E-13  6.2617E-04
  8.0375E+00 -3.4912E-13  5.9373E-04
  8.0865E+00 -2.3364E-13  5.8178E-04
  8.1355E+00  4.3133E-14  5.5436E-04
  8.1845E+00  1.6798E-13  5.3636E-04
  8.2335E+00  5.4202E-14  5.3018E-04
  8.2825E+00  1.4974E-13  5.1123E-04
  8.3315E+00  2.1835E-13  4.7980E-04
  8.3805E+00  1.0232E-13  4.6886E-04
  8.4295E+00  2.0195E-14  4.6439E-04
  8.4785E+00  8.6737E-15  4.4723E-04
  8.5275E+00 -1.1452E-13  4.3153E-04
  8.5766E+00 -6.1639E-14  3.9245E-04
  8.6256E+00 -4.8213E-14  3.8412E-04
  8.6746E+00 -1.4136E-13  3.8129E-04
  8.7236E+00  8.6600E-14  3.7196E-04
  8.7726E+00  1.4797E-13  3.6154E-04
  8.8216E+00 -5.1686E-14  3.4889E-04
  8.8706E+00  1.6684E-14  3.3385E-04
  8.9196E+00  8.6628E-14  3.1352E-04
  8.9686E+00  2.5233E-14  2.9907E-04
  9.0176E+00  9.1046E-14  2.9194E-04
  9.0666E+00 -5.7914E-14  2.8224E-04
  9.1157E+00 -1.7354E-13  2.7729E-04
  9.1647E+00 -4.8670E-14  2.5640E-04
  9.2137E+00  2.0713E-13  2.5174E-04
  9.2627E+00  1.2331E-13  2.4626E-04
  9.3117E+00 -1.3130E-14  2.3895E-04
  9.3607E+00  1.8436E-14  2.2235E-04
  9.4097E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -4.3333E-11  4.6621E+01
  1.0000E-01 -2.2975E-10  5.4589E+01
  1.5000E-01 -7.8349E-10  3.3144E+01
  2.0000E-01  4.2856E-10  4.0715E+01
  2.5000E-01 -9.5135E-11  3.4294E+01
  3.0000E-01 -3.0940E-10  3.5855E+01
  3.5000E-01 -5.9657E-10  3.1342E+01
  4.0000E-01 -1.8221E-10  2.2622E+01
  4.5000E-01 -2.5584E-10  1.5105E+01
  5.0000E-01 -4.1720E-10  1.0645E+01
  5.5000E-01  2.3688E-10  7.4324E+00
  6.0000E-01  3.6185E-10  5.2897E+00
  6.5000E-01  3.5552E-10  3.9468E+00
  7.0000E-01  1.1318E-10  3.0606E+00
  7.5000E-01  2.1430E-10  2.4675E+00
  8.0000E-01 -1.5866E-12  2.0059E+00
  8.5000E-01  6.5646E-11  1.6923E+00
  9.0000E-01 -6.6142E-11  1.4376E+00
  9.5000E-01 -6.5530E-11  1.2696E+00
  1.0000E+00 -2.7312E-11  1.1304E+00
  1.0500E+00  6.2316E-12  1.0089E+00
  1.1000E+00 -4.8598E-11  8.6170E-01
  1.1500E+00  2.8343E-12  7.4502E-01
  1.2000E+00  3.7897E-11  6.4503E-01
  1.2500E+00  5.5771E-11  5.4749E-01
  1.3000E+00 -3.0481E-12  4.7069E-01
  1.3500E+00 -2.3472E-11  4.0022E-01
  1.4000E+00  2.2211E-11  3.3964E-01
  1.4500E+00 -2.1680E-11  2.8576E-01
  1.5000E+00  8.7778E-12  2.4569E-01
  1.5500E+00  1.0652E-11  2.1000E-01
  1.6000E+00 -1.3943E-11  1.8006E-01
  1.6500E+00 -1.3803E-11  1.5546E-01
  1.7000E+00 -3.2425E-12  1.3439E-01
  1.7500E+00  4.0709E-12  1.1685E-01
  1.8000E+00 -2.9204E-12  1.0013E-01
  1.8500E+00  5.8520E-12  8.7709E-02
  1.9000E+00  6.0951E-12  7.7750E-02
  1.9500E+00  9.9225E-13  6.8066E-02
  2.0000E+00  6.0981E-12  6.0127E-02
  2.0500E+00  4.1239E-12  5.3520E-02
  2.1000E+00 -1.6674E-15  4.7859E-02
  2.1500E+00 -4.7926E-12  4.2967E-02
  2.2000E+00 -4.2854E-12  3.8684E-02
  2.2500E+00  1.2449E-12  3.5127E-02
  2.3000E+00 -6.6435E-13  3.2007E-02
  2.3500E+00  5.5533E-13  2.9591E-02
  2.4000E+00 -4.7696E-12  2.7446E-02
  2.4500E+00 -1.2015E-12  2.5103E-02
  2.5000E+00  7.2489E-13  2.3481E-02
  2.5500E+00  1.8003E-12  2.1822E-02
  2.6000E+00  1.6251E-12  2.0288E-02
  2.6500E+00  2.6048E-12  1.9261E-02
  2.7000E+00 -1.4281E-13  1.8263E-02
  2.7500E+00 -7.4674E-14  1.7301E-02
  2.8000E+00  6.1148E-13  1.6283E-02
  2.8500E+00  1.8052E-12  1.5407E-02
  2.9000E+00 -1.7922E-12  1.4516E-02
  2.9500E+00  6.9337E-13  1.3735E-02
  3.0000E+00 -5.8500E-13  1.2801E-02
  3.0500E+00 -4.0713E-13  1.2133E-02
  3.1000E+00 -1.5109E-12  1.1372E-02
  3.1500E+00 -3.8419E-14  1.1720E-02
