# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:41:50 2019
# diag: nrgsummary, run(s): act, time window: 0-30(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt6/
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.6726E-02 -2.4949E-18  7.0334E-01 -1.9901E-04
  7.1784E-02 -3.1373E-18  1.3472E+00 -1.6038E-03
  1.0587E-01 -4.1435E-18  1.9186E+00 -4.9718E-03
  1.3777E-01  4.7509E-18  2.3829E+00 -9.5838E-03
  1.6901E-01 -7.9606E-18  2.7650E+00 -1.5221E-02
  2.0025E-01  7.9328E-18  3.0829E+00 -2.1702E-02
  2.3149E-01 -8.5072E-18  3.3525E+00 -2.8227E-02
  2.6273E-01 -4.3114E-18  3.5870E+00 -3.4827E-02
  2.9283E-01 -1.0531E-18  3.7885E+00 -4.1656E-02
  3.2245E-01 -2.0222E-18  3.9685E+00 -4.9507E-02
  3.5206E-01  3.0258E-18  4.1344E+00 -5.7816E-02
  3.8167E-01  5.5027E-18  4.2910E+00 -6.5742E-02
  4.1128E-01 -1.7107E-17  4.4437E+00 -7.3357E-02
  4.4090E-01 -1.3837E-17  4.5962E+00 -8.1155E-02
  4.7051E-01  6.2853E-18  4.7502E+00 -8.9363E-02
  5.0012E-01 -1.9901E-18  4.9070E+00 -9.7576E-02
  5.2973E-01 -4.0125E-18  5.0696E+00 -1.0590E-01
  5.5935E-01  5.4878E-18  5.2411E+00 -1.1419E-01
  5.8896E-01  1.1297E-17  5.4232E+00 -1.2215E-01
  6.1857E-01 -4.5514E-18  5.6158E+00 -1.2935E-01
  6.4818E-01 -2.6790E-18  5.8198E+00 -1.3593E-01
  6.7779E-01  1.1730E-18  6.0363E+00 -1.4255E-01
  7.0741E-01  6.2157E-18  6.2661E+00 -1.4926E-01
  7.3702E-01  7.3714E-19  6.5098E+00 -1.5607E-01
  7.6663E-01  1.0648E-17  6.7690E+00 -1.6288E-01
  7.9624E-01  1.4012E-17  7.0453E+00 -1.6934E-01
  8.2586E-01 -1.6398E-17  7.3410E+00 -1.7555E-01
  8.5547E-01  2.5760E-17  7.6579E+00 -1.8166E-01
  8.8508E-01  3.0789E-17  7.9974E+00 -1.8734E-01
  9.1469E-01  2.0266E-17  8.3590E+00 -1.9219E-01
  9.4431E-01 -6.0638E-17  8.7435E+00 -1.9594E-01
  9.7392E-01  5.1160E-18  9.1517E+00 -1.9821E-01
  1.0035E+00  4.3989E-18  9.5845E+00 -1.9882E-01
  1.0321E+00  1.8326E-17  1.0025E+01 -1.9778E-01
  1.0601E+00  3.8712E-17  1.0481E+01 -1.9496E-01
  1.0882E+00 -4.2106E-17  1.0959E+01 -1.8995E-01
  1.1154E+00  2.0274E-17  1.1440E+01 -1.8237E-01
  1.1419E+00 -1.9206E-17  1.1928E+01 -1.7197E-01
  1.1685E+00 -1.0712E-17  1.2431E+01 -1.5840E-01
  1.1951E+00 -1.0689E-17  1.2948E+01 -1.4136E-01
  1.2217E+00  2.2683E-17  1.3476E+01 -1.2063E-01
  1.2482E+00 -1.4643E-17  1.4014E+01 -9.6136E-02
  1.2748E+00 -5.0339E-17  1.4561E+01 -6.7926E-02
  1.3014E+00  1.7410E-17  1.5115E+01 -3.5875E-02
  1.3280E+00 -7.0304E-18  1.5677E+01  2.9691E-04
  1.3545E+00  2.8656E-18  1.6246E+01  4.0754E-02
  1.3811E+00 -9.3742E-18  1.6824E+01  8.5442E-02
  1.4077E+00  1.7976E-17  1.7408E+01  1.3417E-01
  1.4342E+00  1.0300E-17  1.8003E+01  1.8678E-01
  1.4608E+00 -1.7456E-17  1.8610E+01  2.4310E-01
  1.4874E+00  3.1992E-17  1.9227E+01  3.0294E-01
  1.5140E+00 -3.5664E-17  1.9862E+01  3.6600E-01
  1.5405E+00 -7.1402E-17  2.0515E+01  4.3200E-01
  1.5671E+00 -4.6768E-18  2.1189E+01  5.0070E-01
  1.5937E+00  3.1269E-17  2.1885E+01  5.7168E-01
  1.6203E+00 -6.3392E-17  2.2605E+01  6.4445E-01
  1.6468E+00 -8.1845E-18  2.3354E+01  7.1854E-01
  1.6734E+00 -3.7984E-17  2.4131E+01  7.9349E-01
  1.7000E+00  8.9542E-18  2.4942E+01  8.6888E-01
  1.7266E+00 -1.1900E-17  2.5787E+01  9.4438E-01
  1.7531E+00 -6.9762E-17  2.6672E+01  1.0198E+00
  1.7797E+00  8.9891E-17  2.7595E+01  1.0951E+00
  1.8063E+00  7.3403E-17  2.8562E+01  1.1705E+00
  1.8328E+00  5.0784E-17  2.9574E+01  1.2460E+00
  1.8594E+00  4.2080E-17  3.0634E+01  1.3217E+00
  1.8860E+00 -7.4650E-17  3.1744E+01  1.3975E+00
  1.9126E+00  7.4430E-17  3.2906E+01  1.4730E+00
  1.9391E+00 -3.8181E-17  3.4120E+01  1.5475E+00
  1.9657E+00  1.5100E-16  3.5389E+01  1.6202E+00
  1.9923E+00 -1.2722E-16  3.6714E+01  1.6901E+00
  2.0189E+00  6.4869E-17  3.8093E+01  1.7573E+00
  2.0454E+00  2.0806E-17  3.9530E+01  1.8221E+00
  2.0720E+00  1.7541E-16  4.1024E+01  1.8853E+00
  2.0986E+00  8.6091E-17  4.2573E+01  1.9469E+00
  2.1255E+00  3.0818E-17  4.4200E+01  2.0077E+00
  2.1534E+00 -3.7352E-17  4.5934E+01  2.0677E+00
  2.1813E+00 -5.0907E-17  4.7717E+01  2.1240E+00
  2.2093E+00 -1.3480E-16  4.9541E+01  2.1766E+00
  2.2369E+00  1.4826E-16  5.1378E+01  2.2254E+00
  2.2634E+00 -1.3543E-17  5.3162E+01  2.2693E+00
  2.2899E+00 -1.9848E-17  5.4955E+01  2.3101E+00
  2.3164E+00  3.7245E-17  5.6747E+01  2.3470E+00
  2.3429E+00  5.7834E-17  5.8528E+01  2.3795E+00
  2.3694E+00  1.0213E-16  6.0290E+01  2.4069E+00
  2.3946E+00 -1.6544E-16  6.1947E+01  2.4285E+00
  2.4198E+00 -1.5212E-16  6.3571E+01  2.4459E+00
  2.4449E+00  3.0437E-17  6.5171E+01  2.4598E+00
  2.4700E+00 -9.9050E-17  6.6749E+01  2.4710E+00
  2.4952E+00  4.9048E-17  6.8306E+01  2.4798E+00
  2.5203E+00  1.3190E-16  6.9848E+01  2.4864E+00
  2.5452E+00 -1.5624E-16  7.1363E+01  2.4912E+00
  2.5691E+00  5.7403E-17  7.2810E+01  2.4952E+00
  2.5929E+00 -4.0205E-17  7.4256E+01  2.4994E+00
  2.6168E+00 -4.2101E-17  7.5706E+01  2.5040E+00
  2.6407E+00 -3.8634E-17  7.7165E+01  2.5091E+00
  2.6645E+00 -6.4560E-17  7.8638E+01  2.5150E+00
  2.6884E+00 -1.1509E-17  8.0133E+01  2.5221E+00
  2.7123E+00  3.2408E-16  8.1654E+01  2.5306E+00
  2.7354E+00 -1.7048E-16  8.3158E+01  2.5402E+00
  2.7580E+00  2.6869E-17  8.4664E+01  2.5509E+00
  2.7807E+00  9.8746E-17  8.6208E+01  2.5637E+00
  2.8033E+00  1.5039E-16  8.7792E+01  2.5789E+00
  2.8260E+00  2.7811E-16  8.9422E+01  2.5971E+00
  2.8486E+00 -4.1430E-17  9.1101E+01  2.6190E+00
  2.8712E+00 -1.4681E-16  9.2830E+01  2.6451E+00
  2.8939E+00  1.4188E-16  9.4618E+01  2.6760E+00
  2.9165E+00  1.5441E-16  9.6462E+01  2.7120E+00
  2.9392E+00 -9.3963E-18  9.8371E+01  2.7542E+00
  2.9618E+00 -2.3678E-16  1.0035E+02  2.8035E+00
  2.9844E+00  3.4867E-16  1.0239E+02  2.8611E+00
  3.0071E+00  1.5692E-17  1.0451E+02  2.9277E+00
  3.0295E+00 -3.8840E-16  1.0668E+02  3.0027E+00
  3.0510E+00 -1.4789E-16  1.0883E+02  3.0829E+00
  3.0725E+00  3.0928E-16  1.1105E+02  3.1704E+00
  3.0940E+00 -3.2059E-16  1.1334E+02  3.2645E+00
  3.1155E+00 -3.0926E-16  1.1571E+02  3.3642E+00
  3.1370E+00 -2.3776E-16  1.1816E+02  3.4696E+00
  3.1585E+00  1.6894E-16  1.2069E+02  3.5803E+00
  3.1800E+00 -1.7813E-16  1.2331E+02  3.6965E+00
  3.2015E+00 -1.3197E-17  1.2601E+02  3.8173E+00
  3.2230E+00  2.6566E-16  1.2880E+02  3.9418E+00
  3.2445E+00 -6.4872E-17  1.3169E+02  4.0688E+00
  3.2655E+00  5.9394E-16  1.3460E+02  4.1942E+00
  3.2859E+00 -1.7861E-16  1.3752E+02  4.3166E+00
  3.3063E+00 -5.8085E-18  1.4055E+02  4.4382E+00
  3.3268E+00 -5.9458E-16  1.4368E+02  4.5579E+00
  3.3472E+00  5.0261E-16  1.4690E+02  4.6749E+00
  3.3676E+00  1.5634E-16  1.5024E+02  4.7883E+00
  3.3880E+00  1.7426E-16  1.5368E+02  4.8976E+00
  3.4085E+00 -1.5719E-16  1.5724E+02  5.0019E+00
  3.4289E+00 -1.3046E-16  1.6090E+02  5.1003E+00
  3.4493E+00 -3.0642E-16  1.6467E+02  5.1922E+00
  3.4697E+00  1.5929E-16  1.6854E+02  5.2762E+00
  3.4898E+00 -2.7523E-16  1.7246E+02  5.3499E+00
  3.5092E+00  1.4072E-16  1.7632E+02  5.4114E+00
  3.5286E+00 -4.4213E-16  1.8029E+02  5.4624E+00
  3.5480E+00  5.6298E-16  1.8434E+02  5.5026E+00
  3.5673E+00 -7.0499E-16  1.8846E+02  5.5312E+00
  3.5867E+00  2.2773E-16  1.9269E+02  5.5486E+00
  3.6061E+00 -1.9858E-16  1.9699E+02  5.5563E+00
  3.6254E+00  5.3163E-16  2.0138E+02  5.5557E+00
  3.6448E+00  2.1549E-16  2.0586E+02  5.5470E+00
  3.6632E+00  5.8072E-16  2.1019E+02  5.5315E+00
  3.6816E+00  6.2680E-16  2.1461E+02  5.5086E+00
  3.7000E+00  4.2272E-16  2.1910E+02  5.4778E+00
  3.7184E+00 -1.1652E-15  2.2368E+02  5.4378E+00
  3.7368E+00 -5.8902E-16  2.2834E+02  5.3869E+00
  3.7552E+00  4.9509E-16  2.3307E+02  5.3224E+00
  3.7736E+00 -2.7704E-16  2.3790E+02  5.2421E+00
  3.7920E+00  4.3021E-17  2.4282E+02  5.1442E+00
  3.8104E+00 -3.0946E-16  2.4784E+02  5.0290E+00
  3.8282E+00 -1.4627E-15  2.5277E+02  4.9029E+00
  3.8457E+00 -3.9930E-16  2.5770E+02  4.7682E+00
  3.8631E+00  7.1299E-16  2.6270E+02  4.6243E+00
  3.8806E+00 -3.2016E-16  2.6779E+02  4.4726E+00
  3.8980E+00 -3.2352E-17  2.7296E+02  4.3133E+00
  3.9155E+00 -1.2700E-15  2.7822E+02  4.1450E+00
  3.9329E+00 -2.5926E-16  2.8357E+02  3.9664E+00
  3.9504E+00  7.9258E-17  2.8902E+02  3.7762E+00
  3.9678E+00  1.3391E-16  2.9454E+02  3.5734E+00
  3.9843E+00  5.6685E-16  2.9992E+02  3.3661E+00
  4.0009E+00  8.9635E-16  3.0538E+02  3.1445E+00
  4.0175E+00 -9.0752E-16  3.1096E+02  2.9093E+00
  4.0340E+00  7.9371E-16  3.1664E+02  2.6622E+00
