# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan 24 15:35:07 2019
# diag: spectra, run(s): act, time window: 0-30(222 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-1.7/ITGa_NL/omt6/
# normalization: R_0
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  3.5907E+01
  1.0000E-01  8.1725E+00
  1.5000E-01  4.7602E+00
  2.0000E-01  3.6121E+00
  2.5000E-01  2.8938E+00
  3.0000E-01  2.3686E+00
  3.5000E-01  1.8702E+00
  4.0000E-01  1.1243E+00
  4.5000E-01  7.0939E-01
  5.0000E-01  5.0233E-01
  5.5000E-01  3.6129E-01
  6.0000E-01  2.7602E-01
  6.5000E-01  1.8982E-01
  7.0000E-01  1.4726E-01
  7.5000E-01  1.2542E-01
  8.0000E-01  9.1437E-02
  8.5000E-01  7.3100E-02
  9.0000E-01  5.8902E-02
  9.5000E-01  4.3718E-02
  1.0000E+00  3.5271E-02
  1.0500E+00  2.7310E-02
  1.1000E+00  2.0927E-02
  1.1500E+00  1.6184E-02
  1.2000E+00  1.2713E-02
  1.2500E+00  1.0047E-02
  1.3000E+00  8.1466E-03
  1.3500E+00  6.5305E-03
  1.4000E+00  5.1806E-03
  1.4500E+00  4.1348E-03
  1.5000E+00  3.3524E-03
  1.5500E+00  2.7451E-03
  1.6000E+00  2.2546E-03
  1.6500E+00  1.8211E-03
  1.7000E+00  1.5087E-03
  1.7500E+00  1.2476E-03
  1.8000E+00  1.0678E-03
  1.8500E+00  8.8490E-04
  1.9000E+00  7.2698E-04
  1.9500E+00  6.1550E-04
  2.0000E+00  5.3277E-04
  2.0500E+00  4.5696E-04
  2.1000E+00  3.9712E-04
  2.1500E+00  3.4296E-04
  2.2000E+00  2.9859E-04
  2.2500E+00  2.6206E-04
  2.3000E+00  2.3565E-04
  2.3500E+00  2.0877E-04
  2.4000E+00  1.8855E-04
  2.4500E+00  1.6996E-04
  2.5000E+00  1.5129E-04
  2.5500E+00  1.4104E-04
  2.6000E+00  1.2734E-04
  2.6500E+00  1.1624E-04
  2.7000E+00  1.0823E-04
  2.7500E+00  1.0173E-04
  2.8000E+00  9.4738E-05
  2.8500E+00  8.9101E-05
  2.9000E+00  8.4137E-05
  2.9500E+00  7.9631E-05
  3.0000E+00  7.4945E-05
  3.0500E+00  7.2399E-05
  3.1000E+00  6.8703E-05
  3.1500E+00  7.2189E-05


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.6395E+04
  5.0000E-02  2.1435E+01
  1.0000E-01  1.3528E+01
  1.5000E-01  3.9789E+00
  2.0000E-01  3.7359E+00
  2.5000E-01  2.3959E+00
  3.0000E-01  2.2853E+00
  3.5000E-01  1.5168E+00
  4.0000E-01  9.7708E-01
  4.5000E-01  6.5912E-01
  5.0000E-01  4.8961E-01
  5.5000E-01  3.5625E-01
  6.0000E-01  2.6070E-01
  6.5000E-01  1.9924E-01
  7.0000E-01  1.4921E-01
  7.5000E-01  1.2281E-01
  8.0000E-01  9.1327E-02
  8.5000E-01  7.4276E-02
  9.0000E-01  5.8092E-02
  9.5000E-01  4.3881E-02
  1.0000E+00  3.3264E-02
  1.0500E+00  2.7420E-02
  1.1000E+00  2.0773E-02
  1.1500E+00  1.6301E-02
  1.2000E+00  1.3267E-02
  1.2500E+00  1.0450E-02
  1.3000E+00  8.1197E-03
  1.3500E+00  6.2111E-03
  1.4000E+00  5.1773E-03
  1.4500E+00  4.1728E-03
  1.5000E+00  3.3464E-03
  1.5500E+00  2.7224E-03
  1.6000E+00  2.2079E-03
  1.6500E+00  1.8265E-03
  1.7000E+00  1.5412E-03
  1.7500E+00  1.2597E-03
  1.8000E+00  1.0609E-03
  1.8500E+00  8.7129E-04
  1.9000E+00  7.4327E-04
  1.9500E+00  6.2884E-04
  2.0000E+00  5.4459E-04
  2.0500E+00  4.6087E-04
  2.1000E+00  3.9517E-04
  2.1500E+00  3.3782E-04
  2.2000E+00  2.9884E-04
  2.2500E+00  2.6690E-04
