# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:53:25 2019
# diag: spectra, run(s): act, time window: 0-902.10218(169 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt2/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  9.3651E-04
  1.0000E-01  9.1300E-04
  1.5000E-01  8.9570E-04
  2.0000E-01  8.2461E-04
  2.5000E-01  9.2258E-04
  3.0000E-01  1.1023E-03
  3.5000E-01  1.4229E-03
  4.0000E-01  1.7540E-03
  4.5000E-01  2.0840E-03
  5.0000E-01  2.3773E-03
  5.5000E-01  2.8350E-03
  6.0000E-01  2.9979E-03
  6.5000E-01  2.9924E-03
  7.0000E-01  2.8738E-03
  7.5000E-01  2.5507E-03
  8.0000E-01  2.0794E-03
  8.5000E-01  1.4322E-03
  9.0000E-01  9.0343E-04
  9.5000E-01  5.4634E-04
  1.0000E+00  3.2288E-04
  1.0500E+00  1.8882E-04
  1.1000E+00  1.1754E-04
  1.1500E+00  7.3328E-05
  1.2000E+00  4.9020E-05
  1.2500E+00  3.3234E-05
  1.3000E+00  2.6664E-05
  1.3500E+00  2.1685E-05
  1.4000E+00  1.7849E-05
  1.4500E+00  1.5871E-05
  1.5000E+00  1.2612E-05
  1.5500E+00  1.1938E-05
  1.6000E+00  1.0774E-05
  1.6500E+00  9.0834E-06
  1.7000E+00  8.3653E-06
  1.7500E+00  7.4480E-06
  1.8000E+00  6.6222E-06
  1.8500E+00  6.3885E-06
  1.9000E+00  5.2744E-06
  1.9500E+00  4.8524E-06
  2.0000E+00  4.6109E-06
  2.0500E+00  4.0590E-06
  2.1000E+00  3.9452E-06
  2.1500E+00  3.3899E-06
  2.2000E+00  3.1014E-06
  2.2500E+00  2.8087E-06
  2.3000E+00  2.5810E-06
  2.3500E+00  2.4709E-06
  2.4000E+00  2.1487E-06
  2.4500E+00  1.9273E-06
  2.5000E+00  1.8144E-06
  2.5500E+00  1.7236E-06
  2.6000E+00  1.6277E-06
  2.6500E+00  1.4548E-06
  2.7000E+00  1.3209E-06
  2.7500E+00  1.2460E-06
  2.8000E+00  1.2148E-06
  2.8500E+00  1.0992E-06
  2.9000E+00  1.0196E-06
  2.9500E+00  9.4656E-07
  3.0000E+00  9.0881E-07
  3.0500E+00  8.7729E-07
  3.1000E+00  8.5846E-07
  3.1500E+00  8.6684E-07


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.9920E-01
  5.0000E-02  2.2718E-03
  1.0000E-01  1.5997E-03
  1.5000E-01  1.5361E-03
  2.0000E-01  1.4359E-03
  2.5000E-01  1.3178E-03
  3.0000E-01  1.2353E-03
  3.5000E-01  1.1773E-03
  4.0000E-01  1.3065E-03
  4.5000E-01  1.3800E-03
  5.0000E-01  1.4824E-03
  5.5000E-01  1.7486E-03
  6.0000E-01  1.8932E-03
  6.5000E-01  1.9842E-03
  7.0000E-01  1.8680E-03
  7.5000E-01  1.7658E-03
  8.0000E-01  1.4805E-03
  8.5000E-01  1.0935E-03
  9.0000E-01  7.5797E-04
  9.5000E-01  5.1420E-04
  1.0000E+00  3.3588E-04
  1.0500E+00  2.1330E-04
  1.1000E+00  1.4121E-04
  1.1500E+00  9.3272E-05
  1.2000E+00  6.5203E-05
  1.2500E+00  4.5741E-05
  1.3000E+00  3.6284E-05
  1.3500E+00  2.7234E-05
  1.4000E+00  2.3638E-05
  1.4500E+00  2.0264E-05
  1.5000E+00  1.5437E-05
  1.5500E+00  1.3576E-05
  1.6000E+00  1.1476E-05
  1.6500E+00  9.3624E-06
  1.7000E+00  8.4961E-06
  1.7500E+00  7.8876E-06
  1.8000E+00  6.3834E-06
  1.8500E+00  6.3345E-06
  1.9000E+00  5.5398E-06
  1.9500E+00  5.3114E-06
  2.0000E+00  4.9916E-06
  2.0500E+00  4.3764E-06
  2.1000E+00  3.8868E-06
  2.1500E+00  3.6170E-06
  2.2000E+00  3.3881E-06
  2.2500E+00  2.9620E-06
  2.3000E+00  2.7387E-06
  2.3500E+00  2.2821E-06
  2.4000E+00  2.1546E-06
  2.4500E+00  2.0380E-06
  2.5000E+00  1.8836E-06
  2.5500E+00  1.7444E-06
  2.6000E+00  1.5908E-06
  2.6500E+00  1.4717E-06
  2.7000E+00  1.4652E-06
  2.7500E+00  1.2760E-06
  2.8000E+00  1.2471E-06
  2.8500E+00  1.0934E-06
  2.9000E+00  1.0730E-06
  2.9500E+00  9.8942E-07
  3.0000E+00  9.0009E-07
  3.0500E+00  8.8594E-07
  3.1000E+00  8.7176E-07
  3.1500E+00  9.0555E-07


# kxind = 2, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.6500E-01
  5.0000E-02  1.0904E-03
  1.0000E-01  1.3116E-03
  1.5000E-01  1.1838E-03
  2.0000E-01  1.0379E-03
  2.5000E-01  9.2709E-04
  3.0000E-01  9.5647E-04
  3.5000E-01  8.8068E-04
  4.0000E-01  9.3347E-04
  4.5000E-01  8.6259E-04
  5.0000E-01  8.0657E-04
  5.5000E-01  7.4851E-04
  6.0000E-01  8.1539E-04
  6.5000E-01  7.2351E-04
  7.0000E-01  6.9494E-04
  7.5000E-01  6.2094E-04
  8.0000E-01  5.2914E-04
  8.5000E-01  4.1693E-04
  9.0000E-01  3.2241E-04
  9.5000E-01  2.5033E-04
  1.0000E+00  1.9079E-04
  1.0500E+00  1.4520E-04
  1.1000E+00  1.0673E-04
  1.1500E+00  7.8843E-05
  1.2000E+00  6.2733E-05
  1.2500E+00  4.9883E-05
  1.3000E+00  3.8220E-05
  1.3500E+00  2.9851E-05
  1.4000E+00  2.4345E-05
  1.4500E+00  2.0453E-05
  1.5000E+00  1.5848E-05
  1.5500E+00  1.3949E-05
  1.6000E+00  1.1369E-05
  1.6500E+00  1.0210E-05
  1.7000E+00  8.4121E-06
  1.7500E+00  7.4051E-06
  1.8000E+00  6.9174E-06
  1.8500E+00  6.0779E-06
  1.9000E+00  5.5079E-06
  1.9500E+00  5.5182E-06
  2.0000E+00  4.8061E-06
  2.0500E+00  4.3081E-06
