# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:54:23 2019
# diag: nrgsummary, run(s): act, time window: 0-904.04464(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt2/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00 -2.4774E-21 -4.4398E-21 -1.4289E-22
  1.2608E+00  7.3430E-20  3.9577E-02  1.4442E-07
  2.5216E+00  4.4787E-19  7.9053E-02  1.2807E-06
  3.7824E+00 -1.7844E-19  1.1805E-01  4.0097E-06
  4.9773E+00  5.0160E-19  1.5396E-01  6.8948E-06
  6.1722E+00  1.0836E-18  1.8829E-01  7.8932E-06
  7.3671E+00 -6.5040E-20  2.2076E-01  5.5867E-06
  8.5439E+00  7.5048E-19  2.5098E-01  1.8408E-07
  9.6784E+00  4.2142E-19  2.7872E-01 -6.7318E-06
  1.0813E+01 -3.7937E-19  3.0565E-01 -1.3667E-05
  1.1947E+01 -1.4477E-19  3.3235E-01 -1.9098E-05
  1.3059E+01  6.3090E-19  3.5893E-01 -2.1866E-05
  1.4137E+01 -1.1228E-18  3.8575E-01 -2.1498E-05
  1.5214E+01 -1.4535E-19  4.1423E-01 -1.7799E-05
  1.6252E+01  3.9440E-18  4.4380E-01 -1.0972E-05
  1.7274E+01 -4.6150E-19  4.7543E-01 -1.1468E-06
  1.8296E+01 -1.4412E-18  5.0995E-01  1.1674E-05
  1.9270E+01 -2.7365E-20  5.4598E-01  2.6600E-05
  2.0240E+01 -2.6005E-18  5.8508E-01  4.3983E-05
  2.1210E+01  2.7915E-18  6.2770E-01  6.3898E-05
  2.2130E+01 -4.4585E-18  6.7163E-01  8.5235E-05
  2.3050E+01 -2.2811E-18  7.1915E-01  1.0916E-04
  2.3966E+01 -4.8310E-18  7.7017E-01  1.3582E-04
  2.4840E+01  3.0292E-18  8.2255E-01  1.6430E-04
  2.5714E+01 -1.0962E-18  8.7870E-01  1.9614E-04
  2.6579E+01  4.0325E-18  9.3818E-01  2.3136E-04
  2.7408E+01  7.1125E-18  9.9900E-01  2.6895E-04
  2.8238E+01  2.0091E-18  1.0638E+00  3.1050E-04
  2.9054E+01  1.5346E-19  1.1316E+00  3.5545E-04
  2.9841E+01  4.3840E-18  1.2009E+00  4.0248E-04
  3.0627E+01 -6.1222E-18  1.2742E+00  4.5295E-04
  3.1393E+01  2.0489E-18  1.3498E+00  5.0507E-04
  3.2139E+01 -9.2640E-18  1.4275E+00  5.5803E-04
  3.2885E+01 -2.3343E-18  1.5095E+00  6.1242E-04
  3.3604E+01 -3.3812E-19  1.5926E+00  6.6532E-04
  3.4310E+01  1.3320E-18  1.6785E+00  7.1703E-04
  3.4991E+01  1.0262E-17  1.7653E+00  7.6587E-04
  3.5661E+01 -2.0031E-17  1.8549E+00  8.1252E-04
  3.6311E+01 -1.1691E-18  1.9455E+00  8.5627E-04
  3.6946E+01 -2.4178E-18  2.0382E+00  8.9823E-04
  3.7555E+01 -8.4993E-18  2.1307E+00  9.3880E-04
  3.8158E+01  1.2928E-17  2.2257E+00  9.8130E-04
  3.8737E+01 -6.9885E-18  2.3205E+00  1.0271E-03
  3.9300E+01 -2.8435E-18  2.4161E+00  1.0799E-03
  3.9843E+01  2.0692E-17  2.5113E+00  1.1423E-03
  4.0381E+01  9.9037E-18  2.6088E+00  1.2186E-03
  4.0896E+01  8.1032E-18  2.7050E+00  1.3077E-03
  4.1400E+01 -3.7367E-18  2.8020E+00  1.4129E-03
  4.1888E+01  1.8436E-17  2.8985E+00  1.5399E-03
  4.2364E+01 -3.4250E-18  2.9950E+00  1.7101E-03
  4.2827E+01  7.2525E-18  3.0912E+00  1.9815E-03
  4.3263E+01 -8.5215E-18  3.1835E+00  2.4688E-03
  4.3647E+01  6.6957E-18  3.2660E+00  3.2405E-03
  4.3978E+01  1.7990E-17  3.3375E+00  4.1847E-03
  4.4273E+01  2.4305E-18  3.4018E+00  5.1332E-03
  4.4548E+01 -2.0109E-17  3.4620E+00  6.0195E-03
  4.4812E+01 -4.8708E-18  3.5195E+00  6.8268E-03
  4.5065E+01 -5.9453E-19  3.5750E+00  7.5927E-03
  4.5314E+01 -2.0985E-17  3.6295E+00  8.4195E-03
  4.5559E+01  1.8456E-17  3.6830E+00  9.2598E-03
  4.5795E+01 -1.8427E-17  3.7345E+00  1.0156E-02
  4.6032E+01  3.8668E-17  3.7860E+00  1.1024E-02
  4.6265E+01  9.8733E-18  3.8363E+00  1.1763E-02
  4.6489E+01  4.1178E-18  3.8845E+00  1.2415E-02
  4.6713E+01 -4.4793E-18  3.9327E+00  1.3104E-02
  4.6927E+01  1.7649E-17  3.9790E+00  1.3757E-02
  4.7141E+01  5.1893E-18  4.0250E+00  1.4456E-02
  4.7354E+01  3.1102E-18  4.0710E+00  1.5331E-02
  4.7564E+01  6.8077E-18  4.1165E+00  1.6317E-02
  4.7767E+01 -1.0543E-17  4.1597E+00  1.7492E-02
  4.7969E+01  6.1762E-18  4.2025E+00  1.8731E-02
  4.8171E+01  1.4103E-17  4.2453E+00  1.9999E-02
  4.8373E+01 -4.5025E-17  4.2877E+00  2.1328E-02
  4.8575E+01  7.5648E-18  4.3295E+00  2.3055E-02
  4.8778E+01  2.8883E-17  4.3707E+00  2.4765E-02
  4.8970E+01  3.0562E-18  4.4095E+00  2.6298E-02
  4.9162E+01 -1.8349E-17  4.4475E+00  2.7795E-02
  4.9354E+01  5.5085E-18  4.4852E+00  2.9100E-02
