# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:07:47 2019
# diag: nrgsummary, run(s): act, time window: 0-1606.3965(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  5.9013E+01 -2.8971E-19  6.5472E-01 -2.3290E-04
  5.9306E+01  3.3885E-19  6.5232E-01 -3.7851E-04
  5.9599E+01  1.6462E-19  6.4992E-01 -5.5977E-04
  5.9891E+01 -1.0194E-19  6.4752E-01 -7.6101E-04
  6.0184E+01  2.5219E-19  6.4511E-01 -9.5596E-04
  6.0477E+01  2.5053E-19  6.4268E-01 -1.1195E-03
  6.0770E+01 -5.1249E-19  6.4025E-01 -1.2206E-03
  6.1062E+01 -3.2705E-20  6.3779E-01 -1.2553E-03
  6.1355E+01 -1.2023E-19  6.3529E-01 -1.2764E-03
  6.1648E+01  2.7554E-19  6.3274E-01 -1.3397E-03
  6.1941E+01 -1.0796E-19  6.3014E-01 -1.4559E-03
  6.2233E+01 -4.5240E-19  6.2747E-01 -1.6073E-03
  6.2526E+01 -9.3205E-20  6.2475E-01 -1.7563E-03
  6.2819E+01  3.9633E-19  6.2196E-01 -1.8485E-03
  6.3112E+01  1.4310E-19  6.1912E-01 -1.8672E-03
  6.3404E+01 -2.6695E-19  6.1623E-01 -1.8331E-03
  6.3697E+01  1.3708E-20  6.1330E-01 -1.7492E-03
  6.3990E+01  4.5660E-19  6.1033E-01 -1.5811E-03
  6.4283E+01 -1.9849E-19  6.0733E-01 -1.3279E-03
  6.4575E+01  2.2367E-19  6.0433E-01 -1.0396E-03
  6.4868E+01 -2.1749E-19  6.0136E-01 -7.8721E-04
  6.5161E+01 -9.6480E-20  5.9842E-01 -6.1467E-04
  6.5454E+01 -2.3462E-19  5.9547E-01 -4.8626E-04
  6.5746E+01  3.2589E-19  5.9253E-01 -3.7979E-04
  6.6039E+01  2.4520E-19  5.8958E-01 -3.0027E-04
  6.6332E+01  9.6411E-21  5.8662E-01 -2.2501E-04
  6.6634E+01 -1.8785E-19  5.8357E-01 -1.0359E-04
  6.6941E+01 -2.4988E-19  5.8047E-01  1.0131E-04
  6.7248E+01  2.8888E-19  5.7739E-01  3.5482E-04
  6.7556E+01 -3.4451E-19  5.7436E-01  6.1951E-04
  6.7863E+01  6.5384E-20  5.7140E-01  8.7309E-04
  6.8171E+01 -4.8707E-19  5.6854E-01  1.1181E-03
  6.8478E+01 -2.1449E-20  5.6575E-01  1.3712E-03
  6.8785E+01 -6.0947E-19  5.6304E-01  1.6412E-03
  6.9093E+01 -8.7499E-20  5.6038E-01  1.9207E-03
  6.9400E+01 -7.8308E-21  5.5773E-01  2.1986E-03
  6.9707E+01 -3.3844E-19  5.5505E-01  2.4609E-03
  7.0015E+01 -3.6712E-19  5.5234E-01  2.6836E-03
  7.0322E+01  1.5805E-19  5.4965E-01  2.8548E-03
  7.0630E+01  3.2643E-20  5.4701E-01  2.9779E-03
  7.0937E+01 -1.7244E-19  5.4439E-01  3.0650E-03
  7.1244E+01 -2.9438E-20  5.4179E-01  3.1375E-03
  7.1552E+01  2.8928E-19  5.3923E-01  3.2216E-03
