# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:15:58 2019
# diag: cont, run(s): act, time window: 0-1602.4176(363 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
# avg, variable: phi(x/rho_i,y/rho_i)
  8.3985E-01  8.4185E-01  8.3920E-01  8.2891E-01  8.2217E-01  8.2229E-01  8.3090E-01  8.3531E-01  8.3908E-01  8.4237E-01  8.2447E-01  7.9861E-01  7.7811E-01  7.6724E-01  7.6785E-01  7.8841E-01  8.1173E-01  8.1785E-01  8.1323E-01  7.9883E-01  7.7585E-01  7.6308E-01  7.5198E-01  7.4095E-01  7.2501E-01  7.0873E-01  6.9902E-01  7.1536E-01  7.3530E-01  7.5916E-01  7.8310E-01  7.8345E-01  7.7893E-01  7.7249E-01  7.7018E-01  7.7345E-01  7.8296E-01  7.9773E-01  8.1809E-01  8.4124E-01  8.5765E-01  8.6523E-01  8.6922E-01  8.6360E-01  8.3598E-01  8.0966E-01  8.0107E-01  7.9944E-01  8.0150E-01  8.0856E-01  8.2661E-01  8.5606E-01  8.8594E-01  8.9828E-01  8.8945E-01  8.6158E-01  8.2407E-01  7.8307E-01  7.4689E-01  7.3111E-01  7.2718E-01  7.3330E-01  7.5471E-01  7.7532E-01  7.7895E-01  7.6409E-01  7.4834E-01  7.4910E-01  7.4839E-01  7.4239E-01  7.3014E-01  7.3273E-01  7.4803E-01  7.6670E-01  7.8953E-01  8.0779E-01  8.2583E-01  8.4872E-01  8.7426E-01  8.8521E-01  8.8490E-01  8.8544E-01  8.9127E-01  8.9963E-01  8.8890E-01  8.7960E-01  8.7760E-01  8.7874E-01  8.9335E-01  8.9238E-01  8.8246E-01  8.7201E-01  8.6471E-01  8.5886E-01  8.5060E-01  8.4804E-01  8.3989E-01  8.2652E-01  8.2113E-01  8.1476E-01  7.9512E-01  7.8467E-01  7.8748E-01  7.9059E-01  7.9330E-01  7.9607E-01  8.0124E-01  8.1583E-01  8.3541E-01  8.4622E-01  8.4526E-01  8.4800E-01  8.6009E-01  8.5700E-01  8.4488E-01  8.3048E-01  8.2096E-01  8.1812E-01  8.1138E-01  8.0220E-01  7.9605E-01  7.9692E-01  8.0550E-01  8.1081E-01  8.1625E-01  8.2215E-01  8.2945E-01  8.3363E-01  8.3985E-01
  1.0257E+00  1.0331E+00  1.0335E+00  1.0294E+00  1.0264E+00  1.0338E+00  1.0529E+00  1.0595E+00  1.0559E+00  1.0596E+00  1.0503E+00  1.0302E+00  1.0171E+00  1.0133E+00  1.0201E+00  1.0351E+00  1.0549E+00  1.0678E+00  1.0728E+00  1.0667E+00  1.0465E+00  1.0235E+00  1.0039E+00  9.8336E-01  9.5918E-01  9.3904E-01  9.3076E-01  9.4854E-01  9.7098E-01  9.9221E-01  1.0094E+00  1.0114E+00  1.0077E+00  1.0035E+00  1.0033E+00  1.0061E+00  1.0142E+00  1.0296E+00  1.0560E+00  1.0864E+00  1.1118E+00  1.1279E+00  1.1317E+00  1.1210E+00  1.0913E+00  1.0642E+00  1.0529E+00  1.0523E+00  1.0595E+00  1.0798E+00  1.1067E+00  1.1332E+00  1.1514E+00  1.1474E+00  1.1292E+00  1.1015E+00  1.0641E+00  1.0182E+00  9.7801E-01  9.5181E-01  9.3674E-01  9.3695E-01  9.6098E-01  9.8469E-01  9.9351E-01  9.9297E-01  9.9320E-01  1.0016E+00  1.0016E+00  9.8717E-01  9.6482E-01  9.5965E-01  9.7173E-01  9.9200E-01  1.0125E+00  1.0292E+00  1.0428E+00  1.0608E+00  1.0802E+00  1.0925E+00  1.0980E+00  1.1017E+00  1.1110E+00  1.1235E+00  1.1333E+00  1.1395E+00  1.1460E+00  1.1531E+00  1.1567E+00  1.1398E+00  1.1240E+00  1.1124E+00  1.1046E+00  1.1036E+00  1.0951E+00  1.0846E+00  1.0700E+00  1.0508E+00  1.0418E+00  1.0405E+00  1.0328E+00  1.0343E+00  1.0498E+00  1.0635E+00  1.0749E+00  1.0817E+00  1.0876E+00  1.1034E+00  1.1236E+00  1.1337E+00  1.1313E+00  1.1307E+00  1.1318E+00  1.1174E+00  1.0957E+00  1.0698E+00  1.0426E+00  1.0188E+00  1.0023E+00  1.0002E+00  9.9971E-01  1.0039E+00  1.0123E+00  1.0215E+00  1.0273E+00  1.0303E+00  1.0258E+00  1.0186E+00  1.0257E+00
  1.1818E+00  1.1922E+00  1.2007E+00  1.2037E+00  1.2087E+00  1.2268E+00  1.2479E+00  1.2522E+00  1.2418E+00  1.2413E+00  1.2421E+00  1.2354E+00  1.2248E+00  1.2148E+00  1.2159E+00  1.2260E+00  1.2446E+00  1.2610E+00  1.2748E+00  1.2832E+00  1.2768E+00  1.2604E+00  1.2340E+00  1.2007E+00  1.1724E+00  1.1521E+00  1.1501E+00  1.1707E+00  1.1899E+00  1.2065E+00  1.2206E+00  1.2231E+00  1.2166E+00  1.2148E+00  1.2192E+00  1.2296E+00  1.2395E+00  1.2536E+00  1.2798E+00  1.3116E+00  1.3394E+00  1.3548E+00  1.3521E+00  1.3284E+00  1.2995E+00  1.2811E+00  1.2775E+00  1.2836E+00  1.2929E+00  1.3097E+00  1.3322E+00  1.3508E+00  1.3548E+00  1.3294E+00  1.2973E+00  1.2716E+00  1.2369E+00  1.1994E+00  1.1663E+00  1.1430E+00  1.1279E+00  1.1268E+00  1.1477E+00  1.1661E+00  1.1777E+00  1.1901E+00  1.1982E+00  1.2035E+00  1.1969E+00  1.1805E+00  1.1598E+00  1.1548E+00  1.1700E+00  1.1906E+00  1.2132E+00  1.2312E+00  1.2403E+00  1.2487E+00  1.2622E+00  1.2726E+00  1.2795E+00  1.2845E+00  1.2971E+00  1.3173E+00  1.3367E+00  1.3591E+00  1.3705E+00  1.3744E+00  1.3648E+00  1.3349E+00  1.3104E+00  1.3001E+00  1.3016E+00  1.3011E+00  1.2899E+00  1.2748E+00  1.2591E+00  1.2429E+00  1.2352E+00  1.2300E+00  1.2296E+00  1.2514E+00  1.2802E+00  1.3027E+00  1.3176E+00  1.3191E+00  1.3172E+00  1.3211E+00  1.3386E+00  1.3550E+00  1.3571E+00  1.3518E+00  1.3345E+00  1.3082E+00  1.2793E+00  1.2478E+00  1.2167E+00  1.1922E+00  1.1831E+00  1.1901E+00  1.1952E+00  1.2059E+00  1.2215E+00  1.2318E+00  1.2282E+00  1.2134E+00  1.1996E+00  1.1825E+00  1.1818E+00
  1.3290E+00  1.3332E+00  1.3461E+00  1.3593E+00  1.3720E+00  1.3920E+00  1.4144E+00  1.4185E+00  1.4080E+00  1.4049E+00  1.4062E+00  1.4044E+00  1.3886E+00  1.3666E+00  1.3601E+00  1.3740E+00  1.3973E+00  1.4129E+00  1.4309E+00  1.4493E+00  1.4571E+00  1.4527E+00  1.4285E+00  1.3907E+00  1.3600E+00  1.3425E+00  1.3478E+00  1.3702E+00  1.3910E+00  1.4060E+00  1.4140E+00  1.4109E+00  1.4036E+00  1.4066E+00  1.4177E+00  1.4290E+00  1.4389E+00  1.4513E+00  1.4746E+00  1.5034E+00  1.5256E+00  1.5283E+00  1.5179E+00  1.4951E+00  1.4726E+00  1.4655E+00  1.4694E+00  1.4748E+00  1.4792E+00  1.4914E+00  1.5028E+00  1.5030E+00  1.4879E+00  1.4501E+00  1.4133E+00  1.3893E+00  1.3663E+00  1.3431E+00  1.3154E+00  1.2961E+00  1.2934E+00  1.2983E+00  1.3124E+00  1.3244E+00  1.3320E+00  1.3429E+00  1.3527E+00  1.3555E+00  1.3455E+00  1.3253E+00  1.3129E+00  1.3147E+00  1.3328E+00  1.3573E+00  1.3789E+00  1.3972E+00  1.4029E+00  1.4004E+00  1.4117E+00  1.4212E+00  1.4253E+00  1.4341E+00  1.4524E+00  1.4726E+00  1.4995E+00  1.5278E+00  1.5383E+00  1.5382E+00  1.5242E+00  1.4910E+00  1.4646E+00  1.4556E+00  1.4559E+00  1.4520E+00  1.4417E+00  1.4324E+00  1.4167E+00  1.4046E+00  1.3973E+00  1.3944E+00  1.4031E+00  1.4345E+00  1.4739E+00  1.5012E+00  1.5081E+00  1.4996E+00  1.4887E+00  1.4846E+00  1.4939E+00  1.5134E+00  1.5132E+00  1.4971E+00  1.4646E+00  1.4348E+00  1.4084E+00  1.3858E+00  1.3692E+00  1.3537E+00  1.3556E+00  1.3699E+00  1.3828E+00  1.3938E+00  1.4053E+00  1.4087E+00  1.3958E+00  1.3743E+00  1.3528E+00  1.3361E+00  1.3290E+00
  1.4659E+00  1.4669E+00  1.4760E+00  1.4923E+00  1.5110E+00  1.5347E+00  1.5594E+00  1.5683E+00  1.5635E+00  1.5563E+00  1.5530E+00  1.5449E+00  1.5194E+00  1.4857E+00  1.4761E+00  1.4980E+00  1.5251E+00  1.5459E+00  1.5636E+00  1.5827E+00  1.5967E+00  1.5965E+00  1.5802E+00  1.5514E+00  1.5269E+00  1.5144E+00  1.5269E+00  1.5533E+00  1.5748E+00  1.5857E+00  1.5861E+00  1.5813E+00  1.5746E+00  1.5803E+00  1.5888E+00  1.5939E+00  1.5985E+00  1.6092E+00  1.6355E+00  1.6656E+00  1.6729E+00  1.6660E+00  1.6550E+00  1.6374E+00  1.6210E+00  1.6109E+00  1.6152E+00  1.6169E+00  1.6142E+00  1.6234E+00  1.6258E+00  1.6059E+00  1.5744E+00  1.5349E+00  1.5045E+00  1.4894E+00  1.4825E+00  1.4692E+00  1.4432E+00  1.4256E+00  1.4298E+00  1.4404E+00  1.4504E+00  1.4571E+00  1.4636E+00  1.4703E+00  1.4770E+00  1.4816E+00  1.4763E+00  1.4588E+00  1.4440E+00  1.4460E+00  1.4637E+00  1.4883E+00  1.5114E+00  1.5248E+00  1.5231E+00  1.5203E+00  1.5290E+00  1.5361E+00  1.5440E+00  1.5588E+00  1.5772E+00  1.5990E+00  1.6315E+00  1.6595E+00  1.6685E+00  1.6661E+00  1.6506E+00  1.6232E+00  1.6022E+00  1.5891E+00  1.5812E+00  1.5707E+00  1.5648E+00  1.5659E+00  1.5564E+00  1.5453E+00  1.5404E+00  1.5491E+00  1.5655E+00  1.6002E+00  1.6350E+00  1.6514E+00  1.6474E+00  1.6318E+00  1.6186E+00  1.6112E+00  1.6090E+00  1.6185E+00  1.6097E+00  1.5850E+00  1.5493E+00  1.5271E+00  1.5165E+00  1.5070E+00  1.5008E+00  1.5017E+00  1.5166E+00  1.5317E+00  1.5450E+00  1.5475E+00  1.5452E+00  1.5403E+00  1.5274E+00  1.5079E+00  1.4892E+00  1.4729E+00  1.4659E+00
  1.5841E+00  1.5892E+00  1.5991E+00  1.6183E+00  1.6395E+00  1.6617E+00  1.6905E+00  1.7146E+00  1.7144E+00  1.7006E+00  1.6917E+00  1.6755E+00  1.6422E+00  1.6052E+00  1.5981E+00  1.6196E+00  1.6443E+00  1.6675E+00  1.6849E+00  1.6995E+00  1.7071E+00  1.7098E+00  1.7044E+00  1.6899E+00  1.6794E+00  1.6817E+00  1.7058E+00  1.7295E+00  1.7438E+00  1.7454E+00  1.7445E+00  1.7406E+00  1.7304E+00  1.7262E+00  1.7290E+00  1.7290E+00  1.7324E+00  1.7450E+00  1.7743E+00  1.8027E+00  1.8031E+00  1.7900E+00  1.7795E+00  1.7637E+00  1.7497E+00  1.7308E+00  1.7200E+00  1.7159E+00  1.7107E+00  1.7089E+00  1.7005E+00  1.6781E+00  1.6464E+00  1.6176E+00  1.5955E+00  1.5862E+00  1.5831E+00  1.5739E+00  1.5592E+00  1.5423E+00  1.5436E+00  1.5605E+00  1.5727E+00  1.5757E+00  1.5794E+00  1.5892E+00  1.6061E+00  1.6137E+00  1.6065E+00  1.5922E+00  1.5785E+00  1.5756E+00  1.5837E+00  1.6039E+00  1.6241E+00  1.6317E+00  1.6236E+00  1.6214E+00  1.6278E+00  1.6380E+00  1.6443E+00  1.6595E+00  1.6804E+00  1.7070E+00  1.7484E+00  1.7747E+00  1.7787E+00  1.7700E+00  1.7544E+00  1.7395E+00  1.7291E+00  1.7172E+00  1.7014E+00  1.6872E+00  1.6816E+00  1.6820E+00  1.6782E+00  1.6715E+00  1.6753E+00  1.6926E+00  1.7164E+00  1.7450E+00  1.7634E+00  1.7671E+00  1.7522E+00  1.7341E+00  1.7241E+00  1.7178E+00  1.7091E+00  1.7043E+00  1.6895E+00  1.6609E+00  1.6315E+00  1.6200E+00  1.6166E+00  1.6190E+00  1.6277E+00  1.6427E+00  1.6588E+00  1.6656E+00  1.6642E+00  1.6580E+00  1.6550E+00  1.6489E+00  1.6386E+00  1.6276E+00  1.6093E+00  1.5888E+00  1.5841E+00
  1.6948E+00  1.7050E+00  1.7203E+00  1.7461E+00  1.7689E+00  1.7918E+00  1.8197E+00  1.8467E+00  1.8507E+00  1.8371E+00  1.8211E+00  1.7944E+00  1.7619E+00  1.7350E+00  1.7341E+00  1.7485E+00  1.7668E+00  1.7822E+00  1.7894E+00  1.7945E+00  1.7978E+00  1.8049E+00  1.8115E+00  1.8144E+00  1.8230E+00  1.8413E+00  1.8668E+00  1.8864E+00  1.8888E+00  1.8820E+00  1.8762E+00  1.8680E+00  1.8579E+00  1.8489E+00  1.8442E+00  1.8472E+00  1.8548E+00  1.8677E+00  1.8862E+00  1.9067E+00  1.9086E+00  1.8983E+00  1.8866E+00  1.8686E+00  1.8496E+00  1.8245E+00  1.8067E+00  1.7859E+00  1.7673E+00  1.7542E+00  1.7461E+00  1.7325E+00  1.7127E+00  1.6961E+00  1.6810E+00  1.6748E+00  1.6695E+00  1.6609E+00  1.6550E+00  1.6471E+00  1.6516E+00  1.6720E+00  1.6860E+00  1.6900E+00  1.6980E+00  1.7131E+00  1.7300E+00  1.7324E+00  1.7250E+00  1.7112E+00  1.7026E+00  1.7029E+00  1.7090E+00  1.7240E+00  1.7341E+00  1.7366E+00  1.7303E+00  1.7255E+00  1.7302E+00  1.7339E+00  1.7335E+00  1.7496E+00  1.7786E+00  1.8124E+00  1.8514E+00  1.8739E+00  1.8714E+00  1.8602E+00  1.8448E+00  1.8373E+00  1.8359E+00  1.8330E+00  1.8243E+00  1.8103E+00  1.7995E+00  1.7904E+00  1.7813E+00  1.7797E+00  1.7889E+00  1.8068E+00  1.8292E+00  1.8550E+00  1.8639E+00  1.8562E+00  1.8376E+00  1.8255E+00  1.8221E+00  1.8135E+00  1.8060E+00  1.7978E+00  1.7812E+00  1.7526E+00  1.7226E+00  1.7118E+00  1.7163E+00  1.7286E+00  1.7457E+00  1.7617E+00  1.7738E+00  1.7693E+00  1.7606E+00  1.7513E+00  1.7454E+00  1.7401E+00  1.7357E+00  1.7310E+00  1.7176E+00  1.7009E+00  1.6948E+00
  1.8069E+00  1.8192E+00  1.8413E+00  1.8685E+00  1.8924E+00  1.9136E+00  1.9350E+00  1.9560E+00  1.9598E+00  1.9454E+00  1.9253E+00  1.8988E+00  1.8725E+00  1.8547E+00  1.8596E+00  1.8675E+00  1.8733E+00  1.8764E+00  1.8707E+00  1.8695E+00  1.8719E+00  1.8828E+00  1.8980E+00  1.9164E+00  1.9420E+00  1.9722E+00  1.9996E+00  2.0086E+00  1.9991E+00  1.9826E+00  1.9710E+00  1.9627E+00  1.9501E+00  1.9412E+00  1.9368E+00  1.9391E+00  1.9432E+00  1.9512E+00  1.9615E+00  1.9723E+00  1.9771E+00  1.9700E+00  1.9589E+00  1.9424E+00  1.9194E+00  1.8898E+00  1.8611E+00  1.8297E+00  1.7995E+00  1.7825E+00  1.7833E+00  1.7829E+00  1.7747E+00  1.7612E+00  1.7493E+00  1.7462E+00  1.7466E+00  1.7420E+00  1.7444E+00  1.7460E+00  1.7519E+00  1.7754E+00  1.7896E+00  1.7918E+00  1.8004E+00  1.8146E+00  1.8227E+00  1.8177E+00  1.8115E+00  1.8000E+00  1.8031E+00  1.8133E+00  1.8240E+00  1.8333E+00  1.8383E+00  1.8403E+00  1.8370E+00  1.8323E+00  1.8312E+00  1.8328E+00  1.8333E+00  1.8532E+00  1.8865E+00  1.9181E+00  1.9428E+00  1.9591E+00  1.9552E+00  1.9371E+00  1.9211E+00  1.9187E+00  1.9227E+00  1.9281E+00  1.9269E+00  1.9185E+00  1.9039E+00  1.8881E+00  1.8735E+00  1.8672E+00  1.8752E+00  1.8952E+00  1.9162E+00  1.9368E+00  1.9461E+00  1.9417E+00  1.9253E+00  1.9164E+00  1.9106E+00  1.9029E+00  1.8985E+00  1.8892E+00  1.8780E+00  1.8515E+00  1.8249E+00  1.8160E+00  1.8228E+00  1.8363E+00  1.8489E+00  1.8584E+00  1.8587E+00  1.8531E+00  1.8447E+00  1.8360E+00  1.8268E+00  1.8215E+00  1.8207E+00  1.8197E+00  1.8187E+00  1.8098E+00  1.8069E+00
  1.9107E+00  1.9229E+00  1.9465E+00  1.9720E+00  1.9901E+00  2.0076E+00  2.0207E+00  2.0357E+00  2.0362E+00  2.0180E+00  1.9988E+00  1.9807E+00  1.9651E+00  1.9553E+00  1.9599E+00  1.9617E+00  1.9543E+00  1.9437E+00  1.9350E+00  1.9299E+00  1.9324E+00  1.9468E+00  1.9679E+00  1.9936E+00  2.0252E+00  2.0618E+00  2.0870E+00  2.0896E+00  2.0752E+00  2.0544E+00  2.0400E+00  2.0270E+00  2.0106E+00  2.0007E+00  1.9985E+00  1.9958E+00  1.9980E+00  2.0000E+00  2.0034E+00  2.0119E+00  2.0220E+00  2.0178E+00  2.0042E+00  1.9873E+00  1.9670E+00  1.9378E+00  1.8984E+00  1.8598E+00  1.8308E+00  1.8172E+00  1.8252E+00  1.8335E+00  1.8255E+00  1.8177E+00  1.8074E+00  1.8061E+00  1.8125E+00  1.8197E+00  1.8307E+00  1.8353E+00  1.8491E+00  1.8704E+00  1.8748E+00  1.8673E+00  1.8695E+00  1.8813E+00  1.8873E+00  1.8779E+00  1.8667E+00  1.8646E+00  1.8805E+00  1.8990E+00  1.9100E+00  1.9190E+00  1.9270E+00  1.9321E+00  1.9307E+00  1.9287E+00  1.9293E+00  1.9323E+00  1.9425E+00  1.9663E+00  1.9968E+00  2.0175E+00  2.0261E+00  2.0262E+00  2.0153E+00  1.9983E+00  1.9826E+00  1.9796E+00  1.9819E+00  1.9895E+00  1.9901E+00  1.9864E+00  1.9767E+00  1.9625E+00  1.9529E+00  1.9463E+00  1.9542E+00  1.9744E+00  1.9971E+00  2.0153E+00  2.0258E+00  2.0272E+00  2.0145E+00  1.9999E+00  1.9885E+00  1.9849E+00  1.9820E+00  1.9746E+00  1.9599E+00  1.9426E+00  1.9307E+00  1.9272E+00  1.9321E+00  1.9356E+00  1.9346E+00  1.9326E+00  1.9282E+00  1.9250E+00  1.9226E+00  1.9155E+00  1.9077E+00  1.9001E+00  1.8994E+00  1.9084E+00  1.9147E+00  1.9110E+00  1.9107E+00
  1.9933E+00  2.0020E+00  2.0174E+00  2.0411E+00  2.0569E+00  2.0674E+00  2.0748E+00  2.0831E+00  2.0819E+00  2.0668E+00  2.0460E+00  2.0309E+00  2.0243E+00  2.0226E+00  2.0281E+00  2.0217E+00  2.0045E+00  1.9924E+00  1.9804E+00  1.9702E+00  1.9726E+00  1.9873E+00  2.0113E+00  2.0420E+00  2.0753E+00  2.1072E+00  2.1292E+00  2.1324E+00  2.1172E+00  2.0986E+00  2.0805E+00  2.0580E+00  2.0340E+00  2.0243E+00  2.0247E+00  2.0252E+00  2.0244E+00  2.0238E+00  2.0282E+00  2.0375E+00  2.0487E+00  2.0405E+00  2.0301E+00  2.0156E+00  1.9974E+00  1.9658E+00  1.9244E+00  1.8925E+00  1.8680E+00  1.8543E+00  1.8599E+00  1.8660E+00  1.8546E+00  1.8496E+00  1.8480E+00  1.8534E+00  1.8647E+00  1.8750E+00  1.8878E+00  1.9039E+00  1.9230E+00  1.9387E+00  1.9333E+00  1.9163E+00  1.9104E+00  1.9128E+00  1.9115E+00  1.9029E+00  1.8988E+00  1.9049E+00  1.9276E+00  1.9490E+00  1.9584E+00  1.9679E+00  1.9846E+00  1.9957E+00  2.0003E+00  2.0041E+00  2.0101E+00  2.0193E+00  2.0357E+00  2.0570E+00  2.0791E+00  2.0904E+00  2.0847E+00  2.0709E+00  2.0516E+00  2.0369E+00  2.0221E+00  2.0135E+00  2.0144E+00  2.0216E+00  2.0216E+00  2.0207E+00  2.0164E+00  2.0119E+00  2.0107E+00  2.0118E+00  2.0271E+00  2.0503E+00  2.0684E+00  2.0839E+00  2.0947E+00  2.0950E+00  2.0808E+00  2.0597E+00  2.0472E+00  2.0445E+00  2.0386E+00  2.0299E+00  2.0206E+00  2.0125E+00  2.0103E+00  2.0088E+00  2.0130E+00  2.0083E+00  1.9965E+00  1.9870E+00  1.9802E+00  1.9789E+00  1.9776E+00  1.9758E+00  1.9735E+00  1.9693E+00  1.9762E+00  1.9867E+00  1.9913E+00  1.9903E+00  1.9933E+00
