# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 25 11:23:35 2019
# diag: nrgtstep, run(s): act, time window: 0-874.70625(1 steps)
# original data path: /ptmp/cmor/IFERC/W7Xsds06/ITGa_NL/omt2/
# normalization: L_T,ions
#
# dt_max = 0.204
#  t          dt        
  0.0000E+00  5.9810E-02
  5.9810E-01  5.9809E-02
  1.1962E+00  5.9810E-02
  1.7943E+00  5.9810E-02
  2.3924E+00  5.9809E-02
  2.9905E+00  5.6361E-02
  3.5541E+00  5.6361E-02
  4.1177E+00  5.6361E-02
  4.6813E+00  5.6361E-02
  5.2449E+00  5.4936E-02
  5.7943E+00  5.3511E-02
  6.3294E+00  5.3511E-02
  6.8645E+00  5.3511E-02
  7.3996E+00  5.3511E-02
  7.9347E+00  5.3511E-02
  8.4698E+00  5.3511E-02
  9.0049E+00  5.3511E-02
  9.5400E+00  5.2142E-02
  1.0061E+01  5.0774E-02
  1.0569E+01  5.0774E-02
  1.1077E+01  5.0774E-02
  1.1585E+01  5.0774E-02
  1.2092E+01  5.0008E-02
  1.2592E+01  4.8219E-02
  1.3075E+01  4.8219E-02
  1.3557E+01  4.8219E-02
  1.4039E+01  4.8219E-02
  1.4521E+01  4.8219E-02
  1.5003E+01  4.8219E-02
  1.5486E+01  4.7495E-02
  1.5961E+01  4.5806E-02
  1.6419E+01  4.5806E-02
  1.6877E+01  4.5806E-02
  1.7335E+01  4.5806E-02
  1.7793E+01  4.5806E-02
  1.8251E+01  4.5806E-02
  1.8709E+01  4.5806E-02
  1.9167E+01  4.5806E-02
  1.9625E+01  4.4195E-02
  2.0067E+01  4.3504E-02
  2.0502E+01  4.3504E-02
  2.0937E+01  4.3504E-02
  2.1372E+01  4.3504E-02
  2.1807E+01  4.3504E-02
  2.2242E+01  4.3504E-02
  2.2677E+01  4.2415E-02
  2.3101E+01  4.1325E-02
  2.3515E+01  4.1326E-02
  2.3928E+01  4.1325E-02
  2.4341E+01  4.1325E-02
  2.4754E+01  4.1326E-02
  2.5168E+01  3.9230E-02
  2.5560E+01  3.9230E-02
  2.5952E+01  3.9230E-02
  2.6345E+01  3.9230E-02
  2.6737E+01  3.9230E-02
  2.7129E+01  3.7846E-02
  2.7508E+01  3.7252E-02
  2.7880E+01  3.7252E-02
  2.8253E+01  3.7252E-02
  2.8625E+01  3.7252E-02
  2.8998E+01  3.7252E-02
  2.9370E+01  3.5369E-02
  2.9724E+01  3.5369E-02
  3.0078E+01  3.5369E-02
  3.0431E+01  3.5368E-02
  3.0785E+01  3.5191E-02
  3.1137E+01  3.3595E-02
  3.1473E+01  3.3595E-02
  3.1809E+01  3.3595E-02
  3.2145E+01  3.3595E-02
  3.2481E+01  3.3256E-02
  3.2813E+01  3.1898E-02
  3.3132E+01  3.1899E-02
  3.3451E+01  3.1898E-02
  3.3770E+01  3.0432E-02
  3.4075E+01  3.0269E-02
  3.4377E+01  3.0269E-02
  3.4680E+01  2.9188E-02
  3.4972E+01  2.8725E-02
  3.5259E+01  2.8725E-02
  3.5546E+01  2.8725E-02
  3.5834E+01  2.8725E-02
  3.6121E+01  2.7847E-02
  3.6399E+01  2.7261E-02
  3.6672E+01  2.7261E-02
  3.6944E+01  2.7261E-02
  3.7217E+01  2.7121E-02
  3.7488E+01  2.5859E-02
  3.7747E+01  2.5859E-02
  3.8005E+01  2.5859E-02
  3.8264E+01  2.5071E-02
  3.8515E+01  2.4546E-02
  3.8760E+01  2.4546E-02
  3.9006E+01  2.4546E-02
  3.9251E+01  2.4163E-02
  3.9493E+01  2.3268E-02
  3.9725E+01  2.3267E-02
  3.9958E+01  2.2659E-02
  4.0185E+01  2.2051E-02
  4.0405E+01  2.2051E-02
  4.0626E+01  2.2051E-02
  4.0846E+01  2.2051E-02
  4.1067E+01  2.2051E-02
  4.1287E+01  2.1037E-02
  4.1498E+01  2.0924E-02
  4.1707E+01  2.0819E-02
  4.1915E+01  1.9877E-02
  4.2114E+01  1.9877E-02
  4.2313E+01  1.9877E-02
  4.2511E+01  1.9877E-02
  4.2710E+01  1.9577E-02
  4.2906E+01  1.8876E-02
  4.3095E+01  1.8876E-02
  4.3283E+01  1.8876E-02
  4.3472E+01  1.8876E-02
  4.3661E+01  1.8876E-02
  4.3850E+01  1.8876E-02
  4.4038E+01  1.8876E-02
  4.4227E+01  1.8684E-02
  4.4414E+01  1.7916E-02
  4.4593E+01  1.7916E-02
  4.4772E+01  1.7916E-02
  4.4952E+01  1.7916E-02
  4.5131E+01  1.7916E-02
  4.5310E+01  1.7916E-02
  4.5489E+01  1.7916E-02
  4.5668E+01  1.7916E-02
  4.5847E+01  1.7916E-02
  4.6027E+01  1.7916E-02
  4.6206E+01  1.7916E-02
  4.6385E+01  1.7916E-02
  4.6564E+01  1.7916E-02
  4.6743E+01  1.7916E-02
  4.6922E+01  1.7916E-02
  4.7101E+01  1.7916E-02
  4.7281E+01  1.7916E-02
  4.7460E+01  1.7916E-02
  4.7639E+01  1.7916E-02
  4.7818E+01  1.7916E-02
  4.7997E+01  1.7916E-02
  4.8176E+01  1.7916E-02
  4.8356E+01  1.7916E-02
  4.8535E+01  1.7916E-02
  4.8714E+01  1.7916E-02
  4.8893E+01  1.7916E-02
  4.9072E+01  1.7916E-02
  4.9251E+01  1.7916E-02
  4.9431E+01  1.7271E-02
  4.9603E+01  1.6996E-02
  4.9773E+01  1.6996E-02
  4.9943E+01  1.6996E-02
  5.0113E+01  1.6483E-02
  5.0278E+01  1.6140E-02
  5.0439E+01  1.6140E-02
  5.0601E+01  1.6140E-02
